subj_id,gender,age_group,age,age_centered,trial_nr,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons
gp1-35,f,19,19,1,14,3,3,42.48,854.99,1059.5,923.25,923.25,843.39,1041.91,892.52,895.51,554.41,126.67,699.36,144.94,0.91
gp1-35,f,19,19,1,15,2,4,37.28,872.12,1045.89,937.8,937.8,864.71,1033.43,910.05,911.92,655.45,126.67,687.84,32.38,0.2
gp1-35,f,19,19,1,16,2,7,42.48,854.99,1059.5,923.25,923.25,866.41,1063.22,892.46,890.62,1150.41,126.67,1275.36,124.96,0.78
gp1-35,f,19,19,1,17,1,6,45.1,882.92,1041.46,871.69,871.69,888.26,1039.45,837.25,836.89,998.38,126.67,967.2,-31.17,0.19
gp1-35,f,19,19,1,18,4,2,37.28,872.12,1045.89,937.8,937.8,855.3,1026.26,914.51,916.83,286.33,126.67,581.27,294.94,1.84
gp1-35,f,19,19,1,19,4,9,42.48,854.99,1059.5,923.25,923.25,876.55,1076.67,898.47,895.25,1548.05,126.67,1335.85,-212.2,1.33
gp1-36,f,20,21,3,5,2,7,45.1,882.92,1041.46,871.69,871.69,897.27,1049.57,839.93,837.79,1219.61,126.67,1121.26,-98.35,0.61
gp1-36,f,20,21,3,6,4,9,37.28,872.12,1045.89,937.8,937.8,891.34,1062.15,916.45,914.12,1602.61,126.67,1356.26,-246.35,1.54
gp1-36,f,20,21,3,7,4,2,42.48,854.99,1059.5,923.25,923.25,838.48,1038.4,894.86,898.08,391.63,126.67,577.5,185.87,1.16
gp1-36,f,20,21,3,8,3,3,37.28,872.12,1045.89,937.8,937.8,861.47,1030.87,911.12,913.31,548.34,126.67,613.76,65.42,0.41
gp1-36,f,20,21,3,9,1,5,45.1,882.92,1041.46,871.69,871.69,884.86,1036.05,836.89,837.26,924.48,126.67,956.26,31.78,0.2
gp1-36,f,20,21,3,10,3,8,45.1,882.92,1041.46,871.69,871.69,903.34,1057.3,843.45,840.64,1421.69,126.67,1272.51,-149.18,0.93
gp1-36,f,20,21,3,11,5,1,37.28,872.12,1045.89,937.8,937.8,853.83,1025.18,915.65,917.89,202.18,126.67,335,132.82,0.83
gp1-36,f,20,21,3,12,1,6,42.48,854.99,1059.5,923.25,923.25,861.52,1057.73,891.06,890.45,1016.5,126.67,961.26,-55.24,0.35
gp1-36,f,20,21,3,13,2,4,45.1,882.92,1041.46,871.69,871.69,872.82,1025.49,838.33,840.71,657.29,126.67,640.01,-17.29,0.11
gp1-36,f,20,21,3,14,2,4,42.48,854.99,1059.5,923.25,923.25,847.08,1044.7,891.37,893.93,657.29,126.67,703.76,46.46,0.29
gp1-36,f,20,21,3,15,5,1,37.28,872.12,1045.89,937.8,937.8,853.83,1025.18,915.65,917.89,202.18,126.67,398.75,196.57,1.23
gp1-36,f,20,21,3,16,3,8,37.28,872.12,1045.89,937.8,937.8,888.23,1057.97,914.02,911.74,1421.69,126.67,1295.01,-126.68,0.79
gp1-36,f,20,21,3,17,4,9,45.1,882.92,1041.46,871.69,871.69,907.14,1062.43,846.62,843.85,1602.61,126.67,1341.26,-261.35,1.63
gp1-36,f,20,21,3,18,5,10,42.48,854.99,1059.5,923.25,923.25,879.01,1080.26,900.85,897.8,1709.01,126.67,1420.01,-289,1.81
gp1-36,f,20,21,3,19,1,6,42.48,854.99,1059.5,923.25,923.25,861.52,1057.73,891.06,890.45,1016.5,126.67,951.26,-65.24,0.41
gp1-37,f,19,19,1,5,5,1,45.1,882.92,1041.46,871.69,871.69,858.34,1014.62,846.98,849.46,141.82,126.67,612,470.18,2.94
gp1-37,f,19,19,1,6,1,6,42.48,854.99,1059.5,923.25,923.25,864.74,1061.28,891.89,890.45,1102.76,126.67,1105.33,2.58,0.02
gp1-37,f,19,19,1,7,2,7,42.48,854.99,1059.5,923.25,923.25,865.97,1062.7,892.29,890.56,1137.42,126.67,1106.67,-30.76,0.19
gp1-37,f,19,19,1,8,1,5,45.1,882.92,1041.46,871.69,871.69,881.59,1032.98,836.86,837.88,854.48,126.67,905.33,50.85,0.32
gp1-37,f,19,19,1,9,3,3,37.28,872.12,1045.89,937.8,937.8,862.29,1031.51,910.81,912.93,576.71,126.67,612,35.29,0.22
gp1-37,f,19,19,1,10,4,9,37.28,872.12,1045.89,937.8,937.8,891.98,1063.01,917.04,914.73,1647.97,126.67,1453.33,-194.64,1.22
gp1-37,f,19,19,1,11,4,2,42.48,854.99,1059.5,923.25,923.25,836.79,1037.23,895.91,899.11,324.9,126.67,506.67,181.77,1.14
gp1-37,f,19,19,1,12,3,8,45.1,882.92,1041.46,871.69,871.69,903.29,1057.23,843.41,840.61,1419.51,126.67,1362.67,-56.85,0.36
gp1-37,f,19,19,1,13,5,10,45.1,882.92,1041.46,871.69,871.69,909.59,1065.81,849.26,846.75,1768.71,126.67,1674.67,-94.05,0.59
gp1-37,f,19,19,1,14,3,3,37.28,872.12,1045.89,937.8,937.8,862.29,1031.51,910.81,912.93,576.71,126.67,688,111.29,0.7
gp1-37,f,19,19,1,15,2,4,42.48,854.99,1059.5,923.25,923.25,851.26,1048.07,890.62,892.46,763.87,126.67,789.33,25.46,0.16
gp1-37,f,19,19,1,16,5,10,42.48,854.99,1059.5,923.25,923.25,879.75,1081.34,901.67,898.72,1768.71,126.67,1620,-148.71,0.93
gp1-37,f,19,19,1,17,2,7,37.28,872.12,1045.89,937.8,937.8,881.05,1049.11,910.5,909.26,1137.42,126.67,1144,6.58,0.04
gp1-37,f,19,19,1,18,1,6,45.1,882.92,1041.46,871.69,871.69,892.78,1044.32,838.26,836.95,1102.76,126.67,1069.33,-33.42,0.21
gp1-37,f,19,19,1,19,1,5,45.1,882.92,1041.46,871.69,871.69,881.59,1032.98,836.86,837.88,854.48,126.67,893.33,38.85,0.24
gp1-38,f,40,41,23,5,5,10,45.1,882.92,1041.46,871.69,871.69,909.22,1065.29,848.82,846.25,1739.44,126.67,1376.01,-363.43,2.27
gp1-38,f,40,41,23,6,2,7,37.28,872.12,1045.89,937.8,937.8,885.66,1054.65,912.46,910.44,1305.46,126.67,1228.01,-77.45,0.48
gp1-38,f,40,41,23,7,4,2,45.1,882.92,1041.46,871.69,871.69,863.23,1018.18,842.93,845.75,373.01,126.67,373,-0.01,0
gp1-38,f,40,41,23,8,3,3,42.48,854.99,1059.5,923.25,923.25,840.79,1040.03,893.64,896.8,473.01,126.67,529,55.99,0.35
gp1-38,f,40,41,23,9,5,1,37.28,872.12,1045.89,937.8,937.8,852.74,1024.39,916.6,918.74,130.88,126.67,254,123.12,0.77
gp1-38,f,40,41,23,10,3,8,42.48,854.99,1059.5,923.25,923.25,874.95,1074.38,897.17,893.97,1464.48,126.67,1401.01,-63.47,0.4
gp1-38,f,40,41,23,11,4,9,45.1,882.92,1041.46,871.69,871.69,905.48,1060.17,845.12,842.28,1515.4,126.67,1572.01,56.62,0.35
gp1-38,f,40,41,23,12,1,6,37.28,872.12,1045.89,937.8,937.8,878.1,1045.85,909.7,909.07,1044.7,126.67,1030.01,-14.69,0.09
gp1-38,f,40,41,23,13,1,5,45.1,882.92,1041.46,871.69,871.69,879.55,1031.14,837,838.4,810.48,126.67,816.01,5.53,0.03
gp1-38,f,40,41,23,14,3,8,37.28,872.12,1045.89,937.8,937.8,889.06,1059.06,914.6,912.27,1464.48,126.67,1346.01,-118.47,0.74
gp1-38,f,40,41,23,15,5,10,42.48,854.99,1059.5,923.25,923.25,879.39,1080.82,901.27,898.27,1739.44,126.67,1395.01,-344.43,2.15
gp1-38,f,40,41,23,16,4,9,45.1,882.92,1041.46,871.69,871.69,905.48,1060.17,845.12,842.28,1515.4,126.67,1324.01,-191.39,1.2
gp1-38,f,40,41,23,17,5,1,42.48,854.99,1059.5,923.25,923.25,832.9,1034.57,898.95,901.87,130.88,126.67,161,30.12,0.19
gp1-38,f,40,41,23,18,2,7,37.28,872.12,1045.89,937.8,937.8,885.66,1054.65,912.46,910.44,1305.46,126.67,1287.01,-18.45,0.12
gp1-38,f,40,41,23,19,4,2,45.1,882.92,1041.46,871.69,871.69,863.23,1018.18,842.93,845.75,373.01,126.67,415,41.99,0.26
gp1-39,m,20,24,6,5,4,9,45.1,882.92,1041.46,871.69,871.69,907.65,1063.14,847.13,844.4,1633.31,126.67,1641.01,7.7,0.05
gp1-39,m,20,24,6,6,4,2,42.48,854.99,1059.5,923.25,923.25,838.77,1038.61,894.69,897.91,402.67,126.67,288,-114.66,0.72
gp1-39,m,20,24,6,7,5,1,42.48,854.99,1059.5,923.25,923.25,832.39,1034.23,899.42,902.27,99.7,126.67,82,-17.7,0.11
gp1-39,m,20,24,6,8,5,10,37.28,872.12,1045.89,937.8,937.8,893.46,1065.05,918.57,916.4,1772.14,126.67,1811.01,38.88,0.24
gp1-39,m,20,24,6,9,2,7,45.1,882.92,1041.46,871.69,871.69,899.98,1052.94,841.3,838.78,1301.24,126.67,1286.01,-15.23,0.1
gp1-39,m,20,24,6,10,1,6,45.1,882.92,1041.46,871.69,871.69,894,1045.69,838.64,837.09,1132.62,126.67,1149.01,16.39,0.1
gp1-39,m,20,24,6,11,1,5,37.28,872.12,1045.89,937.8,937.8,873.89,1041.56,909.13,909.4,922.2,126.67,873.01,-49.2,0.31
gp1-39,m,20,24,6,12,3,3,42.48,854.99,1059.5,923.25,923.25,840.97,1040.15,893.55,896.71,478.82,126.67,411,-67.82,0.42
gp1-39,m,20,24,6,13,2,4,37.28,872.12,1045.89,937.8,937.8,868.48,1036.6,909.31,910.62,768.55,126.67,623.01,-145.55,0.91
gp1-39,m,20,24,6,14,1,6,42.48,854.99,1059.5,923.25,923.25,865.8,1062.5,892.24,890.54,1132.62,126.67,1093.01,-39.61,0.25
gp1-39,m,20,24,6,15,5,1,45.1,882.92,1041.46,871.69,871.69,857.67,1014.12,847.67,850.07,99.7,126.67,84,-15.7,0.1
gp1-39,m,20,24,6,16,2,4,42.48,854.99,1059.5,923.25,923.25,851.45,1048.23,890.6,892.4,768.55,126.67,689.01,-79.55,0.5
gp1-39,m,20,24,6,17,2,7,45.1,882.92,1041.46,871.69,871.69,899.98,1052.94,841.3,838.78,1301.24,126.67,1271.01,-30.23,0.19
gp1-39,m,20,24,6,18,4,2,37.28,872.12,1045.89,937.8,937.8,857.73,1028.04,912.94,915.29,402.67,126.67,83,-319.66,2
gp1-39,m,20,24,6,19,5,10,45.1,882.92,1041.46,871.69,871.69,909.64,1065.87,849.31,846.81,1772.14,126.67,1816.01,43.88,0.27
gp1-40,f,19,19,1,5,5,10,37.28,872.12,1045.89,937.8,937.8,892.31,1063.47,917.37,915.08,1673.56,126.67,1525.5,-148.06,0.93
gp1-40,f,19,19,1,6,1,6,45.1,882.92,1041.46,871.69,871.69,890.35,1041.64,837.64,836.84,1045.41,126.67,978,-67.41,0.42
gp1-40,f,19,19,1,7,5,1,37.28,872.12,1045.89,937.8,937.8,852.54,1024.25,916.78,918.91,116.84,126.67,154.5,37.66,0.24
gp1-40,f,19,19,1,8,4,2,45.1,882.92,1041.46,871.69,871.69,864.28,1018.96,842.24,845.07,411.53,126.67,478.5,66.97,0.42
gp1-40,f,19,19,1,9,2,4,42.48,854.99,1059.5,923.25,923.25,847.14,1044.75,891.36,893.91,658.99,126.67,712.5,53.51,0.33
gp1-40,f,19,19,1,10,3,8,45.1,882.92,1041.46,871.69,871.69,900.96,1054.18,841.87,839.24,1333.56,126.67,1195.5,-138.06,0.86
gp1-40,f,19,19,1,11,2,7,42.48,854.99,1059.5,923.25,923.25,865.92,1062.64,892.28,890.56,1136.05,126.67,1045.5,-90.55,0.57
gp1-40,f,19,19,1,12,3,3,37.28,872.12,1045.89,937.8,937.8,860.83,1030.38,911.38,913.62,525.55,126.67,621,95.45,0.6
gp1-40,f,19,19,1,13,4,9,37.28,872.12,1045.89,937.8,937.8,891.6,1062.5,916.69,914.36,1620.59,126.67,1473,-147.59,0.92
gp1-40,f,19,19,1,14,1,6,42.48,854.99,1059.5,923.25,923.25,862.63,1058.92,891.31,890.41,1045.41,126.67,937.5,-107.91,0.67
gp1-40,f,19,19,1,15,5,1,45.1,882.92,1041.46,871.69,871.69,857.93,1014.32,847.39,849.82,116.84,126.67,84,-32.84,0.21
gp1-40,f,19,19,1,16,2,7,45.1,882.92,1041.46,871.69,871.69,894.13,1045.85,838.69,837.11,1136.05,126.67,1120.5,-15.55,0.1
gp1-40,f,19,19,1,17,3,8,42.48,854.99,1059.5,923.25,923.25,871.9,1070.19,895.1,892.19,1333.56,126.67,1234.5,-99.06,0.62
gp1-40,f,19,19,1,18,5,10,37.28,872.12,1045.89,937.8,937.8,892.31,1063.47,917.37,915.08,1673.56,126.67,1545,-128.56,0.8
gp1-40,f,19,19,1,19,1,5,45.1,882.92,1041.46,871.69,871.69,881.05,1032.49,836.89,838.01,842.98,126.67,865.5,22.52,0.14
gp1-41,m,30,38,20,5,3,3,45.1,882.92,1041.46,871.69,871.69,868.9,1022.42,839.78,842.5,555.49,126.67,128,-427.49,2.67
gp1-41,m,30,38,20,6,2,4,42.48,854.99,1059.5,923.25,923.25,848.36,1045.71,891.08,893.44,690.85,126.67,544,-146.85,0.92
gp1-41,m,30,38,20,7,1,5,37.28,872.12,1045.89,937.8,937.8,870.32,1038.22,909.13,910.12,821.24,126.67,727.01,-94.24,0.59
gp1-41,m,30,38,20,8,4,2,45.1,882.92,1041.46,871.69,871.69,862.79,1017.86,843.23,846.04,355.98,126.67,426,70.02,0.44
gp1-41,m,30,38,20,9,3,8,42.48,854.99,1059.5,923.25,923.25,872.89,1071.53,895.72,892.69,1372.93,126.67,1432.01,59.08,0.37
gp1-41,m,30,38,20,10,2,7,45.1,882.92,1041.46,871.69,871.69,894.32,1046.06,838.75,837.14,1140.69,126.67,1147.01,6.32,0.04
gp1-41,m,30,38,20,11,5,10,42.48,854.99,1059.5,923.25,923.25,878.68,1079.78,900.5,897.41,1684.77,126.67,1470.01,-214.76,1.34
gp1-41,m,30,38,20,12,5,1,37.28,872.12,1045.89,937.8,937.8,854.19,1025.45,915.36,917.62,224.26,126.67,266,41.75,0.26
gp1-41,m,30,38,20,13,1,6,37.28,872.12,1045.89,937.8,937.8,879.87,1047.78,910.14,909.14,1099.24,126.67,1141.01,41.77,0.26
gp1-41,m,30,38,20,14,2,4,45.1,882.92,1041.46,871.69,871.69,874.22,1026.62,837.94,840.15,690.85,126.67,476,-214.85,1.34
gp1-41,m,30,38,20,15,1,5,42.48,854.99,1059.5,923.25,923.25,853.6,1050.09,890.44,891.78,821.24,126.67,768.01,-53.23,0.33
gp1-41,m,30,38,20,16,4,2,37.28,872.12,1045.89,937.8,937.8,856.7,1027.28,913.57,915.92,355.98,126.67,402,46.02,0.29
gp1-41,m,30,38,20,17,2,7,45.1,882.92,1041.46,871.69,871.69,894.32,1046.06,838.75,837.14,1140.69,126.67,1172.01,31.32,0.2
gp1-41,m,30,38,20,18,3,3,42.48,854.99,1059.5,923.25,923.25,843.43,1041.94,892.51,895.5,555.49,126.67,268,-287.49,1.8
gp1-41,m,30,38,20,19,5,10,45.1,882.92,1041.46,871.69,871.69,908.45,1064.24,847.97,845.31,1684.77,126.67,1465.01,-219.76,1.37
gp1-42,m,18,18,0,5,5,10,45.1,882.92,1041.46,871.69,871.69,909.67,1065.91,849.34,846.85,1774.71,126.67,1618.01,-156.7,0.98
gp1-42,m,18,18,0,6,1,5,37.28,872.12,1045.89,937.8,937.8,871.35,1039.16,909.08,909.87,850.5,126.67,851.01,0.5,0
gp1-42,m,18,18,0,7,4,2,37.28,872.12,1045.89,937.8,937.8,855.33,1026.28,914.49,916.81,287.94,126.67,493,205.06,1.28
gp1-42,m,18,18,0,8,4,9,45.1,882.92,1041.46,871.69,871.69,907.64,1063.12,847.12,844.39,1632.56,126.67,1465.01,-167.54,1.05
gp1-42,m,18,18,0,9,2,7,42.48,854.99,1059.5,923.25,923.25,867.13,1064.08,892.73,890.73,1171.72,126.67,1096.01,-75.71,0.47
gp1-42,m,18,18,0,10,3,3,37.28,872.12,1045.89,937.8,937.8,862.34,1031.55,910.79,912.91,578.5,126.67,713.01,134.51,0.84
gp1-42,m,18,18,0,11,3,8,42.48,854.99,1059.5,923.25,923.25,872.75,1071.33,895.62,892.61,1367.12,126.67,1264.01,-103.11,0.64
gp1-42,m,18,18,0,12,5,1,45.1,882.92,1041.46,871.69,871.69,860.03,1015.85,845.4,848.05,234.34,126.67,132,-102.34,0.64
gp1-42,m,18,18,0,13,2,4,45.1,882.92,1041.46,871.69,871.69,875.04,1027.3,837.74,839.84,710.1,126.67,739.01,28.91,0.18
gp1-42,m,18,18,0,14,2,7,37.28,872.12,1045.89,937.8,937.8,882.07,1050.29,910.85,909.41,1171.72,126.67,1061.01,-110.71,0.69
gp1-42,m,18,18,0,15,1,5,42.48,854.99,1059.5,923.25,923.25,854.81,1051.17,890.41,891.48,850.5,126.67,871.01,20.5,0.13
gp1-42,m,18,18,0,16,2,4,42.48,854.99,1059.5,923.25,923.25,849.11,1046.31,890.94,893.17,710.1,126.67,806.01,95.91,0.6
gp1-42,m,18,18,0,17,3,3,37.28,872.12,1045.89,937.8,937.8,862.34,1031.55,910.79,912.91,578.5,126.67,629.01,50.51,0.32
gp1-42,m,18,18,0,18,4,2,45.1,882.92,1041.46,871.69,871.69,861.17,1016.67,844.45,847.18,287.94,126.67,508,220.06,1.38
gp1-42,m,18,18,0,19,3,8,37.28,872.12,1045.89,937.8,937.8,887.08,1056.47,913.28,911.09,1367.12,126.67,1391.01,23.89,0.15
gp1-43,f,20,22,4,5,3,3,45.1,882.92,1041.46,871.69,871.69,867.7,1021.5,840.34,843.11,521.2,126.67,681,159.8,1
gp1-43,f,20,22,4,6,4,2,37.28,872.12,1045.89,937.8,937.8,855.99,1026.76,914.03,916.37,321.6,126.67,481.5,159.9,1
gp1-43,f,20,22,4,7,1,5,45.1,882.92,1041.46,871.69,871.69,878.56,1030.28,837.11,838.68,789.09,126.67,766.5,-22.59,0.14
gp1-43,f,20,22,4,8,3,8,37.28,872.12,1045.89,937.8,937.8,887.09,1056.48,913.28,911.1,1367.42,126.67,1440,72.58,0.45
gp1-43,f,20,22,4,9,1,6,42.48,854.99,1059.5,923.25,923.25,861.07,1057.26,890.97,890.48,1004.94,126.67,960,-44.94,0.28
gp1-43,f,20,22,4,10,5,1,37.28,872.12,1045.89,937.8,937.8,852.67,1024.34,916.66,918.81,125.71,126.67,418.5,292.79,1.83
gp1-43,f,20,22,4,11,5,10,45.1,882.92,1041.46,871.69,871.69,909.8,1066.09,849.5,847.03,1785.41,126.67,1627.5,-157.91,0.99
gp1-43,f,20,22,4,12,2,7,42.48,854.99,1059.5,923.25,923.25,869.37,1066.87,893.72,891.24,1242.98,126.67,1237.5,-5.48,0.03
gp1-43,f,20,22,4,13,2,4,37.28,872.12,1045.89,937.8,937.8,864.58,1033.33,910.08,911.97,651.51,126.67,748.5,96.99,0.61
gp1-43,f,20,22,4,14,1,6,42.48,854.99,1059.5,923.25,923.25,861.07,1057.26,890.97,890.48,1004.94,126.67,957,-47.94,0.3
gp1-43,f,20,22,4,15,4,9,45.1,882.92,1041.46,871.69,871.69,907.91,1063.5,847.4,844.68,1649.36,126.67,1860,210.64,1.32
gp1-43,f,20,22,4,16,4,2,45.1,882.92,1041.46,871.69,871.69,861.95,1017.24,843.85,846.62,321.6,126.67,276,-45.6,0.28
gp1-43,f,20,22,4,17,2,7,37.28,872.12,1045.89,937.8,937.8,884.06,1052.67,911.68,909.89,1242.98,126.67,1156.5,-86.48,0.54
gp1-43,f,20,22,4,18,3,8,42.48,854.99,1059.5,923.25,923.25,872.76,1071.34,895.63,892.62,1367.42,126.67,1255.5,-111.92,0.7
gp1-43,f,20,22,4,19,5,10,45.1,882.92,1041.46,871.69,871.69,909.8,1066.09,849.5,847.03,1785.41,126.67,1654.5,-130.91,0.82
gp1-44,f,20,29,11,5,5,10,45.1,882.92,1041.46,871.69,871.69,909.58,1065.78,849.23,846.72,1767.19,126.67,1651.89,-115.3,0.72
gp1-44,f,20,29,11,6,1,5,42.48,854.99,1059.5,923.25,923.25,855.99,1052.25,890.42,891.22,879.26,126.67,971.26,92,0.57
gp1-44,f,20,29,11,7,3,3,42.48,854.99,1059.5,923.25,923.25,842.65,1041.37,892.81,895.86,532.1,126.67,404.54,-127.56,0.8
gp1-44,f,20,29,11,8,5,1,45.1,882.92,1041.46,871.69,871.69,858.25,1014.55,847.06,849.53,136.74,126.67,450.95,314.2,1.96
gp1-44,f,20,29,11,9,2,7,37.28,872.12,1045.89,937.8,937.8,882.14,1050.37,910.88,909.43,1174.03,126.67,1297.51,123.48,0.77
gp1-44,f,20,29,11,10,2,4,45.1,882.92,1041.46,871.69,871.69,874.91,1027.19,837.77,839.89,707.07,126.67,587.35,-119.72,0.75
gp1-44,f,20,29,11,11,3,8,42.48,854.99,1059.5,923.25,923.25,873.64,1072.56,896.22,893.11,1404.59,126.67,1459.23,54.64,0.34
gp1-44,f,20,29,11,12,4,9,37.28,872.12,1045.89,937.8,937.8,891.04,1061.73,916.19,913.84,1582.24,126.67,1467.67,-114.57,0.72
gp1-44,f,20,29,11,13,4,2,37.28,872.12,1045.89,937.8,937.8,858.25,1028.43,912.64,914.99,425.03,126.67,393.29,-31.74,0.2
gp1-44,f,20,29,11,14,4,2,42.48,854.99,1059.5,923.25,923.25,839.39,1039.04,894.35,897.56,425.03,126.67,390.48,-34.56,0.22
gp1-44,f,20,29,11,15,2,7,45.1,882.92,1041.46,871.69,871.69,895.61,1047.57,839.23,837.37,1174.03,126.67,1411.42,237.39,1.48
gp1-44,f,20,29,11,16,1,6,42.48,854.99,1059.5,923.25,923.25,859.9,1056.05,890.78,890.59,975.45,126.67,988.14,12.68,0.08
gp1-44,f,20,29,11,17,4,9,45.1,882.92,1041.46,871.69,871.69,906.77,1061.93,846.28,843.48,1582.24,126.67,1485.95,-96.29,0.6
gp1-44,f,20,29,11,18,3,3,37.28,872.12,1045.89,937.8,937.8,861.01,1030.52,911.31,913.53,532.1,126.67,479.07,-53.03,0.33
gp1-44,f,20,29,11,19,3,8,45.1,882.92,1041.46,871.69,871.69,902.91,1056.73,843.14,840.36,1404.59,126.67,1436.73,32.14,0.2
gp1-45,f,40,43,25,5,5,10,42.48,854.99,1059.5,923.25,923.25,879.27,1080.64,901.14,898.12,1729.7,126.67,1486.03,-243.67,1.52
gp1-45,f,40,43,25,6,2,4,45.1,882.92,1041.46,871.69,871.69,877.01,1028.94,837.34,839.16,754.77,126.67,805.48,50.71,0.32
gp1-45,f,40,43,25,7,1,6,37.28,872.12,1045.89,937.8,937.8,875.73,1043.38,909.3,909.18,974.73,126.67,978.08,3.35,0.02
gp1-45,f,40,43,25,8,3,3,42.48,854.99,1059.5,923.25,923.25,844.54,1042.76,892.11,894.99,587.69,126.67,563.84,-23.85,0.15
gp1-45,f,40,43,25,9,4,2,45.1,882.92,1041.46,871.69,871.69,861.27,1016.75,844.37,847.11,292.63,126.67,494.79,202.16,1.26
gp1-45,f,40,43,25,10,3,8,45.1,882.92,1041.46,871.69,871.69,904.26,1058.53,844.14,841.3,1460.03,126.67,1326.58,-133.46,0.83
gp1-45,f,40,43,25,11,5,1,37.28,872.12,1045.89,937.8,937.8,852.61,1024.3,916.72,918.86,121.18,126.67,320.55,199.37,1.25
gp1-45,f,40,43,25,12,4,9,42.48,854.99,1059.5,923.25,923.25,876.29,1076.29,898.25,895.02,1533.45,126.67,1313.42,-220.03,1.38
gp1-45,f,40,43,25,13,2,7,42.48,854.99,1059.5,923.25,923.25,870.7,1068.59,894.41,891.69,1288.97,126.67,1249.32,-39.66,0.25
gp1-45,f,40,43,25,14,4,9,45.1,882.92,1041.46,871.69,871.69,905.84,1060.67,845.44,842.61,1533.45,126.67,1372.6,-160.85,1.01
gp1-45,f,40,43,25,15,2,7,37.28,872.12,1045.89,937.8,937.8,885.25,1054.14,912.25,910.28,1288.97,126.67,1324.93,35.96,0.22
gp1-45,f,40,43,25,16,3,8,37.28,872.12,1045.89,937.8,937.8,888.98,1058.95,914.54,912.22,1460.03,126.67,1282.19,-177.84,1.11
gp1-45,f,40,43,25,17,3,3,42.48,854.99,1059.5,923.25,923.25,844.54,1042.76,892.11,894.99,587.69,126.67,581.92,-5.77,0.04
gp1-45,f,40,43,25,18,2,4,45.1,882.92,1041.46,871.69,871.69,877.01,1028.94,837.34,839.16,754.77,126.67,713.42,-41.34,0.26
gp1-45,f,40,43,25,19,1,5,37.28,872.12,1045.89,937.8,937.8,869.83,1037.78,909.17,910.24,807.24,126.67,858.08,50.84,0.32
gp1-46,f,40,44,26,5,2,7,37.28,872.12,1045.89,937.8,937.8,882.22,1050.47,910.91,909.44,1176.81,126.67,976.88,-199.93,1.25
gp1-46,f,40,44,26,6,3,3,42.48,854.99,1059.5,923.25,923.25,841.84,1040.78,893.15,896.26,506.91,126.67,583.12,76.21,0.48
gp1-46,f,40,44,26,7,1,5,42.48,854.99,1059.5,923.25,923.25,856.96,1053.17,890.47,891.02,902.93,126.67,969.38,66.44,0.42
gp1-46,f,40,44,26,8,1,6,37.28,872.12,1045.89,937.8,937.8,879.94,1047.86,910.16,909.14,1101.55,126.67,1194.38,92.82,0.58
gp1-46,f,40,44,26,9,4,9,45.1,882.92,1041.46,871.69,871.69,905.4,1060.06,845.05,842.21,1511.57,126.67,1218.75,-292.82,1.83
gp1-46,f,40,44,26,10,3,8,45.1,882.92,1041.46,871.69,871.69,901.93,1055.44,842.48,839.76,1367.76,126.67,1342.5,-25.26,0.16
gp1-46,f,40,44,26,11,5,10,42.48,854.99,1059.5,923.25,923.25,879.87,1081.52,901.81,898.88,1779.5,126.67,1256.25,-523.25,3.27
gp1-46,f,40,44,26,12,4,2,37.28,872.12,1045.89,937.8,937.8,857.25,1027.69,913.22,915.58,381.46,126.67,337.5,-43.96,0.27
gp1-46,f,40,44,26,13,5,1,37.28,872.12,1045.89,937.8,937.8,853.77,1025.14,915.7,917.93,198.89,126.67,1693.12,1494.23,9.34
gp1-46,f,40,44,26,14,3,3,42.48,854.99,1059.5,923.25,923.25,841.84,1040.78,893.15,896.26,506.91,126.67,348.75,-158.16,0.99
gp1-46,f,40,44,26,15,5,10,45.1,882.92,1041.46,871.69,871.69,909.73,1065.99,849.41,846.93,1779.5,126.67,1209.38,-570.13,3.56
gp1-46,f,40,44,26,16,3,8,42.48,854.99,1059.5,923.25,923.25,872.77,1071.35,895.63,892.62,1367.76,126.67,1027.5,-340.26,2.13
gp1-46,f,40,44,26,17,2,7,45.1,882.92,1041.46,871.69,871.69,895.71,1047.69,839.27,837.4,1176.81,126.67,1190.62,13.82,0.09
gp1-46,f,40,44,26,18,2,4,37.28,872.12,1045.89,937.8,937.8,863.28,1032.28,910.47,912.5,609.7,126.67,485.62,-124.07,0.78
gp1-46,f,40,44,26,19,4,2,42.48,854.99,1059.5,923.25,923.25,838.21,1038.21,895.02,898.24,381.46,126.67,150,-231.46,1.45
gp1-47,m,20,21,3,5,4,2,42.48,854.99,1059.5,923.25,923.25,836.67,1037.15,895.99,899.18,319.67,126.67,189.44,-130.23,0.81
gp1-47,m,20,21,3,6,3,8,37.28,872.12,1045.89,937.8,937.8,887.48,1056.98,913.53,911.3,1385.37,126.67,1441.28,55.91,0.35
gp1-47,m,20,21,3,7,3,3,42.48,854.99,1059.5,923.25,923.25,844.74,1042.91,892.05,894.91,593.21,126.67,499.2,-94.01,0.59
gp1-47,m,20,21,3,8,2,7,45.1,882.92,1041.46,871.69,871.69,899.12,1051.84,840.83,838.42,1273.91,126.67,1392.64,118.73,0.74
