subj_id,gender,age_group,age,age_centered,trial_nr,agent,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons
1WbXvcdr,f,3,3.77,0.7,5,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,859.4,1029.29,912.04,914.36,471.53,126.67,556,84.47,0.53
1WbXvcdr,f,3,3.77,0.7,6,pig,4,9,42.48,854.99,1059.5,923.25,923.25,878.39,1079.34,900.2,897.08,1663.44,126.67,656,-1007.44,6.3
1WbXvcdr,f,3,3.77,0.7,7,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,888.77,1058.68,914.4,912.08,1449.33,126.67,569.33,-879.99,5.5
1WbXvcdr,f,3,3.77,0.7,8,sheep,1,5,45.1,882.92,1041.46,871.69,871.69,885.96,1037.13,836.97,837.11,948.2,126.67,548,-400.2,2.5
1WbXvcdr,f,3,3.77,0.7,9,pig,4,2,42.48,854.99,1059.5,923.25,923.25,836.08,1036.74,896.4,899.57,294.03,126.67,520,225.97,1.41
1WbXvcdr,f,3,3.77,0.7,10,pig,5,1,42.48,854.99,1059.5,923.25,923.25,832.92,1034.58,898.93,901.85,131.99,126.67,481.33,349.34,2.18
1WbXvcdr,f,3,3.77,0.7,11,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,909.05,1065.06,848.62,846.04,1726.94,126.67,590.67,-1136.27,7.1
1WbXvcdr,f,3,3.77,0.7,12,monkey,1,6,37.28,872.12,1045.89,937.8,937.8,876.17,1043.83,909.36,909.15,987.7,126.67,810.67,-177.04,1.11
1WbXvcdr,f,3,3.77,0.7,13,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,868.32,1036.46,909.33,910.67,763.9,126.67,825.33,61.43,0.38
1WbXvcdr,f,3,3.77,0.7,14,sheep,3,3,45.1,882.92,1041.46,871.69,871.69,866.07,1020.28,841.18,844.01,471.53,126.67,652,180.47,1.13
1WbXvcdr,f,3,3.77,0.7,15,pig,2,7,42.48,854.99,1059.5,923.25,923.25,870.18,1067.91,894.13,891.5,1270.45,126.67,1213.33,-57.12,0.36
1WbXvcdr,f,3,3.77,0.7,16,pig,4,2,42.48,854.99,1059.5,923.25,923.25,836.08,1036.74,896.4,899.57,294.03,126.67,629.33,335.31,2.1
1WbXvcdr,f,3,3.77,0.7,17,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,909.05,1065.06,848.62,846.04,1726.94,126.67,1272,-454.94,2.84
1WbXvcdr,f,3,3.77,0.7,18,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,888.77,1058.68,914.4,912.08,1449.33,126.67,1334.67,-114.66,0.72
1WbXvcdr,f,3,3.77,0.7,19,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,887.77,1038.95,837.18,836.93,987.7,126.67,1368,380.3,2.38
2edx3iSa,f,3,3.17,0.1,5,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,906.21,1061.16,845.76,842.94,1551.84,126.67,1542.67,-9.18,0.06
2edx3iSa,f,3,3.17,0.1,6,monkey,4,2,37.28,872.12,1045.89,937.8,937.8,857.83,1028.12,912.88,915.23,407.16,126.67,1138.67,731.5,4.57
2edx3iSa,f,3,3.17,0.1,7,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,866.16,1034.63,909.7,911.38,700.14,126.67,1337.33,637.19,3.98
2edx3iSa,f,3,3.17,0.1,8,sheep,5,1,45.1,882.92,1041.46,871.69,871.69,860.03,1015.85,845.4,848.05,234.27,126.67,1478.67,1244.4,7.78
2edx3iSa,f,3,3.17,0.1,9,pig,3,8,42.48,854.99,1059.5,923.25,923.25,873.58,1072.48,896.18,893.08,1402.12,126.67,1477.33,75.21,0.47
2edx3iSa,f,3,3.17,0.1,10,sheep,3,3,45.1,882.92,1041.46,871.69,871.69,865.12,1019.58,841.72,844.56,440.5,126.67,1593.33,1152.83,7.21
2edx3iSa,f,3,3.17,0.1,11,monkey,5,10,37.28,872.12,1045.89,937.8,937.8,892.2,1063.32,917.26,914.97,1665.33,126.67,1506.67,-158.66,0.99
2edx3iSa,f,3,3.17,0.1,12,pig,1,6,42.48,854.99,1059.5,923.25,923.25,863.44,1059.81,891.51,890.41,1067.07,126.67,1586.67,519.6,3.25
2edx3iSa,f,3,3.17,0.1,13,pig,1,5,42.48,854.99,1059.5,923.25,923.25,856.64,1052.86,890.45,891.09,894.97,126.67,1441.33,546.36,3.41
2edx3iSa,f,3,3.17,0.1,14,monkey,1,5,37.28,872.12,1045.89,937.8,937.8,872.93,1040.64,909.09,909.56,894.97,126.67,1746.67,851.69,5.32
2edx3iSa,f,3,3.17,0.1,15,sheep,2,4,45.1,882.92,1041.46,871.69,871.69,874.62,1026.94,837.84,840,700.14,126.67,1685.33,985.19,6.16
2edx3iSa,f,3,3.17,0.1,16,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,890.57,1061.09,915.78,913.43,1551.84,126.67,1012,-539.84,3.37
2edx3iSa,f,3,3.17,0.1,17,pig,4,2,42.48,854.99,1059.5,923.25,923.25,838.89,1038.69,894.62,897.84,407.16,126.67,1184,776.84,4.86
2edx3iSa,f,3,3.17,0.1,18,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,891.28,1042.66,837.85,836.86,1067.07,126.67,1189.33,122.26,0.76
2edx3iSa,f,3,3.17,0.1,19,pig,3,3,42.48,854.99,1059.5,923.25,923.25,839.83,1039.35,894.11,897.32,440.5,126.67,1106.67,666.16,4.16
3DVRAFGo,m,5,5.46,2.39,5,monkey,5,10,37.28,872.12,1045.89,937.8,937.8,893.07,1064.51,918.14,915.93,1736.33,126.67,1514.67,-221.67,1.39
3DVRAFGo,m,5,5.46,2.39,6,pig,5,1,42.48,854.99,1059.5,923.25,923.25,833.57,1035.03,898.35,901.34,169.62,126.67,566.67,397.05,2.48
3DVRAFGo,m,5,5.46,2.39,7,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,890.94,1042.28,837.77,836.85,1059.02,126.67,977.33,-81.68,0.51
3DVRAFGo,m,5,5.46,2.39,8,pig,3,3,42.48,854.99,1059.5,923.25,923.25,840.82,1040.05,893.62,896.78,474.16,126.67,594.67,120.51,0.75
3DVRAFGo,m,5,5.46,2.39,9,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,867.62,1035.86,909.43,910.88,743.57,126.67,813.33,69.76,0.44
3DVRAFGo,m,5,5.46,2.39,10,pig,4,9,42.48,854.99,1059.5,923.25,923.25,875.49,1075.15,897.59,894.38,1491.35,126.67,1641.33,149.99,0.94
3DVRAFGo,m,5,5.46,2.39,11,sheep,1,5,45.1,882.92,1041.46,871.69,871.69,885.6,1036.77,836.94,837.15,940.39,126.67,965.33,24.95,0.16
3DVRAFGo,m,5,5.46,2.39,12,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,889.4,1059.51,914.85,912.51,1482.69,126.67,1626.67,143.98,0.9
3DVRAFGo,m,5,5.46,2.39,13,pig,4,2,42.48,854.99,1059.5,923.25,923.25,836.95,1037.34,895.81,899.01,331.29,126.67,412,80.71,0.5
3DVRAFGo,m,5,5.46,2.39,14,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,862.18,1017.41,843.68,846.46,331.29,126.67,384,52.71,0.33
3DVRAFGo,m,5,5.46,2.39,15,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,859.47,1029.34,912.01,914.32,474.16,126.67,414.67,-59.49,0.37
3DVRAFGo,m,5,5.46,2.39,16,monkey,2,7,37.28,872.12,1045.89,937.8,937.8,881.66,1049.82,910.71,909.34,1157.82,126.67,1284,126.18,0.79
3DVRAFGo,m,5,5.46,2.39,17,sheep,5,1,45.1,882.92,1041.46,871.69,871.69,858.82,1014.96,846.51,849.05,169.62,126.67,582.67,413.05,2.58
3DVRAFGo,m,5,5.46,2.39,18,pig,2,4,42.48,854.99,1059.5,923.25,923.25,850.44,1047.39,890.72,892.72,743.57,126.67,560,-183.57,1.15
3DVRAFGo,m,5,5.46,2.39,19,pig,3,8,42.48,854.99,1059.5,923.25,923.25,875.32,1074.91,897.45,894.25,1482.69,126.67,1676,193.31,1.21
4LLULDmy,m,4,4.4,1.33,5,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,907.28,1062.63,846.76,844,1610.99,126.67,1910.67,299.68,1.87
4LLULDmy,m,4,4.4,1.33,6,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,889.09,1059.1,914.62,912.29,1465.96,126.67,1894.67,428.7,2.68
4LLULDmy,m,4,4.4,1.33,7,pig,5,10,42.48,854.99,1059.5,923.25,923.25,880.01,1081.72,901.97,899.06,1791.39,126.67,1910.67,119.28,0.75
4LLULDmy,m,4,4.4,1.33,8,monkey,1,5,37.28,872.12,1045.89,937.8,937.8,872.46,1040.19,909.08,909.64,881.79,126.67,1909.33,1027.54,6.42
4LLULDmy,m,4,4.4,1.33,9,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,899.69,1052.56,841.14,838.65,1291.85,126.67,1897.33,605.49,3.78
4LLULDmy,m,4,4.4,1.33,10,monkey,4,2,37.28,872.12,1045.89,937.8,937.8,855.08,1026.09,914.67,916.99,274.41,126.67,22.67,-251.74,1.57
4LLULDmy,m,4,4.4,1.33,11,pig,2,4,42.48,854.99,1059.5,923.25,923.25,845.99,1043.85,891.66,894.37,627.92,126.67,25.33,-602.59,3.77
4LLULDmy,m,4,4.4,1.33,12,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,893.95,1045.64,838.63,837.09,1131.39,126.67,33.33,-1098.06,6.86
4LLULDmy,m,4,4.4,1.33,13,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,852.13,1023.95,917.17,919.26,86.22,126.67,1892,1805.78,11.29
4LLULDmy,m,4,4.4,1.33,14,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,909.87,1066.19,849.59,847.13,1791.39,126.67,1906.67,115.28,0.72
4LLULDmy,m,4,4.4,1.33,15,pig,1,5,42.48,854.99,1059.5,923.25,923.25,856.09,1052.35,890.42,891.19,881.79,126.67,1910.67,1028.88,6.43
4LLULDmy,m,4,4.4,1.33,16,sheep,3,8,45.1,882.92,1041.46,871.69,871.69,904.4,1058.72,844.24,841.41,1465.96,126.67,14.67,-1451.3,9.07
4LLULDmy,m,4,4.4,1.33,17,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,891.46,1062.31,916.56,914.23,1610.99,126.67,1866.67,255.68,1.6
4LLULDmy,m,4,4.4,1.33,18,pig,4,2,42.48,854.99,1059.5,923.25,923.25,835.65,1036.45,896.71,899.86,274.41,126.67,9.33,-265.08,1.66
4LLULDmy,m,4,4.4,1.33,19,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,893.95,1045.64,838.63,837.09,1131.39,126.67,24,-1107.39,6.92
54rbzPJk,m,4,4.1,1.03,5,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,910.38,1066.89,850.22,847.85,1836,126.67,1114.67,-721.33,4.51
54rbzPJk,m,4,4.1,1.03,6,monkey,1,6,37.28,872.12,1045.89,937.8,937.8,880.04,1047.97,910.19,909.15,1104.91,126.67,917.33,-187.57,1.17
54rbzPJk,m,4,4.1,1.03,7,pig,1,5,42.48,854.99,1059.5,923.25,923.25,857.54,1053.72,890.51,890.92,916.98,126.67,725.33,-191.65,1.2
54rbzPJk,m,4,4.1,1.03,8,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,897.47,1049.8,840.02,837.85,1225.15,126.67,1133.33,-91.81,0.57
54rbzPJk,m,4,4.1,1.03,9,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,890.73,1061.31,915.92,913.56,1562.03,126.67,904,-658.03,4.11
54rbzPJk,m,4,4.1,1.03,10,monkey,4,2,37.28,872.12,1045.89,937.8,937.8,856.47,1027.11,913.71,916.06,345.13,126.67,910.67,565.54,3.53
54rbzPJk,m,4,4.1,1.03,11,sheep,2,4,45.1,882.92,1041.46,871.69,871.69,872.53,1025.26,838.42,840.83,650.36,126.67,1073.33,422.97,2.64
54rbzPJk,m,4,4.1,1.03,12,pig,3,3,42.48,854.99,1059.5,923.25,923.25,840.91,1040.11,893.58,896.74,476.97,126.67,1018.67,541.69,3.39
54rbzPJk,m,4,4.1,1.03,13,sheep,5,1,45.1,882.92,1041.46,871.69,871.69,858.99,1015.09,846.35,848.9,179.55,126.67,873.33,693.78,4.34
54rbzPJk,m,4,4.1,1.03,14,pig,3,8,42.48,854.99,1059.5,923.25,923.25,875.39,1075,897.51,894.3,1486.07,126.67,1245.33,-240.73,1.5
54rbzPJk,m,4,4.1,1.03,15,monkey,2,7,37.28,872.12,1045.89,937.8,937.8,883.58,1052.09,911.46,909.75,1225.15,126.67,1269.33,44.19,0.28
54rbzPJk,m,4,4.1,1.03,16,pig,3,3,42.48,854.99,1059.5,923.25,923.25,840.91,1040.11,893.58,896.74,476.97,126.67,1752,1275.03,7.97
54rbzPJk,m,4,4.1,1.03,17,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,864.54,1033.3,910.09,911.98,650.36,126.67,705.33,54.97,0.34
54rbzPJk,m,4,4.1,1.03,18,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,910.38,1066.89,850.22,847.85,1836,126.67,732,-1104,6.9
54rbzPJk,m,4,4.1,1.03,19,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,862.52,1017.66,843.43,846.23,345.13,126.67,753.33,408.21,2.55
5cD94uEh,m,4,4.51,1.44,5,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,894.58,1046.37,838.84,837.18,1147.47,126.67,1012,-135.47,0.85
5cD94uEh,m,4,4.51,1.44,6,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,886.42,1055.61,912.89,910.77,1337.6,126.67,982.67,-354.93,2.22
5cD94uEh,m,4,4.51,1.44,7,pig,5,1,42.48,854.99,1059.5,923.25,923.25,834.67,1035.78,897.45,900.54,227.49,126.67,941.33,713.85,4.46
5cD94uEh,m,4,4.51,1.44,8,sheep,5,10,45.1,882.92,1041.46,871.69,871.69,910.14,1066.55,849.92,847.5,1814.21,126.67,1244,-570.21,3.56
5cD94uEh,m,4,4.51,1.44,9,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,889.97,1060.29,915.3,912.94,1515.69,126.67,1114.67,-401.03,2.51
5cD94uEh,m,4,4.51,1.44,10,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,860.56,1016.23,844.95,847.64,260.04,126.67,736,475.96,2.97
5cD94uEh,m,4,4.51,1.44,11,monkey,1,6,37.28,872.12,1045.89,937.8,937.8,879.92,1047.84,910.15,909.14,1101.03,126.67,865.33,-235.7,1.47
5cD94uEh,m,4,4.51,1.44,12,pig,2,4,42.48,854.99,1059.5,923.25,923.25,845.91,1043.79,891.69,894.41,625.77,126.67,818.67,192.9,1.21
5cD94uEh,m,4,4.51,1.44,13,sheep,1,5,45.1,882.92,1041.46,871.69,871.69,883.84,1035.07,836.85,837.43,902.63,126.67,778.67,-123.96,0.77
5cD94uEh,m,4,4.51,1.44,14,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,863.77,1032.68,910.31,912.29,625.77,126.67,989.33,363.56,2.27
5cD94uEh,m,4,4.51,1.44,15,pig,4,2,42.48,854.99,1059.5,923.25,923.25,835.34,1036.23,896.94,900.07,260.04,126.67,612,351.96,2.2
5cD94uEh,m,4,4.51,1.44,16,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,894.58,1046.37,838.84,837.18,1147.47,126.67,992,-155.47,0.97
5cD94uEh,m,4,4.51,1.44,17,pig,3,3,42.48,854.99,1059.5,923.25,923.25,842.49,1041.25,892.88,895.94,527.26,126.67,696,168.74,1.05
5cD94uEh,m,4,4.51,1.44,18,monkey,5,10,37.28,872.12,1045.89,937.8,937.8,893.89,1065.64,919.06,916.95,1814.21,126.67,1126.67,-687.54,4.3
5cD94uEh,m,4,4.51,1.44,19,pig,3,8,42.48,854.99,1059.5,923.25,923.25,872.01,1070.33,895.16,892.24,1337.6,126.67,1046.67,-290.93,1.82
5sRSR6dM,f,5,5.59,2.52,5,pig,5,1,42.48,854.99,1059.5,923.25,923.25,833.07,1034.69,898.79,901.73,141.2,126.67,532,390.8,2.44
5sRSR6dM,f,5,5.59,2.52,6,sheep,1,5,45.1,882.92,1041.46,871.69,871.69,883.15,1034.42,836.84,837.55,887.82,126.67,958.67,70.85,0.44
5sRSR6dM,f,5,5.59,2.52,7,pig,2,7,42.48,854.99,1059.5,923.25,923.25,871.08,1069.09,894.62,891.84,1302.72,126.67,1233.33,-69.38,0.43
5sRSR6dM,f,5,5.59,2.52,8,monkey,1,6,37.28,872.12,1045.89,937.8,937.8,877.68,1045.41,909.62,909.08,1032.2,126.67,1212,179.8,1.12
5sRSR6dM,f,5,5.59,2.52,9,sheep,3,8,45.1,882.92,1041.46,871.69,871.69,902.96,1056.8,843.17,840.39,1406.56,126.67,1326.67,-79.89,0.5
5sRSR6dM,f,5,5.59,2.52,10,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,859.45,1029.33,912.02,914.33,473.44,126.67,462.67,-10.78,0.07
5sRSR6dM,f,5,5.59,2.52,11,sheep,2,4,45.1,882.92,1041.46,871.69,871.69,876.96,1028.9,837.35,839.18,753.71,126.67,740,-13.71,0.09
5sRSR6dM,f,5,5.59,2.52,12,pig,4,2,42.48,854.99,1059.5,923.25,923.25,835.47,1036.33,896.83,899.97,266.49,126.67,412,145.51,0.91
5sRSR6dM,f,5,5.59,2.52,13,pig,5,10,42.48,854.99,1059.5,923.25,923.25,879.06,1080.34,900.91,897.86,1713.23,126.67,1284,-429.23,2.68
5sRSR6dM,f,5,5.59,2.52,14,sheep,2,4,45.1,882.92,1041.46,871.69,871.69,876.96,1028.9,837.35,839.18,753.71,126.67,930.67,176.95,1.11
5sRSR6dM,f,5,5.59,2.52,15,monkey,4,2,37.28,872.12,1045.89,937.8,937.8,854.93,1025.99,914.78,917.09,266.49,126.67,534.67,268.17,1.68
5sRSR6dM,f,5,5.59,2.52,16,pig,3,3,42.48,854.99,1059.5,923.25,923.25,840.8,1040.04,893.63,896.79,473.44,126.67,706.67,233.22,1.46
5sRSR6dM,f,5,5.59,2.52,17,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,852.89,1024.5,916.46,918.62,141.2,126.67,445.33,304.13,1.9
5sRSR6dM,f,5,5.59,2.52,18,sheep,3,8,45.1,882.92,1041.46,871.69,871.69,902.96,1056.8,843.17,840.39,1406.56,126.67,1228,-178.56,1.12
5sRSR6dM,f,5,5.59,2.52,19,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,889.77,1041.03,837.51,836.84,1032.2,126.67,956,-76.2,0.48
7sNFVxHP,f,5,5.92,2.85,5,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,861.39,1016.84,844.28,847.02,297.88,126.67,333.33,35.45,0.22
7sNFVxHP,f,5,5.92,2.85,6,pig,2,4,42.48,854.99,1059.5,923.25,923.25,851.38,1048.17,890.61,892.42,766.81,126.67,793.33,26.53,0.17
7sNFVxHP,f,5,5.92,2.85,7,sheep,1,5,45.1,882.92,1041.46,871.69,871.69,884.39,1035.6,836.87,837.33,914.37,126.67,657.33,-257.04,1.61
7sNFVxHP,f,5,5.92,2.85,8,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,890.78,1061.38,915.96,913.61,1565.24,126.67,906.67,-658.58,4.12
7sNFVxHP,f,5,5.92,2.85,9,pig,1,6,42.48,854.99,1059.5,923.25,923.25,864.6,1061.12,891.84,890.45,1098.84,126.67,834.67,-264.18,1.65
7sNFVxHP,f,5,5.92,2.85,10,pig,3,8,42.48,854.99,1059.5,923.25,923.25,872.88,1071.5,895.7,892.68,1372.26,126.67,957.33,-414.92,2.59
7sNFVxHP,f,5,5.92,2.85,11,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,898.04,1050.51,840.29,838.03,1241.76,126.67,904,-337.76,2.11
7sNFVxHP,f,5,5.92,2.85,12,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,862.84,1031.94,910.61,912.69,595.3,126.67,866.67,271.36,1.7
7sNFVxHP,f,5,5.92,2.85,13,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,852.85,1024.47,916.5,918.66,138.43,126.67,1080,941.57,5.88
7sNFVxHP,f,5,5.92,2.85,14,sheep,3,3,45.1,882.92,1041.46,871.69,871.69,870.37,1023.55,839.17,841.79,595.3,126.67,969.33,374.03,2.34
7sNFVxHP,f,5,5.92,2.85,15,pig,5,10,42.48,854.99,1059.5,923.25,923.25,879.79,1081.41,901.72,898.78,1772.63,126.67,1096,-676.63,4.23
7sNFVxHP,f,5,5.92,2.85,16,pig,1,5,42.48,854.99,1059.5,923.25,923.25,857.43,1053.61,890.5,890.94,914.37,126.67,1021.33,106.96,0.67
7sNFVxHP,f,5,5.92,2.85,17,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,906.46,1061.51,845.99,843.18,1565.24,126.67,1226.67,-338.58,2.12
7sNFVxHP,f,5,5.92,2.85,18,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,887.2,1056.61,913.35,911.15,1372.26,126.67,1052,-320.26,2
7sNFVxHP,f,5,5.92,2.85,19,monkey,2,4,37.28,872.12,1045.89,937.8,937.8,868.42,1036.54,909.31,910.64,766.81,126.67,1034.67,267.86,1.67
B2KdEPJd,m,4,4.98,1.91,5,pig,2,4,42.48,854.99,1059.5,923.25,923.25,845.98,1043.85,891.67,894.37,627.86,126.67,374.67,-253.19,1.58
B2KdEPJd,m,4,4.98,1.91,6,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,899.47,1052.28,841.01,838.56,1284.78,126.67,1301.33,16.55,0.1
B2KdEPJd,m,4,4.98,1.91,7,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,888.66,1058.53,914.31,912,1443.17,126.67,1222.67,-220.5,1.38
B2KdEPJd,m,4,4.98,1.91,8,pig,4,2,42.48,854.99,1059.5,923.25,923.25,838.78,1038.61,894.68,897.9,403.04,126.67,394.67,-8.38,0.05
B2KdEPJd,m,4,4.98,1.91,9,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,893.47,1045.1,838.47,837.03,1119.59,126.67,982.67,-136.93,0.86
B2KdEPJd,m,4,4.98,1.91,10,sheep,3,3,45.1,882.92,1041.46,871.69,871.69,870.5,1023.65,839.12,841.73,598.75,126.67,633.33,34.59,0.22
B2KdEPJd,m,4,4.98,1.91,11,monkey,5,10,37.28,872.12,1045.89,937.8,937.8,893.24,1064.75,918.33,916.13,1751.64,126.67,1449.33,-302.31,1.89
B2KdEPJd,m,4,4.98,1.91,12,pig,1,5,42.48,854.99,1059.5,923.25,923.25,855,1051.34,890.41,891.44,855.24,126.67,965.33,110.09,0.69
B2KdEPJd,m,4,4.98,1.91,13,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,906.9,1062.11,846.4,843.61,1589.3,126.67,1328,-261.3,1.63
B2KdEPJd,m,4,4.98,1.91,14,pig,1,5,42.48,854.99,1059.5,923.25,923.25,855,1051.34,890.41,891.44,855.24,126.67,924,68.76,0.43
B2KdEPJd,m,4,4.98,1.91,15,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,853.83,1025.18,915.65,917.89,202.38,126.67,648,445.62,2.79
B2KdEPJd,m,4,4.98,1.91,16,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,862.95,1032.02,910.58,912.64,598.75,126.67,809.33,210.59,1.32
B2KdEPJd,m,4,4.98,1.91,17,pig,2,4,42.48,854.99,1059.5,923.25,923.25,845.98,1043.85,891.67,894.37,627.86,126.67,762.67,134.81,0.84
B2KdEPJd,m,4,4.98,1.91,18,sheep,4,2,45.1,882.92,1041.46,871.69,871.69,864.05,1018.78,842.39,845.22,403.04,126.67,673.33,270.29,1.69
B2KdEPJd,m,4,4.98,1.91,19,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,906.9,1062.11,846.4,843.61,1589.3,126.67,1400,-189.3,1.18
BfVHcVbM,f,3,3.23,0.16,5,monkey,4,9,37.28,872.12,1045.89,937.8,937.8,892.15,1063.25,917.21,914.92,1661.36,126.67,1482.67,-178.7,1.12
BfVHcVbM,f,3,3.23,0.16,6,sheep,3,3,45.1,882.92,1041.46,871.69,871.69,865.86,1020.13,841.29,844.13,464.81,126.67,1373.33,908.52,5.68
BfVHcVbM,f,3,3.23,0.16,7,monkey,3,8,37.28,872.12,1045.89,937.8,937.8,886.91,1056.25,913.18,911.01,1359.46,126.67,1204,-155.46,0.97
BfVHcVbM,f,3,3.23,0.16,8,pig,2,4,42.48,854.99,1059.5,923.25,923.25,849.35,1046.5,890.89,893.09,716.2,126.67,1033.33,317.13,1.98
BfVHcVbM,f,3,3.23,0.16,9,sheep,2,7,45.1,882.92,1041.46,871.69,871.69,898.31,1050.84,840.42,838.12,1249.55,126.67,1064,-185.55,1.16
BfVHcVbM,f,3,3.23,0.16,10,pig,4,2,42.48,854.99,1059.5,923.25,923.25,836.29,1036.88,896.25,899.43,303.12,126.67,1148,844.88,5.28
BfVHcVbM,f,3,3.23,0.16,11,monkey,1,6,37.28,872.12,1045.89,937.8,937.8,875.92,1043.58,909.33,909.17,980.47,126.67,945.33,-35.14,0.22
BfVHcVbM,f,3,3.23,0.16,12,sheep,1,5,45.1,882.92,1041.46,871.69,871.69,878.97,1030.63,837.06,838.56,798.01,126.67,1364,565.99,3.54
BfVHcVbM,f,3,3.23,0.16,13,sheep,5,1,45.1,882.92,1041.46,871.69,871.69,858.68,1014.86,846.65,849.17,161.61,126.67,1076,914.39,5.71
BfVHcVbM,f,3,3.23,0.16,14,monkey,3,3,37.28,872.12,1045.89,937.8,937.8,859.23,1029.16,912.13,914.45,464.81,126.67,1260,795.19,4.97
BfVHcVbM,f,3,3.23,0.16,15,pig,1,5,42.48,854.99,1059.5,923.25,923.25,852.65,1049.26,890.49,892.04,798.01,126.67,1097.33,299.32,1.87
BfVHcVbM,f,3,3.23,0.16,16,pig,2,4,42.48,854.99,1059.5,923.25,923.25,849.35,1046.5,890.89,893.09,716.2,126.67,1164,447.8,2.8
BfVHcVbM,f,3,3.23,0.16,17,monkey,5,10,37.28,872.12,1045.89,937.8,937.8,894.1,1065.94,919.31,917.22,1836.12,126.67,1105.33,-730.79,4.57
BfVHcVbM,f,3,3.23,0.16,18,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,908.1,1063.75,847.59,844.9,1661.36,126.67,1244,-417.36,2.61
BfVHcVbM,f,3,3.23,0.16,19,pig,4,2,42.48,854.99,1059.5,923.25,923.25,836.29,1036.88,896.25,899.43,303.12,126.67,1328,1024.88,6.41
bG8XfkhX,f,5,5.74,2.67,5,pig,3,3,42.48,854.99,1059.5,923.25,923.25,843.34,1041.87,892.54,895.54,552.76,126.67,578.67,25.9,0.16
bG8XfkhX,f,5,5.74,2.67,6,sheep,1,6,45.1,882.92,1041.46,871.69,871.69,887.16,1038.32,837.09,836.98,974.13,126.67,890.67,-83.47,0.52
bG8XfkhX,f,5,5.74,2.67,7,sheep,4,9,45.1,882.92,1041.46,871.69,871.69,905.44,1060.12,845.09,842.25,1513.75,126.67,1450.67,-63.09,0.39
bG8XfkhX,f,5,5.74,2.67,8,pig,4,2,42.48,854.99,1059.5,923.25,923.25,839.47,1039.1,894.3,897.51,428.01,126.67,481.33,53.33,0.33
bG8XfkhX,f,5,5.74,2.67,9,monkey,5,1,37.28,872.12,1045.89,937.8,937.8,854.5,1025.67,915.12,917.4,241.92,126.67,308,66.08,0.41
