subj_id,gender,age_group,age,age_centered,trial_nr,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons,time_taken,country,fluent_languages
erHxJ9kU,m,11,11.04,8,19,3,8,37.28,872.12,1045.89,937.8,937.8,889.18,1059.22,914.69,912.36,1470.89,126.67,1440.01,-30.88,0.19,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,5,2,7,37.28,872.12,1045.89,937.8,937.8,882.57,1050.88,911.04,909.51,1188.83,126.67,1158.01,-30.82,0.19,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,6,2,4,42.48,854.99,1059.5,923.25,923.25,852.03,1048.73,890.54,892.22,782.91,126.67,979.51,196.59,1.23,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,7,1,6,37.28,872.12,1045.89,937.8,937.8,879.77,1047.67,910.11,909.13,1096.24,126.67,1134.01,37.77,0.24,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,8,5,10,42.48,854.99,1059.5,923.25,923.25,879.89,1081.55,901.83,898.91,1780.95,126.67,1686.01,-94.94,0.59,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,9,3,8,45.1,882.92,1041.46,871.69,871.69,903.02,1056.88,843.22,840.43,1408.85,126.67,1569.01,160.16,1,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,10,1,5,45.1,882.92,1041.46,871.69,871.69,882.27,1033.6,836.84,837.73,869,126.67,825.01,-43.99,0.27,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,11,5,1,42.48,854.99,1059.5,923.25,923.25,834,1035.32,897.99,901.02,192.9,126.67,706.51,513.61,3.21,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,12,3,3,37.28,872.12,1045.89,937.8,937.8,860.02,1029.76,911.75,914.03,495.56,126.67,696.01,200.45,1.25,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,13,4,9,42.48,854.99,1059.5,923.25,923.25,875.54,1075.22,897.63,894.41,1493.72,126.67,1468.51,-25.21,0.16,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,14,1,6,37.28,872.12,1045.89,937.8,937.8,879.77,1047.67,910.11,909.13,1096.24,126.67,1092.01,-4.23,0.03,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,15,5,10,45.1,882.92,1041.46,871.69,871.69,909.75,1066.01,849.44,846.95,1780.95,126.67,1659.01,-121.94,0.76,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,16,1,5,45.1,882.92,1041.46,871.69,871.69,882.27,1033.6,836.84,837.73,869,126.67,876.01,7.01,0.04,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,17,3,3,37.28,872.12,1045.89,937.8,937.8,860.02,1029.76,911.75,914.03,495.56,126.67,709.51,213.95,1.34,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,18,4,2,42.48,854.99,1059.5,923.25,923.25,835.32,1036.23,896.94,900.08,259.49,126.67,600,340.52,2.13,NA,NA,NA
ERrZq2Ky,m,7,7.56,4.52,19,3,8,42.48,854.99,1059.5,923.25,923.25,873.74,1072.69,896.28,893.17,1408.85,126.67,1560.01,151.16,0.94,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,5,1,6,42.48,854.99,1059.5,923.25,923.25,865.29,1061.91,892.06,890.49,1117.99,126.67,1092.2,-25.79,0.16,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,6,5,1,37.28,872.12,1045.89,937.8,937.8,854.24,1025.48,915.32,917.59,226.79,126.67,183.76,-43.03,0.27,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,7,5,10,37.28,872.12,1045.89,937.8,937.8,893.96,1065.75,919.15,917.04,1821.95,126.67,1854.39,32.44,0.2,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,8,4,9,45.1,882.92,1041.46,871.69,871.69,907.5,1062.92,846.97,844.23,1623.72,126.67,1778.45,154.73,0.97,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,9,1,5,42.48,854.99,1059.5,923.25,923.25,855.32,1051.64,890.41,891.36,863.05,126.67,872.82,9.77,0.06,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,10,3,3,45.1,882.92,1041.46,871.69,871.69,870.43,1023.6,839.15,841.76,596.85,126.67,545.17,-51.69,0.32,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,11,3,8,42.48,854.99,1059.5,923.25,923.25,874.69,1074.02,896.97,893.79,1452.27,126.67,1381.89,-70.38,0.44,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,12,2,4,37.28,872.12,1045.89,937.8,937.8,868.75,1036.83,909.27,910.54,776.18,126.67,867.2,91.02,0.57,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,13,2,7,42.48,854.99,1059.5,923.25,923.25,866.92,1063.83,892.65,890.69,1165.42,126.67,1235.64,70.22,0.44,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,14,1,6,45.1,882.92,1041.46,871.69,871.69,893.41,1045.02,838.45,837.02,1117.99,126.67,1117.51,-0.48,0,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,15,3,3,37.28,872.12,1045.89,937.8,937.8,862.89,1031.98,910.6,912.67,596.85,126.67,446.73,-150.12,0.94,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,16,4,2,45.1,882.92,1041.46,871.69,871.69,864.78,1019.32,841.93,844.77,428.72,126.67,359.54,-69.18,0.43,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,17,1,5,42.48,854.99,1059.5,923.25,923.25,855.32,1051.64,890.41,891.36,863.05,126.67,891.1,28.05,0.18,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,18,5,10,37.28,872.12,1045.89,937.8,937.8,893.96,1065.75,919.15,917.04,1821.95,126.67,1833.3,11.34,0.07,NA,NA,NA
etXKMbmq,f,13,13.57,10.53,19,2,4,45.1,882.92,1041.46,871.69,871.69,877.98,1029.77,837.19,838.85,776.18,126.67,632.35,-143.83,0.9,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,5,5,1,42.48,854.99,1059.5,923.25,923.25,832.63,1034.39,899.2,902.08,114.34,126.67,19.23,-95.11,0.59,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,6,4,2,37.28,872.12,1045.89,937.8,937.8,856.64,1027.23,913.6,915.96,353.1,126.67,330.01,-23.1,0.14,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,7,2,7,42.48,854.99,1059.5,923.25,923.25,868.76,1066.1,893.43,891.08,1222.78,126.67,1210.32,-12.46,0.08,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,8,4,9,37.28,872.12,1045.89,937.8,937.8,890.5,1061,915.73,913.37,1547.75,126.67,1425.48,-122.27,0.76,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,9,3,8,45.1,882.92,1041.46,871.69,871.69,903.8,1057.91,843.78,840.96,1440.14,126.67,1384.7,-55.44,0.35,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,10,5,10,42.48,854.99,1059.5,923.25,923.25,879.42,1080.86,901.3,898.3,1741.4,126.67,1916.26,174.86,1.09,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,11,1,5,45.1,882.92,1041.46,871.69,871.69,881.57,1032.96,836.86,837.89,854.04,126.67,834.85,-19.19,0.12,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,12,1,6,37.28,872.12,1045.89,937.8,937.8,880.98,1049.03,910.47,909.25,1134.98,126.67,1151.26,16.28,0.1,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,13,3,3,37.28,872.12,1045.89,937.8,937.8,858.69,1028.75,912.41,914.75,443.03,126.67,187.98,-255.05,1.59,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,14,1,5,42.48,854.99,1059.5,923.25,923.25,854.95,1051.3,890.41,891.45,854.04,126.67,690.01,-164.03,1.03,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,15,3,8,45.1,882.92,1041.46,871.69,871.69,903.8,1057.91,843.78,840.96,1440.14,126.67,1244.07,-196.07,1.23,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,16,1,6,45.1,882.92,1041.46,871.69,871.69,894.09,1045.8,838.67,837.11,1134.98,126.67,1085.17,-49.81,0.31,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,17,2,7,42.48,854.99,1059.5,923.25,923.25,868.76,1066.1,893.43,891.08,1222.78,126.67,1145.64,-77.14,0.48,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,18,4,2,37.28,872.12,1045.89,937.8,937.8,856.64,1027.23,913.6,915.96,353.1,126.67,17.82,-335.28,2.1,NA,NA,NA
eUSbeEqi,m,7,7.09,4.05,19,3,3,45.1,882.92,1041.46,871.69,871.69,865.2,1019.63,841.68,844.52,443.03,126.67,20.63,-422.39,2.64,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,5,2,4,37.28,872.12,1045.89,937.8,937.8,864.04,1032.89,910.23,912.18,634.4,126.67,690.72,56.32,0.35,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,6,4,2,42.48,854.99,1059.5,923.25,923.25,837.85,1037.96,895.23,898.45,367.57,126.67,391.19,23.63,0.15,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,7,1,5,42.48,854.99,1059.5,923.25,923.25,857.99,1054.15,890.54,890.85,927.97,126.67,938.4,10.43,0.07,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,8,3,8,37.28,872.12,1045.89,937.8,937.8,886.94,1056.28,913.19,911.02,1360.61,126.67,1327.21,-33.41,0.21,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,9,2,7,45.1,882.92,1041.46,871.69,871.69,895.68,1047.66,839.26,837.39,1176.03,126.67,1165.92,-10.11,0.06,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,10,5,10,42.48,854.99,1059.5,923.25,923.25,879.06,1080.33,900.9,897.85,1712.73,126.67,1638.25,-74.48,0.47,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,11,5,1,37.28,872.12,1045.89,937.8,937.8,854.56,1025.72,915.06,917.35,245.81,126.67,290.39,44.58,0.28,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,12,4,9,45.1,882.92,1041.46,871.69,871.69,907.83,1063.38,847.31,844.59,1644.15,126.67,1672.81,28.66,0.18,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,13,3,3,42.48,854.99,1059.5,923.25,923.25,843.9,1042.29,892.33,895.28,569.26,126.67,405.59,-163.67,1.02,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,14,1,6,37.28,872.12,1045.89,937.8,937.8,875.48,1043.13,909.27,909.21,967.59,126.67,941.28,-26.31,0.16,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,15,3,3,45.1,882.92,1041.46,871.69,871.69,869.4,1022.8,839.57,842.25,569.26,126.67,448.79,-120.47,0.75,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,16,3,8,45.1,882.92,1041.46,871.69,871.69,901.73,1055.18,842.35,839.65,1360.61,126.67,1312.81,-47.81,0.3,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,17,2,4,37.28,872.12,1045.89,937.8,937.8,864.04,1032.89,910.23,912.18,634.4,126.67,540.95,-93.44,0.58,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,18,4,9,42.48,854.99,1059.5,923.25,923.25,878.11,1078.93,899.92,896.77,1644.15,126.67,1511.53,-132.62,0.83,NA,NA,NA
EwNW76BE,m,15,15.81,12.77,19,5,10,37.28,872.12,1045.89,937.8,937.8,892.79,1064.13,917.85,915.61,1712.73,126.67,1744.81,32.08,0.2,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,5,1,6,45.1,882.92,1041.46,871.69,871.69,886.92,1038.08,837.07,837,968.89,126.67,993.61,24.71,0.15,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,6,4,9,42.48,854.99,1059.5,923.25,923.25,875.46,1075.11,897.57,894.35,1489.84,126.67,1574.4,84.56,0.53,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,7,5,1,45.1,882.92,1041.46,871.69,871.69,859.29,1015.31,846.07,848.65,195.99,126.67,566.4,370.41,2.32,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,8,3,8,42.48,854.99,1059.5,923.25,923.25,872.52,1071.02,895.48,892.49,1357.75,126.67,1274.4,-83.35,0.52,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,9,2,4,37.28,872.12,1045.89,937.8,937.8,868.53,1036.63,909.3,910.61,769.82,126.67,960,190.18,1.19,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,10,4,2,37.28,872.12,1045.89,937.8,937.8,858.19,1028.38,912.68,915.02,422.46,126.67,749.6,327.14,2.04,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,11,3,3,42.48,854.99,1059.5,923.25,923.25,839.69,1039.25,894.19,897.39,435.51,126.67,324.8,-110.71,0.69,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,12,5,10,45.1,882.92,1041.46,871.69,871.69,908.27,1063.99,847.77,845.09,1672.55,126.67,1630.4,-42.15,0.26,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,13,2,7,37.28,872.12,1045.89,937.8,937.8,882.59,1050.9,911.05,909.52,1189.68,126.67,1231.2,41.52,0.26,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,14,4,2,45.1,882.92,1041.46,871.69,871.69,864.6,1019.19,842.04,844.88,422.46,126.67,631.2,208.74,1.3,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,15,2,4,42.48,854.99,1059.5,923.25,923.25,851.5,1048.28,890.59,892.38,769.82,126.67,598.4,-171.42,1.07,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,16,2,7,37.28,872.12,1045.89,937.8,937.8,882.59,1050.9,911.05,909.52,1189.68,126.67,1248.8,59.12,0.37,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,17,1,6,42.48,854.99,1059.5,923.25,923.25,859.64,1055.79,890.74,890.62,968.89,126.67,958.4,-10.49,0.07,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,18,5,10,45.1,882.92,1041.46,871.69,871.69,908.27,1063.99,847.77,845.09,1672.55,126.67,1375.2,-297.35,1.86,NA,NA,NA
eXeDMgiB,f,8,8.46,5.42,19,5,1,42.48,854.99,1059.5,923.25,923.25,834.05,1035.36,897.94,900.98,195.99,126.67,533.6,337.61,2.11,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,5,2,4,42.48,854.99,1059.5,923.25,923.25,849.71,1046.79,890.83,892.97,725.19,126.67,669,-56.19,0.35,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,6,3,3,37.28,872.12,1045.89,937.8,937.8,858.44,1028.57,912.54,914.88,433,126.67,424,-9,0.06,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,7,1,5,45.1,882.92,1041.46,871.69,871.69,884.71,1035.91,836.88,837.28,921.25,126.67,956,34.75,0.22,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,8,5,1,37.28,872.12,1045.89,937.8,937.8,854.1,1025.38,915.43,917.69,218.45,126.67,177,-41.45,0.26,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,9,2,7,42.48,854.99,1059.5,923.25,923.25,868.5,1065.78,893.32,891.01,1214.59,126.67,1230,15.41,0.1,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,10,4,2,37.28,872.12,1045.89,937.8,937.8,857.01,1027.51,913.37,915.72,370.57,126.67,383,12.43,0.08,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,11,1,6,42.48,854.99,1059.5,923.25,923.25,861.78,1058.01,891.12,890.44,1023.21,126.67,967,-56.21,0.35,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,12,5,10,45.1,882.92,1041.46,871.69,871.69,910.21,1066.65,850.01,847.61,1820.82,126.67,1740,-80.82,0.51,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,13,3,8,42.48,854.99,1059.5,923.25,923.25,875.27,1074.84,897.41,894.21,1480.14,126.67,1424,-56.14,0.35,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,14,3,8,37.28,872.12,1045.89,937.8,937.8,889.35,1059.45,914.82,912.48,1480.14,126.67,1441,-39.14,0.24,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,15,2,7,45.1,882.92,1041.46,871.69,871.69,897.1,1049.35,839.85,837.74,1214.59,126.67,1157,-57.59,0.36,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,16,5,1,42.48,854.99,1059.5,923.25,923.25,834.49,1035.65,897.59,900.67,218.45,126.67,339,120.55,0.75,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,17,1,6,45.1,882.92,1041.46,871.69,871.69,889.37,1040.61,837.44,836.85,1023.21,126.67,969,-54.21,0.34,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,18,5,10,37.28,872.12,1045.89,937.8,937.8,893.95,1065.73,919.13,917.03,1820.82,126.67,1526,-294.82,1.84,NA,NA,NA
eyw5MPWy,f,11,11.25,8.21,19,2,4,42.48,854.99,1059.5,923.25,923.25,849.71,1046.79,890.83,892.97,725.19,126.67,645,-80.19,0.5,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,5,4,9,45.1,882.92,1041.46,871.69,871.69,907.73,1063.25,847.21,844.48,1638.11,126.67,1355.62,-282.48,1.77,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,6,1,6,42.48,854.99,1059.5,923.25,923.25,862.07,1058.31,891.18,890.43,1030.73,126.67,924.38,-106.35,0.66,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,7,5,10,42.48,854.99,1059.5,923.25,923.25,879.32,1080.71,901.19,898.18,1733.43,126.67,1419.38,-314.05,1.96,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,8,2,4,45.1,882.92,1041.46,871.69,871.69,872.36,1025.12,838.47,840.9,646.01,126.67,536.25,-109.76,0.69,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,9,5,1,37.28,872.12,1045.89,937.8,937.8,853.87,1025.21,915.62,917.86,204.88,126.67,358.12,153.24,0.96,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,10,3,8,42.48,854.99,1059.5,923.25,923.25,874.49,1073.74,896.82,893.65,1442.79,126.67,1215,-227.79,1.42,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,11,1,5,37.28,872.12,1045.89,937.8,937.8,873.99,1041.66,909.14,909.39,925.15,126.67,894.38,-30.77,0.19,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,12,3,3,45.1,882.92,1041.46,871.69,871.69,869.93,1023.21,839.35,841.99,583.66,126.67,594.38,10.71,0.07,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,13,4,2,45.1,882.92,1041.46,871.69,871.69,864.6,1019.19,842.04,844.88,422.67,126.67,472.5,49.83,0.31,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,14,2,4,42.48,854.99,1059.5,923.25,923.25,846.66,1044.37,891.48,894.1,646.01,126.67,483.75,-162.26,1.01,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,15,1,6,37.28,872.12,1045.89,937.8,937.8,877.63,1045.35,909.61,909.08,1030.73,126.67,840,-190.73,1.19,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,16,4,2,37.28,872.12,1045.89,937.8,937.8,858.2,1028.39,912.67,915.02,422.67,126.67,367.5,-55.17,0.34,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,17,3,8,42.48,854.99,1059.5,923.25,923.25,874.49,1073.74,896.82,893.65,1442.79,126.67,1252.5,-190.29,1.19,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,18,4,9,45.1,882.92,1041.46,871.69,871.69,907.73,1063.25,847.21,844.48,1638.11,126.67,1335,-303.11,1.89,NA,NA,NA
eZaodMHq,f,7,7.35,4.31,19,3,3,42.48,854.99,1059.5,923.25,923.25,844.4,1042.66,892.16,895.05,583.66,126.67,446.25,-137.41,0.86,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,5,3,8,37.28,872.12,1045.89,937.8,937.8,889.2,1059.25,914.71,912.37,1472.22,126.67,1561.12,88.91,0.56,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,6,5,10,45.1,882.92,1041.46,871.69,871.69,908.17,1063.85,847.67,844.98,1666.17,126.67,1688.74,22.57,0.14,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,7,3,3,42.48,854.99,1059.5,923.25,923.25,840.72,1039.98,893.67,896.84,470.66,126.67,423.06,-47.6,0.3,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,8,5,1,45.1,882.92,1041.46,871.69,871.69,858.26,1014.56,847.06,849.53,136.99,126.67,440.54,303.56,1.9,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,9,4,2,37.28,872.12,1045.89,937.8,937.8,857.51,1027.88,913.06,915.42,393.19,126.67,279.71,-113.48,0.71,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,10,1,6,42.48,854.99,1059.5,923.25,923.25,864.09,1060.54,891.69,890.42,1084.63,126.67,1162.54,77.91,0.49,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,11,1,5,45.1,882.92,1041.46,871.69,871.69,879.33,1030.95,837.02,838.46,805.76,126.67,867.1,61.33,0.38,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,12,4,9,37.28,872.12,1045.89,937.8,937.8,890.68,1061.25,915.88,913.52,1558.93,126.67,1444,-114.94,0.72,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,13,2,4,45.1,882.92,1041.46,871.69,871.69,873.22,1025.81,838.21,840.55,667.11,126.67,550.68,-116.43,0.73,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,14,2,4,37.28,872.12,1045.89,937.8,937.8,865.08,1033.74,909.95,911.77,667.11,126.67,629.34,-37.76,0.24,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,15,2,7,42.48,854.99,1059.5,923.25,923.25,869.15,1066.59,893.62,891.18,1235.69,126.67,1302.39,66.71,0.42,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,16,1,6,45.1,882.92,1041.46,871.69,871.69,892.03,1043.48,838.05,836.89,1084.63,126.67,1150.3,65.67,0.41,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,17,1,5,37.28,872.12,1045.89,937.8,937.8,869.78,1037.74,909.17,910.26,805.76,126.67,772.7,-33.07,0.21,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,18,5,10,42.48,854.99,1059.5,923.25,923.25,878.42,1079.4,900.24,897.12,1666.17,126.67,1534.9,-131.27,0.82,NA,NA,NA
f2T6dpPD,f,8,8.86,5.82,19,4,9,37.28,872.12,1045.89,937.8,937.8,890.68,1061.25,915.88,913.52,1558.93,126.67,1568.12,9.18,0.06,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,5,3,8,45.1,882.92,1041.46,871.69,871.69,900.39,1053.45,841.53,838.96,1314.32,126.67,1415.67,101.35,0.63,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,6,2,4,42.48,854.99,1059.5,923.25,923.25,849.4,1046.54,890.89,893.07,717.33,126.67,786.83,69.5,0.43,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,7,2,7,37.28,872.12,1045.89,937.8,937.8,884.14,1052.76,911.71,909.91,1245.78,126.67,1373.74,127.96,0.8,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,8,3,3,42.48,854.99,1059.5,923.25,923.25,842.15,1041,893.02,896.11,516.5,126.67,385.94,-130.56,0.82,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,9,4,9,45.1,882.92,1041.46,871.69,871.69,906.33,1061.33,845.87,843.05,1558.38,126.67,1499.51,-58.87,0.37,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,10,4,2,37.28,872.12,1045.89,937.8,937.8,858.2,1028.39,912.67,915.02,422.67,126.67,579.84,157.16,0.98,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,11,1,5,42.48,854.99,1059.5,923.25,923.25,856.39,1052.62,890.44,891.13,888.93,126.67,904.73,15.8,0.1,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,12,5,1,45.1,882.92,1041.46,871.69,871.69,858.56,1014.77,846.76,849.27,154.7,126.67,309.96,155.26,0.97,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,13,1,6,45.1,882.92,1041.46,871.69,871.69,889.42,1040.65,837.45,836.84,1024.24,126.67,1006.92,-17.32,0.11,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,14,5,10,37.28,872.12,1045.89,937.8,937.8,892.84,1064.2,917.9,915.67,1716.88,126.67,1530.95,-185.93,1.16,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,15,4,9,42.48,854.99,1059.5,923.25,923.25,876.73,1076.93,898.63,895.41,1558.38,126.67,1475.93,-82.45,0.52,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,16,1,5,42.48,854.99,1059.5,923.25,923.25,856.39,1052.62,890.44,891.13,888.93,126.67,862.81,-26.12,0.16,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,17,2,7,45.1,882.92,1041.46,871.69,871.69,898.18,1050.68,840.35,838.08,1245.78,126.67,1491.65,245.87,1.54,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,18,3,3,37.28,872.12,1045.89,937.8,937.8,860.59,1030.19,911.49,913.74,516.5,126.67,511.71,-4.79,0.03,NA,NA,NA
FasoSvM7,f,9,9.46,6.42,19,2,4,42.48,854.99,1059.5,923.25,923.25,849.4,1046.54,890.89,893.07,717.33,126.67,702.98,-14.34,0.09,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,5,2,4,37.28,872.12,1045.89,937.8,937.8,865.32,1033.93,909.89,911.68,674.54,126.67,715.01,40.47,0.25,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,6,2,7,45.1,882.92,1041.46,871.69,871.69,896.33,1048.43,839.52,837.54,1193.5,126.67,1098.01,-95.49,0.6,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,7,1,6,45.1,882.92,1041.46,871.69,871.69,893.03,1044.59,838.33,836.98,1108.63,126.67,1020.01,-88.62,0.55,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,8,4,2,37.28,872.12,1045.89,937.8,937.8,855.02,1026.05,914.72,917.03,271.1,126.67,258,-13.1,0.08,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,9,3,3,42.48,854.99,1059.5,923.25,923.25,841.03,1040.2,893.52,896.68,480.79,126.67,461,-19.78,0.12,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,10,5,1,45.1,882.92,1041.46,871.69,871.69,859.28,1015.3,846.07,848.65,195.52,126.67,94,-101.52,0.63,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,11,4,9,37.28,872.12,1045.89,937.8,937.8,891.41,1062.24,916.52,914.18,1607.48,126.67,1702.01,94.54,0.59,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,12,3,8,42.48,854.99,1059.5,923.25,923.25,873.08,1071.77,895.83,892.79,1380.46,126.67,1503.01,122.56,0.77,NA,NA,NA
fD2UH4Ck,m,11,11.96,8.92,13,1,5,42.48,854.99,1059.5,923.25,923.25,852.24,1048.9,890.52,892.16,787.98,126.67,811.01,23.02,0.14,NA,NA,NA
