subj_id,gender,age_group,age,age_centered,trial_nr,agent,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons
iULxWqDZ,m,4,4.63,0.64,19,male09,3,3,27.47,903.71,1021.69,844.85,844.31,897.02,1013.66,832.93,833.25,500.58,126.67,888,387.42,2.42
J2fkgrgD,f,4,4.93,0.94,5,male11,2,7,27.99,899.32,1019.56,849.27,848.72,904.2,1022.4,836.22,835.08,1169.67,126.67,988,-181.67,1.14
J2fkgrgD,f,4,4.93,0.94,6,male03,1,6,27.99,901.32,1021.56,844.52,843.97,903.33,1021.26,830.74,830.04,1006,126.67,984,-22,0.14
J2fkgrgD,f,4,4.93,0.94,7,female08,3,8,27.99,900.6,1014.91,831.91,831.35,908.23,1021.07,820.26,818.86,1362.33,126.67,1384,21.67,0.14
J2fkgrgD,f,4,4.93,0.94,8,female07,5,10,27.68,903.2,1016.23,828.9,828.36,913.86,1026.26,820.17,818.91,1760.84,126.67,1433.33,-327.5,2.05
J2fkgrgD,f,4,4.93,0.94,9,female05,2,4,26.05,907.95,1014.33,818.04,817.53,903.11,1008.02,806.01,806.2,629.79,126.67,752,122.21,0.76
J2fkgrgD,f,4,4.93,0.94,10,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.7,1027.91,840.14,838.72,1570.36,126.67,1329.33,-241.03,1.51
J2fkgrgD,f,4,4.93,0.94,11,male09,5,1,27.47,903.71,1021.69,844.85,844.31,894.26,1011.49,834.97,835.21,216.78,126.67,724,507.22,3.17
J2fkgrgD,f,4,4.93,0.94,12,female10,3,3,27.99,900.25,1020.49,850.16,849.61,894.53,1013.17,837.46,837.76,574.16,126.67,542.67,-31.49,0.2
J2fkgrgD,f,4,4.93,0.94,13,female08,4,2,27.99,900.6,1014.91,831.91,831.35,892.45,1005.68,820.61,820.92,391.58,126.67,464,72.42,0.45
J2fkgrgD,f,4,4.93,0.94,14,male03,2,4,27.99,901.32,1021.56,844.52,843.97,896.39,1014.88,831.49,831.74,629.79,126.67,486.67,-143.12,0.89
J2fkgrgD,f,4,4.93,0.94,15,male09,1,5,27.47,903.71,1021.69,844.85,844.31,904.61,1020.35,831.21,830.71,951,126.67,889.33,-61.66,0.39
J2fkgrgD,f,4,4.93,0.94,16,female05,3,8,26.05,907.95,1014.33,818.04,817.53,915.07,1020.16,807.2,805.95,1362.33,126.67,1518.67,156.33,0.98
J2fkgrgD,f,4,4.93,0.94,17,female07,4,2,27.68,903.2,1016.23,828.9,828.36,895.09,1007.07,817.76,818.07,391.58,126.67,666.67,275.09,1.72
J2fkgrgD,f,4,4.93,0.94,18,female10,2,7,27.99,900.25,1020.49,850.16,849.61,905.11,1023.31,837.11,835.97,1169.67,126.67,1028,-141.67,0.89
J2fkgrgD,f,4,4.93,0.94,19,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.7,1027.91,840.14,838.72,1570.36,126.67,1306.67,-263.7,1.65
JdwXQDqh,m,4,4.63,0.64,5,male06,4,2,27.99,899.23,1019.47,850.35,849.8,890.15,1009.49,839.78,840.08,277.49,126.67,822.67,545.18,3.41
JdwXQDqh,m,4,4.63,0.64,6,male09,1,5,27.47,903.71,1021.69,844.85,844.31,903.06,1018.85,831.2,830.94,869.38,126.67,1045.33,175.95,1.1
JdwXQDqh,m,4,4.63,0.64,7,male03,1,6,27.99,901.32,1021.56,844.52,843.97,905.13,1023.17,831.12,830.13,1105.2,126.67,957.33,-147.87,0.92
JdwXQDqh,m,4,4.63,0.64,8,female10,4,9,27.99,900.25,1020.49,850.16,849.61,910.35,1029.74,840.57,839.2,1662.65,126.67,1434.67,-227.98,1.42
JdwXQDqh,m,4,4.63,0.64,9,female07,3,8,27.68,903.2,1016.23,828.9,828.36,910.79,1022.39,817.4,816.03,1366.92,126.67,1525.33,158.41,0.99
JdwXQDqh,m,4,4.63,0.64,10,female05,5,1,26.05,907.95,1014.33,818.04,817.53,898.49,1004.3,809.16,809.31,171.43,126.67,789.33,617.91,3.86
JdwXQDqh,m,4,4.63,0.64,11,male11,3,3,27.99,899.32,1019.56,849.27,848.72,893.85,1012.44,836.46,836.74,590.55,126.67,642.67,52.11,0.33
JdwXQDqh,m,4,4.63,0.64,12,female08,2,7,27.99,900.6,1014.91,831.91,831.35,907.58,1020.28,819.86,818.5,1309.14,126.67,1302.67,-6.47,0.04
JdwXQDqh,m,4,4.63,0.64,13,male11,5,10,27.99,899.32,1019.56,849.27,848.72,909.77,1029.25,840.06,838.71,1718.76,126.67,1528,-190.76,1.19
JdwXQDqh,m,4,4.63,0.64,14,male06,2,4,27.99,899.23,1019.47,850.35,849.8,895.84,1014.1,836.84,836.95,717.55,126.67,1020,302.45,1.89
JdwXQDqh,m,4,4.63,0.64,15,female07,4,2,27.68,903.2,1016.23,828.9,828.36,894.03,1006.24,818.61,818.87,277.49,126.67,842.67,565.18,3.53
JdwXQDqh,m,4,4.63,0.64,16,female05,4,9,26.05,907.95,1014.33,818.04,817.53,917.51,1023.21,809.28,808.07,1662.65,126.67,1294.67,-367.98,2.3
JdwXQDqh,m,4,4.63,0.64,17,female10,2,7,27.99,900.25,1020.49,850.16,849.61,907.1,1025.66,838.03,836.67,1309.14,126.67,1136,-173.14,1.08
JdwXQDqh,m,4,4.63,0.64,18,female08,3,3,27.99,900.6,1014.91,831.91,831.35,894.99,1007.72,819.16,819.42,590.55,126.67,966.67,376.11,2.35
JdwXQDqh,m,4,4.63,0.64,19,male09,3,8,27.47,903.71,1021.69,844.85,844.31,911.12,1027.62,833.36,831.99,1366.92,126.67,1398.67,31.74,0.2
JzT36kzK,m,4,4.78,0.79,5,male11,4,9,27.99,899.32,1019.56,849.27,848.72,909.27,1028.61,839.52,838.13,1636.86,126.67,1505.33,-131.53,0.82
JzT36kzK,m,4,4.78,0.79,6,female05,5,1,26.05,907.95,1014.33,818.04,817.53,898.38,1004.21,809.28,809.42,152.47,126.67,626.67,474.2,2.96
JzT36kzK,m,4,4.78,0.79,7,female08,2,4,27.99,900.6,1014.91,831.91,831.35,896.06,1008.61,818.74,818.93,657.31,126.67,713.33,56.02,0.35
JzT36kzK,m,4,4.78,0.79,8,female10,5,10,27.99,900.25,1020.49,850.16,849.61,910.45,1029.86,840.67,839.3,1678,126.67,1558.67,-119.33,0.75
JzT36kzK,m,4,4.78,0.79,9,male09,1,6,27.47,903.71,1021.69,844.85,844.31,905.42,1021.17,831.29,830.65,994.45,126.67,946.67,-47.78,0.3
JzT36kzK,m,4,4.78,0.79,10,male03,3,8,27.99,901.32,1021.56,844.52,843.97,909.21,1027.98,833.04,831.61,1394.25,126.67,1492,97.75,0.61
JzT36kzK,m,4,4.78,0.79,11,female07,1,5,27.68,903.2,1016.23,828.9,828.36,901.22,1012.2,815.26,815.18,801.41,126.67,946.67,145.26,0.91
JzT36kzK,m,4,4.78,0.79,12,male06,4,2,27.99,899.23,1019.47,850.35,849.8,891.6,1010.63,838.69,839.03,425.84,126.67,762.67,336.83,2.11
JzT36kzK,m,4,4.78,0.79,13,female10,2,7,27.99,900.25,1020.49,850.16,849.61,906.79,1025.28,837.86,836.53,1284.96,126.67,1346.67,61.71,0.39
JzT36kzK,m,4,4.78,0.79,14,male11,5,1,27.99,899.32,1019.56,849.27,848.72,889.31,1008.86,839.58,839.81,152.47,126.67,738.67,586.2,3.66
JzT36kzK,m,4,4.78,0.79,15,male09,5,10,27.47,903.71,1021.69,844.85,844.31,913.73,1030.92,835.55,834.22,1678,126.67,1385.33,-292.67,1.83
JzT36kzK,m,4,4.78,0.79,16,male06,2,4,27.99,899.23,1019.47,850.35,849.8,894.81,1013.23,837.14,837.34,657.31,126.67,854.67,197.35,1.23
JzT36kzK,m,4,4.78,0.79,17,female05,1,6,26.05,907.95,1014.33,818.04,817.53,909.56,1013.96,805.17,804.57,994.45,126.67,969.33,-25.11,0.16
JzT36kzK,m,4,4.78,0.79,18,female08,4,2,27.99,900.6,1014.91,831.91,831.35,892.82,1005.98,820.35,820.66,425.84,126.67,712,286.16,1.79
JzT36kzK,m,4,4.78,0.79,19,female07,3,8,27.68,903.2,1016.23,828.9,828.36,911.1,1022.77,817.61,816.23,1394.25,126.67,1592,197.75,1.24
LoGSMhPN,m,4,4.8,0.81,5,female08,4,9,27.99,900.6,1014.91,831.91,831.35,910.01,1023.3,821.64,820.23,1546.79,126.67,1356,-95.39,0.6
LoGSMhPN,m,4,4.8,0.81,6,male09,1,6,27.47,903.71,1021.69,844.85,844.31,905.37,1021.12,831.28,830.65,991.49,126.67,1424,216.25,1.35
LoGSMhPN,m,4,4.8,0.81,7,female07,3,8,27.68,903.2,1016.23,828.9,828.36,911.24,1022.94,817.71,816.32,1407.29,126.67,1612,102.35,0.64
LoGSMhPN,m,4,4.8,0.81,8,male03,1,5,27.99,901.32,1021.56,844.52,843.97,901.01,1018.96,830.59,830.29,885.21,126.67,1588,351.39,2.2
LoGSMhPN,m,4,4.8,0.81,9,male11,2,4,27.99,899.32,1019.56,849.27,848.72,895.75,1014.03,835.81,835.93,707.49,126.67,1620,456.26,2.85
LoGSMhPN,m,4,4.8,0.81,10,male06,4,2,27.99,899.23,1019.47,850.35,849.8,890.17,1009.5,839.77,840.07,279.05,126.67,1642.67,681.81,4.26
LoGSMhPN,m,4,4.8,0.81,11,female05,5,1,26.05,907.95,1014.33,818.04,817.53,898.93,1004.65,808.72,808.9,238.82,126.67,1758.67,759.92,4.75
LoGSMhPN,m,4,4.8,0.81,12,female10,5,10,27.99,900.25,1020.49,850.16,849.61,910.87,1030.4,841.14,839.82,1751.93,126.67,1742.67,-4.63,0.03
LoGSMhPN,m,4,4.8,0.81,13,female10,2,7,27.99,900.25,1020.49,850.16,849.61,904.63,1022.77,836.94,835.87,1140.17,126.67,1745.33,302.58,1.89
LoGSMhPN,m,4,4.8,0.81,14,male09,4,2,27.47,903.71,1021.69,844.85,844.31,894.74,1011.86,834.54,834.81,279.05,126.67,1765.33,743.14,4.64
LoGSMhPN,m,4,4.8,0.81,15,female07,4,9,27.68,903.2,1016.23,828.9,828.36,912.51,1024.54,818.74,817.37,1546.79,126.67,1220,-163.39,1.02
LoGSMhPN,m,4,4.8,0.81,16,male11,2,4,27.99,899.32,1019.56,849.27,848.72,895.75,1014.03,835.81,835.93,707.49,126.67,1176,234.26,1.46
LoGSMhPN,m,4,4.8,0.81,17,female05,3,8,26.05,907.95,1014.33,818.04,817.53,915.54,1020.74,807.53,806.26,1407.29,126.67,1158.67,-124.31,0.78
LoGSMhPN,m,4,4.8,0.81,18,male03,3,3,27.99,901.32,1021.56,844.52,843.97,894.83,1013.61,832.19,832.53,523.42,126.67,1092,284.29,1.78
LoGSMhPN,m,4,4.8,0.81,19,female08,1,5,27.99,900.6,1014.91,831.91,831.35,900.3,1012.39,817.98,817.65,885.21,126.67,1044,79.39,0.5
LoHKwK4o,m,4,4.97,0.98,5,male09,5,1,27.47,903.71,1021.69,844.85,844.31,894.27,1011.5,834.96,835.2,218.6,126.67,133.33,-85.27,0.53
LoHKwK4o,m,4,4.97,0.98,6,female10,3,8,27.99,900.25,1020.49,850.16,849.61,908.15,1026.94,838.68,837.26,1398.07,126.67,546.67,-851.41,5.32
LoHKwK4o,m,4,4.97,0.98,7,female07,2,7,27.68,903.2,1016.23,828.9,828.36,908.56,1019.71,816.2,815.03,1199.47,126.67,880,-319.47,2
LoHKwK4o,m,4,4.97,0.98,8,female05,2,4,26.05,907.95,1014.33,818.04,817.53,905.44,1010.03,805.32,805.29,771.37,126.67,237.33,-534.04,3.34
LoHKwK4o,m,4,4.97,0.98,9,male06,3,3,27.99,899.23,1019.47,850.35,849.8,893.22,1011.92,837.78,838.09,553.05,126.67,389.33,-163.71,1.02
LoHKwK4o,m,4,4.97,0.98,10,male03,4,2,27.99,901.32,1021.56,844.52,843.97,892.9,1012.09,833.42,833.75,356.85,126.67,717.33,360.49,2.25
LoHKwK4o,m,4,4.97,0.98,11,female08,5,10,27.99,900.6,1014.91,831.91,831.35,911.25,1024.88,822.93,821.62,1737.3,126.67,806.67,-930.63,5.82
LoHKwK4o,m,4,4.97,0.98,12,male11,1,6,27.99,899.32,1019.56,849.27,848.72,901.82,1019.78,835.57,834.79,1031.01,126.67,561.33,-469.68,2.94
LoHKwK4o,m,4,4.97,0.98,13,male06,1,5,27.99,899.23,1019.47,850.35,849.8,900.09,1018.02,836.45,835.95,943.99,126.67,1000,56.01,0.35
LoHKwK4o,m,4,4.97,0.98,14,male09,2,4,27.47,903.71,1021.69,844.85,844.31,901.23,1017.19,831.41,831.4,771.37,126.67,886.67,115.3,0.72
LoHKwK4o,m,4,4.97,0.98,15,male03,4,9,27.99,901.32,1021.56,844.52,843.97,910.52,1029.64,834.06,832.62,1532.12,126.67,1300,-232.12,1.45
LoHKwK4o,m,4,4.97,0.98,16,male11,3,3,27.99,899.32,1019.56,849.27,848.72,893.3,1012,836.71,837.02,553.05,126.67,889.33,336.29,2.1
LoHKwK4o,m,4,4.97,0.98,17,female08,4,2,27.99,900.6,1014.91,831.91,831.35,892.09,1005.4,820.88,821.17,356.85,126.67,586.67,229.82,1.44
LoHKwK4o,m,4,4.97,0.98,18,female07,5,1,27.68,903.2,1016.23,828.9,828.36,893.58,1005.88,819.03,819.26,218.6,126.67,1774.67,1556.06,9.73
LoHKwK4o,m,4,4.97,0.98,19,female10,1,6,27.99,900.25,1020.49,850.16,849.61,902.73,1020.69,836.45,835.68,1031.01,126.67,1790.67,759.65,4.75
Lq8nRobQ,f,4,4.07,0.08,5,male09,1,5,27.47,903.71,1021.69,844.85,844.31,903.77,1019.53,831.18,830.81,906.61,126.67,902.67,-3.95,0.02
Lq8nRobQ,f,4,4.07,0.08,6,female07,5,1,27.68,903.2,1016.23,828.9,828.36,893.02,1005.44,819.61,819.78,133.72,126.67,862.67,728.95,4.56
Lq8nRobQ,f,4,4.07,0.08,7,female10,5,10,27.99,900.25,1020.49,850.16,849.61,910.86,1030.39,841.14,839.81,1751,126.67,910.67,-840.34,5.25
Lq8nRobQ,f,4,4.07,0.08,8,male11,2,7,27.99,899.32,1019.56,849.27,848.72,905.46,1023.87,836.77,835.47,1254.33,126.67,858.67,-395.66,2.47
Lq8nRobQ,f,4,4.07,0.08,9,male03,3,8,27.99,901.32,1021.56,844.52,843.97,910.13,1029.14,833.73,832.29,1487.13,126.67,1070.67,-416.46,2.6
Lq8nRobQ,f,4,4.07,0.08,10,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.64,1027.83,840.08,838.66,1562.47,126.67,1073.33,-489.14,3.06
Lq8nRobQ,f,4,4.07,0.08,11,female05,2,4,26.05,907.95,1014.33,818.04,817.53,903.48,1008.33,805.86,806.03,654.07,126.67,1016,361.93,2.26
Lq8nRobQ,f,4,4.07,0.08,12,female08,3,3,27.99,900.6,1014.91,831.91,831.35,894.31,1007.17,819.48,819.77,544.01,126.67,913.33,369.33,2.31
Lq8nRobQ,f,4,4.07,0.08,13,female07,1,6,27.68,903.2,1016.23,828.9,828.36,906.53,1017.44,815.53,814.63,1077.95,126.67,865.33,-212.62,1.33
Lq8nRobQ,f,4,4.07,0.08,14,female05,2,7,26.05,907.95,1014.33,818.04,817.53,913.76,1018.59,806.44,805.28,1254.33,126.67,889.33,-365,2.28
Lq8nRobQ,f,4,4.07,0.08,15,male11,4,2,27.99,899.32,1019.56,849.27,848.72,890.25,1009.59,838.69,838.99,279.89,126.67,888,608.11,3.8
Lq8nRobQ,f,4,4.07,0.08,16,male06,3,8,27.99,899.23,1019.47,850.35,849.8,908.01,1027.03,839.54,838.1,1487.13,126.67,882.67,-604.46,3.78
Lq8nRobQ,f,4,4.07,0.08,17,male03,2,4,27.99,901.32,1021.56,844.52,843.97,896.78,1015.21,831.35,831.57,654.07,126.67,882.67,228.6,1.43
Lq8nRobQ,f,4,4.07,0.08,18,male09,5,1,27.47,903.71,1021.69,844.85,844.31,893.71,1011.06,835.53,835.72,133.72,126.67,889.33,755.62,4.72
Lq8nRobQ,f,4,4.07,0.08,19,female08,3,3,27.99,900.6,1014.91,831.91,831.35,894.31,1007.17,819.48,819.77,544.01,126.67,746.67,202.66,1.27
MFCZ7c5J,f,4,4.22,0.23,5,male11,5,1,27.99,899.32,1019.56,849.27,848.72,889.13,1008.72,839.77,839.97,124.74,126.67,850.67,725.93,4.54
MFCZ7c5J,f,4,4.22,0.23,6,male06,1,5,27.99,899.23,1019.47,850.35,849.8,897.15,1015.26,836.58,836.52,790.13,126.67,940,149.87,0.94
MFCZ7c5J,f,4,4.22,0.23,7,male09,4,2,27.47,903.71,1021.69,844.85,844.31,896.09,1012.92,833.5,833.82,421.66,126.67,1060,638.34,3.99
MFCZ7c5J,f,4,4.22,0.23,8,female05,3,3,26.05,907.95,1014.33,818.04,817.53,901.53,1006.73,806.77,807.02,514.3,126.67,854.67,340.37,2.13
MFCZ7c5J,f,4,4.22,0.23,9,female08,5,10,27.99,900.6,1014.91,831.91,831.35,911.73,1025.49,823.53,822.28,1836.79,126.67,1242.67,-594.12,3.71
MFCZ7c5J,f,4,4.22,0.23,10,male03,1,6,27.99,901.32,1021.56,844.52,843.97,903.43,1021.36,830.75,830.04,1011.16,126.67,933.33,-77.83,0.49
MFCZ7c5J,f,4,4.22,0.23,11,female07,2,7,27.68,903.2,1016.23,828.9,828.36,908.27,1019.38,816.09,814.95,1181.19,126.67,1178.67,-2.53,0.02
MFCZ7c5J,f,4,4.22,0.23,12,female10,2,4,27.99,900.25,1020.49,850.16,849.61,897.07,1015.31,836.6,836.68,730.78,126.67,973.33,242.55,1.52
MFCZ7c5J,f,4,4.22,0.23,13,female10,3,8,27.99,900.25,1020.49,850.16,849.61,907.94,1026.69,838.55,837.13,1379.51,126.67,1106.67,-272.85,1.71
MFCZ7c5J,f,4,4.22,0.23,14,male11,5,1,27.99,899.32,1019.56,849.27,848.72,889.13,1008.72,839.77,839.97,124.74,126.67,1120,995.26,6.22
MFCZ7c5J,f,4,4.22,0.23,15,female05,4,2,26.05,907.95,1014.33,818.04,817.53,900.49,1005.89,807.43,807.69,421.66,126.67,654.67,233,1.46
MFCZ7c5J,f,4,4.22,0.23,16,male03,3,8,27.99,901.32,1021.56,844.52,843.97,909.04,1027.78,832.93,831.51,1379.51,126.67,1077.33,-302.18,1.89
MFCZ7c5J,f,4,4.22,0.23,17,female07,3,3,27.68,903.2,1016.23,828.9,828.36,896.52,1008.21,816.85,817.15,514.3,126.67,618.67,104.37,0.65
MFCZ7c5J,f,4,4.22,0.23,18,male06,1,6,27.99,899.23,1019.47,850.35,849.8,901.36,1019.31,836.58,835.87,1011.16,126.67,950.67,-60.49,0.38
MFCZ7c5J,f,4,4.22,0.23,19,male09,2,7,27.47,903.71,1021.69,844.85,844.31,908.64,1024.66,832.1,830.97,1181.19,126.67,930.67,-250.53,1.57
mitR8N41,f,4,4.14,0.15,5,female07,1,6,27.68,903.2,1016.23,828.9,828.36,904.83,1015.66,815.22,814.59,987.09,126.67,1072,84.91,0.53
mitR8N41,f,4,4.14,0.15,6,male09,5,10,27.47,903.71,1021.69,844.85,844.31,914.35,1031.71,836.27,835.01,1794.94,126.67,1316,-478.94,2.99
mitR8N41,f,4,4.14,0.15,7,male06,5,1,27.99,899.23,1019.47,850.35,849.8,889.24,1008.78,840.64,840.87,154.27,126.67,690.67,536.39,3.35
mitR8N41,f,4,4.14,0.15,8,female10,2,7,27.99,900.25,1020.49,850.16,849.61,904.69,1022.82,836.96,835.88,1143.29,126.67,1020,-123.29,0.77
mitR8N41,f,4,4.14,0.15,9,female05,4,9,26.05,907.95,1014.33,818.04,817.53,917.26,1022.88,809.01,807.78,1620.26,126.67,1374.67,-245.59,1.53
mitR8N41,f,4,4.14,0.15,10,male11,4,2,27.99,899.32,1019.56,849.27,848.72,890.8,1010.02,838.25,838.57,341.02,126.67,1045.33,704.31,4.4
mitR8N41,f,4,4.14,0.15,11,male03,1,5,27.99,901.32,1021.56,844.52,843.97,899.49,1017.56,830.71,830.63,806.25,126.67,1097.33,291.08,1.82
mitR8N41,f,4,4.14,0.15,12,female08,2,4,27.99,900.6,1014.91,831.91,831.35,896.68,1009.13,818.54,818.67,693.83,126.67,1113.33,419.51,2.62
mitR8N41,f,4,4.14,0.15,13,female08,3,3,27.99,900.6,1014.91,831.91,831.35,894.63,1007.43,819.32,819.6,566.41,126.67,996,429.59,2.68
mitR8N41,f,4,4.14,0.15,14,male06,4,9,27.99,899.23,1019.47,850.35,849.8,909.06,1028.37,840.48,839.09,1620.26,126.67,1281.33,-338.93,2.12
mitR8N41,f,4,4.14,0.15,15,male09,5,1,27.47,903.71,1021.69,844.85,844.31,893.84,1011.16,835.39,835.6,154.27,126.67,765.33,611.06,3.82
mitR8N41,f,4,4.14,0.15,16,female05,5,10,26.05,907.95,1014.33,818.04,817.53,918.18,1024.04,810.07,808.93,1794.94,126.67,906.67,-888.27,5.55
mitR8N41,f,4,4.14,0.15,17,female07,3,3,27.68,903.2,1016.23,828.9,828.36,897.24,1008.79,816.48,816.76,566.41,126.67,826.67,260.26,1.63
mitR8N41,f,4,4.14,0.15,18,male03,2,4,27.99,901.32,1021.56,844.52,843.97,897.45,1015.77,831.14,831.3,693.83,126.67,1072,378.17,2.36
mitR8N41,f,4,4.14,0.15,19,female10,1,5,27.99,900.25,1020.49,850.16,849.61,898.46,1016.53,836.35,836.25,806.25,126.67,1004,197.75,1.24
mP8KSDrN,f,4,4.98,0.99,5,female07,1,6,27.68,903.2,1016.23,828.9,828.36,906.59,1017.51,815.54,814.64,1081.67,126.67,1086.67,5,0.03
mP8KSDrN,f,4,4.98,0.99,6,male09,3,3,27.47,903.71,1021.69,844.85,844.31,896.37,1013.14,833.32,833.64,446.63,126.67,678.67,232.04,1.45
mP8KSDrN,f,4,4.98,0.99,7,male11,2,7,27.99,899.32,1019.56,849.27,848.72,904.96,1023.27,836.53,835.29,1219.21,126.67,1146.67,-72.54,0.45
mP8KSDrN,f,4,4.98,0.99,8,male03,2,4,27.99,901.32,1021.56,844.52,843.97,896.95,1015.35,831.29,831.5,664.26,126.67,906.67,242.41,1.52
mP8KSDrN,f,4,4.98,0.99,9,female10,3,8,27.99,900.25,1020.49,850.16,849.61,908.21,1027.02,838.73,837.3,1403.81,126.67,1146.67,-257.14,1.61
mP8KSDrN,f,4,4.98,0.99,10,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.15,1027.2,839.65,838.21,1502.16,126.67,1441.33,-60.83,0.38
mP8KSDrN,f,4,4.98,0.99,11,female08,5,1,27.99,900.6,1014.91,831.91,831.35,890.41,1004.08,822.41,822.58,144.53,126.67,677.33,532.81,3.33
mP8KSDrN,f,4,4.98,0.99,12,female05,5,10,26.05,907.95,1014.33,818.04,817.53,918,1023.81,809.84,808.68,1754.87,126.67,1436,-318.87,1.99
mP8KSDrN,f,4,4.98,0.99,13,male03,4,2,27.99,901.32,1021.56,844.52,843.97,893.65,1012.68,832.89,833.24,427.78,126.67,652,224.22,1.4
mP8KSDrN,f,4,4.98,0.99,14,female07,4,9,27.68,903.2,1016.23,828.9,828.36,912.14,1024.08,818.42,817.03,1502.16,126.67,1300,-202.16,1.26
mP8KSDrN,f,4,4.98,0.99,15,male06,1,6,27.99,899.23,1019.47,850.35,849.8,902.64,1020.66,836.84,835.92,1081.67,126.67,1400,318.33,1.99
mP8KSDrN,f,4,4.98,0.99,16,female08,3,3,27.99,900.6,1014.91,831.91,831.35,893.06,1006.17,820.2,820.51,446.63,126.67,722.67,276.04,1.73
mP8KSDrN,f,4,4.98,0.99,17,male09,1,5,27.47,903.71,1021.69,844.85,844.31,902.32,1018.16,831.25,831.1,830.06,126.67,742.67,-87.39,0.55
mP8KSDrN,f,4,4.98,0.99,18,female10,2,4,27.99,900.25,1020.49,850.16,849.61,895.93,1014.33,836.92,837.11,664.26,126.67,801.33,137.08,0.86
mP8KSDrN,f,4,4.98,0.99,19,male11,5,1,27.99,899.32,1019.56,849.27,848.72,889.26,1008.82,839.64,839.85,144.53,126.67,826.67,682.14,4.26
mqxFvbUE,m,4,4.82,0.83,5,female08,3,8,27.99,900.6,1014.91,831.91,831.35,908.55,1021.46,820.47,819.06,1390.32,126.67,1073.33,-316.99,1.98
mqxFvbUE,m,4,4.82,0.83,6,male11,1,6,27.99,899.32,1019.56,849.27,848.72,900.63,1018.56,835.4,834.83,967.4,126.67,977.33,9.94,0.06
mqxFvbUE,m,4,4.82,0.83,7,female10,5,10,27.99,900.25,1020.49,850.16,849.61,911.11,1030.7,841.43,840.14,1799.97,126.67,1241.33,-558.63,3.49
mqxFvbUE,m,4,4.82,0.83,8,male06,3,3,27.99,899.23,1019.47,850.35,849.8,892.13,1011.05,838.36,838.7,470.6,126.67,713.33,242.73,1.52
mqxFvbUE,m,4,4.82,0.83,9,male09,4,2,27.47,903.71,1021.69,844.85,844.31,895.05,1012.11,834.27,834.56,316.03,126.67,717.33,401.3,2.51
mqxFvbUE,m,4,4.82,0.83,10,male03,2,7,27.99,901.32,1021.56,844.52,843.97,905.96,1024.1,831.38,830.27,1154.68,126.67,905.33,-249.35,1.56
mqxFvbUE,m,4,4.82,0.83,11,female05,1,5,26.05,907.95,1014.33,818.04,817.53,905.82,1010.37,805.25,805.18,792.66,126.67,1182.67,390.01,2.44
mqxFvbUE,m,4,4.82,0.83,12,female07,2,4,27.68,903.2,1016.23,828.9,828.36,899.84,1010.97,815.54,815.62,726.74,126.67,770.67,43.92,0.27
mqxFvbUE,m,4,4.82,0.83,13,male06,5,1,27.99,899.23,1019.47,850.35,849.8,889.07,1008.65,840.82,841.03,127.87,126.67,190.67,62.79,0.39
mqxFvbUE,m,4,4.82,0.83,14,female08,3,8,27.99,900.6,1014.91,831.91,831.35,908.55,1021.46,820.47,819.06,1390.32,126.67,1216,-174.32,1.09
mqxFvbUE,m,4,4.82,0.83,15,female10,4,9,27.99,900.25,1020.49,850.16,849.61,909.18,1028.24,839.47,838.03,1504.34,126.67,1062.67,-441.67,2.76
mqxFvbUE,m,4,4.82,0.83,16,female05,3,3,26.05,907.95,1014.33,818.04,817.53,901.02,1006.31,807.08,807.34,470.6,126.67,674.67,204.06,1.28
mqxFvbUE,m,4,4.82,0.83,17,male09,1,5,27.47,903.71,1021.69,844.85,844.31,901.62,1017.53,831.34,831.29,792.66,126.67,765.33,-27.32,0.17
mqxFvbUE,m,4,4.82,0.83,18,female07,2,7,27.68,903.2,1016.23,828.9,828.36,907.85,1018.9,815.93,814.84,1154.68,126.67,1032,-122.68,0.77
mqxFvbUE,m,4,4.82,0.83,19,male11,5,10,27.99,899.32,1019.56,849.27,848.72,910.19,1029.78,840.55,839.26,1799.97,126.67,1205.33,-594.63,3.72
MTdmN9y5,m,4,4.41,0.42,5,female05,2,4,26.05,907.95,1014.33,818.04,817.53,904,1008.77,805.69,805.81,686.61,126.67,1013.33,326.72,2.04
MTdmN9y5,m,4,4.41,0.42,6,female07,5,10,27.68,903.2,1016.23,828.9,828.36,913.93,1026.34,820.25,819,1774.04,126.67,1325.33,-448.7,2.8
MTdmN9y5,m,4,4.41,0.42,7,male11,2,7,27.99,899.32,1019.56,849.27,848.72,905.99,1024.5,837.04,835.7,1293.53,126.67,1220,-73.53,0.46
MTdmN9y5,m,4,4.41,0.42,8,male09,4,2,27.47,903.71,1021.69,844.85,844.31,895.79,1012.69,833.71,834.02,393.49,126.67,681.33,287.84,1.8
MTdmN9y5,m,4,4.41,0.42,9,male06,4,9,27.99,899.23,1019.47,850.35,849.8,908.22,1027.3,839.71,838.28,1511.02,126.67,1384,-127.02,0.79
