b_Intercept,b_age_centered,b_Iage_centeredE2,b_Iage_centeredE3,sigma,Intercept,lp__
0.96062,-0.0924964,0.00288174,-0.0000238281,1.04568,0.423872,-697.438
0.96062,-0.0924964,0.00288174,-0.0000238281,1.04568,0.423872,-697.438
0.929523,-0.0941648,0.00327493,-0.000029674,1.04671,0.423218,-699.478
0.934733,-0.0953002,0.00323351,-0.0000285232,1.04703,0.423064,-698.783
1.02673,-0.0996646,0.00297328,-0.0000237831,1.04505,0.423745,-697.321
1.02673,-0.0996646,0.00297328,-0.0000237831,1.04505,0.423745,-697.321
1.02673,-0.0996646,0.00297328,-0.0000237831,1.04505,0.423745,-697.321
1.05527,-0.101274,0.0029217,-0.000022755,1.04457,0.423122,-697.451
1.05527,-0.101274,0.0029217,-0.000022755,1.04457,0.423122,-697.451
1.05527,-0.101274,0.0029217,-0.000022755,1.04457,0.423122,-697.451
1.05527,-0.101274,0.0029217,-0.000022755,1.04457,0.423122,-697.451
1.05546,-0.10069,0.00294186,-0.0000233909,1.04582,0.423102,-697.429
1.05546,-0.10069,0.00294186,-0.0000233909,1.04582,0.423102,-697.429
1.0573,-0.0985356,0.00289255,-0.0000234784,1.04444,0.4231,-697.523
1.02603,-0.0985428,0.00289208,-0.000022782,1.04444,0.423105,-697.086
1.05189,-0.0985223,0.00288999,-0.0000233188,1.04444,0.423089,-697.249
1.05189,-0.0985223,0.00288999,-0.0000233188,1.04444,0.423089,-697.249
0.988939,-0.0984377,0.00289585,-0.0000220856,1.04451,0.423148,-699.835
1.06384,-0.0984548,0.00289422,-0.0000236872,1.04448,0.423146,-698.049
1.03178,-0.0984827,0.00289153,-0.0000229234,1.04452,0.42315,-696.992
1.03178,-0.0984827,0.00289153,-0.0000229234,1.04452,0.42315,-696.992
1.03178,-0.0984827,0.00289153,-0.0000229234,1.04452,0.42315,-696.992
1.01399,-0.0985919,0.00289079,-0.000022472,1.04448,0.423148,-697.732
1.03357,-0.0975409,0.00286028,-0.0000227971,1.04513,0.423482,-697.288
1.00642,-0.0976897,0.00284867,-0.0000219282,1.04569,0.423234,-698.461
1.00475,-0.0982382,0.00283825,-0.0000214571,1.04642,0.423177,-699.626
1.0909,-0.101085,0.00276307,-0.0000206984,1.04474,0.422865,-698.951
1.1233,-0.10111,0.00276446,-0.0000214221,1.04477,0.422863,-700.96
1.08639,-0.101075,0.00276466,-0.0000206333,1.04475,0.422863,-698.877
1.08639,-0.101075,0.00276466,-0.0000206333,1.04475,0.422863,-698.877
1.08639,-0.101075,0.00276466,-0.0000206333,1.04475,0.422863,-698.877
1.07199,-0.100523,0.00280076,-0.0000212278,1.04566,0.422935,-698.472
1.01221,-0.0976704,0.00287489,-0.0000225681,1.04767,0.422275,-697.659
1.01728,-0.105502,0.00338882,-0.0000287254,1.04571,0.420258,-695.962
1.13153,-0.114416,0.00336296,-0.0000267726,1.04514,0.421071,-696.891
1.10741,-0.11192,0.00345786,-0.0000291009,1.04724,0.421196,-696.954
1.09656,-0.111403,0.00338347,-0.0000277288,1.04629,0.420829,-696.274
1.07197,-0.111027,0.00350746,-0.0000296506,1.04454,0.420562,-695.567
1.07197,-0.111027,0.00350746,-0.0000296506,1.04454,0.420562,-695.567
1.07197,-0.111027,0.00350746,-0.0000296506,1.04454,0.420562,-695.567
1.03428,-0.110972,0.00350951,-0.0000288879,1.04443,0.420564,-697.475
1.03822,-0.109573,0.0034781,-0.0000290146,1.04517,0.42064,-696.489
1.03134,-0.109494,0.00362115,-0.0000315369,1.04599,0.420673,-696.706
1.03134,-0.109494,0.00362115,-0.0000315369,1.04599,0.420673,-696.706
1.05274,-0.111417,0.00368397,-0.000032314,1.04791,0.420502,-697.129
1.16246,-0.11978,0.00362175,-0.0000299009,1.05156,0.418349,-697.315
1.15115,-0.122994,0.00397104,-0.0000347099,1.04845,0.416481,-696.354
1.04072,-0.115458,0.00376539,-0.0000318874,1.04944,0.414597,-696.056
1.06396,-0.115517,0.00383525,-0.0000336453,1.05058,0.415207,-695.563
1.21805,-0.126292,0.00374107,-0.0000304741,1.05118,0.416177,-697.549
1.2115,-0.125995,0.00369837,-0.0000296743,1.05182,0.416212,-697.56
1.10045,-0.106578,0.00300241,-0.0000230756,1.05023,0.414058,-695.453
1.02765,-0.103222,0.00319266,-0.0000264822,1.04781,0.414059,-693.033
1.05046,-0.103965,0.00310446,-0.0000250306,1.04629,0.413778,-692.788
1.07438,-0.104517,0.00312697,-0.0000257163,1.0466,0.414136,-693.511
1.13173,-0.109628,0.0030585,-0.0000234438,1.04484,0.413902,-694.745
1.13173,-0.109628,0.0030585,-0.0000234438,1.04484,0.413902,-694.745
1.12341,-0.109639,0.00305807,-0.0000232489,1.04482,0.413901,-694.617
1.09544,-0.109598,0.00305603,-0.000022617,1.04479,0.413908,-695.577
1.13852,-0.10971,0.00305895,-0.0000235649,1.04507,0.413886,-695.04
1.13439,-0.109734,0.00306143,-0.0000235094,1.04509,0.413881,-694.869
1.13581,-0.109718,0.00306125,-0.0000235447,1.04508,0.413878,-694.914
1.04694,-0.105146,0.00308172,-0.0000239943,1.04575,0.414479,-694.065
0.948857,-0.0982477,0.00341044,-0.0000309597,1.04503,0.415179,-695.196
0.948857,-0.0982477,0.00341044,-0.0000309597,1.04503,0.415179,-695.196
0.948857,-0.0982477,0.00341044,-0.0000309597,1.04503,0.415179,-695.196
0.944137,-0.0977334,0.00346592,-0.0000321136,1.04482,0.414935,-696.329
0.94127,-0.0977464,0.00346567,-0.0000320403,1.04485,0.414936,-696.211
0.934255,-0.0990718,0.00349386,-0.0000318129,1.04499,0.415175,-695.958
1.0777,-0.106997,0.00328067,-0.0000274964,1.04446,0.415361,-693.361
1.06583,-0.106973,0.00328128,-0.000027258,1.04445,0.415366,-692.963
1.06583,-0.106973,0.00328128,-0.000027258,1.04445,0.415366,-692.963
1.06583,-0.106973,0.00328128,-0.000027258,1.04445,0.415366,-692.963
1.06512,-0.106966,0.00328158,-0.0000272512,1.04445,0.415368,-692.952
1.06512,-0.106966,0.00328158,-0.0000272512,1.04445,0.415368,-692.952
1.06512,-0.106966,0.00328158,-0.0000272512,1.04445,0.415368,-692.952
1.06512,-0.106966,0.00328158,-0.0000272512,1.04445,0.415368,-692.952
1.06512,-0.106966,0.00328158,-0.0000272512,1.04445,0.415368,-692.952
1.02821,-0.106978,0.00328,-0.0000264087,1.04443,0.41537,-694.237
1.03915,-0.106996,0.00328019,-0.0000266434,1.04445,0.415375,-693.481
1.06542,-0.10698,0.0032809,-0.0000272389,1.04444,0.415372,-692.954
1.11084,-0.106967,0.00328126,-0.0000282453,1.04443,0.415372,-696.579
1.06084,-0.106971,0.00327137,-0.0000269718,1.04477,0.415142,-692.895
1.06582,-0.107238,0.00336664,-0.0000287191,1.04511,0.415174,-693.375
1.06534,-0.106343,0.00341729,-0.0000300394,1.04587,0.415222,-694.989
1.0511,-0.106844,0.00342031,-0.0000295619,1.04583,0.415177,-693.603
1.05609,-0.10737,0.00335831,-0.0000282903,1.04696,0.41534,-693.538
1.08674,-0.110886,0.00331401,-0.0000265771,1.04835,0.415573,-694.604
1.08321,-0.110268,0.00332694,-0.0000270134,1.04701,0.415549,-693.966
0.999669,-0.104833,0.00338399,-0.0000287144,1.04563,0.412663,-692.482
1.02888,-0.105553,0.00340647,-0.0000294472,1.04508,0.412726,-692.055
0.995796,-0.104993,0.00341555,-0.0000291394,1.04454,0.412715,-692.388
1.00606,-0.104982,0.00341647,-0.0000293862,1.04456,0.412715,-692.034
1.00606,-0.104982,0.00341647,-0.0000293862,1.04456,0.412715,-692.034
1.00606,-0.104982,0.00341647,-0.0000293862,1.04456,0.412715,-692.034
1.00606,-0.104982,0.00341647,-0.0000293862,1.04456,0.412715,-692.034
1.00606,-0.104982,0.00341647,-0.0000293862,1.04456,0.412715,-692.034
1.00606,-0.104982,0.00341647,-0.0000293862,1.04456,0.412715,-692.034
0.986611,-0.104954,0.00341758,-0.0000289931,1.04454,0.412713,-692.918
0.989648,-0.10494,0.00341806,-0.0000290749,1.04455,0.412717,-692.704
1.01182,-0.104845,0.00338208,-0.0000289321,1.04587,0.413005,-692.341
1.02046,-0.10684,0.0035781,-0.0000318589,1.04605,0.412664,-693.284
0.989736,-0.106001,0.0036067,-0.0000320907,1.04528,0.412472,-693.337
1.13159,-0.115546,0.00333191,-0.0000258498,1.04545,0.414174,-694.474
1.13686,-0.115462,0.00346062,-0.0000283855,1.04505,0.413793,-693.318
1.13686,-0.115462,0.00346062,-0.0000283855,1.04505,0.413793,-693.318
1.14346,-0.115472,0.00345283,-0.0000283822,1.04497,0.413775,-693.592
1.1074,-0.114663,0.00347267,-0.0000283188,1.04519,0.41376,-692.818
1.08088,-0.112373,0.00358633,-0.0000308711,1.04726,0.412863,-692.934
1.05157,-0.111319,0.00359988,-0.0000309597,1.0482,0.412326,-692.796
1.10657,-0.115781,0.00351019,-0.000028511,1.04674,0.413068,-693.062
1.0305,-0.108406,0.00346098,-0.0000292541,1.04486,0.41122,-691.32
1.0305,-0.108406,0.00346098,-0.0000292541,1.04486,0.41122,-691.32
1.13484,-0.121137,0.00375975,-0.0000312914,1.04495,0.415965,-694.019
1.1745,-0.123551,0.0037517,-0.0000309368,1.04491,0.416061,-694.574
1.20492,-0.123542,0.00375131,-0.0000315994,1.04489,0.416065,-696.56
1.17385,-0.123811,0.0037975,-0.0000316518,1.04581,0.416062,-694.79
1.18747,-0.124063,0.00380927,-0.0000320543,1.04594,0.416105,-695.503
1.1021,-0.113419,0.00356876,-0.0000304439,1.04715,0.417588,-695.225
1.10461,-0.1163,0.0037861,-0.0000332418,1.04758,0.416976,-695.87
1.09037,-0.116641,0.0037888,-0.0000328322,1.04735,0.416805,-695.067
1.15692,-0.11931,0.00361099,-0.0000298235,1.04763,0.41682,-695.505
1.014,-0.113149,0.0038988,-0.0000347518,1.04639,0.416315,-696.683
1.06965,-0.11393,0.00370566,-0.0000320506,1.04552,0.416745,-694.429
1.07576,-0.114974,0.00366085,-0.000030892,1.04559,0.41682,-694.441
1.07108,-0.114024,0.00351893,-0.0000286012,1.04739,0.41648,-695.555
1.09837,-0.114448,0.00371555,-0.0000326254,1.04681,0.417013,-695.723
1.12015,-0.113579,0.00341451,-0.000027971,1.04498,0.415371,-693.707
1.12015,-0.113579,0.00341451,-0.000027971,1.04498,0.415371,-693.707
1.11503,-0.115394,0.00352756,-0.000029144,1.047,0.415103,-693.863
1.01148,-0.109487,0.00351562,-0.0000292945,1.05066,0.414466,-696.154
1.17062,-0.117398,0.00354682,-0.0000298706,1.05063,0.413059,-696.52
1.1263,-0.117124,0.00362754,-0.0000305031,1.04879,0.413448,-693.765
1.06409,-0.119041,0.00396832,-0.0000345437,1.05161,0.414939,-696.447
1.08943,-0.119575,0.00387018,-0.0000330491,1.04948,0.415004,-695.076
1.12962,-0.123538,0.00389144,-0.0000325919,1.04722,0.413597,-693.784
1.10808,-0.122027,0.00413068,-0.0000372127,1.04808,0.413222,-695.741
1.06243,-0.117576,0.00405027,-0.0000367189,1.04749,0.412687,-695.389
1.18697,-0.126623,0.0037104,-0.000029154,1.0457,0.412841,-694.715
1.1908,-0.126852,0.00374205,-0.0000297178,1.04534,0.412934,-694.253
1.16639,-0.125749,0.00375336,-0.0000298822,1.04567,0.41293,-694.301
1.20929,-0.12588,0.00370271,-0.0000298278,1.044,0.412976,-694.03
1.17076,-0.125824,0.00369987,-0.0000289568,1.04402,0.41297,-694.658
1.22181,-0.125908,0.00369358,-0.0000299203,1.04404,0.412986,-694.691
1.19226,-0.125931,0.00369403,-0.0000292716,1.04399,0.41299,-693.933
1.18495,-0.12595,0.00369403,-0.0000291034,1.044,0.412995,-694.142
1.18391,-0.125963,0.00369301,-0.0000290561,1.04402,0.412997,-694.213
1.2,-0.125847,0.00369646,-0.0000295235,1.04402,0.412985,-693.855
1.22724,-0.125803,0.00369505,-0.0000301131,1.04402,0.412992,-695.149
1.22729,-0.125786,0.0036958,-0.0000301358,1.04404,0.412987,-695.169
1.19978,-0.125733,0.00369918,-0.0000296192,1.04406,0.413007,-693.825
1.18564,-0.125777,0.00370208,-0.0000293437,1.04405,0.413005,-693.9
1.1984,-0.125884,0.00369913,-0.0000295207,1.04407,0.413008,-693.859
1.19136,-0.125877,0.00369814,-0.0000293515,1.04405,0.413005,-693.894
1.1874,-0.127028,0.00368955,-0.0000285955,1.04372,0.412995,-695.066
1.23033,-0.127024,0.00368508,-0.0000294544,1.0437,0.412997,-694.868
1.17321,-0.126981,0.00368819,-0.0000282806,1.04369,0.412999,-696.206
1.21657,-0.126998,0.00368861,-0.0000292298,1.04369,0.413005,-694.372
1.23678,-0.126973,0.00368847,-0.0000296807,1.04371,0.413011,-695.292
1.2068,-0.126979,0.00368874,-0.0000290265,1.04372,0.413009,-694.336
1.2068,-0.126979,0.00368874,-0.0000290265,1.04372,0.413009,-694.336
1.2068,-0.126979,0.00368874,-0.0000290265,1.04372,0.413009,-694.336
1.2068,-0.126979,0.00368874,-0.0000290265,1.04372,0.413009,-694.336
1.18836,-0.12701,0.00368873,-0.000028609,1.04371,0.413017,-695.012
1.21228,-0.126998,0.00368883,-0.0000291394,1.04374,0.413021,-694.343
1.17294,-0.127002,0.00368846,-0.00002827,1.04373,0.413022,-696.282
1.22672,-0.127006,0.00368919,-0.0000294589,1.04374,0.413018,-694.702
1.24761,-0.127003,0.00368547,-0.0000298488,1.04373,0.41301,-696.216
1.1749,-0.126995,0.00368494,-0.0000282511,1.04376,0.413017,-696.172
1.22491,-0.126912,0.00368375,-0.0000293607,1.04373,0.413017,-694.644
1.22377,-0.126912,0.00368607,-0.0000293786,1.04361,0.412994,-694.549
1.22796,-0.126908,0.00368445,-0.000029443,1.04361,0.412964,-694.727
1.22796,-0.126908,0.00368445,-0.000029443,1.04361,0.412964,-694.727
1.19626,-0.126909,0.00367985,-0.0000286642,1.0436,0.41295,-694.617
1.19834,-0.126919,0.00367961,-0.0000287009,1.04359,0.412954,-694.551
1.19834,-0.126919,0.00367961,-0.0000287009,1.04359,0.412954,-694.551
1.21272,-0.126928,0.00367934,-0.0000290066,1.04361,0.412959,-694.35
1.26522,-0.126935,0.00367907,-0.0000301476,1.04359,0.412956,-698.363
1.19967,-0.1263,0.00367856,-0.0000289857,1.04348,0.412957,-694.076
1.19967,-0.1263,0.00367856,-0.0000289857,1.04348,0.412957,-694.076
1.1826,-0.126276,0.00367925,-0.0000286353,1.04348,0.412958,-694.659
1.24505,-0.12601,0.00369034,-0.0000303237,1.04395,0.413015,-696.825
1.24133,-0.126014,0.00368918,-0.0000302192,1.04396,0.413009,-696.363
1.1983,-0.126045,0.0036895,-0.0000292692,1.04395,0.413009,-693.982
1.18684,-0.126112,0.00369371,-0.0000290662,1.04387,0.413018,-694.185
1.20502,-0.126108,0.00369327,-0.0000294577,1.04388,0.413031,-693.993
1.20502,-0.126108,0.00369327,-0.0000294577,1.04388,0.413031,-693.993
1.21894,-0.126108,0.00369489,-0.0000297924,1.0439,0.413027,-694.453
1.19503,-0.126096,0.00369689,-0.0000293117,1.04379,0.412986,-693.901
1.19503,-0.126096,0.00369689,-0.0000293117,1.04379,0.412986,-693.901
1.21916,-0.126112,0.00369344,-0.0000297696,1.04376,0.412986,-694.413
1.19867,-0.126143,0.00369449,-0.0000293263,1.04375,0.412987,-693.91
1.17327,-0.12619,0.00369365,-0.0000287344,1.04371,0.412983,-694.963
1.19974,-0.126204,0.00369434,-0.0000293201,1.0437,0.412985,-693.922
1.19974,-0.126204,0.00369434,-0.0000293201,1.0437,0.412985,-693.922
1.23621,-0.12624,0.00369249,-0.0000300654,1.0434,0.413114,-695.581
1.21508,-0.126244,0.00369353,-0.0000296203,1.0434,0.413113,-694.18
1.21646,-0.126277,0.00369505,-0.0000296638,1.04336,0.413108,-694.217
1.21855,-0.126078,0.0036888,-0.0000296826,1.04327,0.413137,-694.336
1.1938,-0.126058,0.0036881,-0.0000291365,1.04325,0.41314,-693.94
1.22941,-0.12609,0.00368897,-0.0000299174,1.04326,0.413151,-695.036
1.19807,-0.126077,0.00369541,-0.0000293558,1.04328,0.41316,-693.839
1.19807,-0.126077,0.00369541,-0.0000293558,1.04328,0.41316,-693.839
1.19807,-0.126077,0.00369541,-0.0000293558,1.04328,0.41316,-693.839
1.20343,-0.126056,0.00369486,-0.0000294726,1.04324,0.413161,-693.847
1.20343,-0.126056,0.00369486,-0.0000294726,1.04324,0.413161,-693.847
1.20343,-0.126056,0.00369486,-0.0000294726,1.04324,0.413161,-693.847
1.20253,-0.126048,0.00369599,-0.0000294769,1.04325,0.413161,-693.83
1.21066,-0.126066,0.00369849,-0.0000296927,1.04326,0.413166,-693.992
1.21066,-0.126066,0.00369849,-0.0000296927,1.04326,0.413166,-693.992
1.2144,-0.126109,0.00369875,-0.0000297604,1.04323,0.413169,-694.124
1.20306,-0.126103,0.00369684,-0.0000294796,1.04327,0.413165,-693.851
1.18175,-0.126194,0.00369668,-0.0000289702,1.04326,0.413159,-694.352
1.17748,-0.126173,0.00369724,-0.0000288964,1.04327,0.413152,-694.563
1.18968,-0.126177,0.00369985,-0.0000292107,1.04331,0.413113,-693.96
1.24233,-0.126194,0.00369989,-0.0000303563,1.0433,0.413114,-696.291
1.1828,-0.12612,0.00370023,-0.0000290926,1.04331,0.413109,-694.159
1.19051,-0.126139,0.00370071,-0.0000292616,1.04331,0.413109,-693.9
1.19051,-0.126139,0.00370071,-0.0000292616,1.04331,0.413109,-693.9
1.19051,-0.126139,0.00370071,-0.0000292616,1.04331,0.413109,-693.9
1.19051,-0.126139,0.00370071,-0.0000292616,1.04331,0.413109,-693.9
1.1878,-0.126147,0.00369955,-0.0000291775,1.0433,0.413101,-693.992
1.19542,-0.126178,0.00370004,-0.00002934,1.04324,0.413097,-693.819
1.24085,-0.126188,0.00370121,-0.000030351,1.04326,0.41311,-696.129
1.24085,-0.126188,0.00370121,-0.000030351,1.04326,0.41311,-696.129
1.21986,-0.126204,0.00370163,-0.0000298924,1.04328,0.413105,-694.355
1.17329,-0.126228,0.00370223,-0.0000288735,1.04328,0.4131,-694.785
1.17329,-0.126228,0.00370223,-0.0000288735,1.04328,0.4131,-694.785
1.20805,-0.12624,0.0037028,-0.0000296393,1.04327,0.413104,-693.89
1.20805,-0.12624,0.0037028,-0.0000296393,1.04327,0.413104,-693.89
1.20805,-0.12624,0.0037028,-0.0000296393,1.04327,0.413104,-693.89
1.20805,-0.12624,0.0037028,-0.0000296393,1.04327,0.413104,-693.89
1.20805,-0.12624,0.0037028,-0.0000296393,1.04327,0.413104,-693.89
1.17911,-0.126232,0.00370225,-0.0000289995,1.04327,0.413109,-694.409
1.21368,-0.126198,0.00369976,-0.0000297251,1.04319,0.413108,-694.052
1.16618,-0.126169,0.00370121,-0.0000287255,1.0432,0.413098,-695.296
1.18281,-0.126246,0.00370435,-0.0000291128,1.04332,0.41312,-694.209
1.20069,-0.126252,0.00370414,-0.0000294973,1.04331,0.413123,-693.814
1.1947,-0.126248,0.00370908,-0.0000294588,1.04332,0.413136,-693.802
1.1923,-0.126272,0.00371095,-0.0000294301,1.04335,0.413139,-693.841
1.1923,-0.126272,0.00371095,-0.0000294301,1.04335,0.413139,-693.841
1.1923,-0.126272,0.00371095,-0.0000294301,1.04335,0.413139,-693.841
1.18383,-0.126245,0.0037099,-0.0000292373,1.04335,0.413133,-694.089
1.18277,-0.126261,0.00371091,-0.0000292258,1.04333,0.413128,-694.124
1.19607,-0.126297,0.00370952,-0.0000294752,1.04337,0.413143,-693.824
1.19607,-0.126297,0.00370952,-0.0000294752,1.04337,0.413143,-693.824
1.19607,-0.126297,0.00370952,-0.0000294752,1.04337,0.413143,-693.824
1.19607,-0.126297,0.00370952,-0.0000294752,1.04337,0.413143,-693.824
1.19607,-0.126297,0.00370952,-0.0000294752,1.04337,0.413143,-693.824
1.17996,-0.126299,0.00370952,-0.0000291213,1.04339,0.413146,-694.347
1.17713,-0.12632,0.00370927,-0.0000290456,1.04337,0.413152,-694.536
1.20065,-0.12628,0.00370687,-0.0000295336,1.04337,0.41316,-693.832
1.21249,-0.126041,0.00373282,-0.0000303746,1.04343,0.413298,-694.109
1.21249,-0.126041,0.00373282,-0.0000303746,1.04343,0.413298,-694.109
1.18317,-0.125979,0.00373728,-0.0000298426,1.04355,0.413301,-693.683
1.19262,-0.126058,0.00372893,-0.0000298617,1.04353,0.413232,-693.637
1.19262,-0.126058,0.00372893,-0.0000298617,1.04353,0.413232,-693.637
1.2403,-0.126093,0.0037307,-0.0000309227,1.04353,0.413236,-696.566
1.19327,-0.126087,0.00372755,-0.0000298376,1.04348,0.41324,-693.649
1.17433,-0.126052,0.00372868,-0.0000294595,1.04346,0.413243,-694.154
1.22704,-0.126037,0.00373136,-0.0000306694,1.04351,0.413237,-695.159
1.20248,-0.126038,0.00373063,-0.0000301176,1.04351,0.413243,-693.721
1.20788,-0.126031,0.00372827,-0.0000301954,1.04353,0.413245,-693.906
1.20094,-0.126012,0.00372885,-0.0000300628,1.04355,0.413246,-693.704
1.20094,-0.126012,0.00372885,-0.0000300628,1.04355,0.413246,-693.704
1.20679,-0.126017,0.00372756,-0.0000301649,1.04355,0.413244,-693.872
1.19269,-0.126215,0.00372225,-0.0000296706,1.04351,0.413223,-693.76
1.19269,-0.126215,0.00372225,-0.0000296706,1.04351,0.413223,-693.76
1.16934,-0.126202,0.00372427,-0.0000292023,1.04351,0.413225,-694.719
1.16934,-0.126202,0.00372427,-0.0000292023,1.04351,0.413225,-694.719
1.18845,-0.126195,0.00372461,-0.0000296301,1.04349,0.413226,-693.789
1.18845,-0.126195,0.00372461,-0.0000296301,1.04349,0.413226,-693.789
1.19993,-0.126232,0.00372179,-0.0000298129,1.04343,0.413231,-693.743
1.19993,-0.126232,0.00372179,-0.0000298129,1.04343,0.413231,-693.743
1.20754,-0.126193,0.00372258,-0.0000300114,1.04346,0.413237,-693.886
1.20241,-0.126189,0.00372167,-0.0000298839,1.04344,0.413236,-693.767
1.22008,-0.126161,0.00372315,-0.0000303102,1.04344,0.413233,-694.49
1.19929,-0.126152,0.00372197,-0.0000298374,1.04345,0.413237,-693.721
1.17255,-0.126144,0.00372279,-0.000029271,1.04344,0.413238,-694.448
1.18058,-0.126191,0.00372429,-0.0000294535,1.04344,0.413237,-694.037
1.17792,-0.126213,0.00372463,-0.0000293916,1.04345,0.413241,-694.181
1.20092,-0.126207,0.00372769,-0.0000299543,1.04347,0.413242,-693.721
1.21402,-0.126264,0.00372346,-0.0000301379,1.04339,0.413221,-694.106
1.22023,-0.126276,0.00372438,-0.0000302856,1.0434,0.413226,-694.45
1.22023,-0.126276,0.00372438,-0.0000302856,1.0434,0.413226,-694.45
1.213,-0.126275,0.00372595,-0.0000301569,1.04341,0.413225,-694.061
1.18177,-0.126168,0.00371542,-0.0000293249,1.04351,0.413285,-694.146
1.19265,-0.126178,0.00371485,-0.0000295481,1.04351,0.413283,-693.851
1.18958,-0.126086,0.0037229,-0.0000296719,1.04379,0.413224,-693.799
1.21376,-0.126133,0.00372012,-0.0000301292,1.04386,0.413197,-694.224
1.21331,-0.126096,0.00372003,-0.0000301344,1.04386,0.413197,-694.208
1.21331,-0.126096,0.00372003,-0.0000301344,1.04386,0.413197,-694.208
1.16981,-0.126085,0.00371821,-0.0000291532,1.04389,0.413198,-694.751
1.16981,-0.126085,0.00371821,-0.0000291532,1.04389,0.413198,-694.751
1.17938,-0.12609,0.00371811,-0.0000293591,1.04388,0.413196,-694.19
1.17938,-0.12609,0.00371811,-0.0000293591,1.04388,0.413196,-694.19
1.22787,-0.126116,0.00372346,-0.0000305077,1.04393,0.413195,-695.224
1.17615,-0.126089,0.00372857,-0.0000294817,1.04393,0.413196,-694.188
1.18155,-0.126089,0.00372733,-0.0000295769,1.04393,0.413194,-693.974
1.18087,-0.126092,0.00372696,-0.0000295539,1.04394,0.413194,-694.009
1.18636,-0.126129,0.00372501,-0.0000296217,1.04392,0.413195,-693.883
1.17014,-0.126153,0.00371665,-0.0000291014,1.04379,0.41321,-694.818
1.18493,-0.126153,0.00371675,-0.0000294273,1.04381,0.413212,-694.032
1.18493,-0.126153,0.00371675,-0.0000294273,1.04381,0.413212,-694.032
1.18493,-0.126153,0.00371675,-0.0000294273,1.04381,0.413212,-694.032
1.1912,-0.126149,0.00371654,-0.0000295619,1.04381,0.413214,-693.879
1.1912,-0.126149,0.00371654,-0.0000295619,1.04381,0.413214,-693.879
1.1912,-0.126149,0.00371654,-0.0000295619,1.04381,0.413214,-693.879
1.1912,-0.126149,0.00371654,-0.0000295619,1.04381,0.413214,-693.879
1.1912,-0.126149,0.00371654,-0.0000295619,1.04381,0.413214,-693.879
1.1912,-0.126149,0.00371654,-0.0000295619,1.04381,0.413214,-693.879
1.18968,-0.126132,0.00371584,-0.0000295239,1.04384,0.413211,-693.911
1.18968,-0.126132,0.00371584,-0.0000295239,1.04384,0.413211,-693.911
1.18968,-0.126132,0.00371584,-0.0000295239,1.04384,0.413211,-693.911
1.18448,-0.126117,0.00371245,-0.0000293536,1.04387,0.413223,-694.103
1.17889,-0.12614,0.0037137,-0.0000292441,1.04388,0.413224,-694.344
1.19517,-0.126116,0.00371303,-0.0000295988,1.04389,0.413223,-693.882
1.19517,-0.126116,0.00371303,-0.0000295988,1.04389,0.413223,-693.882
1.17837,-0.126061,0.00371289,-0.0000292525,1.04388,0.413232,-694.316
1.19091,-0.126037,0.00371194,-0.0000295202,1.04388,0.413233,-693.902
1.19091,-0.126037,0.00371194,-0.0000295202,1.04388,0.413233,-693.902
1.1889,-0.126358,0.00371338,-0.0000293598,1.04395,0.413244,-694.153
1.1889,-0.126358,0.00371338,-0.0000293598,1.04395,0.413244,-694.153
1.23398,-0.126498,0.0037094,-0.0000302114,1.04398,0.413229,-695.497
1.23826,-0.126796,0.00370093,-0.0000300171,1.04414,0.413192,-695.7
1.21217,-0.126804,0.00370024,-0.0000294298,1.04414,0.413196,-694.364
1.2193,-0.126818,0.00370082,-0.0000295907,1.04417,0.413196,-694.546
1.21845,-0.126822,0.00370159,-0.0000295841,1.0442,0.413196,-694.522
1.21845,-0.126822,0.00370159,-0.0000295841,1.0442,0.413196,-694.522
1.20381,-0.126741,0.00370239,-0.0000293149,1.0442,0.413195,-694.294
1.21455,-0.126716,0.00370127,-0.00002954,1.0442,0.413196,-694.403
1.22226,-0.126695,0.0036993,-0.0000296819,1.04422,0.413196,-694.686
1.2136,-0.126685,0.00369903,-0.0000294916,1.04421,0.413202,-694.394
1.18415,-0.126589,0.00370353,-0.0000289726,1.04417,0.413202,-694.74
1.21711,-0.128088,0.00370712,-0.0000291082,1.046,0.412572,-694.992
1.14728,-0.127356,0.00421429,-0.0000372023,1.04651,0.415242,-695.55
1.12549,-0.129949,0.00423529,-0.0000359656,1.04595,0.415044,-696.351
1.1479,-0.13044,0.00427862,-0.0000370517,1.04562,0.414382,-694.778
1.16479,-0.129122,0.0041826,-0.0000362297,1.04437,0.414646,-694.185
1.16479,-0.129122,0.0041826,-0.0000362297,1.04437,0.414646,-694.185
1.17176,-0.129152,0.00418433,-0.0000364008,1.04438,0.414654,-694.408
1.1473,-0.129256,0.00419659,-0.0000360448,1.04439,0.414685,-694.292
1.1473,-0.129256,0.00419659,-0.0000360448,1.04439,0.414685,-694.292
1.13022,-0.129319,0.00419651,-0.0000356417,1.04436,0.414675,-695.154
1.13257,-0.129349,0.00419824,-0.0000357113,1.04435,0.414681,-694.997
1.1542,-0.129354,0.00419658,-0.000036152,1.04437,0.414683,-694.184
1.13682,-0.127453,0.0041927,-0.0000365465,1.04568,0.41458,-694.597
1.12759,-0.118018,0.00359903,-0.0000296124,1.04525,0.413252,-692.706
