b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.328008,0.000190782,0.452483,-0.324137,-207.495
-0.303592,-0.00117497,0.456525,-0.327433,-205.57
-0.301894,-0.00137058,0.450372,-0.329705,-204.941
-0.283551,-0.00170131,0.452059,-0.318072,-204.703
-0.287966,-0.00157743,0.442233,-0.319973,-204.153
-0.283682,-0.00160512,0.442964,-0.316251,-204.145
-0.311233,0.000147096,0.448946,-0.308248,-207.132
-0.311358,0.000267992,0.447538,-0.30592,-207.486
-0.230428,-0.00312905,0.446536,-0.293919,-206.832
-0.242535,-0.00273766,0.444906,-0.298085,-205.694
-0.266006,-0.00194413,0.438639,-0.305454,-204.357
-0.281551,-0.00140539,0.439678,-0.310067,-204.216
-0.279487,-0.00205506,0.441317,-0.321186,-204.255
-0.2812,-0.00187376,0.422448,-0.31922,-205.196
-0.27954,-0.00187572,0.422496,-0.3176,-205.176
-0.280545,-0.00180865,0.457194,-0.317244,-205.264
-0.263661,-0.00162492,0.424489,-0.296632,-205.672
-0.319606,-0.00104672,0.451967,-0.340845,-206.048
-0.318135,-0.00117433,0.451144,-0.341963,-205.968
-0.299404,-0.00207149,0.446002,-0.341436,-205.518
-0.258485,-0.00310529,0.449607,-0.321493,-206.095
-0.294292,-0.000558567,0.440649,-0.305626,-205.31
-0.245515,-0.00270539,0.432999,-0.300409,-205.565
-0.262416,-0.00263912,0.449144,-0.315965,-205.164
-0.300989,-0.00108096,0.443193,-0.322922,-204.51
-0.299496,-0.00112012,0.428374,-0.322224,-204.837
-0.292851,-0.00160696,0.446487,-0.325458,-204.443
-0.310567,-0.00146942,0.436512,-0.340382,-205.223
-0.26428,-0.00202795,0.435143,-0.305428,-204.456
-0.262427,-0.00190536,0.437392,-0.301088,-204.566
-0.267937,-0.00242519,0.413315,-0.317146,-207.269
-0.315343,-0.0000586913,0.411141,-0.316534,-209.683
-0.303786,-0.000584978,0.411802,-0.315656,-208.21
-0.242219,-0.00304704,0.41324,-0.304045,-208.795
-0.321507,-0.00050941,0.429835,-0.331843,-206.009
-0.290835,-0.00141068,0.42412,-0.319459,-205.017
-0.289107,-0.00240052,0.441207,-0.337815,-205.36
-0.279411,-0.00144616,0.437025,-0.308754,-204.245
-0.280644,-0.00272431,0.445874,-0.335922,-205.797
-0.294318,-0.00122783,0.421515,-0.319232,-205.472
-0.2928,-0.000999547,0.427986,-0.313082,-204.951
-0.280975,-0.00289632,0.433248,-0.339744,-206.463
-0.326598,-0.000933409,0.430047,-0.345538,-206.498
-0.335096,-0.000776468,0.431141,-0.350851,-207.287
-0.305795,-0.0021567,0.437601,-0.349556,-206.334
-0.310967,-0.00123862,0.463899,-0.3361,-207.002
-0.290015,-0.00196832,0.461236,-0.329954,-206.17
-0.281293,-0.00183822,0.437986,-0.318592,-204.11
-0.276209,-0.00134995,0.445101,-0.303601,-204.603
-0.241532,-0.00215432,0.443328,-0.285244,-206.102
-0.280166,-0.00103559,0.435954,-0.301179,-204.886
-0.242352,-0.00309271,0.430436,-0.305106,-206.265
-0.269624,-0.00189021,0.430082,-0.307978,-204.548
-0.278171,-0.00149312,0.422405,-0.308467,-205.31
-0.260272,-0.00195802,0.434346,-0.300002,-204.729
-0.288879,-0.00104989,0.445243,-0.310182,-204.608
-0.254439,-0.00294036,0.443408,-0.314101,-205.414
-0.252656,-0.00295571,0.449508,-0.31263,-205.757
-0.301962,-0.00116073,0.449807,-0.325514,-204.864
-0.286332,-0.00177987,0.418613,-0.322447,-205.814
-0.291473,-0.00139581,0.423465,-0.319795,-205.109
-0.282501,-0.00158321,0.429666,-0.314625,-204.418
-0.288163,-0.00139976,0.447246,-0.316565,-204.394
-0.275274,-0.00284749,0.446822,-0.333052,-205.865
-0.281966,-0.00186775,0.441529,-0.319864,-204.155
-0.281665,-0.00139013,0.436289,-0.309872,-204.252
-0.283466,-0.00199094,0.458463,-0.323864,-205.579
-0.297941,-0.00126961,0.458854,-0.323702,-205.68
-0.269571,-0.00177336,0.421035,-0.305554,-205.591
-0.282449,-0.00117645,0.437278,-0.30632,-204.484
-0.282461,-0.0021499,0.447953,-0.326084,-204.716
-0.294093,-0.00139108,0.453683,-0.322319,-204.98
-0.284178,-0.00103802,0.425985,-0.305241,-205.325
-0.272777,-0.000695596,0.450095,-0.286891,-206.816
-0.26294,-0.000988407,0.45267,-0.282996,-207.073
-0.233941,-0.00231002,0.442438,-0.280813,-206.762
-0.267868,-0.00107325,0.443963,-0.289645,-205.768
-0.2764,-0.000761309,0.44113,-0.291848,-205.883
-0.246096,-0.00250588,0.442936,-0.296943,-205.369
-0.26514,-0.00240863,0.443167,-0.314013,-204.575
-0.255305,-0.00232411,0.464305,-0.302463,-206.898
-0.263346,-0.00252739,0.416976,-0.314628,-206.666
-0.280208,-0.000840161,0.417385,-0.297256,-207.329
-0.253252,-0.00228898,0.436542,-0.299697,-204.924
-0.295125,-0.00214152,0.445854,-0.338578,-205.313
-0.324191,-0.00126005,0.441175,-0.349758,-206.298
-0.308737,-0.00185175,0.445736,-0.346311,-205.895
-0.304596,-0.00172716,0.442115,-0.339642,-205.115
-0.306516,-0.00165187,0.442774,-0.340033,-205.162
-0.270058,-0.00189103,0.430945,-0.308429,-204.478
-0.276792,-0.00153667,0.433701,-0.307973,-204.331
-0.300264,-0.000503346,0.438379,-0.310477,-205.263
-0.29237,-0.00118374,0.442721,-0.316389,-204.329
-0.306154,-0.000674412,0.440462,-0.319838,-204.919
-0.282935,-0.00147696,0.442553,-0.312903,-204.184
-0.30049,-0.000076599,0.442724,-0.302045,-206.545
-0.308945,-0.000167602,0.446854,-0.312346,-206.117
-0.316633,-0.000584659,0.45399,-0.328497,-206.046
-0.266589,-0.00299138,0.457123,-0.327286,-206.72
-0.291623,-0.000553006,0.423004,-0.302844,-206.543
-0.284831,-0.0021823,0.45933,-0.329111,-205.989
-0.250734,-0.00207518,0.429385,-0.292841,-205.635
-0.308163,-0.000764578,0.429805,-0.323677,-205.202
-0.257227,-0.00281532,0.426485,-0.314352,-205.781
-0.282375,-0.0013911,0.451974,-0.310602,-204.812
-0.28676,-0.00145548,0.424681,-0.316293,-204.913
-0.275217,-0.00113947,0.446589,-0.298338,-205.11
-0.288961,-0.00183272,0.43281,-0.326148,-204.42
-0.29227,-0.00154823,0.429468,-0.323685,-204.537
-0.266381,-0.00202888,0.4473,-0.307548,-204.57
-0.29094,-0.00201369,0.442079,-0.3318,-204.642
-0.286126,-0.00105468,0.430387,-0.307526,-204.834
-0.274999,-0.00200996,0.431588,-0.315782,-204.371
-0.272327,-0.00158228,0.450274,-0.304432,-204.805
-0.26107,-0.00239514,0.430398,-0.309669,-204.867
-0.299583,-0.00109233,0.44941,-0.321747,-204.795
-0.292222,-0.00153538,0.447037,-0.323376,-204.425
-0.318014,-0.000148213,0.436959,-0.321021,-206.039
-0.293566,-0.00127191,0.434189,-0.319374,-204.315
-0.277416,-0.00189302,0.435562,-0.315827,-204.156
-0.291913,-0.00119797,0.448325,-0.316221,-204.581
-0.279974,-0.00168952,0.435612,-0.314256,-204.126
-0.252547,-0.00323879,0.430944,-0.318265,-206.351
-0.280703,-0.00197268,0.434847,-0.320731,-204.245
-0.278354,-0.000666813,0.428609,-0.291884,-206.527
-0.307372,-0.000700982,0.457056,-0.321595,-205.993
-0.242661,-0.00281001,0.46336,-0.299679,-207.512
-0.255208,-0.00238971,0.45333,-0.303697,-205.479
-0.29574,-0.00136094,0.424065,-0.323355,-205.127
-0.277494,-0.000961064,0.445565,-0.296994,-205.327
-0.263549,-0.00142644,0.442358,-0.292492,-205.223
-0.285892,-0.00267175,0.460019,-0.340104,-207.299
-0.264032,-0.00190201,0.419055,-0.302625,-206.086
-0.267641,-0.00182798,0.41797,-0.304733,-206.14
-0.292796,-0.00156761,0.424075,-0.324604,-205.086
-0.294995,-0.00156983,0.434658,-0.326848,-204.364
-0.287555,-0.0018255,0.424877,-0.324596,-204.999
-0.272984,-0.00226394,0.426734,-0.318921,-204.954
-0.306561,-0.000933113,0.432167,-0.325495,-204.873
-0.268019,-0.00280762,0.464097,-0.324988,-207.281
-0.272719,-0.00259853,0.461001,-0.325445,-206.517
-0.263937,-0.00338842,0.458904,-0.332691,-208.07
-0.290959,-0.00186409,0.45535,-0.328782,-205.325
-0.256719,-0.00172017,0.459173,-0.291623,-206.553
-0.290316,-0.00248472,0.424172,-0.340733,-206.67
-0.329212,-0.00100645,0.4218,-0.349634,-207.867
-0.300744,-0.00167738,0.460332,-0.334779,-206.242
-0.277886,-0.00154251,0.441692,-0.309185,-204.219
-0.264072,-0.00166401,0.449523,-0.297836,-205.098
-0.289248,-0.00091503,0.44528,-0.307815,-204.82
-0.284923,-0.00183658,0.440005,-0.322189,-204.165
-0.287779,-0.00181269,0.445048,-0.32456,-204.353
-0.321093,-0.000241339,0.433106,-0.325989,-206.093
-0.255252,-0.00214295,0.453017,-0.298734,-205.495
-0.299331,-0.00194283,0.427516,-0.338752,-205.622
-0.264035,-0.00191106,0.454159,-0.302812,-205.264
-0.265534,-0.00122818,0.44441,-0.290454,-205.575
-0.251126,-0.00262874,0.443093,-0.304465,-205.113
-0.310946,-0.000845074,0.428086,-0.328093,-205.389
-0.309397,-0.000336832,0.454697,-0.316232,-206.315
-0.251535,-0.00309763,0.425533,-0.314388,-206.5
-0.291879,-0.00123994,0.419987,-0.317039,-205.678
-0.25669,-0.00329078,0.42719,-0.323462,-206.908
-0.29231,-0.000532677,0.441715,-0.303118,-205.48
-0.272356,-0.00281969,0.438618,-0.32957,-205.448
-0.289041,-0.000442704,0.442335,-0.298024,-205.956
-0.272703,-0.00270058,0.429764,-0.3275,-205.51
-0.269334,-0.00218512,0.435452,-0.313672,-204.344
-0.297964,-0.00133367,0.438058,-0.325025,-204.318
-0.256328,-0.00224118,0.432057,-0.301804,-204.924
-0.253046,-0.00228654,0.430503,-0.299442,-205.21
-0.303441,-0.00157891,0.438804,-0.335478,-204.768
-0.278042,-0.00159257,0.446276,-0.310357,-204.35
-0.288408,-0.00219732,0.421633,-0.332993,-206.051
-0.282332,-0.00218626,0.453769,-0.326692,-205.241
-0.322648,-0.000754069,0.45712,-0.337948,-206.679
-0.30575,-0.00222827,0.455913,-0.350963,-207.39
-0.249287,-0.00207998,0.434377,-0.291491,-205.465
-0.304143,-0.00178416,0.441399,-0.340345,-205.171
-0.285415,-0.00170199,0.451691,-0.31995,-204.687
-0.265306,-0.00183047,0.43363,-0.302447,-204.571
-0.237505,-0.00342688,0.460566,-0.307039,-208.076
-0.31949,-0.000990631,0.432585,-0.339591,-205.658
-0.314888,-0.00112845,0.435229,-0.337785,-205.247
-0.303465,-0.000657647,0.447233,-0.316809,-205.144
-0.285097,-0.00139787,0.440609,-0.313461,-204.17
-0.300172,-0.00137604,0.432307,-0.328093,-204.583
-0.28738,-0.00219886,0.432893,-0.331996,-204.904
-0.297314,-0.000843328,0.432105,-0.314426,-204.842
-0.243457,-0.00292997,0.423462,-0.302909,-206.727
-0.291678,-0.000613925,0.417274,-0.304135,-207.289
-0.277303,-0.00122096,0.424578,-0.302077,-205.47
-0.289987,-0.00216899,0.455813,-0.333998,-205.801
-0.300645,-0.00143373,0.455281,-0.329736,-205.381
-0.268718,-0.00259803,0.453724,-0.321434,-205.537
-0.279139,-0.00207021,0.451778,-0.321145,-204.827
-0.255198,-0.00192982,0.448309,-0.294355,-205.316
-0.257549,-0.00173029,0.451977,-0.292658,-205.682
-0.263326,-0.00131306,0.433385,-0.289969,-205.639
-0.254255,-0.00195285,0.440064,-0.29388,-205.083
-0.273261,-0.00177219,0.446044,-0.30922,-204.365
-0.283151,-0.00138135,0.444654,-0.31118,-204.321
-0.237813,-0.00301227,0.439478,-0.298934,-206.068
-0.231434,-0.00309609,0.439008,-0.294256,-206.602
-0.296864,-0.00105142,0.441592,-0.318198,-204.427
-0.318791,-0.000200783,0.435234,-0.322865,-206
-0.315412,-0.000203292,0.433232,-0.319537,-206.02
-0.260167,-0.00278101,0.449694,-0.316596,-205.427
-0.282713,-0.000947225,0.450784,-0.301933,-205.366
-0.283767,-0.000763239,0.44945,-0.299254,-205.649
-0.313553,-0.000607642,0.448898,-0.325883,-205.488
-0.30414,-0.000712622,0.442499,-0.318599,-204.879
-0.272306,-0.00174218,0.447704,-0.307656,-204.5
-0.276888,-0.00155162,0.448958,-0.308372,-204.572
-0.281094,-0.00220094,0.430579,-0.325753,-204.738
-0.266633,-0.00150732,0.444296,-0.297218,-204.879
-0.28089,-0.00138347,0.442361,-0.308962,-204.295
-0.29582,-0.00177677,0.449456,-0.331872,-204.916
-0.254821,-0.00199913,0.431114,-0.295385,-205.245
-0.277313,-0.00212924,0.419766,-0.320517,-205.752
-0.277514,-0.00208768,0.451394,-0.319875,-204.786
-0.304535,-0.000373813,0.452993,-0.31212,-206.108
-0.267349,-0.00256976,0.45014,-0.319492,-205.155
-0.280544,-0.00196957,0.44815,-0.320508,-204.485
-0.286305,-0.00157497,0.428403,-0.318263,-204.518
-0.29366,-0.00154335,0.451504,-0.324976,-204.793
-0.279608,-0.00222236,0.459101,-0.324702,-205.831
-0.292857,-0.00150486,0.456362,-0.323392,-205.258
-0.273372,-0.00123946,0.429935,-0.298521,-205.168
-0.251941,-0.00194982,0.463487,-0.291505,-207.232
-0.259517,-0.00148875,0.462004,-0.289725,-207.137
-0.305003,-0.00147175,0.422985,-0.334865,-205.801
-0.284884,-0.00154079,0.426417,-0.316148,-204.7
-0.29893,-0.0015877,0.447813,-0.331146,-204.766
-0.285076,-0.00210876,0.442282,-0.327865,-204.509
-0.328124,-0.000385252,0.439218,-0.335941,-206.141
-0.31981,-0.000659358,0.438789,-0.333188,-205.446
-0.241232,-0.0022522,0.461334,-0.286931,-207.515
-0.224088,-0.00205151,0.457794,-0.265715,-209.83
-0.238072,-0.001926,0.465911,-0.277152,-209.141
-0.23697,-0.00215149,0.465848,-0.280626,-208.815
-0.296055,-0.00134819,0.463167,-0.32341,-206.257
-0.266214,-0.00200248,0.438223,-0.306846,-204.333
-0.298586,-0.00082222,0.444452,-0.31527,-204.774
-0.300951,-0.00115699,0.431435,-0.324427,-204.643
-0.29939,-0.00139552,0.42916,-0.327707,-204.761
-0.302287,-0.00117949,0.433034,-0.32622,-204.601
-0.301414,-0.00113596,0.433454,-0.324464,-204.559
-0.305461,-0.00114517,0.433168,-0.328698,-204.729
-0.269388,-0.00191738,0.434557,-0.308293,-204.318
-0.311265,-0.00039348,0.44667,-0.319249,-205.602
-0.292576,-0.000753591,0.439095,-0.307867,-204.905
-0.281535,-0.00145436,0.437094,-0.311045,-204.185
-0.298964,-0.00143523,0.436931,-0.328086,-204.399
-0.278648,-0.000969354,0.445277,-0.298317,-205.216
-0.266016,-0.00182222,0.437201,-0.30299,-204.442
-0.289265,-0.00197776,0.437205,-0.329396,-204.479
-0.296581,-0.00120289,0.441825,-0.320989,-204.332
-0.294737,-0.00134397,0.443808,-0.322007,-204.316
-0.298827,-0.00133784,0.455233,-0.325973,-205.268
-0.297851,-0.00133275,0.458146,-0.324893,-205.585
-0.280699,-0.0011448,0.424016,-0.303928,-205.505
-0.287486,-0.000889458,0.423514,-0.305533,-205.786
-0.282622,-0.00230118,0.423477,-0.329314,-205.681
-0.258858,-0.00171798,0.450772,-0.293717,-205.495
-0.27601,-0.000120455,0.456308,-0.278455,-209.439
-0.319767,-0.0000737749,0.421753,-0.321263,-207.541
-0.239328,-0.00373104,0.450817,-0.315034,-207.797
-0.290719,-0.000269855,0.4473,-0.296194,-206.611
-0.246568,-0.00221762,0.449831,-0.291565,-205.824
-0.264545,-0.00147308,0.457817,-0.294435,-206.186
-0.277685,-0.00176812,0.422672,-0.313562,-205.14
-0.287269,-0.00163087,0.457642,-0.32036,-205.335
-0.273188,-0.000939566,0.435037,-0.292252,-205.689
-0.304556,-0.0010867,0.442629,-0.326606,-204.602
-0.327901,0.00021202,0.444393,-0.323599,-207.097
-0.276931,-0.00197003,0.443643,-0.316904,-204.229
-0.278333,-0.00246944,0.45306,-0.32844,-205.517
-0.27427,-0.0026375,0.455566,-0.327787,-205.966
-0.268305,-0.0015988,0.426395,-0.300745,-205.174
-0.267502,-0.00227106,0.428905,-0.313584,-204.77
-0.251,-0.00277236,0.452908,-0.307254,-205.823
-0.295024,-0.00108751,0.453407,-0.31709,-205.093
-0.288339,-0.00201988,0.436209,-0.329324,-204.515
-0.308819,-0.000664938,0.425736,-0.322311,-205.705
-0.322042,-0.00255465,0.447215,-0.373878,-210.866
-0.236185,-0.00120534,0.427916,-0.260642,-210.834
-0.308645,-0.0017801,0.456138,-0.344764,-206.523
-0.292957,-0.00123061,0.452787,-0.317927,-204.923
-0.27497,-0.00260082,0.458312,-0.327742,-206.238
-0.277703,-0.000982465,0.42867,-0.297638,-205.578
-0.307763,-0.000967926,0.435661,-0.327403,-204.762
-0.285095,-0.000753831,0.451599,-0.300391,-205.76
-0.270998,-0.00314635,0.475865,-0.33484,-210.554
-0.295254,-0.00123002,0.454109,-0.320212,-205.077
-0.294291,-0.00105122,0.449935,-0.315621,-204.823
-0.287731,-0.00182459,0.436597,-0.324754,-204.247
-0.284217,-0.00238589,0.436748,-0.332628,-204.996
-0.268156,-0.00165921,0.438689,-0.301823,-204.474
-0.225058,-0.00343502,0.429858,-0.294757,-207.88
-0.300934,-0.000037662,0.435632,-0.301698,-206.731
-0.307541,0.000205085,0.435243,-0.30338,-207.358
-0.270679,-0.00201661,0.441215,-0.311597,-204.231
-0.275793,-0.00159667,0.430206,-0.308191,-204.502
-0.261322,-0.00200286,0.418672,-0.301962,-206.238
-0.256539,-0.0022512,0.420687,-0.302217,-206.09
-0.327596,-0.000829048,0.456571,-0.344418,-207.07
-0.269074,-0.00159655,0.429613,-0.301469,-204.847
-0.283345,-0.00190625,0.44843,-0.322025,-204.505
-0.271486,-0.00189323,0.449372,-0.309902,-204.584
-0.275996,-0.000870046,0.439968,-0.293649,-205.569
-0.300063,-0.000857951,0.455313,-0.317472,-205.537
-0.321668,-0.00108337,0.425,-0.343651,-206.62
-0.284779,-0.00107448,0.430084,-0.306581,-204.869
-0.295301,-0.00181806,0.442915,-0.332191,-204.612
-0.300742,-0.00150632,0.436972,-0.331306,-204.536
-0.321008,-0.000425471,0.437549,-0.329641,-205.691
-0.322442,-0.000522371,0.433206,-0.333042,-205.84
-0.273819,-0.00249562,0.421803,-0.324457,-205.946
-0.288284,-0.00274697,0.426575,-0.344022,-207.145
-0.283007,-0.00303737,0.426273,-0.344638,-207.847
-0.273847,-0.00354217,0.423819,-0.345721,-209.683
-0.272371,-0.00377135,0.423905,-0.348894,-210.845
-0.335803,-0.0000418382,0.445997,-0.336651,-207.1
-0.279868,-0.00236577,0.434457,-0.327871,-204.788
-0.315965,-0.000602966,0.435846,-0.3282,-205.325
-0.292063,-0.00123072,0.434955,-0.317035,-204.303
-0.300845,-0.00147188,0.444871,-0.330711,-204.618
-0.314538,-0.000867771,0.442921,-0.332146,-205.117
-0.28053,-0.00112993,0.455323,-0.303458,-205.546
-0.275975,-0.00232061,0.430267,-0.323062,-204.791
-0.247429,-0.00350835,0.434428,-0.318616,-206.904
-0.264917,-0.00228857,0.438661,-0.311354,-204.423
-0.277573,-0.00158469,0.438197,-0.309728,-204.17
-0.294357,-0.00132951,0.433673,-0.321334,-204.329
-0.2632,-0.00299623,0.449396,-0.323996,-205.908
-0.25711,-0.00342068,0.451469,-0.326518,-207.127
-0.297897,-0.00142222,0.424246,-0.326755,-205.192
-0.277998,-0.00191448,0.430082,-0.316845,-204.421
-0.289738,-0.00152445,0.43202,-0.32067,-204.313
-0.304683,-0.00128534,0.427755,-0.330764,-205.096
-0.225501,-0.00213543,0.442824,-0.268831,-208.444
-0.281341,-0.00213736,0.430563,-0.32471,-204.651
-0.265903,-0.00248653,0.438069,-0.316356,-204.605
-0.290455,-0.00135822,0.433932,-0.318015,-204.261
-0.251693,-0.00279301,0.439815,-0.308365,-205.192
-0.282284,-0.00182223,0.442441,-0.319259,-204.157
-0.287983,-0.00149192,0.444129,-0.318255,-204.215
-0.265655,-0.00261969,0.439851,-0.318811,-204.799
-0.265851,-0.00254224,0.440898,-0.317435,-204.687
-0.310924,-0.000829798,0.456587,-0.327761,-205.939
-0.303839,-0.00126898,0.428707,-0.329588,-204.962
-0.264738,-0.00206256,0.450951,-0.306589,-204.881
-0.26745,-0.00222614,0.426066,-0.31262,-205
-0.26355,-0.00180391,0.429381,-0.300153,-204.951
-0.284178,-0.00232402,0.439532,-0.331334,-204.828
-0.321647,-0.000684194,0.43875,-0.33553,-205.563
-0.239961,-0.00303364,0.440268,-0.301515,-205.958
-0.293756,-0.00174473,0.441737,-0.329158,-204.413
-0.325127,-0.00026303,0.441716,-0.330465,-206.071
-0.296943,-0.000567582,0.458087,-0.30846,-206.386
-0.265323,-0.0022114,0.438557,-0.310194,-204.377
-0.29559,-0.000900137,0.455887,-0.313854,-205.56
-0.281867,-0.00169051,0.455588,-0.316169,-205.06
-0.251203,-0.0026496,0.440389,-0.304966,-205.078
-0.283205,-0.000903827,0.421309,-0.301545,-206.279
-0.260467,-0.00204193,0.421227,-0.301899,-205.857
-0.256928,-0.0023716,0.440726,-0.30505,-204.709
-0.296368,-0.000575847,0.440741,-0.308053,-205.194
-0.270009,-0.00256229,0.439351,-0.321999,-204.762
-0.286509,-0.00155054,0.432005,-0.317971,-204.277
-0.284233,-0.00212426,0.464492,-0.327336,-206.65
-0.282185,-0.00202744,0.460026,-0.323324,-205.794
-0.283089,-0.00200376,0.458135,-0.323747,-205.539
-0.277428,-0.00127989,0.468173,-0.303398,-207.347
-0.281115,-0.00121926,0.468881,-0.305855,-207.422
-0.304969,-0.00116621,0.455848,-0.328633,-205.547
-0.311501,-0.00146775,0.458588,-0.341283,-206.522
-0.249231,-0.00212636,0.45018,-0.292376,-205.711
-0.311035,-0.000117059,0.454471,-0.313411,-206.787
-0.337074,-0.000339158,0.439696,-0.343956,-206.939
-0.29451,-0.00236341,0.440385,-0.342466,-205.721
-0.282696,-0.00248215,0.442655,-0.333061,-205.15
-0.286199,-0.000669119,0.430487,-0.299776,-205.738
-0.246598,-0.00259716,0.429816,-0.299296,-205.665
-0.273757,-0.00177817,0.4515,-0.309837,-204.73
-0.29814,-0.00131295,0.42888,-0.32478,-204.715
-0.289152,-0.00127914,0.427189,-0.315107,-204.749
-0.269104,-0.00220952,0.451714,-0.313937,-204.889
-0.283147,-0.00119979,0.462308,-0.307492,-206.26
-0.276523,-0.00210615,0.462466,-0.319259,-206.129
-0.257302,-0.00195924,0.407411,-0.297056,-209.131
-0.254763,-0.00170696,0.419201,-0.289399,-207.122
-0.221249,-0.00312268,0.414351,-0.284611,-210.53
-0.266171,-0.000934387,0.415677,-0.28513,-208.801
-0.249686,-0.00228396,0.438692,-0.29603,-205.145
-0.307185,-0.000197856,0.447832,-0.311199,-206.117
-0.238258,-0.00355137,0.434091,-0.310318,-207.112
-0.25985,-0.00160664,0.459117,-0.29245,-206.48
-0.315577,-0.00178745,0.431091,-0.351846,-206.753
-0.307641,-0.00239524,0.432745,-0.356242,-207.694
-0.322391,-0.00121262,0.438281,-0.346996,-206.011
-0.299383,-0.00187112,0.444555,-0.33735,-205.026
-0.312203,-0.00104657,0.444453,-0.333439,-205.039
-0.313845,-0.000538308,0.425811,-0.324767,-206
-0.3221,-0.000839361,0.457633,-0.339131,-206.718
-0.246485,-0.00351057,0.460135,-0.317717,-208.093
-0.312226,-0.000414795,0.428389,-0.320642,-205.892
-0.257785,-0.00262434,0.426344,-0.311035,-205.505
-0.282007,-0.00161474,0.421551,-0.314772,-205.28
-0.291831,-0.00152566,0.457022,-0.322788,-205.318
-0.299497,-0.00081389,0.437242,-0.316011,-204.698
-0.309165,-0.00094855,0.441024,-0.328411,-204.791
-0.319394,-0.00081642,0.444532,-0.335959,-205.48
-0.309979,-0.000659863,0.435864,-0.323368,-205.055
-0.270835,-0.00172524,0.429066,-0.305842,-204.667
-0.246648,-0.00195124,0.43318,-0.28624,-206.001
-0.282813,-0.00120881,0.457794,-0.30734,-205.631
-0.295791,-0.00158842,0.448656,-0.328021,-204.673
-0.304125,-0.00161989,0.447688,-0.336994,-205.125
-0.309897,-0.00134676,0.438778,-0.337223,-204.98
-0.25614,-0.00215482,0.445416,-0.299863,-204.905
-0.284916,-0.000900704,0.445477,-0.303192,-205.028
-0.286007,-0.000817806,0.445489,-0.302601,-205.164
-0.270996,-0.00245332,0.431149,-0.320776,-204.841
-0.246477,-0.0024394,0.45509,-0.295975,-206.157
-0.232378,-0.00138332,0.443568,-0.260446,-209.946
-0.252141,-0.00260832,0.430029,-0.305066,-205.348
-0.256382,-0.00239899,0.430207,-0.305059,-205.047
-0.294888,-0.00192877,0.429648,-0.334024,-205.063
-0.28909,-0.00144987,0.44795,-0.318509,-204.426
-0.277707,-0.00171816,0.43671,-0.31257,-204.124
-0.328106,-0.000287644,0.444138,-0.333942,-206.268
-0.298056,-0.00153886,0.411948,-0.32928,-207.448
-0.298453,-0.00165838,0.422564,-0.332103,-205.63
-0.230482,-0.00247985,0.43518,-0.2808,-207.054
-0.240149,-0.00220467,0.436435,-0.284884,-206.195
-0.248829,-0.00203885,0.441409,-0.290199,-205.469
-0.244966,-0.00231793,0.438825,-0.291998,-205.514
-0.30184,-0.0010681,0.449937,-0.323513,-204.896
-0.267254,-0.00224573,0.42911,-0.312822,-204.739
-0.298757,-0.000955281,0.444898,-0.31814,-204.63
-0.328596,0.000145733,0.445308,-0.325639,-206.993
-0.235824,-0.00307987,0.429672,-0.298317,-206.682
-0.329471,-0.000404708,0.447679,-0.337682,-206.433
-0.279394,-0.000601276,0.431743,-0.291594,-206.426
-0.252324,-0.00237886,0.427737,-0.300593,-205.461
-0.264672,-0.00209284,0.438728,-0.307138,-204.374
-0.285737,-0.000937843,0.443443,-0.304767,-204.837
-0.300309,-0.000876543,0.433332,-0.318095,-204.734
-0.286085,-0.0016222,0.435854,-0.319001,-204.128
-0.269025,-0.00149207,0.428912,-0.299301,-205.061
-0.288351,-0.00133993,0.436602,-0.315539,-204.193
-0.293984,-0.00150943,0.438158,-0.324611,-204.231
-0.26833,-0.00147617,0.451501,-0.298282,-205.257
-0.309362,-0.00146453,0.440813,-0.339079,-205.084
-0.276619,-0.00192546,0.426666,-0.315688,-204.71
-0.306225,-0.000915036,0.442826,-0.324792,-204.73
-0.249614,-0.00309163,0.449422,-0.312346,-206.035
-0.279918,-0.00182977,0.439475,-0.317045,-204.098
-0.281006,-0.00171675,0.433208,-0.31584,-204.201
-0.282963,-0.00167806,0.428153,-0.317012,-204.524
-0.31258,-0.00174578,0.447779,-0.348003,-206.163
-0.273803,-0.000450103,0.432185,-0.282936,-207.658
-0.252949,-0.00312163,0.450506,-0.316289,-206.148
-0.280009,-0.000968449,0.436443,-0.29966,-205.041
-0.278142,-0.00149976,0.434104,-0.308573,-204.307
-0.239908,-0.00231185,0.429522,-0.286818,-206.452
-0.265074,-0.00220994,0.454002,-0.309916,-205.171
-0.296822,-0.00187078,0.428085,-0.334781,-205.224
-0.315114,0.0000677653,0.428646,-0.313739,-207.075
-0.321883,-0.000627227,0.456158,-0.33461,-206.527
-0.273674,-0.00247406,0.444968,-0.323875,-204.809
-0.286756,-0.0010857,0.442384,-0.308785,-204.511
-0.286085,-0.000607474,0.437643,-0.298411,-205.622
-0.255975,-0.0017647,0.436224,-0.291783,-205.253
-0.24707,-0.00158566,0.435601,-0.279244,-206.738
-0.319767,-0.00129663,0.459443,-0.346076,-207.154
-0.313326,-0.00101007,0.455137,-0.333821,-205.874
-0.284774,-0.00270055,0.452482,-0.339571,-206.469
-0.349976,-0.000735372,0.435514,-0.364897,-209.313
-0.366713,0.000218104,0.434379,-0.362287,-211.132
