b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.303579,0.0178056,1.61545,0.423468,-0.303579,2.47216,-175.913,1.53032
-0.329855,0.0283124,3.16582,0.418044,-0.329855,3.07245,-174.201,0.970505
-0.338308,0.02933,3.26195,0.410594,-0.338308,2.7566,-175.134,0.845077
-0.312496,0.0423687,2.13661,0.42102,-0.312496,3.04279,-174.932,1.42412
-0.314623,0.0183171,1.50609,0.409506,-0.314623,3.22858,-176.517,2.14368
-0.314389,-0.00143284,1.73132,0.447621,-0.314389,2.53884,-179.292,1.46642
-0.331836,0.0402439,1.47513,0.427247,-0.331836,3.04078,-176.717,2.06137
-0.337543,0.00720969,2.189,0.417068,-0.337543,2.41308,-176.704,1.10237
-0.337827,0.0178574,2.43761,0.42028,-0.337827,2.56752,-175.406,1.05329
-0.29277,0.0297423,2.09482,0.410785,-0.29277,2.91789,-175.739,1.39291
-0.296832,0.0284884,1.56064,0.417158,-0.296832,2.25522,-177.074,1.44506
-0.307461,0.0232353,4.78204,0.405798,-0.307461,1.96343,-178.713,0.410585
-0.314592,0.0379059,1.4718,0.446914,-0.314592,2.53118,-178.466,1.71978
-0.314338,0.0211388,1.55827,0.401491,-0.314338,2.57392,-176.764,1.65178
-0.314747,0.0206538,1.58915,0.402977,-0.314747,2.51405,-176.622,1.58201
-0.317161,0.0245216,2.09028,0.403101,-0.317161,3.59836,-177.735,1.72147
-0.315515,0.0405583,2.49394,0.413086,-0.315515,3.47157,-176.101,1.392
-0.31451,0.0327709,5.19024,0.425599,-0.31451,3.12065,-174.283,0.601254
-0.31166,0.0217825,1.33313,0.411563,-0.31166,2.76082,-176.059,2.07094
-0.312348,0.0278855,2.04214,0.426365,-0.312348,3.11887,-174.777,1.52725
-0.299811,0.0390244,5.40058,0.41295,-0.299811,3.65011,-177.319,0.675875
-0.299718,0.0408519,5.4553,0.412283,-0.299718,2.9595,-175.208,0.542501
-0.302633,0.0294331,2.80992,0.403049,-0.302633,3.09027,-175.544,1.09977
-0.333649,0.0254004,2.23023,0.422791,-0.333649,2.6619,-174.881,1.19356
-0.331551,0.0324348,2.16846,0.421189,-0.331551,3.11276,-174.971,1.43547
-0.318137,0.0107849,2.21124,0.408561,-0.318137,2.33758,-176.382,1.05714
-0.292924,0.0152232,2.65968,0.43271,-0.292924,2.24277,-177.418,0.843248
-0.320479,0.0133609,2.30223,0.41328,-0.320479,2.57137,-174.948,1.1169
-0.321584,0.0100673,2.68115,0.41502,-0.321584,3.42925,-175.538,1.27902
-0.295652,0.0044529,2.01346,0.41078,-0.295652,3.11414,-176.68,1.54667
-0.304278,0.0157562,2.4829,0.424912,-0.304278,2.44815,-175.293,0.986005
-0.298364,0.0143971,3.13548,0.42834,-0.298364,3.58761,-176.619,1.1442
-0.307463,0.00970209,1.38167,0.427215,-0.307463,1.95518,-179.22,1.41509
-0.311145,0.0280831,1.19924,0.415295,-0.311145,2.64159,-176.431,2.20272
-0.319068,0.0230045,2.51395,0.430465,-0.319068,2.95957,-174.415,1.17726
-0.32532,0.0188871,2.47411,0.438172,-0.32532,2.87343,-175.484,1.1614
-0.325978,0.0226883,2.20452,0.445024,-0.325978,2.83327,-176.714,1.28521
-0.313739,-0.00577427,2.45334,0.436126,-0.313739,2.7106,-177.034,1.10486
-0.319641,0.00531793,1.38383,0.42166,-0.319641,2.8715,-176.472,2.07505
-0.31058,0.0380425,12.4852,0.417728,-0.31058,2.9876,-175.944,0.239292
-0.313544,0.0255455,10.424,0.415551,-0.313544,2.82544,-175.205,0.271053
-0.303086,0.0294902,6.40318,0.424859,-0.303086,2.8418,-174.65,0.443811
-0.308998,0.0354952,3.54905,0.418941,-0.308998,3.00911,-174.021,0.847862
-0.307792,0.00506443,1.53943,0.422553,-0.307792,2.8747,-176.161,1.86738
-0.302921,0.037552,1.43126,0.401538,-0.302921,3.41667,-179.447,2.38717
-0.327387,0.0248779,1.22471,0.415235,-0.327387,2.98408,-176.803,2.43655
-0.304298,0.0172924,3.55832,0.416333,-0.304298,2.99926,-174.156,0.842885
-0.341705,0.0645246,1.34865,0.418087,-0.341705,2.39977,-180.372,1.77939
-0.30778,-0.00473818,3.40972,0.423131,-0.30778,2.70073,-175.953,0.792067
-0.332353,0.0297417,3.8854,0.428089,-0.332353,2.55831,-174.964,0.658443
-0.300943,0.0209975,3.30126,0.413027,-0.300943,2.65891,-174.646,0.805421
-0.274363,0.0255903,4.21553,0.41757,-0.274363,3.22317,-177.717,0.764595
-0.332269,0.0335424,2.62512,0.410075,-0.332269,3.13085,-175.143,1.19265
-0.329633,0.0252039,2.53732,0.415208,-0.329633,2.54656,-174.777,1.00364
-0.307119,0.0217297,1.52037,0.42051,-0.307119,2.7028,-175.385,1.77772
-0.324102,0.0151607,1.41298,0.424039,-0.324102,2.836,-175.897,2.00711
-0.311409,0.00946453,1.38538,0.40687,-0.311409,3.29681,-177.99,2.37972
-0.312872,0.025612,1.29671,0.413204,-0.312872,2.49591,-176.302,1.9248
-0.317038,0.0254427,1.03201,0.418076,-0.317038,1.94712,-179.356,1.88673
-0.309256,0.0337786,1.4579,0.418356,-0.309256,2.9285,-175.657,2.00871
-0.325224,0.0144879,2.45802,0.435464,-0.325224,2.69716,-175.435,1.09729
-0.323165,0.0408845,2.3721,0.428872,-0.323165,2.76935,-174.885,1.16747
-0.335463,0.0330917,2.32142,0.413016,-0.335463,3.03788,-175.18,1.30863
-0.323857,0.00259136,2.13669,0.413241,-0.323857,3.24775,-176.052,1.51999
-0.320057,0.0597567,10.3217,0.418364,-0.320057,3.03014,-177.585,0.293569
-0.315321,0.0518989,7.90829,0.421203,-0.315321,2.58204,-176.284,0.326498
-0.318637,0.0613543,10.5604,0.417028,-0.318637,2.55471,-178.209,0.241914
-0.33551,0.0607623,7.19953,0.435988,-0.33551,2.98381,-178.456,0.414446
-0.302569,-0.00846135,2.18301,0.405842,-0.302569,2.62459,-178.225,1.20228
-0.301912,-0.00946701,1.98455,0.404089,-0.301912,2.25426,-180.392,1.1359
-0.317008,0.0132689,1.0926,0.406212,-0.317008,2.16649,-179.279,1.98288
-0.315795,0.00925938,1.53026,0.408883,-0.315795,3.35363,-177.421,2.19154
-0.317446,0.0327405,1.3264,0.422823,-0.317446,2.85697,-175.945,2.15392
-0.301533,0.0290756,2.23127,0.423602,-0.301533,2.79478,-174.62,1.25255
-0.318849,0.0174393,2.82961,0.420144,-0.318849,2.81018,-173.941,0.993135
-0.312419,0.0142805,2.60979,0.414778,-0.312419,3.04388,-174.301,1.16633
-0.319197,0.0375416,3.00567,0.425328,-0.319197,3.17862,-174.508,1.05754
-0.313258,0.0580626,4.03512,0.417425,-0.313258,2.55741,-176.257,0.633789
-0.322195,0.0005872,4.88814,0.416919,-0.322195,2.53937,-175.889,0.519495
-0.319668,0.0176908,7.42325,0.409068,-0.319668,2.78819,-175.071,0.375602
-0.284572,0.0421659,3.32264,0.431397,-0.284572,3.39427,-177.737,1.02156
-0.330329,0.0281434,2.16538,0.411832,-0.330329,2.50319,-175.325,1.15601
-0.31376,0.0219913,3.1379,0.437228,-0.31376,2.37228,-175.992,0.756009
-0.329928,0.0321334,5.39106,0.435237,-0.329928,3.53307,-176.714,0.655357
-0.330923,0.030633,4.31776,0.426284,-0.330923,3.6778,-176.651,0.851784
-0.314285,-0.00567045,2.08182,0.416295,-0.314285,3.00885,-176.325,1.4453
-0.329016,0.00688876,1.7227,0.41221,-0.329016,2.84305,-176.005,1.65035
-0.309372,0.0152092,2.9095,0.439044,-0.309372,2.80137,-175.535,0.962833
-0.331668,0.0393009,2.50095,0.4001,-0.331668,2.83624,-176.469,1.13407
-0.314894,0.0500405,1.67155,0.417969,-0.314894,2.98734,-176.196,1.78716
-0.298406,0.0603928,1.87902,0.406517,-0.298406,3.31409,-179.669,1.76373
-0.321577,0.0329599,3.20424,0.425626,-0.321577,3.47665,-175.344,1.08502
-0.326066,0.0382899,2.57196,0.428696,-0.326066,2.04111,-177.302,0.793602
-0.316247,0.0290383,3.30149,0.429888,-0.316247,3.39016,-175.056,1.02686
-0.299811,0.0363494,2.71531,0.418342,-0.299811,2.28039,-176.019,0.839829
-0.298001,0.0356842,2.85602,0.416382,-0.298001,2.66738,-174.875,0.933949
-0.321142,0.0305105,2.80008,0.417683,-0.321142,3.14257,-174.143,1.12231
-0.326012,0.0397508,2.42924,0.415264,-0.326012,2.65646,-174.767,1.09354
-0.322944,0.0372345,2.31751,0.419742,-0.322944,2.71073,-174.443,1.16968
-0.322823,0.0263945,1.55603,0.425448,-0.322823,2.97705,-175.423,1.91323
-0.303282,0.0467782,2.41462,0.41596,-0.303282,2.79963,-175.272,1.15945
-0.328545,0.0386811,7.58431,0.422881,-0.328545,2.74731,-175.209,0.362236
-0.305229,0.0259827,5.19388,0.399527,-0.305229,2.92654,-175.863,0.563459
-0.318825,0.0112759,9.75331,0.402909,-0.318825,2.82286,-176.64,0.289426
-0.316005,0.0166818,8.20432,0.407032,-0.316005,3.12973,-175.515,0.381473
-0.324067,0.0206604,8.06179,0.411277,-0.324067,3.40762,-175.875,0.422688
-0.281867,0.0239401,1.96619,0.424451,-0.281867,3.24469,-177.457,1.65024
-0.355682,0.0232098,2.60034,0.40948,-0.355682,3.1011,-177.764,1.19258
-0.275448,0.0307008,2.42024,0.433024,-0.275448,2.63056,-178.127,1.0869
-0.281968,0.034334,2.34342,0.435735,-0.281968,3.08123,-177.592,1.31485
-0.329142,0.0358439,3.70216,0.409501,-0.329142,3.54793,-176.43,0.958342
-0.318356,0.0249875,4.13035,0.42559,-0.318356,3.29887,-174.411,0.79869
-0.319251,0.00562462,3.85355,0.427928,-0.319251,2.53635,-175.385,0.658186
-0.321944,0.0329142,4.25685,0.415842,-0.321944,3.28117,-174.494,0.770799
-0.309268,0.0157242,3.17594,0.421921,-0.309268,3.78733,-177.015,1.19251
-0.315321,0.0165425,2.95076,0.415657,-0.315321,2.05327,-176.98,0.695844
-0.324853,0.0359907,2.11904,0.43472,-0.324853,2.62891,-175.574,1.24061
-0.337063,0.0289944,2.3825,0.420939,-0.337063,3.18468,-175.261,1.3367
-0.318678,0.0247064,2.02443,0.438471,-0.318678,3.82393,-179.273,1.88889
-0.317823,0.0320372,1.40859,0.439488,-0.317823,1.87443,-179.936,1.33071
-0.299799,0.0285644,2.11877,0.414515,-0.299799,3.77813,-178.42,1.78317
-0.291232,0.027713,1.18136,0.417812,-0.291232,2.10515,-179.2,1.78197
-0.343693,0.0219314,1.41466,0.42375,-0.343693,2.32175,-177.863,1.6412
-0.284921,0.02413,3.70545,0.416853,-0.284921,2.14879,-178.112,0.579899
-0.298555,0.0307993,2.3145,0.425149,-0.298555,2.39478,-175.683,1.03468
-0.324254,0.0156293,3.63536,0.424456,-0.324254,2.94265,-174.077,0.809452
-0.315235,0.0132591,2.91248,0.435231,-0.315235,2.32973,-176.265,0.799911
-0.30926,0.00420077,4.14022,0.414536,-0.30926,2.34251,-176.354,0.565793
-0.301135,0.0318478,4.78193,0.42369,-0.301135,2.82255,-174.423,0.590254
-0.315106,-0.0110021,4.89324,0.414808,-0.315106,2.73078,-176.907,0.558073
-0.317819,0.0452718,2.11137,0.428765,-0.317819,3.08075,-175.532,1.45913
-0.32027,-0.00384961,3.94345,0.431412,-0.32027,2.8058,-176.011,0.711508
-0.29326,0.0123372,4.06137,0.412748,-0.29326,3.69113,-177.692,0.908838
-0.332653,0.0240719,3.12765,0.41938,-0.332653,3.00024,-174.271,0.959262
-0.329788,0.0279667,2.43593,0.414572,-0.329788,2.78351,-174.441,1.14269
-0.324933,0.0264949,2.49858,0.414961,-0.324933,2.86852,-174.124,1.14806
-0.305705,0.0233021,3.7635,0.409884,-0.305705,2.80881,-174.337,0.746328
-0.313423,0.0321908,3.3097,0.423852,-0.313423,2.77433,-173.908,0.838241
-0.314262,0.0130789,3.14731,0.420801,-0.314262,3.28846,-174.556,1.04485
-0.324932,0.0112506,3.16782,0.412277,-0.324932,3.33005,-175.155,1.05121
-0.305858,0.0404193,3.43967,0.427182,-0.305858,3.39671,-175.579,0.98751
-0.317967,0.0309586,4.42481,0.418991,-0.317967,3.65034,-175.976,0.824971
-0.321457,0.0321712,4.4791,0.415681,-0.321457,2.46992,-174.71,0.551433
-0.317493,0.000408544,5.72463,0.420503,-0.317493,2.47139,-176.221,0.431712
-0.299754,0.0336937,6.41963,0.420749,-0.299754,2.99022,-174.85,0.465794
-0.309226,0.0318153,1.5744,0.408368,-0.309226,3.08116,-176.07,1.95704
-0.320425,0.0188692,7.25548,0.433266,-0.320425,3.08611,-175.269,0.42535
-0.312872,0.0333069,1.79211,0.405201,-0.312872,2.97484,-175.698,1.65997
-0.300719,0.017431,3.50168,0.429562,-0.300719,2.99227,-174.689,0.854524
-0.303567,0.0456808,1.6318,0.426008,-0.303567,2.89284,-176.209,1.77279
-0.316398,0.0152396,2.10894,0.405111,-0.316398,2.86521,-175.291,1.3586
-0.324634,0.0145665,1.95709,0.396582,-0.324634,2.88272,-177.106,1.47296
-0.340281,0.0324754,4.84303,0.424989,-0.340281,2.85075,-175.156,0.58863
-0.346147,0.0313613,4.96833,0.424403,-0.346147,3.04167,-175.808,0.612213
-0.312161,0.0143791,2.15915,0.438056,-0.312161,2.74632,-175.79,1.27194
-0.300814,0.00998523,2.10861,0.42559,-0.300814,3.50478,-176.852,1.66213
-0.306324,0.0144982,1.63652,0.426629,-0.306324,2.48461,-175.982,1.51823
-0.305809,0.0136687,1.74805,0.425054,-0.305809,2.80744,-175.3,1.60604
-0.307301,0.0300253,7.50243,0.403257,-0.307301,2.45478,-176.695,0.327198
-0.304076,0.0301814,7.71708,0.399989,-0.304076,3.02008,-176.522,0.39135
-0.325724,0.0272433,8.79433,0.425279,-0.325724,3.11036,-175.148,0.353677
-0.318463,0.0245533,6.06591,0.421821,-0.318463,3.47211,-175.235,0.572398
-0.303129,0.0171383,3.09089,0.419264,-0.303129,2.44957,-175.067,0.792512
-0.299881,0.0174929,3.25103,0.413511,-0.299881,2.09335,-177.337,0.643904
-0.302373,0.0190534,3.11807,0.413614,-0.302373,2.04224,-177.465,0.654971
-0.304778,0.0210738,3.31106,0.410951,-0.304778,2.09909,-177.072,0.633964
-0.326756,0.022844,0.872587,0.421059,-0.326756,2.25839,-179.211,2.58815
-0.325075,0.0243197,0.972573,0.419108,-0.325075,2.50429,-177.909,2.57492
-0.307526,0.00845444,1.33081,0.413928,-0.307526,2.74199,-176.664,2.06038
-0.333789,-0.00317885,1.6141,0.410452,-0.333789,2.75404,-177.732,1.70624
-0.320951,0.0257247,1.76122,0.43642,-0.320951,2.61919,-175.927,1.48715
-0.313836,0.0311491,10.6914,0.403512,-0.313836,2.38698,-177.566,0.223262
-0.311968,0.0311516,11.2513,0.403641,-0.311968,2.55168,-177.051,0.226791
-0.312709,0.0299567,9.6358,0.403921,-0.312709,2.61135,-176.436,0.271005
-0.281991,0.0306556,3.81868,0.41883,-0.281991,2.57162,-176.582,0.673433
-0.268149,0.0325312,3.88322,0.425095,-0.268149,2.41388,-179.448,0.621619
-0.363839,0.0157853,3.21006,0.418679,-0.363839,3.36628,-179.301,1.04867
-0.359069,0.0209822,3.60501,0.419927,-0.359069,2.7435,-177.533,0.761024
-0.360308,0.0228416,3.78973,0.421504,-0.360308,3.07295,-177.691,0.810862
-0.296598,0.00769506,3.51973,0.422427,-0.296598,2.65744,-175.429,0.755012
-0.317044,0.0260777,5.01797,0.424414,-0.317044,2.59528,-174.336,0.517196
-0.323402,0.029407,4.20924,0.438633,-0.323402,2.59344,-175.585,0.616129
-0.316423,0.0168609,3.73074,0.407412,-0.316423,3.28483,-174.966,0.880477
-0.3239,0.0195484,2.14573,0.439717,-0.3239,2.82396,-175.887,1.31608
-0.326884,0.0476716,2.97981,0.399661,-0.326884,3.09445,-177.004,1.03847
-0.306786,0.0457927,3.59578,0.415136,-0.306786,2.6265,-175.027,0.730438
-0.326493,0.0147626,5.23077,0.42744,-0.326493,2.71835,-174.734,0.519685
-0.291942,0.00569245,8.41903,0.410568,-0.291942,3.21668,-177.3,0.382073
-0.347188,0.0588368,1.13771,0.418588,-0.347188,2.73135,-180.757,2.40075
-0.310671,-0.0360533,1.74654,0.410952,-0.310671,3.1394,-183.326,1.79749
-0.293551,0.0687173,7.57768,0.430852,-0.293551,3.06997,-179.702,0.405133
-0.309198,0.0688715,9.24301,0.437188,-0.309198,2.49988,-180.128,0.270461
-0.303849,0.0359739,5.20001,0.432441,-0.303849,2.20242,-176.893,0.423542
-0.321308,0.0366261,2.30454,0.410878,-0.321308,2.39045,-175.536,1.03728
-0.324966,0.0453991,2.57157,0.414825,-0.324966,3.36456,-175.991,1.30837
-0.323801,0.0441726,2.65804,0.413111,-0.323801,3.69498,-177.737,1.39011
-0.299637,0.0109613,3.09742,0.421482,-0.299637,2.72525,-174.865,0.879843
-0.310986,0.0371842,5.95327,0.426521,-0.310986,3.19551,-174.862,0.536765
-0.305273,0.0174256,2.77184,0.415359,-0.305273,2.98876,-174.262,1.07826
-0.305732,0.00436594,6.59745,0.415927,-0.305732,3.06972,-175.414,0.465289
-0.327295,0.0219161,6.84554,0.423694,-0.327295,3.10426,-174.676,0.453473
-0.330154,0.023793,7.73593,0.422572,-0.330154,3.36004,-175.584,0.434341
-0.325297,0.0267445,7.02642,0.407667,-0.325297,3.24359,-175.445,0.461628
-0.315937,0.0164066,2.52578,0.410177,-0.315937,2.85748,-174.418,1.13132
-0.306422,0.0365568,2.88168,0.423708,-0.306422,3.35497,-175.163,1.16424
-0.325079,0.0159968,2.33938,0.41477,-0.325079,2.36793,-175.555,1.0122
-0.322644,0.0223052,3.678,0.428556,-0.322644,3.23463,-174.477,0.879452
-0.314049,0.0107109,8.64436,0.447259,-0.314049,2.4152,-178.956,0.279396
-0.297405,0.0163458,2.61946,0.408321,-0.297405,2.53459,-175.889,0.967599
-0.321329,0.013865,1.71589,0.442341,-0.321329,2.89151,-177.007,1.68514
-0.314305,0.0520691,2.50517,0.394465,-0.314305,2.83125,-178.303,1.13016
-0.316033,0.0333025,2.17621,0.414371,-0.316033,2.93968,-174.369,1.35083
-0.308615,0.0367834,2.67215,0.415314,-0.308615,2.8458,-174.263,1.06499
-0.325023,0.0184266,4.71603,0.419226,-0.325023,2.93287,-174.013,0.621895
-0.332516,0.0203933,4.1802,0.403486,-0.332516,2.95083,-175.412,0.705906
-0.295154,0.031686,3.80104,0.425021,-0.295154,2.61095,-175.088,0.686906
-0.312558,0.0212052,3.22535,0.414732,-0.312558,3.02281,-173.883,0.937206
-0.320796,0.0310876,1.58692,0.418211,-0.320796,2.80224,-175.076,1.76584
-0.327815,0.0252704,3.9036,0.416421,-0.327815,2.6453,-174.264,0.677656
-0.324473,-0.0000462837,2.639,0.417691,-0.324473,2.76336,-175.429,1.04712
-0.321336,0.035276,3.14271,0.42328,-0.321336,3.18386,-174.339,1.01309
-0.300578,0.0258696,2.5587,0.408313,-0.300578,2.63158,-175.191,1.02848
-0.32906,0.0374065,4.11366,0.440169,-0.32906,3.65042,-177.951,0.887388
-0.34513,0.0427201,4.00491,0.444487,-0.34513,1.90964,-181.451,0.476824
-0.292542,0.0305094,2.22216,0.428706,-0.292542,2.98001,-175.637,1.34104
-0.304409,0.0344339,2.73654,0.431165,-0.304409,2.71256,-174.855,0.991236
-0.301705,0.025429,1.7711,0.407052,-0.301705,3.10692,-176.062,1.75423
-0.321336,0.0103171,2.4888,0.410364,-0.321336,2.49803,-175.494,1.00371
-0.326272,0.0212053,5.72456,0.429552,-0.326272,3.61246,-176.351,0.631046
-0.311561,0.0151891,3.12391,0.409982,-0.311561,3.41257,-175.362,1.0924
-0.312125,0.0210302,2.08743,0.421713,-0.312125,3.76574,-177.607,1.80401
-0.30995,0.0210744,1.37612,0.426823,-0.30995,2.42179,-176.37,1.75987
-0.314475,0.0348907,1.19089,0.423075,-0.314475,2.61636,-176.546,2.19697
-0.319346,0.0242003,2.43117,0.413307,-0.319346,3.02857,-174.193,1.24573
-0.307633,0.0166936,5.34686,0.42822,-0.307633,2.69727,-174.716,0.504459
-0.316339,0.0293794,2.29961,0.427472,-0.316339,2.64725,-174.482,1.15117
-0.343,0.049758,3.23015,0.412241,-0.343,3.1255,-176.9,0.967602
-0.289483,0.00443072,3.5755,0.423924,-0.289483,2.61836,-176.487,0.732307
-0.322007,0.0244933,3.02926,0.425868,-0.322007,2.60583,-174.277,0.860219
-0.305541,0.0110936,2.48808,0.419157,-0.305541,2.61,-174.915,1.049
-0.301794,0.0140007,3.10423,0.41891,-0.301794,3.19614,-174.709,1.02961
-0.284786,0.0254842,2.20903,0.422126,-0.284786,3.31845,-176.963,1.50222
-0.285814,0.0346588,1.90116,0.424849,-0.285814,2.5321,-176.893,1.33187
-0.317456,0.0432024,3.00536,0.432591,-0.317456,2.88137,-174.987,0.958743
-0.308464,0.0498342,4.62026,0.422036,-0.308464,3.04632,-175.196,0.65934
-0.320046,0.0409265,3.60997,0.423706,-0.320046,3.19171,-174.599,0.884137
-0.323013,0.014631,3.38149,0.433573,-0.323013,2.61558,-175.108,0.773499
-0.319608,0.0431621,9.71743,0.423223,-0.319608,2.80017,-175.67,0.28816
-0.334386,0.0256672,2.13356,0.416793,-0.334386,3.00756,-174.94,1.40965
-0.33008,-0.00808073,3.15383,0.414304,-0.33008,2.74807,-176.721,0.871345
-0.341245,0.0368738,4.79812,0.416912,-0.341245,2.80434,-175.382,0.584467
-0.357819,0.0153456,3.8606,0.411787,-0.357819,2.72775,-177.93,0.706562
-0.34255,0.00816976,4.24098,0.419364,-0.34255,2.20522,-177.905,0.519978
-0.318069,0.0111343,4.35103,0.422281,-0.318069,2.58451,-174.665,0.594
-0.304782,-0.00588333,3.9616,0.41518,-0.304782,2.76785,-176.224,0.69867
-0.297582,0.0753577,2.64609,0.405054,-0.297582,2.92511,-180.931,1.10544
-0.33184,0.00816125,2.86727,0.408767,-0.33184,2.84555,-175.409,0.992424
-0.298046,0.0315485,3.95316,0.433011,-0.298046,3.08188,-175.222,0.779601
-0.311695,0.0449459,4.38103,0.408986,-0.311695,2.99856,-175.07,0.684442
-0.323181,0.0113618,1.36951,0.428441,-0.323181,2.78434,-176.419,2.03309
-0.309,0.011607,1.43293,0.421604,-0.309,2.30991,-176.887,1.61202
-0.317414,0.0169337,1.80655,0.421032,-0.317414,3.13165,-175.071,1.7335
-0.310333,0.0153338,3.54733,0.407225,-0.310333,2.58392,-175.088,0.728414
-0.317104,0.0269124,1.70868,0.413449,-0.317104,2.54798,-175.185,1.4912
-0.308375,0.0409273,3.33177,0.440135,-0.308375,2.44796,-176.522,0.734732
-0.325134,0.0363427,3.6791,0.404006,-0.325134,3.47191,-176.535,0.943683
-0.326618,0.00163815,2.57294,0.421962,-0.326618,3.31452,-175.865,1.28822
-0.302106,0.0454649,3.87828,0.41471,-0.302106,2.55107,-175.45,0.657784
-0.305118,0.042708,4.004,0.40034,-0.305118,3.23456,-176.728,0.807831
-0.317207,-0.00757835,1.5307,0.437137,-0.317207,2.66619,-178.52,1.74181
-0.311888,0.0596678,5.91591,0.406451,-0.311888,2.3442,-178.478,0.396253
-0.314986,-0.0056976,8.47302,0.442114,-0.314986,3.44149,-179.096,0.406171
-0.327914,0.036291,3.94035,0.434016,-0.327914,3.62881,-176.985,0.920935
-0.327669,0.0319122,3.43419,0.435733,-0.327669,1.94016,-178.402,0.564955
-0.311088,0.0178973,1.82798,0.407501,-0.311088,3.40334,-176.655,1.8618
-0.326585,0.0164559,1.11667,0.412124,-0.326585,2.37738,-177.813,2.12899
-0.318928,0.021903,6.10804,0.426001,-0.318928,3.83325,-177.393,0.627574
-0.333855,0.0462996,1.1985,0.425113,-0.333855,2.53049,-177.89,2.11138
-0.339149,0.03511,1.60566,0.436561,-0.339149,2.50291,-177.485,1.5588
-0.341799,0.0351681,1.6583,0.431029,-0.341799,2.81217,-176.77,1.69582
-0.296971,0.00255749,1.67629,0.42405,-0.296971,2.68193,-176.816,1.59992
-0.335669,0.039525,1.534,0.415184,-0.335669,2.61785,-176.435,1.70655
-0.298907,0.0128615,3.94756,0.424211,-0.298907,2.71244,-174.882,0.687118
-0.337102,0.0224901,4.50927,0.391812,-0.337102,2.97528,-178.227,0.659814
-0.322999,0.0193572,5.57911,0.444111,-0.322999,2.87262,-176.369,0.514888
-0.320383,0.0246648,1.49278,0.398568,-0.320383,2.9121,-177.236,1.95078
-0.324733,0.0349405,2.39468,0.420776,-0.324733,2.85497,-174.274,1.19221
-0.326276,0.0304011,1.54548,0.400526,-0.326276,2.87204,-176.931,1.85835
-0.307035,0.00435382,1.81353,0.426306,-0.307035,4.00789,-181.086,2.20999
-0.330658,0.0420649,3.33722,0.420586,-0.330658,4.01417,-179.799,1.20285
-0.330214,0.039731,2.49018,0.424286,-0.330214,2.43285,-175.478,0.976977
-0.322214,0.0334327,2.03984,0.416476,-0.322214,3.31138,-175.395,1.62335
-0.315793,0.0311471,3.8299,0.414836,-0.315793,2.35832,-175.032,0.615765
-0.305616,0.00932751,2.99676,0.412662,-0.305616,2.78001,-174.785,0.927669
-0.315171,0.0287912,2.51072,0.426767,-0.315171,2.97137,-174.161,1.18347
-0.340576,0.0413922,3.1755,0.432837,-0.340576,2.98987,-176.039,0.941544
-0.341351,0.0328783,3.39278,0.438289,-0.341351,2.39583,-177.196,0.706157
-0.312737,0.0273899,1.6912,0.412358,-0.312737,2.61979,-175.16,1.54908
-0.312185,0.0282937,1.72604,0.422592,-0.312185,2.66539,-174.87,1.54423
-0.305931,0.0307488,1.96672,0.417788,-0.305931,3.60845,-177.074,1.83476
-0.299744,0.0195632,1.21557,0.420485,-0.299744,2.15137,-178.227,1.76984
-0.298475,0.0161771,1.28421,0.420359,-0.298475,2.41409,-177.222,1.87983
-0.292021,0.0126605,1.47322,0.428052,-0.292021,3.11643,-177.498,2.11539
-0.339977,0.0387211,2.9784,0.410669,-0.339977,2.37193,-176.662,0.796377
-0.291909,0.0136575,1.55072,0.410942,-0.291909,3.04648,-177.183,1.96456
-0.323752,0.0132036,2.04999,0.401479,-0.323752,2.87401,-176.106,1.40196
-0.324572,0.0264558,1.82783,0.41876,-0.324572,2.90198,-174.683,1.58766
-0.321492,0.0255706,1.8966,0.409083,-0.321492,2.94953,-174.976,1.55517
-0.307587,0.0376633,2.01564,0.429476,-0.307587,2.93052,-175.145,1.45389
-0.329399,0.0181679,5.98396,0.40585,-0.329399,3.24804,-175.691,0.54279
-0.314203,0.0185629,4.89272,0.410035,-0.314203,3.31592,-174.875,0.677725
-0.303299,0.0335606,3.50227,0.429527,-0.303299,3.28074,-175.093,0.936747
-0.287126,0.0400164,3.15157,0.429574,-0.287126,3.43835,-177.381,1.091
-0.324747,0.0220763,2.67106,0.416412,-0.324747,2.68241,-174.199,1.00425
-0.325672,0.039405,2.77803,0.42367,-0.325672,2.61814,-174.646,0.942446
-0.316054,0.00988601,3.32783,0.413769,-0.316054,2.80433,-174.372,0.842688
-0.315176,0.0415161,1.90417,0.421767,-0.315176,2.38899,-175.671,1.25461
-0.311938,0.0448668,2.63876,0.420946,-0.311938,3.38182,-175.74,1.2816
-0.329348,0.0463667,3.34201,0.427848,-0.329348,2.81272,-175.138,0.841625
-0.297717,0.0203414,9.50864,0.415549,-0.297717,2.53249,-176.393,0.266335
-0.339086,0.0304812,5.71837,0.413669,-0.339086,2.72947,-175.376,0.477316
-0.29275,0.025519,2.36948,0.423487,-0.29275,2.98718,-175.206,1.26069
-0.318956,0.0360446,5.21942,0.422428,-0.318956,2.7936,-174.178,0.535232
-0.303817,0.0218197,3.83115,0.417007,-0.303817,2.96215,-174.041,0.773175
