b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.311035,-8.30137,4.76301,0.362797,-0.311035,0.939676,2.65761,8.12203,-92.3279,0.197286,0.557969,1.70523
-0.316305,-8.98002,6.83212,0.376691,-0.316305,0.908507,2.57352,8.51429,-92.0246,0.132976,0.37668,1.24622
-0.315801,-8.71103,5.49436,0.374921,-0.315801,0.50772,2.01191,7.81376,-92.1694,0.0924075,0.366178,1.42214
-0.320094,-6.73634,7.33006,0.368547,-0.320094,1.06362,2.95297,7.02758,-92.6036,0.145104,0.402858,0.958734
-0.314167,-8.80863,7.39772,0.374882,-0.314167,1.2233,2.37435,8.08799,-96.113,0.165362,0.320956,1.09331
-0.315418,-8.16984,4.76874,0.370776,-0.315418,0.87259,2.56612,7.90475,-91.263,0.182981,0.538114,1.65762
-0.307904,-7.13839,3.56138,0.374098,-0.307904,1.73115,3.01288,7.54759,-93.2971,0.48609,0.845987,2.11929
-0.306966,-7.05259,3.45032,0.371118,-0.306966,1.52448,2.85348,7.41235,-93.3949,0.441838,0.82702,2.14831
-0.285787,-7.22709,3.53246,0.371956,-0.285787,2.22843,3.99667,8.38041,-95.9138,0.630844,1.13141,2.3724
-0.343724,-7.79919,2.70606,0.378363,-0.343724,1.64779,3.02865,8.06171,-96.2674,0.608927,1.11921,2.97913
-0.319701,-8.39767,4.92098,0.371558,-0.319701,2.30764,3.63723,9.0751,-92.8468,0.468938,0.739126,1.84416
-0.30758,-8.49272,5.34899,0.363501,-0.30758,-0.253595,1.35388,7.09058,-95.6795,-0.0474099,0.253109,1.32559
-0.308807,-8.35454,4.88572,0.361469,-0.308807,-0.253748,1.34664,6.94253,-95.9545,-0.0519368,0.275628,1.42099
-0.299094,-8.80626,6.47632,0.36709,-0.299094,1.72592,3.19478,8.99289,-92.8388,0.266496,0.493302,1.38858
-0.329709,-8.09735,2.48394,0.373003,-0.329709,0.634242,2.23834,7.51806,-95.2717,0.255337,0.901125,3.02667
-0.326544,-8.08621,3.04076,0.376138,-0.326544,1.03209,2.85616,7.98244,-93.552,0.339419,0.939292,2.62515
-0.330047,-7.89727,4.97729,0.375537,-0.330047,1.83515,3.06079,8.2579,-92.3043,0.368705,0.614952,1.65912
-0.310026,-8.20798,5.34908,0.371906,-0.310026,1.28629,3.12827,8.34165,-91.354,0.24047,0.584823,1.55945
-0.310574,-8.13236,7.31565,0.382429,-0.310574,0.509645,2.44365,7.43645,-94.9091,0.069665,0.33403,1.01651
-0.321818,-7.29149,3.07168,0.367331,-0.321818,1.89281,3.29829,8.07593,-94.9586,0.616215,1.07377,2.62916
-0.314943,-8.16415,7.8234,0.384393,-0.314943,1.13862,2.47522,8.11669,-95.1816,0.14554,0.316387,1.03749
-0.317011,-7.93861,7.27431,0.384168,-0.317011,1.53903,3.13869,8.30138,-91.5709,0.21157,0.431475,1.14119
-0.309181,-7.65922,6.15438,0.385166,-0.309181,1.29109,3.07868,7.96842,-91.9424,0.209785,0.500242,1.29476
-0.308981,-8.49972,5.97031,0.376556,-0.308981,1.14028,2.40565,8.18582,-92.5349,0.190993,0.402936,1.37109
-0.322998,-9.14275,5.03158,0.376895,-0.322998,0.479047,1.92264,8.04169,-93.3908,0.0952081,0.382115,1.59824
-0.31022,-6.20784,3.61923,0.368744,-0.31022,2.14295,3.62316,7.27469,-94.9515,0.5921,1.00109,2.01001
-0.324137,-8.88325,4.06588,0.374313,-0.324137,0.449573,2.18861,7.99797,-93.2145,0.110572,0.538286,1.96709
-0.323233,-7.67221,3.78746,0.379516,-0.323233,0.90694,2.70467,7.5967,-92.2526,0.239458,0.714111,2.00575
-0.345357,-7.12519,3.0719,0.390546,-0.345357,0.878773,2.70812,7.02977,-97.6013,0.286068,0.881577,2.28841
-0.302502,-8.94921,3.85766,0.344267,-0.302502,1.79327,3.04868,8.87505,-100.257,0.46486,0.790293,2.30063
-0.297595,-9.03004,3.52393,0.347489,-0.297595,1.43442,2.65029,8.69043,-99.1907,0.407051,0.752083,2.46612
-0.330089,-6.61051,2.84393,0.381947,-0.330089,1.54647,3.39996,7.24686,-96.1216,0.543779,1.19551,2.54818
-0.324033,-6.8429,3.33144,0.380897,-0.324033,2.58425,3.96527,8.30108,-95.9576,0.775714,1.19026,2.49174
-0.324591,-6.88454,3.30772,0.381161,-0.324591,2.66822,3.91364,8.0276,-97.5989,0.806665,1.18318,2.42693
-0.299312,-7.20664,2.58964,0.371609,-0.299312,1.56098,3.40642,7.6894,-96.4921,0.602779,1.31541,2.9693
-0.327333,-7.35967,2.91691,0.355019,-0.327333,1.80925,3.73473,8.06174,-97.8276,0.62026,1.28037,2.76379
-0.315405,-6.48388,4.99774,0.390242,-0.315405,2.02275,3.43627,7.3002,-95.0495,0.404732,0.687564,1.4607
-0.297403,-7.5925,4.15183,0.380471,-0.297403,1.27392,3.02216,7.78276,-92.4035,0.306833,0.727911,1.87454
-0.340028,-7.02229,8.12675,0.36496,-0.340028,1.12596,2.62992,7.07564,-93.8567,0.13855,0.323613,0.87066
-0.295955,-8.11118,5.68579,0.384309,-0.295955,1.46824,3.15879,8.28272,-92.464,0.258229,0.555558,1.45674
-0.311152,-8.61162,5.284,0.377057,-0.311152,0.901655,2.32762,8.01798,-91.7667,0.170639,0.440503,1.51741
-0.334737,-7.94911,5.73055,0.368618,-0.334737,1.46627,2.87866,8.11945,-91.8913,0.25587,0.502335,1.41687
-0.332138,-8.00315,5.65908,0.368311,-0.332138,1.57955,3.19238,8.25634,-91.2699,0.279117,0.564117,1.45896
-0.32678,-8.08689,5.35448,0.360197,-0.32678,1.10778,2.69476,7.92723,-91.6238,0.206888,0.503271,1.48048
-0.333565,-7.84754,3.09958,0.380129,-0.333565,1.11823,2.57566,7.65062,-93.8064,0.360769,0.83097,2.46827
-0.327029,-8.08121,3.45531,0.376571,-0.327029,1.20241,2.7767,7.97934,-92.292,0.347989,0.803603,2.3093
-0.306355,-7.02194,3.0966,0.370694,-0.306355,1.50561,3.24648,7.79032,-96.1743,0.486213,1.0484,2.51576
-0.342825,-7.39251,3.75848,0.383854,-0.342825,0.978498,2.55123,7.24851,-94.3713,0.260344,0.678792,1.92857
-0.309631,-7.75712,4.49256,0.379825,-0.309631,1.12801,2.56761,7.63557,-91.6432,0.251085,0.571525,1.6996
-0.314985,-8.27539,5.31206,0.371888,-0.314985,1.56863,2.9385,8.22194,-92.0307,0.295296,0.553174,1.54779
-0.333897,-7.84767,5.38244,0.384436,-0.333897,1.05129,2.49167,7.68643,-92.7417,0.195319,0.462925,1.42806
-0.321682,-7.54078,9.19772,0.374972,-0.321682,2.13503,3.92387,8.53134,-91.8268,0.232126,0.426614,0.92755
-0.308782,-7.85052,6.24228,0.369324,-0.308782,1.1849,2.53925,7.59185,-91.9239,0.189819,0.406782,1.2162
-0.324628,-7.57285,4.61813,0.375159,-0.324628,1.37615,2.83541,7.58101,-92.1088,0.297988,0.613973,1.64157
-0.325532,-7.53984,4.59204,0.374038,-0.325532,1.30449,3.01585,7.90578,-92.1854,0.284077,0.656757,1.72163
-0.313009,-8.46309,6.94563,0.367266,-0.313009,1.53019,3.08439,8.39167,-92.7463,0.22031,0.444076,1.20819
-0.310985,-8.63978,8.13917,0.372966,-0.310985,2.37962,3.77363,9.41614,-93.3909,0.292367,0.463638,1.15689
-0.327281,-7.32927,6.16562,0.35408,-0.327281,0.420837,2.13551,6.92421,-95.6706,0.0682555,0.346357,1.12304
-0.302924,-8.02853,7.47487,0.381979,-0.302924,2.80343,4.28727,9.22428,-94.7994,0.375047,0.573558,1.23404
-0.310667,-8.1933,3.34815,0.358403,-0.310667,0.405965,1.89556,7.25797,-95.1587,0.121251,0.566151,2.16776
-0.330425,-6.82674,3.48107,0.388626,-0.330425,1.15974,2.81786,7.21534,-95.5719,0.333156,0.809479,2.07273
-0.327555,-7.29214,5.32077,0.386981,-0.327555,2.71218,4.25064,8.55704,-95.3958,0.509735,0.798878,1.60823
-0.299315,-7.49701,4.6196,0.378695,-0.299315,0.241683,2.29232,7.05717,-94.9849,0.0523169,0.496217,1.52766
-0.340333,-7.98943,4.06986,0.376171,-0.340333,2.11787,3.29164,8.61473,-95.1686,0.520379,0.808785,2.11672
-0.299758,-7.28068,2.83095,0.36806,-0.299758,1.22145,2.64541,7.2739,-94.7608,0.431463,0.934459,2.56942
-0.332054,-8.36963,3.35787,0.373009,-0.332054,1.90647,3.03347,8.68262,-95.695,0.567762,0.903392,2.58575
-0.317084,-7.60445,4.55243,0.363654,-0.317084,0.22784,1.56791,6.75787,-96.2694,0.0500479,0.344412,1.48445
-0.324353,-7.71628,4.95172,0.362461,-0.324353,1.03113,2.91028,7.6769,-92.2583,0.208237,0.587731,1.55035
-0.341547,-6.98265,4.30771,0.366819,-0.341547,2.05754,3.4449,7.7593,-94.17,0.477641,0.799706,1.80126
-0.290814,-8.38028,4.4099,0.371871,-0.290814,1.34411,2.77897,8.2345,-93.0714,0.304795,0.630167,1.86728
-0.298018,-7.76853,3.83186,0.370278,-0.298018,1.49167,2.80632,7.93046,-93.0399,0.38928,0.732366,2.06961
-0.338211,-7.04125,5.16425,0.359562,-0.338211,2.16999,3.46608,8.04062,-95.2223,0.420195,0.671169,1.55698
-0.319997,-7.8663,5.68146,0.371781,-0.319997,0.400664,2.39502,7.45686,-93.0882,0.0705213,0.42155,1.31249
-0.322367,-8.19416,6.1855,0.363664,-0.322367,1.21773,3.03761,8.19259,-91.5604,0.196868,0.491086,1.32448
-0.30294,-8.08553,5.40463,0.385174,-0.30294,1.94434,3.69803,8.82027,-93.1325,0.359755,0.684235,1.63199
-0.318878,-7.72774,6.50875,0.357827,-0.318878,2.05227,3.86108,8.67654,-92.9885,0.315309,0.593213,1.33306
-0.336974,-7.09787,4.18811,0.374925,-0.336974,1.18953,3.04943,7.54108,-93.858,0.284024,0.728115,1.80059
-0.316224,-8.50706,4.15172,0.38348,-0.316224,0.017076,1.87872,7.40633,-94.3866,0.004113,0.452516,1.78392
-0.339584,-8.68058,5.33109,0.383913,-0.339584,1.31705,2.94938,8.55987,-93.3351,0.247052,0.553242,1.60565
-0.300033,-7.10533,3.12395,0.371853,-0.300033,1.57011,3.21793,7.6427,-93.4353,0.502604,1.03008,2.44649
-0.327935,-7.62179,4.20356,0.378348,-0.327935,1.81608,3.25517,8.11458,-91.8322,0.432034,0.774383,1.93041
-0.290356,-6.69212,3.94606,0.37796,-0.290356,1.77114,3.26389,7.31146,-94.8801,0.448838,0.827126,1.85285
-0.296265,-8.15881,3.54408,0.377701,-0.296265,1.48381,2.89656,8.10347,-93.9558,0.418671,0.817294,2.28648
-0.333852,-7.14278,3.53879,0.36786,-0.333852,0.795481,2.79827,7.28507,-95.0135,0.224789,0.790742,2.05863
-0.296941,-7.95655,4.30728,0.37268,-0.296941,1.76276,3.62662,8.67253,-93.9577,0.409251,0.841974,2.01346
-0.333696,-7.91041,3.54089,0.379781,-0.333696,1.0508,2.97838,7.90477,-93.7006,0.296762,0.841138,2.23243
-0.314541,-8.3529,3.68226,0.382974,-0.314541,1.81859,3.41139,8.77873,-93.3,0.493879,0.926438,2.38406
-0.296064,-7.22359,4.3221,0.375267,-0.296064,2.56862,4.05572,8.48976,-93.9203,0.594299,0.938368,1.96427
-0.320676,-8.36651,3.44063,0.377814,-0.320676,0.99488,2.66978,8.17149,-92.8938,0.289156,0.775957,2.37499
-0.33448,-7.53365,3.63336,0.376937,-0.33448,1.576,3.26337,7.93517,-92.7619,0.433758,0.898169,2.18398
-0.296196,-7.58543,4.30094,0.364481,-0.296196,1.55895,3.03548,7.91163,-92.4217,0.362467,0.705772,1.83951
-0.316983,-7.94213,4.20286,0.378352,-0.316983,1.68141,2.98115,8.1338,-91.9463,0.400063,0.709314,1.9353
-0.309734,-8.36928,5.70699,0.365005,-0.309734,0.821897,2.35469,7.98621,-92.4395,0.144016,0.412597,1.39937
-0.339765,-7.48069,8.45874,0.36031,-0.339765,0.937689,2.48875,7.12683,-95.8224,0.110854,0.294223,0.842541
-0.325023,-7.85872,5.36528,0.38666,-0.325023,0.90427,2.91948,7.94759,-93.9628,0.168541,0.544142,1.4813
-0.325434,-8.06406,5.6618,0.382962,-0.325434,1.46582,2.70301,8.13114,-92.7909,0.258896,0.477412,1.43614
-0.299441,-7.46998,3.7483,0.363743,-0.299441,1.52634,2.81787,7.63586,-93.5912,0.407209,0.751772,2.03715
-0.325409,-8.15922,7.46979,0.383377,-0.325409,1.91671,3.27,8.61226,-92.0489,0.256595,0.437764,1.15295
-0.306976,-7.63734,5.4456,0.363952,-0.306976,1.86111,3.53341,8.42583,-92.2136,0.341765,0.648856,1.54727
-0.287818,-7.4713,4.36583,0.370241,-0.287818,1.68886,3.27844,8.06547,-93.494,0.386836,0.750932,1.84741
-0.291178,-7.56999,4.49286,0.369456,-0.291178,2.00658,3.25001,8.20845,-94.0209,0.446616,0.723373,1.827
-0.288671,-7.24837,5.28286,0.37958,-0.288671,2.34382,3.95421,8.47423,-94.1353,0.443665,0.748497,1.6041
-0.288557,-6.18531,4.62855,0.382181,-0.288557,2.23547,3.58157,7.49314,-97.1935,0.482974,0.773799,1.6189
-0.298296,-5.77679,5.55249,0.390971,-0.298296,1.96709,3.99183,7.3068,-97.8562,0.354271,0.718926,1.31595
-0.31764,-6.16527,10.266,0.377859,-0.31764,1.22726,2.65308,6.56247,-95.6546,0.119547,0.258435,0.639246
-0.321337,-6.35825,8.21026,0.367524,-0.321337,2.12835,3.57886,7.41009,-93.1402,0.259231,0.435901,0.90254
-0.326722,-7.62938,6.51108,0.372491,-0.326722,1.10853,2.56328,7.48858,-91.3058,0.170253,0.393681,1.15013
-0.328619,-8.4639,7.03277,0.361267,-0.328619,0.814941,2.54604,7.99903,-92.3355,0.115878,0.362026,1.13739
-0.319125,-7.86196,9.02333,0.369794,-0.319125,1.51994,2.99883,8.10956,-90.7575,0.168446,0.332342,0.898732
-0.318764,-8.02713,10.0062,0.370967,-0.318764,1.21539,2.87516,7.91616,-91.4813,0.121464,0.287337,0.791126
-0.322822,-6.99329,4.16091,0.369544,-0.322822,1.78801,3.40418,7.66077,-91.9306,0.429716,0.818135,1.84113
-0.310374,-7.45763,6.91785,0.37271,-0.310374,0.541968,2.30496,7.12384,-92.4056,0.0783433,0.333189,1.02978
-0.322519,-8.06751,8.08959,0.373059,-0.322519,0.363613,1.78977,7.29242,-94.0476,0.0449483,0.221243,0.901457
-0.330533,-7.61547,2.92578,0.374028,-0.330533,1.41174,2.99085,7.89594,-93.6328,0.482517,1.02224,2.69875
-0.323823,-6.97319,5.9479,0.362731,-0.323823,1.98447,3.72011,8.03088,-92.2526,0.333643,0.62545,1.3502
-0.317081,-7.46875,5.74501,0.36949,-0.317081,1.52056,2.91733,7.76859,-91.0124,0.264675,0.507803,1.35223
-0.31633,-7.47152,5.45752,0.368453,-0.31633,1.42826,2.83574,7.84814,-93.2768,0.261706,0.519602,1.43804
-0.325551,-7.84874,5.83999,0.366694,-0.325551,1.30968,2.87193,8.12573,-93.3125,0.22426,0.49177,1.39139
-0.327056,-7.82976,5.86141,0.366415,-0.327056,1.37195,2.84335,8.10088,-93.2006,0.234065,0.485097,1.38207
-0.326698,-7.81586,5.69395,0.366182,-0.326698,1.3922,2.73417,7.66578,-93.2893,0.244505,0.480189,1.3463
-0.307311,-8.46133,5.11643,0.380799,-0.307311,1.40082,2.73344,8.22681,-92.4747,0.273788,0.534248,1.60792
-0.307095,-8.30816,4.85568,0.379313,-0.307095,0.625017,2.39123,7.81409,-92.1366,0.128719,0.49246,1.60927
-0.309002,-8.22946,4.55925,0.378765,-0.309002,0.622182,2.18346,7.69058,-92.5277,0.136466,0.478907,1.68681
-0.312801,-6.76187,3.76049,0.369685,-0.312801,1.72682,3.47572,7.64843,-92.7869,0.459202,0.924275,2.03389
-0.314984,-7.62351,3.77448,0.367905,-0.314984,1.90549,3.31438,8.15425,-92.0545,0.504835,0.878104,2.16036
-0.307612,-7.03321,3.19473,0.355004,-0.307612,1.41767,2.95374,7.38302,-94.6423,0.443751,0.924565,2.311
-0.316773,-7.7353,3.44022,0.391296,-0.316773,0.945075,2.67677,7.6095,-93.798,0.274713,0.778081,2.21192
-0.299587,-9.0646,3.69652,0.360913,-0.299587,1.1875,3.0211,8.98107,-96.6831,0.321248,0.817282,2.4296
-0.299318,-9.0359,3.93448,0.358576,-0.299318,1.57058,2.7445,8.9041,-96.6219,0.399184,0.697551,2.26309
-0.290597,-9.06091,4.18967,0.370215,-0.290597,1.55598,2.88394,8.99505,-95.5263,0.371385,0.688346,2.14696
-0.291955,-9.04592,4.01358,0.369608,-0.291955,1.45994,2.73021,8.65176,-96.0153,0.363751,0.680244,2.15562
-0.336295,-7.55877,3.30302,0.381557,-0.336295,1.44041,2.68952,7.51604,-95.375,0.436088,0.81426,2.27551
-0.33645,-7.63645,3.36823,0.383085,-0.33645,1.42991,2.87624,7.81388,-93.7326,0.424527,0.853931,2.31988
-0.318468,-7.32291,4.55417,0.361057,-0.318468,1.27185,3.09294,7.54949,-92.3516,0.279271,0.679145,1.65771
-0.319074,-7.18428,3.50433,0.387841,-0.319074,1.55861,3.17879,7.75445,-93.5927,0.444765,0.907103,2.21282
-0.332085,-6.57859,3.58197,0.397234,-0.332085,1.82055,3.35511,7.37687,-96.3801,0.508255,0.936667,2.05945
-0.322369,-7.09303,2.80204,0.376327,-0.322369,0.902169,2.43692,6.96457,-94.3249,0.321968,0.869694,2.48553
-0.329035,-7.85039,3.17518,0.374003,-0.329035,1.91524,3.59248,8.40251,-94.4736,0.603192,1.13143,2.64631
-0.30499,-6.83297,3.62579,0.371336,-0.30499,1.84131,3.94723,7.97073,-95.2694,0.507836,1.08865,2.19834
-0.30796,-6.97791,4.72926,0.380047,-0.30796,3.02913,4.65549,8.87972,-95.3388,0.640508,0.984403,1.87761
-0.310229,-8.37907,4.22449,0.367113,-0.310229,0.400699,1.83561,7.54959,-93.926,0.0948516,0.434516,1.7871
-0.310125,-9.69216,5.10202,0.368549,-0.310125,1.42716,2.60665,9.04268,-96.5204,0.279724,0.510905,1.77237
-0.296845,-7.39863,4.8251,0.374293,-0.296845,0.788487,2.2247,6.87738,-95.1044,0.163413,0.461069,1.42533
-0.326059,-8.31437,7.39641,0.361359,-0.326059,1.83949,3.60869,8.97454,-93.6007,0.248701,0.487897,1.21336
-0.304741,-7.61813,5.47618,0.38582,-0.304741,1.80554,3.62576,8.46402,-93.4954,0.329709,0.662096,1.54561
-0.313696,-7.6363,7.23505,0.377468,-0.313696,0.657122,2.62598,7.4646,-92.3764,0.0908248,0.362953,1.03173
-0.315171,-7.29746,5.94121,0.375223,-0.315171,0.959773,2.89913,7.30625,-92.3396,0.161545,0.48797,1.22976
-0.316585,-7.43561,6.05926,0.376094,-0.316585,0.821868,2.53211,7.08182,-93.2402,0.135638,0.41789,1.16876
-0.320931,-7.58855,5.68443,0.365977,-0.320931,2.10827,3.82755,8.43581,-91.9078,0.370885,0.673339,1.48402
-0.306431,-7.47767,6.81417,0.365564,-0.306431,2.05415,3.83034,8.33399,-92.1402,0.301453,0.562115,1.22304
-0.316424,-8.07924,7.49919,0.370542,-0.316424,0.820423,2.34409,7.74041,-91.7574,0.109402,0.312579,1.03217
-0.307121,-7.62826,6.23995,0.361304,-0.307121,1.51723,3.39163,7.99267,-92.7174,0.243148,0.543534,1.28089
-0.306858,-6.72156,4.22282,0.357658,-0.306858,0.828808,2.69807,6.9945,-96.6046,0.196269,0.638927,1.65636
-0.330016,-7.72334,4.02956,0.363441,-0.330016,0.678789,2.47725,7.39946,-92.8733,0.168453,0.614769,1.8363
-0.328787,-7.97832,5.06981,0.389579,-0.328787,2.05101,3.0198,8.25057,-95.8309,0.404553,0.595644,1.62739
-0.330742,-7.82238,5.22643,0.387362,-0.330742,1.68502,3.73375,8.51704,-94.4026,0.322403,0.714398,1.62961
-0.308997,-8.25278,4.5519,0.375836,-0.308997,0.211823,1.5654,7.24001,-94.8549,0.046535,0.343901,1.59055
-0.320355,-7.3995,3.93597,0.381578,-0.320355,1.98799,3.19761,7.99393,-93.2368,0.505083,0.812407,2.03099
-0.323932,-7.38895,4.67082,0.376963,-0.323932,1.79399,3.01705,7.81523,-92.336,0.384085,0.645937,1.6732
-0.305947,-8.36241,2.46697,0.358023,-0.305947,1.1326,2.31632,7.87924,-97.979,0.459106,0.938932,3.19389
-0.323473,-7.72991,2.74822,0.383175,-0.323473,0.962141,2.90904,7.61504,-95.8283,0.350096,1.05852,2.7709
-0.314695,-7.67564,3.28448,0.387631,-0.314695,1.61148,2.91591,7.79013,-94.675,0.490635,0.887786,2.3718
-0.311664,-7.46295,4.03165,0.394122,-0.311664,1.94876,3.59611,8.28349,-94.1386,0.483365,0.89197,2.05462
-0.307883,-7.5853,3.7773,0.366731,-0.307883,1.24771,2.98027,7.81117,-91.9517,0.330319,0.788996,2.06792
-0.320954,-6.5332,4.61471,0.372656,-0.320954,2.52189,3.91309,7.86516,-93.3959,0.546488,0.84796,1.70437
-0.319555,-6.36497,4.72922,0.373152,-0.319555,2.34833,3.79152,7.63851,-93.173,0.496558,0.801724,1.61518
-0.304837,-7.96341,3.62664,0.362311,-0.304837,1.35208,2.87347,8.00396,-92.4436,0.372818,0.792324,2.20699
-0.315816,-8.24724,5.25508,0.365395,-0.315816,0.417032,2.04834,7.48825,-92.2516,0.0793578,0.389783,1.42495
-0.336141,-8.66341,7.77941,0.392721,-0.336141,1.22081,2.75821,8.46745,-94.0545,0.156928,0.354552,1.08844
-0.326334,-8.47361,7.04462,0.388525,-0.326334,1.02377,2.93084,8.29799,-93.2788,0.145327,0.416039,1.17792
-0.307824,-7.15509,2.80945,0.365683,-0.307824,1.64354,3.52196,7.84475,-94.8453,0.585004,1.25361,2.79228
-0.295727,-7.38249,3.18158,0.380298,-0.295727,2.36959,3.36646,8.2423,-97.7872,0.744786,1.05811,2.59063
-0.333093,-7.87136,3.38381,0.37929,-0.333093,1.06437,2.57795,7.72635,-93.1099,0.314547,0.761848,2.28333
-0.314837,-7.96006,4.4111,0.382639,-0.314837,2.0283,3.35231,8.43387,-92.5936,0.459817,0.759973,1.91197
-0.302583,-8.14687,3.67828,0.387153,-0.302583,1.02894,2.56,7.89356,-93.3102,0.279734,0.695976,2.14599
-0.292099,-8.71395,7.17583,0.372799,-0.292099,1.58436,3.38166,9.00369,-93.9754,0.220791,0.471258,1.25473
-0.342422,-7.50005,8.31783,0.378944,-0.342422,1.94102,3.68116,8.23611,-93.2442,0.233356,0.442562,0.990175
-0.332073,-7.47758,8.70695,0.376951,-0.332073,1.5659,3.56426,8.28104,-94.3419,0.179844,0.409358,0.951084
-0.338508,-6.89107,3.98677,0.380975,-0.338508,1.42008,3.28045,7.39466,-94.0406,0.356199,0.822834,1.8548
-0.326316,-9.22921,3.95166,0.364586,-0.326316,0.723671,2.63369,8.68135,-95.426,0.183131,0.666476,2.19689
-0.323203,-8.0089,3.11203,0.378685,-0.323203,1.19399,3.13626,8.08217,-94.2463,0.383669,1.00779,2.59707
-0.32362,-8.07151,3.43402,0.376446,-0.32362,1.40393,3.08322,8.21885,-92.3528,0.408828,0.897844,2.39336
-0.317618,-7.40569,5.18501,0.373838,-0.317618,1.59088,3.08774,7.73085,-90.9278,0.306824,0.595513,1.491
-0.340267,-7.97891,4.38789,0.371133,-0.340267,1.01003,2.2579,7.56224,-93.9713,0.230185,0.514576,1.72343
-0.329668,-8.67478,4.35611,0.370079,-0.329668,1.88605,3.07349,8.85517,-93.7668,0.432967,0.705559,2.03281
-0.345186,-7.08609,2.81936,0.369734,-0.345186,0.986873,2.70119,7.12739,-95.9627,0.350035,0.958086,2.52802
-0.303061,-7.79353,4.9092,0.358356,-0.303061,1.67934,2.77933,7.96879,-94.3927,0.342081,0.566146,1.62324
-0.299929,-7.53574,4.10273,0.367283,-0.299929,1.92847,3.22083,8.03802,-92.9295,0.470046,0.785044,1.95919
-0.320266,-8.43424,7.08231,0.38278,-0.320266,0.26946,1.7657,7.26585,-94.4085,0.0380469,0.249311,1.02592
-0.327283,-8.21082,8.50932,0.365329,-0.327283,1.7574,3.39901,8.46129,-93.1208,0.206526,0.399445,0.994355
-0.332935,-7.97398,9.03489,0.360982,-0.332935,1.0765,2.36337,7.51715,-94.5876,0.119149,0.261583,0.832014
-0.302003,-7.55539,2.53295,0.383534,-0.302003,1.28124,2.79093,7.54069,-95.8944,0.505829,1.10185,2.97704
-0.331459,-7.72838,6.56622,0.358606,-0.331459,0.421822,2.42185,7.20512,-95.01,0.0642412,0.368835,1.0973
-0.339042,-8.59595,8.56813,0.365628,-0.339042,2.18493,3.2629,8.94258,-95.293,0.255007,0.380818,1.0437
-0.315697,-6.5109,3.79188,0.383334,-0.315697,0.306738,2.42686,6.37941,-96.975,0.0808934,0.640014,1.68239
-0.298024,-8.55827,4.21144,0.383405,-0.298024,1.78789,3.49549,8.92642,-94.2073,0.424532,0.83,2.11957
-0.308058,-8.11438,4.20907,0.384479,-0.308058,1.97565,3.22383,8.55184,-93.3029,0.469378,0.765925,2.03176
-0.284661,-7.52946,3.22247,0.367083,-0.284661,1.05008,2.26019,7.20725,-97.2321,0.325862,0.701384,2.23656
-0.286795,-7.65532,3.40258,0.363022,-0.286795,0.943545,3.0748,7.67001,-97.7262,0.277303,0.903667,2.25418
-0.336387,-7.35053,3.32483,0.36938,-0.336387,2.14428,3.92284,8.48023,-95.2682,0.644929,1.17986,2.55057
-0.29284,-8.53751,9.23144,0.385746,-0.29284,1.22435,2.73661,8.34943,-93.3664,0.132629,0.296445,0.904456
-0.339651,-7.59852,4.22805,0.358309,-0.339651,1.71957,3.31136,8.20535,-94.1931,0.406705,0.783187,1.94069
-0.303729,-6.78082,2.98726,0.388056,-0.303729,1.87046,3.26087,7.50376,-95.6672,0.626145,1.09159,2.51192
-0.296866,-6.40284,2.51209,0.380203,-0.296866,1.47029,3.60544,7.17954,-99.6801,0.585289,1.43524,2.858
-0.335521,-8.38263,2.10285,0.362921,-0.335521,1.76615,3.45619,8.70036,-101.614,0.839886,1.64358,4.13742
-0.325185,-6.6683,3.06217,0.35922,-0.325185,1.99807,3.82784,7.70844,-96.0064,0.652503,1.25004,2.51731
-0.340585,-8.17253,2.24004,0.3722,-0.340585,1.47441,3.33022,8.48974,-99.4895,0.65821,1.48668,3.79
-0.291316,-5.82632,2.80339,0.384833,-0.291316,1.85844,3.57129,6.98917,-98.7236,0.662924,1.27392,2.49311
-0.293177,-7.45452,2.78237,0.37905,-0.293177,1.24443,3.0059,7.74372,-95.3845,0.447255,1.08034,2.78313
-0.319976,-7.42675,4.06931,0.395393,-0.319976,0.98247,2.75904,7.54455,-94.7588,0.241434,0.67801,1.85401
-0.31786,-7.94153,3.49795,0.393309,-0.31786,0.531017,2.15745,7.28784,-94.8015,0.151808,0.616775,2.08346
-0.308322,-8.27462,4.38856,0.355828,-0.308322,1.89646,3.04901,8.48392,-94.613,0.432137,0.694763,1.93319
-0.308187,-7.53013,3.61056,0.358148,-0.308187,1.54709,3.01509,7.74929,-93.3797,0.428489,0.835074,2.14628
-0.326641,-7.67617,11.2042,0.387044,-0.326641,1.73543,3.22331,8.26285,-93.4277,0.154891,0.287687,0.737475
-0.305056,-8.19915,11.1837,0.377104,-0.305056,1.15837,2.78625,8.03933,-91.6586,0.103577,0.249136,0.718847
-0.303006,-8.85417,14.3416,0.372532,-0.303006,1.11055,2.689,8.53235,-92.9473,0.0774357,0.187497,0.594937
-0.298837,-8.48649,14.0249,0.375997,-0.298837,0.966724,2.92817,8.3512,-94.0414,0.0689291,0.208784,0.595456
