b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.294965,-8.35973,3.75783,0.398209,-0.294965,6.76859,-0.852895,-112.641,1.8012,-0.226965
-0.320603,-9.99676,4.60511,0.373976,-0.320603,8.33524,-0.698581,-115.399,1.81,-0.151697
-0.311789,-7.37636,2.17518,0.393534,-0.311789,6.23135,-0.109251,-115.3,2.86475,-0.0502264
-0.308238,-7.51959,2.63357,0.391109,-0.308238,6.43514,-0.167528,-113.424,2.44351,-0.0636128
-0.309764,-7.78749,2.66158,0.389807,-0.309764,6.67228,-0.136209,-113.869,2.50689,-0.0511759
-0.302193,-7.83703,3.34313,0.38777,-0.302193,6.4807,-0.577151,-111.162,1.93851,-0.172638
-0.302143,-7.60739,2.52703,0.384416,-0.302143,6.36582,-0.595761,-113.163,2.5191,-0.235755
-0.313974,-9.45758,7.44732,0.387987,-0.313974,7.50036,-1.11776,-111.621,1.00712,-0.150089
-0.317493,-9.35553,7.2192,0.388677,-0.317493,7.50588,-0.858352,-111.392,1.03971,-0.118898
-0.314185,-9.04503,6.8551,0.38259,-0.314185,7.50657,-0.946204,-110.946,1.09503,-0.138029
-0.336451,-8.3683,9.93351,0.391475,-0.336451,6.9211,-0.541648,-111.548,0.696743,-0.0545274
-0.322037,-8.0282,10.3659,0.385279,-0.322037,6.78827,-0.514094,-110.907,0.654867,-0.0495948
-0.325629,-8.17291,9.2432,0.382767,-0.325629,6.81466,-0.746087,-110.994,0.737262,-0.0807174
-0.327327,-8.45036,3.38122,0.384417,-0.327327,6.92214,-0.718812,-110.569,2.04723,-0.21259
-0.317959,-8.54444,4.09151,0.388862,-0.317959,7.13931,-0.723156,-110.458,1.74491,-0.176745
-0.311156,-8.44251,4.30758,0.383342,-0.311156,6.78724,-0.948399,-110.84,1.57565,-0.22017
-0.313717,-8.8355,4.72376,0.381831,-0.313717,7.3099,-0.787527,-109.831,1.54748,-0.166716
-0.312114,-8.72819,4.17444,0.394585,-0.312114,7.26816,-0.821461,-111.231,1.74111,-0.196784
-0.305249,-8.65695,6.58429,0.371643,-0.305249,7.29659,-0.672144,-111.511,1.10818,-0.102083
-0.330501,-8.86233,5.71352,0.379637,-0.330501,7.20927,-0.88401,-110.186,1.26179,-0.154723
-0.329792,-9.04067,9.17806,0.383479,-0.329792,7.46535,-0.724006,-110.753,0.813391,-0.0788844
-0.306335,-7.66457,6.46048,0.37765,-0.306335,6.51459,-0.541492,-111.604,1.00837,-0.0838161
-0.320123,-8.46873,5.73153,0.396104,-0.320123,7.1227,-0.525824,-110.833,1.24272,-0.0917423
-0.322325,-8.00853,10.1044,0.364714,-0.322325,6.60107,-0.448007,-112.675,0.653284,-0.0443376
-0.337097,-8.91271,9.7543,0.387295,-0.337097,7.41956,-0.768485,-111.668,0.760645,-0.0787842
-0.319642,-6.89562,2.9097,0.387005,-0.319642,5.92069,-0.250397,-113.178,2.03481,-0.086056
-0.303328,-8.53806,3.87674,0.376781,-0.303328,6.9935,-0.703121,-110.458,1.80396,-0.181369
-0.327696,-8.12307,5.06841,0.390804,-0.327696,6.70515,-0.498129,-110.419,1.32293,-0.0982811
-0.31273,-8.47988,7.17395,0.382344,-0.31273,6.83061,-0.841492,-110.245,0.95214,-0.117298
-0.328817,-9.90916,4.8538,0.402746,-0.328817,8.02816,-1.25569,-114.286,1.65399,-0.258703
-0.287244,-7.42777,3.52137,0.370128,-0.287244,6.37131,-0.216792,-114.771,1.80932,-0.0615645
-0.329796,-8.43675,7.76748,0.397356,-0.329796,6.95894,-0.616111,-111.083,0.895908,-0.0793194
-0.33176,-8.40485,7.94789,0.396055,-0.33176,6.62435,-0.84155,-113.725,0.833473,-0.105883
-0.328719,-8.71678,9.70064,0.397457,-0.328719,7.16927,-0.493778,-112.669,0.739051,-0.0509015
-0.297832,-8.34901,8.02824,0.380585,-0.297832,6.7058,-0.6634,-112.025,0.835275,-0.0826332
-0.299262,-8.68508,6.32526,0.411357,-0.299262,7.30009,-0.511158,-114.53,1.15412,-0.0808122
-0.283545,-9.00349,3.97257,0.40731,-0.283545,7.5115,-0.716566,-115.732,1.89084,-0.180379
-0.322615,-8.70016,7.52834,0.373596,-0.322615,7.21757,-0.605845,-110.383,0.958721,-0.0804753
-0.32926,-9.11366,5.61908,0.395409,-0.32926,7.42004,-0.906984,-110.953,1.32051,-0.161411
-0.326008,-8.65753,4.57687,0.391103,-0.326008,7.17684,-0.616599,-110.327,1.56807,-0.134721
-0.32031,-9.33351,4.42049,0.376345,-0.32031,7.56275,-0.77884,-111.451,1.71084,-0.176189
-0.32816,-9.41631,4.31957,0.391407,-0.32816,7.37084,-1.13385,-113.619,1.70638,-0.26249
-0.324508,-8.51795,3.24831,0.385545,-0.324508,7.20784,-0.709525,-112.39,2.21895,-0.218429
-0.321038,-8.79678,4.0109,0.389863,-0.321038,7.48811,-0.681379,-112.643,1.86694,-0.169882
-0.304944,-7.50375,4.31175,0.383438,-0.304944,6.47189,-0.48634,-112.957,1.50099,-0.112794
-0.309201,-8.14818,4.38506,0.407412,-0.309201,6.91134,-0.484878,-113.171,1.57611,-0.110575
-0.316123,-8.79925,4.09507,0.389037,-0.316123,7.27024,-0.956183,-111.215,1.77536,-0.233496
-0.314297,-7.85377,3.79457,0.391247,-0.314297,6.49094,-0.476824,-110.643,1.71058,-0.125659
-0.28529,-7.93545,4.30726,0.395003,-0.28529,6.81507,-0.414331,-114.151,1.58223,-0.0961937
-0.318485,-9.39028,5.52273,0.373348,-0.318485,7.69255,-0.877146,-110.784,1.39289,-0.158825
-0.307548,-8.59598,8.42623,0.38216,-0.307548,7.13511,-0.908621,-111.312,0.846774,-0.107832
-0.315707,-8.81594,5.13855,0.388283,-0.315707,7.34276,-0.884186,-110.89,1.42896,-0.172069
-0.319577,-8.59362,3.8896,0.38941,-0.319577,7.29225,-0.552686,-111.492,1.87481,-0.142093
-0.309018,-8.14255,4.47066,0.388631,-0.309018,7.04263,-0.257576,-112.548,1.5753,-0.0576148
-0.313526,-7.42045,3.87138,0.38303,-0.313526,6.33781,-0.544216,-112.561,1.6371,-0.140574
-0.320842,-8.33528,4.80497,0.385357,-0.320842,6.68078,-0.720753,-110.88,1.39039,-0.150001
-0.321257,-8.32658,4.88702,0.38531,-0.321257,6.9945,-0.735674,-110.725,1.43124,-0.150537
-0.316207,-8.21014,4.84677,0.38741,-0.316207,6.71017,-0.801465,-110.109,1.38446,-0.165361
-0.31819,-8.47543,3.40717,0.389407,-0.31819,6.90446,-0.571912,-111.3,2.02645,-0.167856
-0.317007,-8.06386,3.28849,0.389608,-0.317007,7.01438,-0.455339,-114.198,2.13301,-0.138464
-0.328633,-9.58497,3.39349,0.369857,-0.328633,7.80413,-0.923585,-113.201,2.29974,-0.272164
-0.321046,-8.51154,3.20433,0.39061,-0.321046,6.9355,-0.907102,-111.433,2.16441,-0.283087
-0.30236,-8.30374,1.78959,0.382983,-0.30236,6.796,-0.639885,-116.081,3.79752,-0.35756
-0.334933,-9.88005,3.77162,0.3824,-0.334933,8.01391,-1.08712,-113.07,2.12479,-0.288236
-0.298487,-9.06902,5.49526,0.368032,-0.298487,7.33386,-1.01161,-112.096,1.33458,-0.184088
-0.318313,-8.87672,5.28505,0.382313,-0.318313,7.114,-0.947461,-110.292,1.34606,-0.179272
-0.296576,-9.50265,11.1514,0.391778,-0.296576,7.81994,-1.10471,-113.599,0.70125,-0.0990648
-0.294333,-9.24519,7.99948,0.375973,-0.294333,7.67954,-0.90162,-112.489,0.960005,-0.11271
-0.313454,-9.69448,6.73981,0.374348,-0.313454,7.73925,-1.04505,-111.952,1.14829,-0.155056
-0.306412,-9.23324,4.83434,0.381371,-0.306412,7.61128,-0.917201,-110.68,1.57442,-0.189726
-0.325249,-8.79278,7.1085,0.365573,-0.325249,7.1069,-0.665952,-112.629,0.999775,-0.093684
-0.323539,-8.00877,4.34323,0.39072,-0.323539,6.59217,-0.459245,-110.692,1.5178,-0.105738
-0.302384,-8.88475,5.24184,0.366288,-0.302384,7.12963,-0.870976,-112.248,1.36014,-0.166158
-0.318622,-9.12528,4.48515,0.367728,-0.318622,7.65315,-0.819308,-112.778,1.70633,-0.182671
-0.306831,-8.50101,3.01064,0.391519,-0.306831,6.85329,-0.859443,-111.928,2.27636,-0.285469
-0.298185,-9.40922,4.44512,0.400437,-0.298185,7.7417,-0.895687,-112.875,1.74162,-0.201499
-0.316382,-7.42547,4.39949,0.404959,-0.316382,6.25339,-0.481495,-112.959,1.42139,-0.109443
-0.314675,-8.37252,6.01306,0.362031,-0.314675,6.7947,-0.835305,-112.234,1.12999,-0.138915
-0.33583,-8.39664,5.40861,0.386796,-0.33583,6.99035,-0.473909,-110.909,1.29245,-0.0876213
-0.330282,-8.55604,5.0194,0.388525,-0.330282,7.19887,-0.340937,-111.974,1.43421,-0.0679238
-0.320934,-7.6469,5.40276,0.381224,-0.320934,6.32475,-0.678468,-110.91,1.17065,-0.125578
-0.323929,-7.64219,6.31349,0.382594,-0.323929,6.32912,-0.855601,-113.245,1.00247,-0.135519
-0.328877,-7.7978,6.69608,0.38489,-0.328877,6.48495,-0.823258,-112.59,0.968469,-0.122946
-0.327609,-8.38239,4.75453,0.383662,-0.327609,6.67067,-0.945762,-111.612,1.40301,-0.198918
-0.302999,-9.14529,6.28639,0.374703,-0.302999,7.58794,-0.847655,-111.153,1.20704,-0.13484
-0.328767,-7.84061,6.62912,0.39566,-0.328767,6.41484,-0.562922,-111.359,0.967677,-0.0849167
-0.327074,-7.90237,7.00474,0.398013,-0.327074,6.65046,-0.447615,-111.331,0.949423,-0.0639018
-0.310642,-8.61406,5.63574,0.389049,-0.310642,7.15925,-0.6507,-109.827,1.27033,-0.11546
-0.31079,-8.5447,5.66362,0.387645,-0.31079,7.15074,-0.765612,-110.49,1.26257,-0.135181
-0.309973,-8.52267,5.90306,0.387091,-0.309973,6.96477,-0.863019,-109.966,1.17986,-0.146199
-0.323067,-8.31916,4.67845,0.383725,-0.323067,6.78088,-0.86694,-110.321,1.44939,-0.185305
-0.336327,-8.56177,5.41566,0.378616,-0.336327,7.09509,-0.53881,-110.918,1.31011,-0.0994911
-0.288363,-9.15117,3.33562,0.382438,-0.288363,7.4498,-0.894301,-112.895,2.23341,-0.268107
-0.28898,-7.7345,3.90948,0.389899,-0.28898,6.33636,-0.596659,-112.568,1.62076,-0.152618
-0.319102,-8.18618,5.4922,0.367901,-0.319102,6.66494,-0.393675,-113.248,1.21353,-0.0716791
-0.311909,-7.57763,6.30319,0.390756,-0.311909,6.27669,-0.478865,-110.677,0.995796,-0.0759718
-0.297701,-8.12451,4.56556,0.40634,-0.297701,6.74738,-0.389886,-113.561,1.47789,-0.0853972
-0.309754,-8.66757,4.12727,0.357709,-0.309754,7.04314,-0.556895,-115.025,1.70649,-0.13493
-0.322191,-7.88849,2.56094,0.401044,-0.322191,6.33586,-0.598979,-114.747,2.47403,-0.23389
-0.322717,-7.88506,2.54123,0.397695,-0.322717,6.30252,-0.58989,-114.895,2.48011,-0.232128
-0.338108,-7.80293,2.69093,0.396122,-0.338108,6.70084,-0.625081,-116.474,2.49015,-0.232291
-0.337997,-7.81084,2.61512,0.395805,-0.337997,6.43496,-0.610865,-113.671,2.46067,-0.233589
-0.334516,-7.96084,2.62856,0.396853,-0.334516,6.43174,-0.629994,-114.05,2.44687,-0.239673
-0.297231,-8.71715,3.72443,0.371013,-0.297231,7.12513,-0.760757,-111.686,1.91308,-0.204261
-0.32432,-8.21508,4.99691,0.41039,-0.32432,6.85061,-0.715095,-113.495,1.37097,-0.143107
-0.329917,-8.54796,4.95982,0.402332,-0.329917,7.08125,-0.414117,-113.01,1.42772,-0.0834944
-0.317174,-8.5074,3.04682,0.377841,-0.317174,6.94277,-0.905636,-111.47,2.2787,-0.29724
-0.316118,-8.33699,6.09977,0.390281,-0.316118,6.97866,-0.407339,-110.499,1.14409,-0.0667795
-0.307063,-8.63373,5.96264,0.384174,-0.307063,6.96281,-0.92898,-110.306,1.16774,-0.1558
-0.319138,-8.64482,4.80326,0.383803,-0.319138,7.19416,-0.455496,-110.679,1.49777,-0.0948305
-0.297572,-9.12394,4.69345,0.392246,-0.297572,7.3592,-0.799815,-111.891,1.56797,-0.170411
-0.310167,-8.77104,4.31173,0.385009,-0.310167,7.08979,-0.714373,-110.61,1.6443,-0.165681
-0.310717,-8.69646,3.50539,0.390295,-0.310717,7.37859,-0.520385,-112.169,2.10493,-0.148453
-0.310279,-8.72872,3.42519,0.39043,-0.310279,7.09329,-0.492501,-113.146,2.07092,-0.143788
-0.308516,-9.21869,3.56722,0.397261,-0.308516,7.53558,-0.688658,-112.708,2.11245,-0.193052
-0.345881,-7.82802,5.96383,0.385631,-0.345881,6.27174,-0.564955,-114.126,1.05163,-0.0947302
-0.321543,-7.794,5.72272,0.378519,-0.321543,6.20785,-0.391705,-115.085,1.08477,-0.0684473
-0.32164,-7.78071,5.72511,0.378582,-0.32164,6.17321,-0.401847,-115.649,1.07827,-0.0701903
-0.327955,-7.81116,5.67185,0.374702,-0.327955,6.24743,-0.370211,-115.299,1.10148,-0.0652717
-0.317956,-6.80695,6.76064,0.390236,-0.317956,5.95604,-0.0970865,-113.352,0.880987,-0.0143606
-0.321347,-9.02204,5.56006,0.374131,-0.321347,7.51385,-0.797957,-110.759,1.3514,-0.143516
-0.295222,-7.71041,5.41875,0.388365,-0.295222,6.40114,-0.460424,-111.229,1.18129,-0.0849687
-0.332916,-8.40226,4.98136,0.373912,-0.332916,6.98631,-0.651567,-110.598,1.40249,-0.130801
-0.316147,-8.48639,5.61915,0.381582,-0.316147,7.00302,-0.651437,-109.391,1.24628,-0.115932
-0.324564,-8.29947,5.97886,0.385688,-0.324564,6.8617,-0.561214,-109.735,1.14766,-0.0938663
-0.318699,-8.27612,5.99573,0.382078,-0.318699,6.75091,-0.771531,-109.761,1.12595,-0.12868
-0.319173,-9.1728,11.6343,0.366377,-0.319173,7.5482,-0.627893,-113.229,0.648788,-0.0539691
-0.31946,-9.1644,12.1342,0.364454,-0.31946,7.65964,-0.500708,-114.83,0.631244,-0.0412642
-0.302895,-9.23231,9.24547,0.370066,-0.302895,7.32976,-1.17538,-113.181,0.792795,-0.12713
-0.331237,-7.61556,5.1321,0.395591,-0.331237,6.42379,-0.467098,-111.57,1.25169,-0.0910151
-0.323946,-7.71373,3.77843,0.39088,-0.323946,6.32522,-0.515663,-111.107,1.67403,-0.136475
-0.313667,-8.7714,7.56942,0.38005,-0.313667,7.19061,-1.00176,-110.837,0.949956,-0.132343
-0.320971,-9.03572,6.17747,0.385763,-0.320971,7.49099,-0.823423,-110.172,1.21263,-0.133295
-0.330329,-8.86896,5.27264,0.386661,-0.330329,7.19951,-0.670134,-110.983,1.36545,-0.127096
-0.299605,-8.65176,5.27448,0.380069,-0.299605,7.10733,-0.70863,-110.165,1.34749,-0.134351
-0.298832,-8.25171,4.49845,0.401634,-0.298832,6.67105,-0.90194,-112.941,1.48297,-0.2005
-0.327502,-7.36665,3.01496,0.37042,-0.327502,6.11661,-0.416662,-112.843,2.02876,-0.138199
-0.316805,-8.81726,3.51582,0.385136,-0.316805,7.30261,-0.725527,-110.495,2.07707,-0.206361
-0.322239,-9.15543,6.33178,0.369212,-0.322239,7.3778,-1.01279,-111.238,1.1652,-0.159954
-0.301317,-9.12092,7.30991,0.372485,-0.301317,7.51106,-1.02623,-112.16,1.02752,-0.140388
-0.310771,-9.28828,6.10336,0.386718,-0.310771,7.63453,-0.946844,-110.462,1.25087,-0.155135
-0.318194,-7.81278,3.95027,0.396712,-0.318194,6.38733,-0.741382,-111.775,1.61694,-0.187679
-0.328788,-8.96915,5.28112,0.375122,-0.328788,6.97057,-1.01161,-114.702,1.3199,-0.191551
-0.324721,-9.35339,4.68487,0.387226,-0.324721,7.63553,-0.800032,-110.9,1.62983,-0.170769
-0.308857,-9.25314,4.56166,0.37419,-0.308857,7.70389,-0.771044,-111.458,1.68883,-0.169027
-0.330131,-9.41465,7.02316,0.412815,-0.330131,7.75242,-1.03308,-115.285,1.10384,-0.147096
-0.340428,-9.47543,6.21499,0.401244,-0.340428,7.82984,-0.92548,-113.67,1.25983,-0.148911
-0.309478,-9.1375,7.77296,0.398464,-0.309478,7.47331,-0.912559,-111.285,0.96145,-0.117402
-0.318312,-8.32175,5.18375,0.390649,-0.318312,6.87835,-0.655498,-109.737,1.32691,-0.126452
-0.304312,-8.47568,4.77026,0.385004,-0.304312,7.1238,-0.68745,-110.689,1.49338,-0.144112
-0.318645,-7.89893,3.34997,0.390641,-0.318645,6.59134,-0.229688,-112.427,1.96758,-0.0685642
-0.32289,-7.88835,3.35842,0.376118,-0.32289,6.33533,-0.749107,-112.218,1.8864,-0.223053
-0.322708,-8.08369,3.26955,0.381237,-0.322708,6.77924,-0.514927,-110.695,2.07345,-0.157492
-0.304937,-8.0625,6.09954,0.387013,-0.304937,6.70463,-0.365167,-110.785,1.0992,-0.059868
-0.303013,-7.59359,6.08211,0.392326,-0.303013,6.42354,-0.481389,-111.401,1.05614,-0.0791484
-0.324461,-8.99424,3.32393,0.385963,-0.324461,7.40517,-0.682487,-111.293,2.22784,-0.205326
-0.323162,-9.0535,3.47835,0.384165,-0.323162,7.32986,-0.866148,-110.908,2.10728,-0.249011
-0.34537,-8.94167,2.68374,0.386777,-0.34537,7.42159,-0.543745,-115.155,2.76539,-0.202607
-0.297521,-9.21182,4.43234,0.390502,-0.297521,7.40648,-1.06566,-111.758,1.67101,-0.240429
-0.330909,-7.75366,2.97059,0.370241,-0.330909,6.59113,-0.192843,-113.789,2.21879,-0.0649175
-0.336239,-7.44876,3.15498,0.371992,-0.336239,6.41704,-0.394243,-114.327,2.03394,-0.124959
-0.313822,-7.72888,6.36581,0.384285,-0.313822,6.71336,-0.359457,-112.25,1.0546,-0.0564669
-0.322864,-7.72246,9.25918,0.392433,-0.322864,6.5556,-0.458111,-111.483,0.708011,-0.0494764
-0.330645,-6.89236,8.36365,0.382787,-0.330645,5.92944,-0.215558,-113.098,0.708954,-0.0257732
-0.319483,-8.87651,4.85688,0.393299,-0.319483,7.31719,-0.669779,-110.426,1.50656,-0.137903
-0.319302,-8.0478,7.2088,0.380992,-0.319302,6.77625,-0.435514,-110.063,0.939997,-0.0604142
-0.300101,-9.47135,6.55421,0.38517,-0.300101,7.5995,-0.831982,-112.44,1.15948,-0.126939
-0.300091,-9.51657,6.67485,0.38524,-0.300091,7.94712,-0.786577,-112.394,1.19061,-0.117842
-0.314396,-9.04538,8.18913,0.388284,-0.314396,7.19743,-0.929865,-111.345,0.8789,-0.113549
-0.327186,-9.2641,8.00867,0.379449,-0.327186,7.58364,-0.686874,-111.432,0.94693,-0.0857663
-0.330491,-7.07495,9.77705,0.38954,-0.330491,6.02141,-0.294714,-112.79,0.615872,-0.0301434
-0.304371,-8.48445,12.1395,0.374603,-0.304371,7.02728,-0.695996,-111.114,0.578878,-0.0573333
-0.32081,-7.80369,6.98021,0.392902,-0.32081,6.618,-0.513362,-111.126,0.948108,-0.0735453
-0.318006,-9.32116,4.78055,0.38273,-0.318006,7.61857,-0.864472,-110.292,1.59366,-0.180831
-0.343439,-9.43093,4.58065,0.379315,-0.343439,7.75386,-0.913419,-112.613,1.69274,-0.199408
-0.293758,-8.19501,5.28067,0.38092,-0.293758,6.7326,-0.595277,-110.868,1.27495,-0.112727
-0.340108,-8.5778,3.28314,0.384193,-0.340108,7.0867,-0.768677,-111.942,2.15851,-0.234129
-0.310801,-8.71103,2.70269,0.382814,-0.310801,7.00077,-0.887137,-112.208,2.59029,-0.328242
-0.331821,-9.62832,4.57425,0.381384,-0.331821,7.94835,-0.82495,-112.198,1.73763,-0.180347
-0.299664,-8.57141,6.845,0.401684,-0.299664,7.12703,-0.618107,-111.904,1.0412,-0.0903005
-0.308235,-7.77178,9.22244,0.400165,-0.308235,6.63119,-0.730481,-115.358,0.719028,-0.0792069
-0.328302,-8.20135,10.4757,0.397245,-0.328302,6.91829,-0.350683,-112.4,0.660411,-0.0334758
-0.333807,-8.26224,8.57714,0.392427,-0.333807,6.58599,-0.732658,-112.806,0.767853,-0.0854199
-0.324577,-8.69429,4.34915,0.379479,-0.324577,7.1799,-0.330456,-113.333,1.65087,-0.0759816
-0.318439,-8.62655,4.56971,0.379066,-0.318439,7.22286,-0.700776,-110.24,1.58059,-0.153352
-0.310556,-7.60834,5.76481,0.388124,-0.310556,6.23335,-0.484509,-110.878,1.08128,-0.084046
-0.314848,-9.2434,10.0435,0.377715,-0.314848,7.8062,-0.79833,-113.001,0.777237,-0.079487
-0.310537,-7.47626,3.85369,0.371682,-0.310537,6.3122,-0.590818,-112.699,1.63796,-0.153312
-0.313735,-8.29417,4.00673,0.380123,-0.313735,6.99182,-0.0796856,-114.811,1.74502,-0.019888
-0.31909,-9.15196,2.68384,0.384591,-0.31909,7.59833,-0.519167,-114.262,2.83114,-0.193442
-0.328562,-8.93054,2.83043,0.383565,-0.328562,7.24917,-0.814374,-112.026,2.56116,-0.287721
-0.325993,-9.01519,3.17931,0.386252,-0.325993,7.30714,-0.675123,-112.408,2.29834,-0.212349
-0.322253,-7.4885,3.23424,0.379761,-0.322253,6.30557,-0.0210832,-114.279,1.94963,-0.00651875
-0.320725,-7.53172,3.11074,0.381569,-0.320725,6.44339,-0.219964,-111.983,2.07133,-0.0707112
-0.31499,-5.76731,3.31047,0.387454,-0.31499,5.01809,0.144647,-117.162,1.51582,0.0436938
-0.312036,-6.99193,5.37343,0.373557,-0.312036,5.75204,-0.356341,-113.016,1.07046,-0.0663154
-0.322588,-9.94358,5.81808,0.396096,-0.322588,8.15862,-0.83783,-113.297,1.40229,-0.144005
-0.324645,-9.95178,5.89846,0.395558,-0.324645,8.05648,-0.955038,-112.818,1.36586,-0.161913
-0.330554,-7.41712,2.61198,0.37891,-0.330554,6.34773,-0.0100304,-115.027,2.43024,-0.00384017
-0.317297,-8.57471,3.62985,0.380345,-0.317297,7.04791,-0.850815,-110.429,1.94165,-0.234394
-0.332157,-7.8352,4.31061,0.392666,-0.332157,6.70998,-0.377624,-111.949,1.55662,-0.0876035
-0.323963,-7.60572,4.18783,0.39315,-0.323963,6.23863,-0.47559,-111.369,1.48971,-0.113565
-0.308186,-8.25294,7.22342,0.376367,-0.308186,7.13285,-0.42301,-112.747,0.987462,-0.0585609
-0.324184,-7.60104,6.21548,0.384976,-0.324184,6.09025,-0.594735,-112.418,0.979852,-0.0956861
-0.328856,-8.54523,5.79862,0.376852,-0.328856,7.14666,-0.67163,-110.363,1.23247,-0.115826
-0.321379,-9.17477,6.10142,0.380589,-0.321379,7.55985,-0.965298,-110.55,1.23903,-0.158209
-0.320883,-9.32665,6.45526,0.369097,-0.320883,7.56011,-0.862684,-111.401,1.17116,-0.13364
-0.303596,-7.52653,2.57348,0.381859,-0.303596,6.3419,-0.44185,-112.63,2.46433,-0.171694
-0.31924,-8.47391,6.70247,0.389878,-0.31924,6.83791,-0.858301,-110.355,1.02021,-0.128057
-0.31901,-8.48202,6.63842,0.390108,-0.31901,6.99229,-0.829949,-110.169,1.05331,-0.125022
-0.31899,-8.50421,6.68669,0.39006,-0.31899,6.96161,-0.846238,-110.062,1.04112,-0.126556
-0.319142,-8.51515,6.78353,0.390853,-0.319142,6.89405,-0.878408,-110.327,1.01629,-0.129491
-0.313956,-8.13471,3.15917,0.375254,-0.313956,6.74346,-0.587082,-110.789,2.13457,-0.185834
-0.320203,-7.78095,4.20692,0.37373,-0.320203,6.48198,-0.564179,-110.596,1.54079,-0.134107
-0.31926,-8.366,3.15312,0.395636,-0.31926,6.93426,-0.524929,-111.587,2.19917,-0.166479
-0.323349,-8.84981,3.39375,0.376308,-0.323349,7.13527,-0.967648,-111.301,2.10247,-0.285126
-0.316769,-8.6637,3.38069,0.367447,-0.316769,7.10435,-0.960704,-112.578,2.10145,-0.284174
-0.323674,-8.33196,2.93034,0.379151,-0.323674,6.90561,-0.440823,-111.842,2.35659,-0.150434
-0.325403,-8.64183,3.11359,0.384899,-0.325403,7.13494,-0.495912,-111.931,2.29155,-0.159274
-0.334721,-8.87156,3.70228,0.386211,-0.334721,7.26714,-0.889281,-111.23,1.96288,-0.240198
-0.317079,-8.63285,3.49102,0.388629,-0.317079,7.1041,-0.726598,-110.364,2.03496,-0.208133
-0.324089,-8.14477,3.73102,0.402118,-0.324089,6.79511,-0.607562,-111.944,1.82125,-0.162841
-0.31638,-7.519,4.02782,0.370693,-0.31638,6.46061,-0.336879,-112.211,1.604,-0.0836381
-0.316872,-9.1199,7.06637,0.397031,-0.316872,7.33952,-0.794602,-111.713,1.03866,-0.112448
-0.315225,-8.69728,5.92637,0.383552,-0.315225,6.99397,-0.634707,-111.371,1.18014,-0.107099
-0.331639,-7.51953,5.39079,0.380865,-0.331639,6.42848,-0.43934,-111.791,1.19249,-0.0814982
-0.3303,-8.09811,4.62093,0.375147,-0.3303,6.75975,-0.496832,-110.482,1.46285,-0.107518
-0.321917,-9.97797,4.81048,0.411572,-0.321917,8.02741,-1.2773,-115.73,1.66873,-0.265524
-0.304539,-8.53931,3.96627,0.396682,-0.304539,7.01936,-0.70361,-111.019,1.76977,-0.177398
-0.294292,-8.48859,2.9355,0.389417,-0.294292,6.96493,-0.606788,-112.524,2.37265,-0.206707
-0.342915,-7.81339,3.93476,0.383874,-0.342915,6.74146,-0.246918,-113.487,1.71331,-0.0627529
-0.302373,-7.98079,5.22329,0.3779,-0.302373,6.46025,-0.895076,-112.038,1.23682,-0.171362
-0.314144,-8.5505,5.07166,0.372691,-0.314144,7.19586,-0.441835,-111.078,1.41884,-0.0871184
-0.314814,-8.51193,4.36186,0.386667,-0.314814,6.96619,-0.950215,-110.751,1.59707,-0.217846
-0.312777,-7.74213,4.03327,0.395596,-0.312777,6.61946,-0.252108,-111.851,1.64121,-0.062507
-0.317472,-8.95718,4.478,0.376735,-0.317472,7.44556,-0.683863,-110.408,1.6627,-0.152716
-0.307996,-7.89045,3.50891,0.388628,-0.307996,6.6371,-0.566734,-111.052,1.8915,-0.161513
-0.323754,-7.7001,7.27246,0.381211,-0.323754,6.33497,-0.609787,-110.644,0.87109,-0.0838488
-0.341106,-7.65835,4.79122,0.377957,-0.341106,6.33148,-0.326079,-112.642,1.32148,-0.0680576
-0.296891,-7.41261,2.24408,0.376446,-0.296891,6.1542,-0.568302,-114.802,2.74241,-0.253244
-0.319596,-7.66287,2.36754,0.375831,-0.319596,6.30583,-0.532049,-112.918,2.66345,-0.224727
-0.313418,-8.09992,2.58965,0.397782,-0.313418,6.69284,-0.604897,-112.67,2.58446,-0.233583
-0.310843,-8.30817,6.21099,0.390334,-0.310843,6.93909,-0.338405,-111.175,1.11723,-0.0544849
-0.312351,-8.25333,9.46605,0.399362,-0.312351,7.04883,-0.478597,-112.599,0.744643,-0.0505594
-0.32077,-7.27823,4.61153,0.368831,-0.32077,6.23555,-0.356965,-112.646,1.35216,-0.077407
-0.324907,-8.64323,3.6858,0.400357,-0.324907,7.22135,-0.613321,-112.015,1.95924,-0.166401
-0.301848,-8.2613,8.3529,0.376661,-0.301848,6.51003,-0.935714,-113.521,0.779375,-0.112023
-0.308285,-7.84684,2.68863,0.403117,-0.308285,6.39595,-0.798717,-114.512,2.37888,-0.297071
-0.318937,-8.05437,3.54492,0.385182,-0.318937,6.872,-0.355831,-111.32,1.93855,-0.100378
-0.322971,-8.06342,3.79179,0.379558,-0.322971,6.69244,-0.522834,-110.145,1.76498,-0.137886
-0.330166,-8.42651,3.52613,0.381498,-0.330166,6.93137,-0.427136,-112.088,1.96572,-0.121135
