b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.302087,-7.64417,3.48998,0.37096,-0.302087,1.21159,3.14988,8.00616,-94.0587,0.347164,0.902552,2.29405
-0.315923,-7.48345,3.50397,0.37194,-0.315923,1.781,3.05997,7.76773,-93.666,0.508281,0.873286,2.21683
-0.316866,-7.79496,3.49727,0.374784,-0.316866,0.0977382,2.21838,7.23354,-95.9129,0.027947,0.634316,2.06834
-0.3157,-8.42941,3.41132,0.379221,-0.3157,0.902141,2.81804,8.3022,-94.3261,0.264455,0.826086,2.43372
-0.316896,-7.69743,5.58653,0.367333,-0.316896,1.53392,2.79371,7.61999,-94.1869,0.274574,0.500079,1.36399
-0.32231,-7.56055,6.36575,0.365275,-0.32231,1.364,3.5004,8.21786,-94.5327,0.214272,0.54988,1.29095
-0.320773,-7.58085,5.84031,0.364721,-0.320773,1.26343,2.90481,7.68718,-90.8268,0.216329,0.497372,1.31623
-0.330599,-8.46745,5.75724,0.364702,-0.330599,1.87954,3.36454,8.87129,-92.3169,0.326465,0.584401,1.54089
-0.325164,-6.36445,5.89075,0.378116,-0.325164,1.32349,3.18505,7.03331,-93.2851,0.224672,0.540687,1.19396
-0.322731,-7.23757,7.03902,0.388395,-0.322731,2.00359,3.6502,8.28057,-93.6462,0.28464,0.518567,1.17638
-0.32774,-7.75062,2.73503,0.373972,-0.32774,0.739315,2.13803,7.14061,-95.3958,0.270314,0.781723,2.6108
-0.306369,-7.99205,3.38497,0.362872,-0.306369,1.51471,2.65696,7.98375,-94.5041,0.447482,0.78493,2.35859
-0.309025,-7.59411,3.39769,0.362441,-0.309025,1.43818,2.72519,7.72225,-93.5728,0.423281,0.802072,2.2728
-0.323889,-8.31312,7.51999,0.383208,-0.323889,1.30172,2.50374,8.14614,-93.0892,0.173101,0.332944,1.08327
-0.321235,-7.01989,6.63955,0.407282,-0.321235,1.69334,3.77167,7.83634,-98.4209,0.255038,0.568061,1.18025
-0.298514,-8.30278,5.34597,0.362937,-0.298514,0.898955,2.84634,8.07622,-93.3376,0.168156,0.532428,1.51071
-0.313538,-6.99219,4.37914,0.371765,-0.313538,1.91114,3.46554,7.70266,-92.0463,0.436421,0.791376,1.75895
-0.331261,-7.7474,4.88238,0.361292,-0.331261,1.09694,2.78921,7.85851,-93.0018,0.224673,0.571282,1.60957
-0.315859,-7.22874,4.40364,0.37766,-0.315859,0.787032,2.6601,7.30061,-93.2679,0.178723,0.60407,1.65786
-0.303848,-8.55677,3.45146,0.384562,-0.303848,1.77011,3.1761,8.92794,-96.0161,0.512858,0.920221,2.58672
-0.325024,-7.6569,4.20473,0.371319,-0.325024,0.633385,2.15329,7.33034,-94.2777,0.150636,0.512111,1.74335
-0.304327,-7.25104,4.96371,0.361802,-0.304327,2.4655,4.26974,8.55696,-94.2579,0.496704,0.860191,1.7239
-0.330129,-6.62272,4.52357,0.371316,-0.330129,1.01094,2.88222,6.79509,-94.2192,0.223482,0.637156,1.50215
-0.310851,-8.47035,3.72779,0.38878,-0.310851,1.99354,3.78982,8.93781,-97.2432,0.534777,1.01664,2.39762
-0.323584,-7.40289,3.38931,0.358353,-0.323584,0.732292,2.12145,7.0755,-95.679,0.216059,0.625924,2.08759
-0.322307,-8.34363,3.36641,0.362889,-0.322307,0.589531,2.56204,7.77729,-95.0515,0.175121,0.76106,2.31026
-0.30589,-8.68782,4.49415,0.366353,-0.30589,1.70991,3.59755,8.99633,-94.7097,0.380474,0.800496,2.00179
-0.317089,-7.81324,5.1928,0.353485,-0.317089,0.951563,3.1361,7.85016,-96.0105,0.183247,0.603932,1.51174
-0.308269,-8.19101,4.70979,0.356656,-0.308269,1.48033,2.35644,7.96365,-97.218,0.314309,0.500328,1.69087
-0.302943,-8.25901,5.12394,0.35516,-0.302943,1.21315,3.11643,8.32141,-93.8321,0.23676,0.608209,1.62403
-0.304683,-8.69048,3.45133,0.382135,-0.304683,1.47137,2.72069,8.47905,-94.4233,0.426318,0.788301,2.45675
-0.298141,-8.52242,3.5038,0.383263,-0.298141,1.60467,2.91161,8.57688,-94.6002,0.457979,0.830985,2.44788
-0.322785,-7.13503,4.04315,0.373292,-0.322785,1.24685,2.78423,7.27436,-91.9148,0.308385,0.688631,1.79918
-0.319114,-7.08394,4.68832,0.380285,-0.319114,1.83691,3.53283,8.05629,-93.2664,0.391805,0.753537,1.71837
-0.313629,-8.37382,3.42682,0.36719,-0.313629,1.60037,3.29128,8.54078,-93.6016,0.467015,0.960448,2.49233
-0.31131,-8.15105,3.14285,0.362005,-0.31131,0.87508,2.84875,7.99752,-94.5234,0.278435,0.906422,2.54467
-0.324525,-8.17335,4.01575,0.396383,-0.324525,1.30517,3.14106,8.29456,-94.8402,0.325013,0.782185,2.06551
-0.34139,-7.02237,8.41234,0.351591,-0.34139,1.63495,2.9908,7.45075,-96.1477,0.194351,0.355525,0.885693
-0.323609,-7.54201,7.83714,0.359252,-0.323609,1.4171,3.04972,7.67474,-92.8001,0.180819,0.389137,0.979278
-0.31131,-7.90842,5.53798,0.388183,-0.31131,0.952209,2.63534,7.62117,-92.5054,0.171942,0.475867,1.37616
-0.308502,-6.83514,4.95246,0.393252,-0.308502,1.02657,2.8126,7.0548,-94.2377,0.207285,0.56792,1.42451
-0.310864,-8.83506,4.40402,0.378459,-0.310864,1.56245,3.14282,8.90282,-92.6659,0.354778,0.713625,2.02152
-0.317986,-7.66115,4.34373,0.362684,-0.317986,1.47892,2.84749,7.77451,-91.8934,0.340473,0.655541,1.78983
-0.315209,-7.58877,4.08452,0.367234,-0.315209,1.59402,3.48037,8.10012,-92.2604,0.390258,0.852087,1.98312
-0.313479,-7.28265,3.50488,0.371066,-0.313479,1.51142,2.86791,7.62999,-92.888,0.431234,0.818262,2.17696
-0.295975,-6.92519,4.19847,0.383829,-0.295975,0.996346,2.98985,7.17955,-94.4823,0.237311,0.712128,1.71004
-0.338694,-7.5636,4.32306,0.367222,-0.338694,2.28744,3.80476,8.53839,-93.4696,0.529125,0.880108,1.97508
-0.321983,-7.02071,3.90551,0.396784,-0.321983,1.3948,2.99389,7.39834,-94.6376,0.357138,0.766582,1.89434
-0.323843,-8.14265,4.65182,0.381894,-0.323843,1.85261,3.16449,8.45282,-92.2328,0.398255,0.680269,1.8171
-0.321877,-7.92857,4.77249,0.385829,-0.321877,1.67382,3.62148,8.51241,-93.2517,0.350723,0.758823,1.78364
-0.326631,-7.64153,3.76499,0.381778,-0.326631,1.38277,2.77965,7.84887,-93.248,0.367269,0.738288,2.0847
-0.325979,-7.70318,3.76239,0.378142,-0.325979,1.60734,2.79593,7.66898,-95.1792,0.427212,0.743124,2.03832
-0.309088,-7.18115,3.6031,0.377123,-0.309088,1.8891,3.72889,7.90394,-94.7789,0.524299,1.03491,2.19365
-0.310551,-7.41721,3.32904,0.380689,-0.310551,1.35344,3.29198,8.00502,-94.9578,0.406555,0.988868,2.4046
-0.316684,-8.05635,6.36777,0.367919,-0.316684,1.19356,3.08001,8.10622,-91.3559,0.187437,0.483687,1.27301
-0.326507,-7.32929,4.86754,0.369711,-0.326507,1.52322,2.89406,7.57559,-91.6916,0.312934,0.594563,1.55635
-0.309803,-7.17764,2.46068,0.373294,-0.309803,1.45654,3.12785,7.62273,-94.9403,0.591925,1.27113,3.09781
-0.307483,-8.4403,3.02146,0.38121,-0.307483,1.60624,3.03579,8.59763,-94.5703,0.531612,1.00474,2.84552
-0.325011,-6.39308,3.9522,0.360408,-0.325011,2.48018,4.11496,7.94558,-95.0445,0.627543,1.04118,2.01042
-0.32019,-6.84009,4.13892,0.365701,-0.32019,2.59092,4.14994,8.3113,-93.61,0.625989,1.00266,2.00808
-0.323455,-7.53493,3.97951,0.385897,-0.323455,1.18629,2.7888,7.59058,-92.311,0.2981,0.70079,1.90742
-0.315003,-6.71087,5.72195,0.370866,-0.315003,2.25217,3.75988,7.89119,-91.904,0.393603,0.657097,1.37911
-0.336162,-6.35745,8.69903,0.365872,-0.336162,2.38329,3.90714,7.72265,-94.1471,0.273972,0.449146,0.887759
-0.296136,-9.16855,3.94544,0.378781,-0.296136,1.03746,2.66989,8.68751,-94.49,0.262951,0.676704,2.20191
-0.306674,-9.10356,3.6519,0.367184,-0.306674,0.769266,2.31402,8.36168,-93.7886,0.210648,0.633648,2.28968
-0.321276,-7.75774,3.14957,0.369209,-0.321276,0.7001,2.61973,7.39537,-94.2612,0.222284,0.831772,2.34805
-0.303923,-7.16215,3.72129,0.370327,-0.303923,1.04919,3.13827,7.5497,-94.3591,0.281943,0.84333,2.02879
-0.335768,-7.25162,4.26071,0.369739,-0.335768,2.17256,3.91082,8.30331,-93.2393,0.509905,0.91788,1.94881
-0.296332,-7.4192,5.78339,0.390025,-0.296332,1.29767,2.69544,7.51768,-93.6662,0.224378,0.466066,1.29987
-0.333259,-8.43089,11.1056,0.375911,-0.333259,0.522157,2.02369,7.5738,-93.528,0.0470176,0.182223,0.681982
-0.332056,-8.46115,12.7208,0.374122,-0.332056,0.474691,2.25829,7.70218,-93.6728,0.0373161,0.177527,0.605479
-0.327243,-8.6993,14.0069,0.376046,-0.327243,-0.571573,1.24065,7.16059,-98.5121,-0.0408066,0.0885739,0.511219
-0.327396,-8.65773,13.9938,0.376151,-0.327396,-0.631615,1.19336,7.01446,-98.231,-0.0451354,0.0852777,0.501256
-0.327396,-8.65773,13.9938,0.376151,-0.327396,-0.631615,1.19336,7.01446,-98.231,-0.0451354,0.0852777,0.501256
-0.327612,-8.66009,13.9115,0.376274,-0.327612,-0.73244,1.17715,6.97712,-98.9019,-0.0526499,0.084617,0.501535
-0.327322,-8.68149,13.6812,0.376434,-0.327322,-0.643435,1.19151,7.06221,-98.4966,-0.0470306,0.0870909,0.516199
-0.335833,-6.72991,4.56339,0.369464,-0.335833,1.34166,2.8303,7.03246,-93.4752,0.294005,0.620219,1.54106
-0.338499,-7.47402,4.52676,0.366068,-0.338499,0.3499,2.025,6.89949,-94.6775,0.0772959,0.44734,1.52415
-0.334161,-7.3132,4.6465,0.369876,-0.334161,0.29171,2.12326,6.82694,-94.4363,0.0627806,0.45696,1.46926
-0.302326,-8.69543,4.35735,0.366974,-0.302326,2.03175,3.56385,9.09712,-94.1005,0.466282,0.817894,2.08777
-0.292536,-7.83221,3.80232,0.372373,-0.292536,1.09239,2.94271,7.90218,-93.362,0.287296,0.773924,2.07825
-0.306023,-8.28434,3.44915,0.371004,-0.306023,1.83623,3.09716,8.53499,-93.6028,0.53237,0.897947,2.47452
-0.299818,-8.57133,2.21139,0.361606,-0.299818,0.363949,1.83986,7.54885,-98.7235,0.164579,0.831992,3.41362
-0.321457,-8.14939,2.52255,0.359982,-0.321457,0.519441,2.32321,7.57531,-95.9812,0.205919,0.920979,3.00304
-0.300796,-7.56135,4.29251,0.378445,-0.300796,2.9035,4.18516,8.8765,-95.4665,0.676412,0.974992,2.0679
-0.31333,-6.31599,3.36062,0.373799,-0.31333,0.970708,2.65449,6.37492,-96.3658,0.288848,0.789881,1.89695
-0.305798,-6.3533,3.03769,0.36792,-0.305798,0.892675,2.87405,6.80724,-97.2927,0.293867,0.94613,2.24093
-0.306592,-7.08768,3.3829,0.35783,-0.306592,1.41416,2.96681,7.37975,-93.8963,0.418033,0.877003,2.18148
-0.303093,-7.138,2.87867,0.364753,-0.303093,0.985259,2.46362,6.98905,-94.9844,0.342261,0.855819,2.42787
-0.314866,-7.4714,3.05314,0.360869,-0.314866,1.30656,2.94736,7.6363,-93.3074,0.427938,0.965352,2.50113
-0.315386,-7.63228,3.54904,0.362779,-0.315386,1.76115,3.35437,8.12051,-92.4675,0.496232,0.945149,2.28808
-0.29679,-8.30555,3.39823,0.379488,-0.29679,1.52969,3.15245,8.47814,-93.7985,0.450144,0.927675,2.49487
-0.325359,-6.97012,3.38494,0.378401,-0.325359,1.46009,3.34324,7.56292,-93.3237,0.43135,0.987682,2.23429
-0.320581,-6.8915,3.2191,0.386948,-0.320581,1.72345,3.16977,7.50283,-94.2242,0.535384,0.984678,2.33073
-0.32019,-7.7777,4.09286,0.35443,-0.32019,1.84239,3.25079,8.28111,-93.3547,0.450148,0.794259,2.02331
-0.348448,-8.16553,4.37318,0.399235,-0.348448,0.881929,2.90992,8.00592,-98.2978,0.201668,0.665401,1.83068
-0.319324,-8.5277,4.94871,0.369663,-0.319324,1.78424,2.87419,8.5523,-93.1826,0.360546,0.580795,1.72819
-0.321991,-7.99953,4.36687,0.35526,-0.321991,0.60298,2.35254,7.47399,-93.5635,0.138081,0.538726,1.71152
-0.318264,-8.15363,4.60413,0.354974,-0.318264,0.850165,2.32174,7.66474,-93.1413,0.184652,0.504272,1.66475
-0.329436,-7.881,4.98225,0.357786,-0.329436,1.33133,2.7847,8.02094,-93.2387,0.267214,0.558924,1.6099
-0.326431,-8.14129,6.76812,0.358045,-0.326431,0.488792,1.90119,7.24952,-94.4551,0.0722197,0.280904,1.07113
-0.310144,-8.24441,4.90076,0.38147,-0.310144,1.96046,3.30903,8.62307,-92.2467,0.400032,0.675208,1.75954
-0.308281,-8.18323,3.48152,0.376311,-0.308281,1.02612,2.84374,8.12365,-92.8998,0.294732,0.816809,2.33336
-0.319591,-6.78823,5.6052,0.367023,-0.319591,1.79035,3.19024,7.37914,-92.3585,0.31941,0.569157,1.31648
-0.312355,-7.58558,6.02766,0.368124,-0.312355,1.43359,3.2933,7.82152,-92.8246,0.237835,0.546364,1.2976
-0.326852,-7.60029,4.18844,0.370259,-0.326852,1.4004,2.99941,7.79382,-91.3022,0.334348,0.716115,1.86079
-0.315268,-8.41507,3.79119,0.3738,-0.315268,1.39047,2.90832,8.31476,-92.1264,0.366763,0.767126,2.19318
-0.317096,-8.46181,3.72209,0.373313,-0.317096,1.40034,2.75754,8.25292,-92.7046,0.376225,0.740857,2.21728
-0.320559,-8.16402,3.47057,0.386794,-0.320559,0.623497,2.26506,7.6147,-93.5295,0.179653,0.652649,2.19407
-0.34277,-8.70652,6.51247,0.388278,-0.34277,1.71963,3.22047,8.83936,-94.5062,0.264051,0.494509,1.3573
-0.351209,-8.19788,5.5339,0.391754,-0.351209,1.4148,2.89918,8.06562,-96.6521,0.25566,0.523895,1.45749
-0.339264,-8.09182,5.01894,0.379066,-0.339264,0.975837,2.67367,7.71572,-93.9107,0.194431,0.532715,1.53732
-0.329583,-7.73542,4.68943,0.382965,-0.329583,1.35736,3.01678,8.11087,-93.5176,0.289451,0.643315,1.72961
-0.330985,-8.4791,4.52576,0.369084,-0.330985,0.517008,2.0497,7.69196,-92.7694,0.114237,0.452896,1.6996
-0.311198,-8.58268,3.85502,0.366183,-0.311198,1.01845,2.6407,8.28988,-92.3598,0.264188,0.685003,2.15041
-0.304967,-8.2347,5.79557,0.386079,-0.304967,0.880458,2.4935,7.99178,-93.0801,0.151919,0.430243,1.37895
-0.302344,-7.72102,6.56148,0.395322,-0.302344,0.411462,2.05778,7.2874,-97.2679,0.0627087,0.313615,1.11063
-0.30844,-7.24121,6.85634,0.393603,-0.30844,1.21189,2.80912,7.21862,-94.9033,0.176754,0.409711,1.05284
-0.311138,-6.89143,6.1927,0.393202,-0.311138,1.25095,2.88326,7.35028,-94.8997,0.202004,0.465589,1.18693
-0.304628,-8.53562,4.43559,0.368758,-0.304628,1.55384,3.16005,8.6944,-92.1353,0.350311,0.712431,1.96015
-0.305878,-6.96916,3.20696,0.371249,-0.305878,0.948437,2.93408,7.2084,-94.241,0.295743,0.914911,2.24773
-0.305649,-7.003,3.37906,0.372205,-0.305649,1.1461,2.90693,7.20379,-93.0362,0.339178,0.860277,2.13189
-0.30249,-8.33057,5.01508,0.366631,-0.30249,1.92205,3.23179,8.58996,-92.8242,0.383253,0.644413,1.71283
-0.321957,-6.44488,2.19374,0.376012,-0.321957,1.0745,2.96234,6.85182,-97.676,0.489803,1.35036,3.12335
-0.312608,-8.12282,4.15167,0.38727,-0.312608,2.31222,3.84671,9.03352,-94.2196,0.556937,0.926547,2.17588
-0.323868,-6.17305,2.47388,0.366852,-0.323868,1.20939,2.88865,6.50328,-98.1318,0.488863,1.16766,2.62878
-0.314339,-8.80399,2.37371,0.382212,-0.314339,0.859789,2.28368,8.07463,-97.2254,0.362213,0.962071,3.40169
-0.338268,-6.11804,3.38025,0.372914,-0.338268,1.55071,2.78576,6.67412,-97.9241,0.458756,0.824129,1.97445
-0.29329,-7.34718,4.47909,0.379163,-0.29329,1.96047,4.15584,8.46964,-96.6701,0.437695,0.92783,1.89093
-0.31745,-8.58129,4.29409,0.38102,-0.31745,1.02002,2.0228,7.96834,-95.3448,0.237541,0.471065,1.85565
-0.318281,-8.48812,5.1477,0.379787,-0.318281,0.63417,2.8716,8.26432,-95.4361,0.123195,0.557841,1.60544
-0.310253,-7.55339,3.16799,0.386381,-0.310253,0.639785,2.06859,6.9013,-95.6681,0.201953,0.652965,2.17845
-0.323904,-7.9721,4.13954,0.380939,-0.323904,1.0931,2.92133,7.87693,-92.4702,0.264062,0.705713,1.90285
-0.329055,-7.63437,4.79156,0.388693,-0.329055,1.1152,2.73425,7.52908,-92.916,0.232742,0.570638,1.57132
-0.304613,-7.45461,5.33018,0.375311,-0.304613,2.44278,3.84054,8.5061,-92.2918,0.458292,0.720527,1.59584
-0.309051,-7.43469,2.91214,0.374793,-0.309051,0.762475,2.58521,7.23392,-93.7933,0.261827,0.887735,2.48406
-0.322833,-8.24778,8.98994,0.372024,-0.322833,0.288095,2.05613,7.6406,-95.1401,0.0320463,0.228714,0.849905
-0.312018,-6.83768,4.21205,0.376497,-0.312018,0.594634,2.26581,6.54439,-93.9128,0.141174,0.537936,1.55373
-0.303683,-8.3063,4.14414,0.374028,-0.303683,1.49312,3.21031,8.51848,-92.1545,0.360295,0.774662,2.05555
-0.328134,-8.19245,2.63557,0.36812,-0.328134,1.37809,3.01146,8.28865,-94.8697,0.522881,1.14262,3.14492
-0.301769,-8.3686,2.46381,0.36585,-0.301769,1.46127,3.2097,8.64882,-97.8019,0.593092,1.30274,3.51035
-0.328741,-6.17646,4.32565,0.375169,-0.328741,1.69552,3.26872,6.95811,-93.9819,0.391968,0.755659,1.60857
-0.320238,-6.10743,4.551,0.391515,-0.320238,1.98904,3.66334,7.17057,-95.5288,0.437056,0.804954,1.5756
-0.329864,-6.18751,4.12137,0.40748,-0.329864,1.93886,3.52386,7.13894,-99.5365,0.470441,0.855022,1.73218
-0.345479,-6.40317,6.17179,0.387884,-0.345479,2.52734,4.04275,7.85207,-95.9638,0.409499,0.655037,1.27225
-0.326194,-6.90375,4.81145,0.384167,-0.326194,1.50247,3.0685,7.37509,-92.3326,0.31227,0.637749,1.53282
-0.327294,-7.44571,5.05146,0.386285,-0.327294,1.56011,3.0628,7.76671,-92.0274,0.308843,0.60632,1.53752
-0.305287,-7.46705,3.73006,0.385544,-0.305287,0.965381,2.51215,7.35901,-93.1872,0.258811,0.673488,1.97289
-0.301198,-7.58546,4.09233,0.38788,-0.301198,1.27659,2.91015,7.88882,-94.2012,0.311946,0.711124,1.92771
-0.300197,-7.57336,4.0025,0.388296,-0.300197,1.25855,2.86569,7.70463,-93.0784,0.314442,0.715976,1.92496
-0.318687,-7.33895,4.28708,0.364622,-0.318687,1.6128,3.2583,7.87383,-91.3657,0.376201,0.760029,1.83664
-0.350171,-6.96192,4.70557,0.373121,-0.350171,2.58975,4.05851,8.3493,-95.6618,0.550359,0.862491,1.77434
-0.293896,-8.31049,3.83482,0.387228,-0.293896,0.244472,1.96598,7.33763,-95.5561,0.0637505,0.512664,1.91342
-0.29007,-8.33846,3.8567,0.391256,-0.29007,0.366447,1.62106,7.23826,-97.7138,0.0950156,0.420324,1.8768
-0.33334,-7.17462,4.3217,0.360532,-0.33334,1.8338,3.86118,8.12472,-94.7757,0.424324,0.893441,1.87998
-0.342373,-7.1544,4.20053,0.351224,-0.342373,1.49016,2.95864,7.60624,-96.7046,0.354755,0.70435,1.81078
-0.28921,-9.00172,12.6495,0.397826,-0.28921,1.12107,2.98256,8.81819,-98.0575,0.0886257,0.235784,0.697117
-0.313114,-7.6701,8.13337,0.38524,-0.313114,0.947646,2.7685,7.55566,-92.1573,0.116513,0.340388,0.92897
-0.332767,-7.06733,10.8797,0.38519,-0.332767,2.58456,4.33511,8.65583,-94.9269,0.237558,0.398459,0.795595
-0.331903,-7.2253,8.56739,0.391175,-0.331903,1.76309,3.44619,7.96042,-93.2325,0.205791,0.402245,0.929154
-0.340168,-7.0445,8.8993,0.394559,-0.340168,1.3992,3.18442,7.3573,-96.3465,0.157225,0.357828,0.826728
-0.293676,-6.22846,6.33959,0.378791,-0.293676,1.95792,3.55771,7.26315,-94.1724,0.308841,0.561189,1.14568
-0.318185,-7.32275,7.73966,0.371812,-0.318185,1.47265,3.28498,7.88613,-91.2265,0.190274,0.424435,1.01892
-0.327851,-7.80228,10.43,0.359492,-0.327851,1.60677,3.04078,8.16978,-92.723,0.154053,0.291542,0.783297
-0.323875,-6.62972,7.13316,0.372308,-0.323875,1.77104,3.63613,7.70637,-93.0446,0.248283,0.50975,1.08036
-0.303588,-8.24707,3.32912,0.375693,-0.303588,1.65436,2.89325,8.45086,-94.6648,0.496937,0.869074,2.53846
-0.300122,-7.23951,2.87005,0.376613,-0.300122,0.808757,2.40985,6.95044,-94.9582,0.281792,0.839654,2.42171
-0.312387,-7.89967,3.23279,0.390329,-0.312387,1.55969,3.02124,8.24617,-95.053,0.482461,0.934562,2.55079
-0.318101,-8.01176,4.36005,0.376617,-0.318101,1.62869,3.05839,8.26666,-91.2863,0.373548,0.701458,1.896
-0.324251,-7.80716,4.08367,0.374785,-0.324251,1.32396,3.02148,7.95497,-91.3059,0.324209,0.739893,1.948
-0.286837,-7.06954,2.91371,0.379334,-0.286837,0.771851,2.71484,7.08703,-96.7381,0.264903,0.931746,2.4323
-0.326493,-7.38805,3.16445,0.382787,-0.326493,1.51886,3.46562,8.19785,-97.3193,0.479974,1.09517,2.5906
-0.331308,-7.226,2.58488,0.372371,-0.331308,1.56034,3.00495,7.38181,-97.7316,0.603639,1.16251,2.85576
-0.330499,-7.26089,2.8266,0.372592,-0.330499,1.71651,3.21033,7.97757,-96.1616,0.607269,1.13576,2.82232
-0.334144,-7.13928,2.43403,0.373723,-0.334144,1.52762,2.77138,7.62083,-100.023,0.62761,1.1386,3.13095
-0.316203,-7.34712,3.62412,0.376274,-0.316203,2.11592,4.05704,8.21328,-97.5987,0.583845,1.11945,2.26628
-0.290006,-7.33946,3.32892,0.381518,-0.290006,1.18006,2.49743,7.09811,-97.2287,0.354487,0.750221,2.13225
-0.31166,-8.08652,4.11662,0.365098,-0.31166,1.97665,3.51674,8.85226,-94.3481,0.480163,0.85428,2.15037
-0.309663,-8.22082,4.19544,0.365052,-0.309663,2.28001,3.5125,9.05936,-96.1188,0.543451,0.837219,2.15934
-0.319808,-7.79851,4.05835,0.368884,-0.319808,1.85511,3.54093,8.62934,-94.2258,0.45711,0.872505,2.12632
-0.303093,-8.02749,4.04883,0.373874,-0.303093,1.74477,3.11467,8.45216,-93.1213,0.430932,0.769275,2.08755
-0.294807,-7.39212,4.87782,0.3816,-0.294807,0.993102,2.86514,7.58761,-93.7551,0.203595,0.587381,1.55553
-0.328585,-7.06472,5.22832,0.356601,-0.328585,1.47642,2.67844,7.32767,-95.072,0.282389,0.512295,1.40153
-0.329197,-7.15786,5.39731,0.356507,-0.329197,1.53779,3.03803,7.56171,-92.7491,0.284917,0.562879,1.40101
-0.299168,-7.6723,5.77771,0.365778,-0.299168,1.9385,3.39131,8.29708,-91.7265,0.335514,0.586963,1.43605
-0.287606,-7.81728,6.18603,0.359634,-0.287606,2.08052,3.66661,8.67056,-94.5632,0.336326,0.592724,1.40164
-0.308048,-8.37397,5.70117,0.36596,-0.308048,1.5529,3.19182,8.70121,-92.3741,0.272382,0.559854,1.52621
-0.321719,-6.9148,3.49982,0.375582,-0.321719,1.84341,3.5144,7.73007,-92.6421,0.526716,1.00417,2.20871
-0.308422,-6.81185,3.74852,0.372029,-0.308422,1.9505,3.34428,7.71777,-93.6301,0.520338,0.89216,2.05888
-0.299784,-6.96641,3.43017,0.36423,-0.299784,1.31122,2.90797,7.24172,-93.6198,0.382262,0.847763,2.11119
-0.332123,-8.50234,4.4078,0.37879,-0.332123,1.89799,3.28381,8.80354,-93.0517,0.430598,0.745,1.99727
-0.30806,-6.35468,3.60019,0.362872,-0.30806,1.40031,3.26319,6.99732,-94.6483,0.388956,0.906394,1.9436
-0.333312,-6.86784,5.54436,0.383678,-0.333312,2.57172,3.99016,8.21244,-93.7102,0.463844,0.719678,1.48122
-0.323859,-7.04454,5.38518,0.384621,-0.323859,2.34679,3.8248,8.18116,-92.5588,0.435787,0.710245,1.5192
-0.304776,-8.57988,4.41698,0.372527,-0.304776,0.500525,2.12008,7.703,-92.8754,0.113318,0.479983,1.74395
-0.329057,-6.74752,6.14978,0.371752,-0.329057,0.920168,2.64311,6.88136,-93.0043,0.149626,0.429789,1.11896
-0.32646,-7.84989,3.74802,0.357775,-0.32646,0.961994,2.84644,7.95012,-95.1188,0.256667,0.759451,2.12115
-0.297969,-8.65542,4.67928,0.377976,-0.297969,1.6652,2.85493,8.56546,-93.8142,0.355867,0.610123,1.83051
-0.331524,-8.24263,3.41931,0.367628,-0.331524,0.0935618,1.5053,7.00999,-95.9353,0.0273628,0.440237,2.05012
-0.33901,-8.20606,5.9534,0.382203,-0.33901,2.68238,4.44931,9.68243,-98.2018,0.450564,0.747356,1.62637
-0.306786,-6.53816,2.76822,0.365582,-0.306786,0.359831,2.51679,6.52819,-99.0664,0.129986,0.909171,2.35826
-0.309069,-7.28419,4.83789,0.377624,-0.309069,2.808,4.67877,9.16654,-97.2422,0.580417,0.96711,1.89474
-0.331216,-8.02077,2.96128,0.364578,-0.331216,0.387014,1.70787,7.20759,-97.0431,0.130692,0.576734,2.43394
-0.295984,-7.97748,4.6873,0.391143,-0.295984,1.78899,3.58424,8.34014,-96.9749,0.381668,0.764671,1.77931
-0.292998,-7.79176,4.9973,0.394672,-0.292998,2.36405,3.81361,8.61537,-96.2684,0.473065,0.763133,1.724
-0.323702,-6.74818,5.15579,0.372698,-0.323702,0.942949,2.55513,6.72618,-93.1345,0.182891,0.495585,1.30459
-0.318388,-9.34929,5.36056,0.369797,-0.318388,1.94417,3.47244,9.65599,-94.9631,0.362681,0.647775,1.8013
-0.313055,-6.65984,2.81642,0.364351,-0.313055,1.02835,2.75478,6.8479,-94.9726,0.365126,0.978116,2.43142
-0.31415,-7.48172,3.59214,0.371344,-0.31415,1.86705,3.24075,8.05131,-92.311,0.519761,0.902179,2.24137
-0.328802,-7.88012,7.51327,0.376657,-0.328802,1.49786,3.28446,8.33862,-91.8469,0.199361,0.437154,1.10985
-0.320445,-8.18466,8.81295,0.375318,-0.320445,0.655166,2.09916,7.58144,-92.2764,0.0743413,0.23819,0.860261
-0.318833,-7.57992,4.93749,0.380279,-0.318833,1.07903,2.47906,7.43605,-91.8201,0.218538,0.502089,1.50604
-0.330364,-7.73328,5.77025,0.369074,-0.330364,0.925837,2.38933,7.42246,-91.8233,0.16045,0.414077,1.28633
-0.310541,-8.68059,8.02069,0.387015,-0.310541,1.77274,3.14969,8.82869,-92.7993,0.221021,0.392696,1.10074
-0.302177,-8.53098,5.9551,0.381066,-0.302177,1.13773,2.85378,8.34795,-91.9522,0.191051,0.479216,1.40182
-0.292467,-7.82461,5.94621,0.373053,-0.292467,1.10311,3.30468,8.07797,-94.9844,0.185515,0.555763,1.35851
-0.347883,-6.95526,3.76405,0.376438,-0.347883,1.50087,2.72391,7.15266,-96.5502,0.398739,0.723665,1.90026
