b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.331918,0.023399,7.15896,0.410227,-0.331918,3.19715,-175.465,0.446594
-0.302821,0.0312828,12.8742,0.411046,-0.302821,3.30544,-176.943,0.256749
-0.325486,0.0418442,5.84857,0.421914,-0.325486,2.77759,-174.781,0.474918
-0.329914,0.0524256,5.98313,0.412717,-0.329914,2.44077,-176.925,0.407941
-0.330009,0.0142099,4.00803,0.451139,-0.330009,3.2556,-178.246,0.81227
-0.324107,0.00243807,2.41152,0.449531,-0.324107,2.56994,-178.713,1.06569
-0.310795,0.0289941,2.81052,0.439013,-0.310795,2.53726,-175.744,0.902772
-0.320641,0.0215704,4.57476,0.402192,-0.320641,2.56136,-175.684,0.559889
-0.320252,0.0305233,7.21578,0.394497,-0.320252,2.38869,-178.49,0.331037
-0.317533,0.0290404,7.47329,0.396813,-0.317533,3.02399,-176.724,0.40464
-0.320977,0.0612232,17.7521,0.410557,-0.320977,2.75427,-179.599,0.155152
-0.320603,0.0653804,16.2391,0.409974,-0.320603,3.13327,-180.294,0.192946
-0.319956,0.0642568,12.1787,0.412215,-0.319956,2.69631,-178.992,0.221396
-0.315164,0.0529237,12.0212,0.411854,-0.315164,2.74405,-177.342,0.228267
-0.314588,0.00744826,6.30874,0.416428,-0.314588,2.896,-174.823,0.459045
-0.315758,0.00892151,5.98551,0.416408,-0.315758,2.40024,-175.871,0.401008
-0.306977,0.0102732,6.65271,0.425826,-0.306977,3.25405,-175.324,0.489131
-0.303002,0.0250672,2.92916,0.420256,-0.303002,2.9051,-174.095,0.991788
-0.34225,0.0095681,2.72957,0.431482,-0.34225,2.72402,-176.285,0.997967
-0.292969,0.041774,3.54329,0.410062,-0.292969,3.23761,-176.275,0.91373
-0.31995,-0.00824141,4.58672,0.426413,-0.31995,2.54281,-176.928,0.554384
-0.300771,0.0133153,4.95616,0.421681,-0.300771,3.17398,-174.824,0.64041
-0.299489,0.0171033,4.26477,0.419674,-0.299489,2.77118,-174.523,0.649784
-0.33537,0.029344,3.80067,0.423999,-0.33537,3.3111,-175.137,0.871189
-0.322557,0.019918,6.09007,0.436951,-0.322557,3.45123,-176.332,0.566698
-0.325594,0.0373566,5.14256,0.398977,-0.325594,3.33095,-176.98,0.647722
-0.287826,0.00710855,1.4989,0.437962,-0.287826,2.89647,-178.733,1.9324
-0.350447,0.0466736,5.02194,0.405591,-0.350447,2.81508,-178.165,0.560556
-0.328796,0.0376762,5.08219,0.418117,-0.328796,2.32498,-175.802,0.457475
-0.304192,0.0129105,1.38341,0.424173,-0.304192,2.49327,-176.594,1.80226
-0.32123,0.030066,3.52341,0.394752,-0.32123,3.32183,-177.272,0.942788
-0.331223,0.0452787,1.89987,0.435567,-0.331223,2.22402,-177.833,1.17062
-0.314826,0.0391187,2.39697,0.415859,-0.314826,2.41898,-175.163,1.00918
-0.316441,0.0361359,2.62342,0.415029,-0.316441,2.94972,-174.163,1.12438
-0.335557,0.0334154,4.09469,0.414375,-0.335557,3.0035,-174.719,0.733511
-0.329966,0.00892498,2.66735,0.416346,-0.329966,2.75804,-174.906,1.034
-0.319585,0.0238531,3.32768,0.42377,-0.319585,3.02543,-173.824,0.90917
-0.313117,0.0237909,4.25489,0.436871,-0.313117,2.75615,-174.99,0.647762
-0.325408,0.0242305,5.30389,0.444842,-0.325408,2.9239,-176.429,0.551275
-0.32384,0.0231231,4.85737,0.444096,-0.32384,2.26285,-177.736,0.465859
-0.324159,0.00835508,1.92432,0.444038,-0.324159,2.43774,-177.96,1.26681
-0.309965,-0.00526827,6.04001,0.433595,-0.309965,2.63091,-177.146,0.435581
-0.313608,0.0047933,4.01953,0.428483,-0.313608,2.64358,-175.209,0.657684
-0.335451,0.00112895,6.89043,0.421899,-0.335451,2.85781,-176.238,0.414751
-0.313165,0.0141527,8.63395,0.427795,-0.313165,2.87651,-175.238,0.333163
-0.343189,0.0323313,4.07693,0.422227,-0.343189,2.83085,-175.272,0.694358
-0.291669,0.0163557,4.49518,0.418959,-0.291669,2.90058,-175.15,0.645265
-0.333219,0.0252422,2.84805,0.401665,-0.333219,2.87424,-175.753,1.0092
-0.317463,0.0144273,4.75476,0.436222,-0.317463,2.87306,-175.105,0.60425
-0.302618,0.0000189361,2.77963,0.399614,-0.302618,3.21014,-177.712,1.15488
-0.328744,0.0544067,1.81075,0.443243,-0.328744,2.57415,-178.584,1.42159
-0.321697,0.0615228,1.89732,0.445425,-0.321697,3.39303,-180.707,1.78833
-0.324892,0.0570717,1.58897,0.435214,-0.324892,2.56675,-178.018,1.61536
-0.317185,0.0267566,2.10746,0.432799,-0.317185,3.06792,-175.063,1.45575
-0.319745,0.0212192,5.22043,0.405883,-0.319745,2.62617,-175.098,0.503056
-0.316012,0.036038,3.78972,0.420541,-0.316012,2.55935,-174.336,0.675341
-0.31657,0.0364379,4.18185,0.421012,-0.31657,3.16805,-174.224,0.757571
-0.315219,0.0285897,2.85108,0.43015,-0.315219,3.05281,-174.332,1.07076
-0.316182,0.0197006,4.09528,0.415205,-0.316182,2.92567,-173.816,0.7144
-0.307233,0.0125385,5.51411,0.407085,-0.307233,2.74737,-175.271,0.498244
-0.315118,0.0182254,10.0681,0.408793,-0.315118,2.57688,-176.163,0.255945
-0.309929,0.0378663,1.42596,0.432006,-0.309929,2.68588,-176.379,1.88355
-0.323539,0.010666,6.74328,0.404808,-0.323539,2.35521,-177.247,0.349268
-0.32707,0.010153,3.04063,0.410511,-0.32707,2.80114,-174.845,0.921239
-0.324786,0.00855655,3.87491,0.414874,-0.324786,3.16982,-174.7,0.818038
-0.33821,0.00853587,3.43931,0.414131,-0.33821,2.71425,-175.574,0.789185
-0.329921,0.000162569,3.9051,0.415625,-0.329921,3.18009,-175.635,0.814343
-0.321523,0.0285833,5.64815,0.429138,-0.321523,2.54641,-174.928,0.45084
-0.316847,0.0504593,2.23539,0.432143,-0.316847,2.99466,-175.989,1.33966
-0.326025,0.0151439,2.02383,0.406244,-0.326025,2.94078,-175.469,1.45308
-0.282758,0.0148777,4.80555,0.429188,-0.282758,2.65328,-176.893,0.552129
-0.295617,0.0124586,3.93541,0.432672,-0.295617,2.87803,-175.518,0.731317
-0.330434,0.0374112,2.47138,0.420134,-0.330434,2.95251,-174.625,1.19468
-0.344831,0.0369694,2.89185,0.414122,-0.344831,3.02926,-175.913,1.04752
-0.333585,0.040525,2.64529,0.417131,-0.333585,2.8098,-174.92,1.06219
-0.323499,0.00553577,2.17431,0.408958,-0.323499,3.13003,-175.781,1.43955
-0.312979,0.0458816,7.57204,0.43379,-0.312979,2.43719,-176.817,0.321867
-0.310657,0.0270057,5.00422,0.428546,-0.310657,3.27345,-174.69,0.654138
-0.319193,0.0263327,3.07025,0.409151,-0.319193,3.36986,-175.09,1.09758
-0.315459,0.0183765,3.00028,0.428895,-0.315459,2.45037,-174.981,0.816713
-0.333598,0.0255313,2.12572,0.433561,-0.333598,2.68263,-175.619,1.26198
-0.291242,0.0196214,4.51803,0.416656,-0.291242,3.13346,-175.304,0.693547
-0.287977,0.017956,4.29492,0.411044,-0.287977,3.00737,-175.848,0.700215
-0.324984,0.00631634,3.04416,0.440671,-0.324984,2.89769,-176.237,0.951886
-0.331741,-0.010961,3.22178,0.417211,-0.331741,2.80007,-177.028,0.869107
-0.312426,0.0657786,2.65509,0.423589,-0.312426,2.283,-178.283,0.859858
-0.320307,-0.0141789,3.29876,0.417732,-0.320307,2.43354,-178.111,0.737715
-0.330614,0.0185094,4.6546,0.410111,-0.330614,2.68182,-174.911,0.576165
-0.337286,0.0327862,4.53248,0.411267,-0.337286,2.6588,-175.307,0.58661
-0.318576,0.0379753,2.59598,0.398691,-0.318576,2.99054,-176.156,1.15199
-0.31663,0.0134651,3.80848,0.445078,-0.31663,2.92675,-176.37,0.768483
-0.309386,0.0362278,1.31656,0.396782,-0.309386,2.73184,-178.418,2.07498
-0.326758,0.00716645,3.14555,0.446834,-0.326758,2.60602,-177.629,0.828477
-0.324676,0.0252221,4.16329,0.424371,-0.324676,2.6502,-174.201,0.636564
-0.313,0.0339266,2.22917,0.397728,-0.313,2.57465,-176.699,1.15499
-0.336979,0.0216454,2.61396,0.413982,-0.336979,2.49531,-175.534,0.95461
-0.305967,0.0224464,3.32627,0.392449,-0.305967,2.71549,-177.417,0.816378
-0.31245,0.000120719,2.73804,0.397376,-0.31245,2.76289,-177.577,1.00908
-0.328939,0.0484743,5.31878,0.43519,-0.328939,2.23009,-177.736,0.419286
-0.310518,0.00451725,1.40728,0.412934,-0.310518,2.81561,-176.677,2.00074
-0.339417,0.0341178,3.25539,0.418428,-0.339417,2.62894,-175.19,0.807563
-0.336834,0.0344295,3.35058,0.418284,-0.336834,2.76098,-174.756,0.824031
-0.337891,0.0365576,3.19218,0.417918,-0.337891,2.33099,-176.131,0.73022
-0.314851,0.0548359,2.35568,0.413575,-0.314851,2.55878,-176.202,1.08622
-0.31866,-0.00135282,4.01018,0.428856,-0.31866,2.42046,-176.551,0.603579
-0.32621,0.0577865,3.45846,0.421741,-0.32621,2.81388,-175.971,0.813622
-0.320914,0.0538203,1.5108,0.409615,-0.320914,2.87415,-177.341,1.9024
-0.323328,0.0524789,1.85425,0.409643,-0.323328,2.72341,-176.531,1.46874
-0.320016,0.000817885,3.09379,0.411768,-0.320016,2.67433,-175.553,0.864417
-0.331958,0.0276019,2.4306,0.426396,-0.331958,2.44072,-175.344,1.00416
-0.337205,0.0267519,2.60338,0.426258,-0.337205,2.74472,-174.962,1.05429
-0.294727,0.0250271,2.4338,0.413143,-0.294727,3.23178,-175.592,1.32787
-0.324936,0.0285363,2.8932,0.443583,-0.324936,2.69983,-176.196,0.933163
-0.328936,0.0133176,4.32079,0.443755,-0.328936,2.55779,-176.989,0.591972
-0.3099,0.00879688,2.17183,0.424096,-0.3099,2.5935,-175.204,1.19415
-0.299023,0.0212007,2.3496,0.428947,-0.299023,3.14563,-175.25,1.3388
-0.339809,0.00926164,4.69049,0.420553,-0.339809,3.36094,-176.087,0.716545
-0.317145,0.0232727,3.7177,0.418179,-0.317145,2.54907,-174.213,0.685657
-0.30741,0.0258986,2.77012,0.409276,-0.30741,2.53419,-174.921,0.914832
-0.326365,0.0190227,5.41253,0.426287,-0.326365,2.3812,-175.556,0.439942
-0.33382,0.0241291,1.54814,0.413521,-0.33382,3.36314,-177.23,2.17238
-0.297205,0.0259391,4.79737,0.426998,-0.297205,2.63029,-175.057,0.548278
-0.339737,0.0199892,2.2412,0.409854,-0.339737,2.83639,-175.684,1.26557
-0.345828,0.0268479,2.74909,0.417274,-0.345828,2.84014,-175.601,1.03312
-0.324184,0.0223554,2.88824,0.425267,-0.324184,2.71926,-174.146,0.941495
-0.336103,0.0122013,3.18437,0.423174,-0.336103,3.51518,-176.262,1.10389
-0.333226,0.0223107,2.71063,0.420482,-0.333226,2.63085,-174.677,0.97057
-0.305266,0.0311086,3.50921,0.414878,-0.305266,3.03888,-174.137,0.865973
-0.301398,0.0213877,3.40227,0.413026,-0.301398,3.05742,-174.418,0.898641
-0.304378,0.0214926,2.98569,0.412381,-0.304378,2.20928,-176.279,0.739955
-0.32419,0.0347969,2.12952,0.419804,-0.32419,3.51002,-176.26,1.64827
-0.322252,0.0428085,1.31443,0.429486,-0.322252,2.12514,-178.156,1.61678
-0.335956,0.0199212,5.7576,0.421695,-0.335956,3.81857,-177.903,0.663222
-0.340076,0.0358582,3.01764,0.428722,-0.340076,3.47544,-176.729,1.15171
-0.285106,0.00743039,2.45506,0.436364,-0.285106,2.37209,-178.55,0.966205
-0.342349,0.0443785,1.84927,0.40622,-0.342349,3.3926,-178.942,1.83456
-0.28609,0.00364815,2.18221,0.433373,-0.28609,3.47207,-178.836,1.59108
-0.300826,0.0241455,4.96364,0.406813,-0.300826,2.55837,-175.581,0.515421
-0.308585,0.0360133,5.23113,0.412439,-0.308585,3.26633,-174.946,0.624404
-0.321358,0.0179509,3.12446,0.429838,-0.321358,2.83969,-174.301,0.908858
-0.304457,0.00979414,2.49974,0.423496,-0.304457,2.77344,-174.812,1.10949
-0.330726,0.0396637,1.90362,0.418238,-0.330726,2.67698,-175.319,1.40626
-0.330677,0.0333309,1.60382,0.397653,-0.330677,3.07662,-177.98,1.91831
-0.336638,0.0270734,1.40179,0.41821,-0.336638,3.07663,-176.756,2.19478
-0.286872,0.0258415,2.2254,0.411915,-0.286872,3.05103,-176.29,1.371
-0.345608,0.023163,5.27187,0.429074,-0.345608,3.04508,-175.967,0.577609
-0.322094,0.0321304,5.70905,0.410193,-0.322094,2.89515,-174.476,0.507116
-0.303144,0.00162904,1.51475,0.427082,-0.303144,2.9948,-177.018,1.97709
-0.339891,0.0402791,2.92493,0.415409,-0.339891,3.15031,-175.709,1.07706
-0.315172,0.00742866,3.2209,0.4459,-0.315172,3.22839,-177.193,1.00233
-0.312498,0.0402682,2.1827,0.408113,-0.312498,3.18526,-175.64,1.45933
-0.314304,0.0424426,2.13997,0.407762,-0.314304,3.16648,-175.803,1.47968
-0.34418,0.0277394,2.93134,0.423545,-0.34418,3.18786,-175.704,1.08751
-0.300334,0.0163749,3.18575,0.424766,-0.300334,3.03995,-174.537,0.954233
-0.322574,0.0199268,3.37993,0.438604,-0.322574,2.86147,-175.207,0.846607
-0.312222,0.0341153,5.23728,0.422922,-0.312222,2.64972,-174.359,0.505934
-0.294335,0.0175147,2.73197,0.437535,-0.294335,2.80402,-176.114,1.02637
-0.301019,0.0133655,2.89948,0.432297,-0.301019,3.06704,-175.218,1.05779
-0.322785,0.0318082,4.44726,0.419643,-0.322785,2.45919,-174.693,0.552968
-0.314988,0.0468247,5.50998,0.415006,-0.314988,2.50693,-175.544,0.454979
-0.293559,0.0257089,3.35981,0.431389,-0.293559,2.92704,-175.235,0.871192
-0.328286,0.0277648,5.28576,0.407342,-0.328286,2.89851,-174.802,0.548361
-0.304567,0.0226329,1.98108,0.432453,-0.304567,2.96425,-175.321,1.49628
-0.305786,0.0197184,2.1545,0.427874,-0.305786,2.95295,-174.739,1.3706
-0.318685,0.020984,1.45044,0.411233,-0.318685,2.2323,-177.016,1.53905
-0.318905,0.0261812,3.21985,0.422777,-0.318905,2.28581,-175.239,0.709911
-0.313681,0.00874958,3.47954,0.423644,-0.313681,3.39891,-175.154,0.976826
-0.318563,0.0421955,3.12293,0.415793,-0.318563,3.33364,-175.187,1.06747
-0.316325,0.00890957,3.26303,0.423847,-0.316325,3.40365,-175.186,1.04309
-0.298163,0.0219202,2.86132,0.426313,-0.298163,2.63567,-174.891,0.921136
-0.289385,0.0220335,2.9494,0.422972,-0.289385,2.88964,-175.265,0.979739
-0.343427,0.0201262,2.15737,0.412869,-0.343427,2.97017,-175.954,1.37675
-0.340056,0.0266858,2.11945,0.414636,-0.340056,2.69273,-175.547,1.27049
-0.344604,0.0316285,2.34389,0.416984,-0.344604,2.67909,-175.866,1.14301
-0.316126,0.0288773,3.60691,0.424065,-0.316126,2.83667,-173.782,0.786455
-0.302844,0.0292767,2.29416,0.441921,-0.302844,2.59495,-176.538,1.13111
-0.302491,0.0150014,2.16827,0.434032,-0.302491,2.78223,-175.569,1.28316
-0.314284,0.0446938,5.58306,0.429109,-0.314284,3.24777,-175.506,0.581718
-0.314312,0.0420071,4.72559,0.433344,-0.314312,2.74641,-175.128,0.581178
-0.31749,0.0385926,2.18035,0.424811,-0.31749,2.95195,-174.611,1.35389
-0.296772,0.0296558,7.16902,0.421868,-0.296772,2.99379,-175.162,0.417601
-0.336519,0.0212981,2.12761,0.419317,-0.336519,2.97766,-175.078,1.39953
-0.328688,0.0209981,3.09903,0.430611,-0.328688,3.05496,-174.608,0.98578
-0.327752,0.0236511,3.02801,0.421512,-0.327752,2.47116,-174.733,0.816102
-0.330828,0.0278782,5.0842,0.416155,-0.330828,2.34394,-175.663,0.461025
-0.316801,0.0266598,3.54669,0.423985,-0.316801,2.67187,-173.959,0.753343
-0.312947,0.0475476,2.94714,0.416876,-0.312947,3.08713,-174.974,1.0475
-0.308978,0.0297062,2.88509,0.430854,-0.308978,2.52872,-174.883,0.876481
-0.294825,0.0108632,2.23738,0.428805,-0.294825,2.69439,-175.894,1.20426
-0.291012,0.0398416,3.25966,0.429008,-0.291012,3.0877,-175.859,0.947248
-0.334233,0.00969322,2.31129,0.403238,-0.334233,2.8461,-176.414,1.23139
-0.298581,0.0416405,14.0121,0.439382,-0.298581,3.15178,-178.621,0.224933
-0.311465,0.0255193,3.87088,0.408338,-0.311465,3.17979,-174.523,0.821463
-0.326764,0.0327555,1.13684,0.413363,-0.326764,2.43644,-177.325,2.14316
-0.307488,0.0211718,2.34356,0.415922,-0.307488,2.33992,-175.447,0.998444
-0.311803,0.0083496,3.44666,0.413565,-0.311803,3.03676,-174.498,0.881076
-0.306044,0.0165158,4.30162,0.415228,-0.306044,2.89319,-174.165,0.672581
-0.318524,0.0197716,4.11876,0.412518,-0.318524,3.10243,-174.079,0.753243
-0.309018,0.0250085,2.377,0.42777,-0.309018,2.73506,-174.423,1.15064
-0.318552,0.00345417,2.67131,0.413463,-0.318552,2.47426,-175.835,0.926232
-0.306188,0.0274886,1.2046,0.425319,-0.306188,2.83471,-176.681,2.35325
-0.319613,0.0311521,1.42929,0.411306,-0.319613,2.41334,-176.291,1.68849
-0.317543,-0.00119598,5.06085,0.431871,-0.317543,2.20796,-177.975,0.436282
-0.329422,0.0050256,2.92968,0.438708,-0.329422,2.39954,-177.274,0.819045
-0.332994,0.00522865,2.88608,0.438041,-0.332994,2.52436,-176.949,0.874667
-0.298381,0.0530837,1.66501,0.413352,-0.298381,3.21103,-178.022,1.92854
-0.298829,0.0182231,1.48557,0.435864,-0.298829,2.47373,-177.33,1.66517
-0.322309,0.029779,2.88531,0.431606,-0.322309,3.3666,-175.311,1.1668
-0.32557,0.0376876,2.01492,0.430435,-0.32557,2.32258,-176.184,1.15269
-0.299828,0.0131105,5.0968,0.413248,-0.299828,2.20663,-177.126,0.432945
-0.317083,0.013031,4.55554,0.416709,-0.317083,2.25083,-176.017,0.494086
-0.333115,0.0347693,1.0262,0.427422,-0.333115,2.56471,-178.231,2.49924
-0.301805,-0.00446577,1.86516,0.40352,-0.301805,2.94711,-178.046,1.58008
-0.302987,-0.00317014,1.87941,0.410232,-0.302987,2.9704,-176.99,1.58049
-0.311021,-0.0059785,1.25244,0.41393,-0.311021,2.11925,-180.263,1.69209
-0.299979,-0.0044051,1.84066,0.398651,-0.299979,2.75068,-179.152,1.4944
-0.296127,-0.00549798,2.07395,0.399597,-0.296127,2.73678,-179.177,1.3196
-0.294469,0.0100862,1.74886,0.417674,-0.294469,3.05301,-176.335,1.74571
-0.295956,0.0244079,4.25144,0.407626,-0.295956,2.78892,-175.257,0.655994
-0.314084,0.0240425,4.44631,0.41083,-0.314084,2.65611,-174.335,0.597376
-0.310263,0.0246122,2.79591,0.428406,-0.310263,3.3833,-175.102,1.21009
-0.318498,0.00807277,2.1171,0.417116,-0.318498,2.45928,-175.593,1.16163
-0.30536,0.0238175,2.89938,0.411923,-0.30536,2.57674,-174.665,0.88872
-0.312515,0.0121601,3.2803,0.425017,-0.312515,3.3841,-175.007,1.03164
-0.316839,0.00768652,3.39965,0.427708,-0.316839,2.41661,-175.599,0.710839
-0.342635,0.0358997,1.17893,0.418836,-0.342635,2.64275,-177.989,2.24165
-0.301944,0.0317223,3.39082,0.430932,-0.301944,2.41491,-175.539,0.712191
-0.300563,0.0258587,2.85878,0.434296,-0.300563,2.94656,-175.096,1.03071
-0.317661,-0.0089552,4.84683,0.403844,-0.317661,3.23374,-177.706,0.667185
-0.333237,-0.00395203,7.9323,0.393218,-0.333237,2.64526,-180.768,0.333479
-0.299117,0.0573174,0.908174,0.451184,-0.299117,2.63416,-184.138,2.9005
-0.301741,0.055807,1.19622,0.444939,-0.301741,3.61168,-184.409,3.01924
-0.323084,0.0491804,1.42952,0.417826,-0.323084,3.63962,-180.097,2.54604
-0.309957,0.00809533,2.40205,0.443997,-0.309957,1.61364,-182.826,0.671774
-0.309741,0.0527269,3.00323,0.4141,-0.309741,3.36346,-176.526,1.11995
-0.322503,0.0300336,3.23718,0.40764,-0.322503,3.08946,-174.538,0.954366
-0.319601,0.016627,5.31065,0.412564,-0.319601,2.81587,-174.314,0.53023
-0.318529,0.0102222,3.58586,0.400979,-0.318529,2.8906,-175.675,0.806109
-0.303796,0.0134612,2.90158,0.404435,-0.303796,2.87536,-175.373,0.990962
-0.296058,0.0289404,4.89929,0.430555,-0.296058,2.98719,-175.125,0.609719
-0.310701,0.0163708,2.2715,0.427248,-0.310701,3.00579,-174.577,1.32326
-0.339478,0.0219973,6.86425,0.422525,-0.339478,3.20338,-175.651,0.466677
-0.294436,0.0347062,1.70736,0.4195,-0.294436,3.01236,-176.052,1.76433
-0.343575,0.0297422,1.29487,0.415082,-0.343575,2.9144,-177.656,2.25072
-0.303058,0.0207664,6.47618,0.42781,-0.303058,2.90812,-174.815,0.449049
-0.339201,0.0145304,1.92319,0.412238,-0.339201,2.58663,-176.29,1.34497
-0.296962,0.009513,2.2223,0.420408,-0.296962,3.29089,-176.024,1.48085
-0.312574,0.0157882,1.25758,0.431503,-0.312574,2.32773,-177.459,1.85096
-0.322602,0.00249419,1.3404,0.408826,-0.322602,2.93545,-177.527,2.18998
-0.308771,0.0503381,2.03528,0.431197,-0.308771,2.19266,-177.544,1.07733
-0.326763,0.00287897,2.25502,0.41207,-0.326763,2.78842,-175.65,1.23654
-0.319205,0.00321781,2.68675,0.415418,-0.319205,3.38432,-175.791,1.25963
-0.329481,0.0440773,3.56204,0.409812,-0.329481,2.43662,-175.966,0.684052
-0.306751,0.00882992,1.96284,0.426274,-0.306751,3.2696,-175.912,1.66575
-0.3205,0.0132731,2.12415,0.422123,-0.3205,2.60508,-174.836,1.22641
-0.320504,0.0179634,2.54552,0.419524,-0.320504,3.42816,-175.173,1.34674
-0.309749,0.0377752,1.95318,0.423313,-0.309749,2.401,-175.509,1.22928
-0.312817,0.0376534,2.0086,0.42,-0.312817,2.11373,-176.698,1.05234
-0.309298,0.0477821,3.09872,0.410465,-0.309298,2.58296,-175.516,0.833559
-0.334204,0.0484305,3.11322,0.421503,-0.334204,3.14618,-175.724,1.01059
-0.336187,0.0286007,4.51592,0.417894,-0.336187,2.61286,-174.932,0.578589
-0.32345,-0.00246858,5.09309,0.417339,-0.32345,3.27236,-175.919,0.642511
-0.301246,0.0490193,2.12121,0.415658,-0.301246,2.46578,-176.351,1.16244
-0.302812,0.0469688,2.30482,0.414646,-0.302812,2.29209,-176.67,0.994475
-0.298282,-0.00648098,2.07806,0.424079,-0.298282,2.28613,-178.547,1.10013
-0.311081,0.029869,1.52736,0.434191,-0.311081,2.26112,-177.068,1.48042
-0.351314,0.019649,1.64785,0.425669,-0.351314,2.64823,-177.61,1.60708
-0.353051,0.00755771,1.68443,0.414348,-0.353051,2.31576,-179.579,1.3748
-0.333784,0.0331142,1.94077,0.426023,-0.333784,3.10534,-175.554,1.60006
-0.293002,0.0322137,3.59507,0.41746,-0.293002,2.84557,-174.897,0.791519
-0.309783,0.0526133,11.9796,0.407399,-0.309783,2.74163,-177.803,0.228858
-0.314921,-0.000309233,2.2296,0.423368,-0.314921,2.93959,-175.489,1.31844
-0.316104,-0.00454764,2.08424,0.417887,-0.316104,2.84071,-176.101,1.36295
-0.329485,0.0445007,2.35954,0.433626,-0.329485,2.72185,-175.815,1.15355
-0.290954,0.0575721,1.97324,0.442613,-0.290954,2.88501,-179.412,1.46207
-0.291472,0.0602604,1.82516,0.441609,-0.291472,3.016,-179.934,1.65246
-0.282541,0.0453799,3.05628,0.429452,-0.282541,1.55461,-183.706,0.508659
-0.279991,0.0470914,3.37669,0.429021,-0.279991,1.87344,-181.335,0.554817
-0.314588,0.039535,2.07616,0.421949,-0.314588,3.70159,-177.69,1.78291
-0.282761,0.0271473,2.43365,0.454142,-0.282761,3.71597,-182.753,1.52691
-0.283264,0.0291415,2.36932,0.453533,-0.283264,3.55132,-181.773,1.49888
-0.273626,0.0228751,1.93957,0.452274,-0.273626,2.45447,-182.004,1.26547
-0.280589,0.0159422,2.17912,0.44532,-0.280589,2.73368,-179.163,1.25448
-0.276707,0.0241253,3.20151,0.432516,-0.276707,3.12743,-177.57,0.976861
-0.32098,0.0409089,3.64773,0.424651,-0.32098,2.67492,-174.449,0.733312
-0.299252,0.0258734,1.99163,0.434878,-0.299252,2.58257,-176.042,1.29671
-0.298359,0.0179601,4.54734,0.401906,-0.298359,2.6202,-176.341,0.576206
-0.304721,0.0296346,3.34451,0.436227,-0.304721,2.43418,-175.837,0.727813
-0.340029,0.0106124,1.57645,0.414142,-0.340029,2.8377,-176.773,1.80005
-0.325917,0.0289388,2.13175,0.414717,-0.325917,2.95697,-174.498,1.38711
-0.328018,0.0268033,2.11173,0.414813,-0.328018,3.03208,-174.671,1.43583
-0.323446,0.0323123,3.52686,0.389207,-0.323446,3.19203,-178.47,0.905063
-0.315874,0.0337549,2.42286,0.454813,-0.315874,2.86699,-178.534,1.18331
-0.317842,0.0219911,4.04352,0.447118,-0.317842,2.87947,-176.536,0.712121
-0.309576,0.0270839,1.91606,0.395721,-0.309576,3.14792,-177.43,1.64291
-0.308977,0.0279153,1.91355,0.396764,-0.308977,2.92499,-176.848,1.52857
-0.294093,0.0152925,4.31207,0.43919,-0.294093,2.88033,-176.32,0.667969
-0.315324,0.0271567,6.57813,0.422049,-0.315324,3.0796,-174.29,0.468158
-0.31083,0.0301572,5.10937,0.422525,-0.31083,2.66965,-174.217,0.522501
-0.317397,0.000882396,7.14092,0.416158,-0.317397,3.15734,-175.729,0.442147
-0.32318,0.000970082,9.06674,0.399735,-0.32318,2.78894,-178.063,0.307601
-0.292153,0.0267366,3.21543,0.436351,-0.292153,2.19562,-177.732,0.682838
-0.297178,0.041922,3.22041,0.453069,-0.297178,2.88658,-178.872,0.896341
-0.316353,0.0647761,4.77719,0.442387,-0.316353,3.13618,-178.855,0.656489
-0.319476,0.0673252,3.22788,0.440378,-0.319476,2.85214,-178.575,0.883594
-0.324736,0.0738751,3.56482,0.446445,-0.324736,2.86372,-180.678,0.803329
-0.307356,0.0575518,3.69239,0.45244,-0.307356,2.95868,-179.567,0.801293
-0.325918,-0.00429678,6.85538,0.395186,-0.325918,2.82439,-179.204,0.411997
-0.299027,0.0315599,2.67233,0.395886,-0.299027,2.77833,-177.102,1.03966
-0.310489,0.034312,2.97517,0.412697,-0.310489,2.60454,-174.46,0.875426
-0.325494,0.00782346,4.26847,0.419772,-0.325494,3.26123,-174.893,0.764029
-0.322139,0.0241895,2.14617,0.434851,-0.322139,2.53578,-175.524,1.18154
-0.321864,0.0262898,2.29124,0.435102,-0.321864,3.30005,-175.755,1.44029
-0.322748,0.0229784,1.70924,0.413348,-0.322748,3.36777,-176.235,1.97033
-0.313394,-0.000660527,2.39821,0.424162,-0.313394,2.52951,-176.03,1.05475
-0.306964,-0.0171348,2.27166,0.425608,-0.306964,3.05147,-178.039,1.34328
-0.314597,-0.00369295,2.76808,0.433288,-0.314597,3.043,-176.212,1.09932
-0.333413,0.00977476,2.51943,0.426497,-0.333413,2.97529,-175.169,1.18094
-0.331254,0.00909403,2.97282,0.427745,-0.331254,3.90084,-178.681,1.31217
-0.325576,0.0152632,1.77216,0.41871,-0.325576,2.10681,-177.258,1.18884
-0.324176,0.0201705,1.81055,0.425188,-0.324176,3.62314,-177.365,2.00113
-0.321899,0.0101956,1.28587,0.435104,-0.321899,2.50968,-177.589,1.95174
-0.31614,-0.00556324,2.06623,0.420488,-0.31614,3.61004,-178.236,1.74716
-0.316373,-0.00717137,6.88053,0.423519,-0.316373,2.99512,-176.429,0.435303
