b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.320648,0.0372136,1.65222,0.401134,-0.320648,2.78541,-176.625,1.68586
-0.29706,0.0223907,2.1047,0.427849,-0.29706,2.75457,-175.263,1.30877
-0.34952,0.0286795,2.92334,0.419914,-0.34952,2.72349,-176.101,0.931639
-0.327046,0.0577763,3.07593,0.417836,-0.327046,3.324,-176.987,1.08065
-0.300283,0.0308184,3.85477,0.42117,-0.300283,2.16408,-176.438,0.561404
-0.30996,0.0445144,4.18353,0.421243,-0.30996,2.42301,-175.363,0.579177
-0.276438,0.00702871,5.33566,0.43206,-0.276438,2.95132,-178.23,0.553132
-0.284803,0.00734896,5.01449,0.428997,-0.284803,2.77248,-176.891,0.552893
-0.329726,0.0418168,8.49264,0.40537,-0.329726,3.40916,-177.521,0.401426
-0.318803,0.0079528,4.69345,0.424286,-0.318803,2.47514,-175.359,0.527361
-0.318249,0.0410313,3.29746,0.412895,-0.318249,3.01315,-174.423,0.913778
-0.31452,0.025785,5.43527,0.422487,-0.31452,2.813,-173.994,0.517546
-0.320309,0.0304963,5.18905,0.400777,-0.320309,2.89453,-175.455,0.557815
-0.331814,0.0277674,1.90327,0.451986,-0.331814,3.33745,-179.628,1.75354
-0.316728,0.0225777,2.26825,0.435777,-0.316728,2.40881,-175.887,1.06197
-0.31242,0.0192379,2.66716,0.429184,-0.31242,3.41555,-175.349,1.2806
-0.303873,0.0122723,2.41187,0.43012,-0.303873,2.75686,-175.117,1.14304
-0.324043,0.0368535,2.8143,0.430534,-0.324043,3.23516,-175.114,1.14954
-0.32635,0.017072,3.77759,0.43241,-0.32635,2.56138,-175.146,0.678047
-0.314345,0.0407872,2.35845,0.409807,-0.314345,2.3454,-175.947,0.994468
-0.317296,0.0418329,2.51262,0.412449,-0.317296,2.67997,-174.766,1.0666
-0.321346,0.00650531,2.30461,0.425081,-0.321346,2.90404,-174.917,1.2601
-0.307488,0.0259142,2.48789,0.416351,-0.307488,3.01816,-174.174,1.21314
-0.327098,0.0118914,3.8353,0.421994,-0.327098,3.11288,-174.416,0.811639
-0.311634,0.0361556,3.74549,0.399603,-0.311634,3.02413,-175.751,0.807405
-0.328563,-0.00345963,2.25103,0.430219,-0.328563,3.12908,-176.629,1.39007
-0.344168,0.0206114,1.46023,0.43842,-0.344168,2.9361,-178.281,2.01071
-0.346687,0.0230041,1.75754,0.439899,-0.346687,3.6757,-180.738,2.0914
-0.349887,0.0220408,1.56512,0.439994,-0.349887,3.25819,-179.589,2.08175
-0.345283,0.020656,1.59951,0.42517,-0.345283,2.40216,-177.457,1.50181
-0.345622,0.0205592,1.63755,0.424709,-0.345622,2.49713,-177.141,1.52492
-0.363493,0.0320111,1.5576,0.44434,-0.363493,2.45722,-181.821,1.57756
-0.303657,0.0364415,2.04106,0.406173,-0.303657,3.20527,-176.178,1.57039
-0.30806,0.0318188,1.87298,0.413075,-0.30806,2.53417,-175.214,1.35302
-0.318672,0.0336066,2.4095,0.453853,-0.318672,3.35896,-179.215,1.39405
-0.323493,0.0283843,1.8356,0.457782,-0.323493,2.422,-180.34,1.31946
-0.332649,0.0238873,2.85982,0.414985,-0.332649,2.55502,-174.867,0.893421
-0.325373,0.0252732,2.80278,0.402076,-0.325373,3.67402,-177.906,1.31085
-0.324176,0.0247308,2.83211,0.401665,-0.324176,3.57034,-177.25,1.26067
-0.323806,0.0247252,2.60829,0.401272,-0.323806,3.19296,-175.798,1.22416
-0.298623,0.0342426,2.83509,0.441338,-0.298623,3.01507,-176.359,1.06348
-0.306101,0.0134016,2.93792,0.424891,-0.306101,2.80563,-174.399,0.954972
-0.321913,0.0419399,2.48283,0.418772,-0.321913,3.08343,-174.72,1.2419
-0.300926,-0.00362971,4.58237,0.420484,-0.300926,3.01983,-175.954,0.65901
-0.305735,0.0487856,1.8797,0.436371,-0.305735,2.77491,-176.76,1.47625
-0.288612,0.0447746,2.32915,0.409216,-0.288612,2.84207,-176.865,1.22021
-0.35171,0.0139714,1.16877,0.428846,-0.35171,2.9034,-179.686,2.48416
-0.285785,0.0386603,5.80976,0.403512,-0.285785,2.56684,-178.015,0.441815
-0.328396,0.0386158,4.66471,0.422166,-0.328396,2.66572,-174.636,0.571465
-0.348009,0.0351967,4.38896,0.419233,-0.348009,3.34462,-176.727,0.762055
-0.332986,0.0282176,6.17713,0.43123,-0.332986,2.50445,-175.828,0.405439
-0.327243,0.0233455,6.26514,0.424866,-0.327243,2.73699,-174.6,0.436861
-0.326281,0.0122613,8.22746,0.436908,-0.326281,2.74207,-176.42,0.333283
-0.318419,0.0316287,1.57226,0.402723,-0.318419,2.45719,-176.825,1.56284
-0.324978,0.0268526,1.6915,0.428544,-0.324978,3.14298,-175.683,1.8581
-0.324023,0.0211393,1.26137,0.427655,-0.324023,2.70057,-176.43,2.14099
-0.309078,0.0308643,1.29553,0.412512,-0.309078,2.87266,-176.306,2.21737
-0.334103,0.0213685,0.939137,0.422645,-0.334103,2.85939,-179.081,3.0447
-0.294869,0.022634,1.13806,0.41362,-0.294869,2.99407,-178.152,2.63085
-0.318966,0.021482,2.69626,0.43117,-0.318966,2.59154,-174.738,0.96116
-0.328859,0.0319023,3.71483,0.425914,-0.328859,3.20322,-174.571,0.86228
-0.322299,0.0162281,3.52283,0.425081,-0.322299,2.90421,-174.028,0.824398
-0.322661,0.052498,4.07934,0.421142,-0.322661,2.8271,-175.243,0.693029
-0.320142,0.0263446,5.09298,0.407134,-0.320142,2.82238,-174.541,0.554171
-0.314563,0.0199562,5.17687,0.406538,-0.314563,2.76441,-174.744,0.533993
-0.328526,0.0358861,3.90775,0.420209,-0.328526,2.28564,-175.678,0.584899
-0.297398,0.0427471,1.87267,0.430307,-0.297398,3.46475,-177.892,1.85017
-0.323292,0.0272984,1.84723,0.426031,-0.323292,2.51342,-175.166,1.36065
-0.339759,0.0158997,2.14559,0.419439,-0.339759,3.26945,-176.086,1.5238
-0.297424,0.0451956,2.74299,0.422117,-0.297424,2.51909,-175.766,0.918377
-0.30243,0.0450206,3.24171,0.421624,-0.30243,3.49192,-176.383,1.07719
-0.315041,0.0246204,3.21903,0.437533,-0.315041,3.26786,-175.437,1.01517
-0.314544,0.0198817,3.07998,0.438032,-0.314544,2.88372,-175.091,0.936281
-0.302445,0.0287013,5.999,0.425501,-0.302445,2.84786,-174.602,0.474722
-0.298223,0.040518,1.81987,0.410276,-0.298223,2.84597,-176.054,1.56383
-0.2957,0.0474584,1.87497,0.407752,-0.2957,3.43293,-178.67,1.83092
-0.320253,0.0199636,1.94165,0.432697,-0.320253,2.95411,-175.191,1.52144
-0.31968,0.0187302,2.36664,0.421965,-0.31968,3.0132,-174.18,1.2732
-0.324837,0.0214146,2.50377,0.414838,-0.324837,2.989,-174.199,1.1938
-0.327579,0.0244769,4.51343,0.417372,-0.327579,3.09548,-174.125,0.685837
-0.320504,0.025713,4.98356,0.414791,-0.320504,3.05135,-173.994,0.612284
-0.326549,0.0166003,2.76583,0.425778,-0.326549,2.52696,-174.863,0.913633
-0.328303,0.0144953,2.67779,0.435882,-0.328303,3.27843,-175.89,1.2243
-0.313345,0.0449834,4.31159,0.410468,-0.313345,2.44306,-175.683,0.566625
-0.317365,-0.00000355519,1.65684,0.426831,-0.317365,3.28137,-177.125,1.98051
-0.316687,0.0522778,2.79892,0.413519,-0.316687,2.46973,-175.995,0.882386
-0.313501,0.0480747,3.20107,0.416055,-0.313501,3.18993,-175.214,0.996521
-0.310914,0.0511191,2.29746,0.408974,-0.310914,3.25152,-176.677,1.41527
-0.323223,-0.000759177,4.29509,0.432807,-0.323223,2.83477,-175.867,0.660002
-0.322121,0.00998947,3.74366,0.417122,-0.322121,3.13133,-174.39,0.836436
-0.32428,0.00467109,3.41515,0.421289,-0.32428,2.70176,-174.905,0.79111
-0.310005,0.0471517,4.54867,0.413138,-0.310005,3.03735,-175.055,0.667744
-0.287743,0.0515374,2.61146,0.410681,-0.287743,3.07935,-177.556,1.17917
-0.325459,0.0228927,4.1237,0.411397,-0.325459,3.49864,-175.519,0.848421
-0.324651,0.0233054,3.52419,0.411905,-0.324651,2.83111,-174.069,0.803336
-0.347102,0.0340936,4.853,0.406098,-0.347102,2.76502,-176.844,0.569754
-0.315486,0.0409837,4.48777,0.410879,-0.315486,3.03204,-174.612,0.675623
-0.313691,0.0500096,3.72122,0.407655,-0.313691,2.7392,-175.619,0.736102
-0.297553,0.0129241,6.82709,0.433113,-0.297553,2.91227,-175.941,0.426575
-0.300211,0.0226536,5.79591,0.429411,-0.300211,2.67047,-175.16,0.460751
-0.354029,0.017349,2.30003,0.43603,-0.354029,3.06403,-178.021,1.33217
-0.339853,0.028686,2.16492,0.434994,-0.339853,3.07841,-176.325,1.42195
-0.338698,0.0453074,2.26241,0.452331,-0.338698,2.40327,-180.132,1.06226
-0.295773,0.00247569,1.31389,0.398115,-0.295773,2.58618,-180.223,1.96834
-0.322974,0.0147955,1.51413,0.428485,-0.322974,3.31538,-176.894,2.18964
-0.324739,0.0172715,3.88272,0.425199,-0.324739,2.52943,-174.688,0.651459
-0.320977,0.0422548,3.2428,0.412056,-0.320977,3.13258,-174.798,0.96601
-0.31653,0.0147738,2.90953,0.421396,-0.31653,2.31187,-175.428,0.794583
-0.311734,0.0177246,1.61849,0.422567,-0.311734,2.45268,-175.66,1.51541
-0.321275,0.0308057,1.41271,0.430006,-0.321275,3.08686,-176.438,2.18506
-0.304801,0.0170838,2.26806,0.40623,-0.304801,3.1937,-175.639,1.40812
-0.310273,0.0368495,4.27885,0.415862,-0.310273,3.08481,-174.228,0.720944
-0.325913,0.0174654,1.35606,0.409394,-0.325913,3.18414,-177.167,2.34809
-0.343085,0.0372117,1.12864,0.403676,-0.343085,3.17586,-180.749,2.81389
-0.355497,0.0324379,1.80019,0.421231,-0.355497,3.0558,-178.003,1.69749
-0.352969,0.0299022,1.89256,0.423184,-0.352969,3.2008,-177.766,1.69126
-0.312117,0.0313348,5.04658,0.428981,-0.312117,2.62442,-174.606,0.520039
-0.301555,0.0466173,3.5691,0.407107,-0.301555,3.01767,-175.814,0.845499
-0.317676,0.00964863,5.0686,0.410085,-0.317676,3.30907,-175.258,0.652857
-0.310949,0.0124595,5.34178,0.410475,-0.310949,3.46234,-175.738,0.648164
-0.324949,0.0290742,3.40404,0.403373,-0.324949,2.05054,-178.119,0.602386
-0.297596,0.0164745,4.57795,0.410193,-0.297596,2.17056,-177.472,0.474134
-0.316151,0.0170554,4.93098,0.411954,-0.316151,2.4248,-175.266,0.491748
-0.322667,0.039084,2.65018,0.427582,-0.322667,3.18267,-174.918,1.20092
-0.322479,0.0347376,2.23361,0.425357,-0.322479,3.28033,-175.182,1.46862
-0.287496,0.0430549,3.23851,0.410831,-0.287496,2.94994,-176.426,0.910894
-0.295148,0.0486166,3.58128,0.41727,-0.295148,2.73888,-175.767,0.764778
-0.295193,0.0419921,4.17914,0.417841,-0.295193,3.55966,-176.982,0.85177
-0.33512,0.0106628,4.28015,0.435713,-0.33512,3.48517,-176.904,0.814263
-0.330123,0.0157256,4.03434,0.432145,-0.330123,2.3155,-176.285,0.573947
-0.314121,0.0539521,7.02798,0.42349,-0.314121,2.40533,-176.864,0.34225
-0.316997,0.0249976,5.12917,0.415839,-0.316997,3.27301,-174.377,0.638117
-0.327,0.0172955,2.14279,0.422082,-0.327,2.64384,-174.754,1.23383
-0.324955,0.0237103,1.98047,0.415179,-0.324955,2.38458,-175.464,1.20404
-0.334158,0.036746,2.36862,0.422158,-0.334158,2.64803,-175.055,1.11796
-0.312248,0.0385485,2.85029,0.431905,-0.312248,2.4501,-175.389,0.859599
-0.302431,0.0282091,2.10746,0.418718,-0.302431,2.5721,-174.915,1.22047
-0.299922,0.0407191,2.81032,0.425984,-0.299922,3.44446,-176.234,1.22565
-0.33321,0.0127319,1.89974,0.428842,-0.33321,2.27211,-177.001,1.19601
-0.311695,0.0474292,5.07256,0.410711,-0.311695,2.94638,-175.218,0.580846
-0.312864,0.0301756,3.06647,0.417168,-0.312864,3.0339,-173.868,0.989379
-0.312219,0.0405544,3.09298,0.413619,-0.312219,2.65067,-174.547,0.856997
-0.343954,0.0282402,2.61713,0.430391,-0.343954,2.95111,-175.819,1.12761
-0.34171,0.000659752,2.43312,0.42869,-0.34171,2.3001,-178.212,0.94533
-0.302911,-0.0100197,3.20206,0.40508,-0.302911,3.44876,-178.728,1.07705
-0.312662,0.0274273,1.88926,0.419238,-0.312662,3.40278,-175.793,1.80111
-0.320248,0.0148237,1.94208,0.42079,-0.320248,2.64921,-174.824,1.36411
-0.33316,0.0301335,1.90533,0.418153,-0.33316,2.62592,-175.213,1.3782
-0.321144,0.0092845,2.89314,0.414143,-0.321144,2.57764,-174.942,0.89095
-0.323936,-0.016454,1.32494,0.422953,-0.323936,2.6919,-179.581,2.03171
-0.329596,0.0127086,1.83926,0.427177,-0.329596,2.60858,-175.659,1.41828
-0.282362,0.0225607,2.54194,0.416011,-0.282362,2.70136,-176.479,1.06272
-0.345303,0.0256549,3.92518,0.415108,-0.345303,3.13319,-175.677,0.79823
-0.280844,0.0272593,2.62328,0.432335,-0.280844,2.65282,-177.115,1.01126
-0.319281,0.045048,2.8657,0.421977,-0.319281,3.08587,-174.75,1.07683
-0.349924,0.0277166,6.97736,0.418627,-0.349924,3.30429,-177.148,0.473573
-0.342519,0.0406254,5.20479,0.418322,-0.342519,2.12929,-178.114,0.409102
-0.34216,0.0411186,5.30191,0.418738,-0.34216,2.28126,-177.266,0.430271
-0.325174,-0.00553095,5.68116,0.431303,-0.325174,3.06292,-176.535,0.539137
-0.325247,-0.00716463,6.03888,0.430851,-0.325247,3.0797,-176.791,0.509978
-0.307881,0.0446177,3.31274,0.457176,-0.307881,2.52218,-179.88,0.761357
-0.324176,0.00975751,1.983,0.388922,-0.324176,3.11002,-179.584,1.56834
-0.336353,0.0265279,2.04176,0.398434,-0.336353,2.86481,-177.095,1.4031
-0.320539,0.0309096,1.9033,0.387873,-0.320539,2.87765,-179.132,1.51193
-0.33899,0.0357371,1.68427,0.392165,-0.33899,2.9316,-179.64,1.74057
-0.29308,0.014414,7.54571,0.452275,-0.29308,2.55931,-179.995,0.339173
-0.333753,0.0452859,2.83375,0.427161,-0.333753,2.4591,-175.975,0.86779
-0.313858,0.0354716,3.16417,0.424885,-0.313858,2.46005,-174.721,0.77747
-0.323405,0.0304945,3.73695,0.418674,-0.323405,2.23222,-175.626,0.597339
-0.322735,0.0273416,2.52584,0.43558,-0.322735,3.34833,-175.815,1.32563
-0.309685,0.0170865,4.09844,0.391161,-0.309685,3.40202,-178.598,0.830077
-0.305346,0.0268172,3.65433,0.434299,-0.305346,2.44192,-175.561,0.668227
-0.324752,0.0265707,6.50439,0.40759,-0.324752,3.47236,-176.138,0.533848
-0.339946,0.0439612,4.10934,0.428178,-0.339946,2.40266,-176.636,0.584683
-0.301849,0.0228371,3.5954,0.414005,-0.301849,2.33361,-175.623,0.649054
-0.306789,0.0282658,3.84406,0.422453,-0.306789,3.00505,-173.934,0.781738
-0.313969,0.025056,3.83056,0.415185,-0.313969,2.91595,-173.741,0.761232
-0.307979,0.0197417,3.32783,0.422508,-0.307979,2.81611,-173.952,0.846232
-0.304213,0.00839529,4.16466,0.404511,-0.304213,3.02387,-175.625,0.726077
-0.302971,0.0168026,4.22352,0.407325,-0.302971,3.0016,-174.879,0.710687
-0.32904,0.0341784,2.70487,0.429366,-0.32904,3.0983,-174.843,1.14545
-0.309237,0.0385211,2.35787,0.407823,-0.309237,2.86216,-175.007,1.21388
-0.309604,0.0355483,8.13739,0.434079,-0.309604,2.8548,-175.676,0.350825
-0.296755,0.0390963,3.41075,0.414057,-0.296755,3.05008,-175.076,0.894256
-0.287385,0.0412087,2.91034,0.414496,-0.287385,2.83536,-176.102,0.974237
-0.296437,0.0413558,2.16307,0.418622,-0.296437,2.71356,-175.505,1.25449
-0.333469,0.0349202,4.9249,0.424179,-0.333469,2.3672,-175.791,0.480659
-0.322989,0.0109125,3.58207,0.421488,-0.322989,3.30225,-174.731,0.921885
-0.314404,0.041152,1.50414,0.417326,-0.314404,2.07558,-177.671,1.37991
-0.2922,0.0302999,2.35983,0.420211,-0.2922,2.72698,-175.286,1.15558
-0.338576,0.0209504,6.13701,0.419045,-0.338576,2.63161,-175.477,0.42881
-0.347392,0.00997087,7.91451,0.420991,-0.347392,3.32632,-177.472,0.420282
-0.330503,0.0352877,5.04219,0.413751,-0.330503,2.90181,-174.567,0.575506
-0.340656,0.00202498,4.47598,0.41563,-0.340656,2.57201,-176.756,0.574625
-0.289533,0.0478635,2.56014,0.414807,-0.289533,3.09631,-176.733,1.20943
-0.323465,0.0108756,5.99198,0.427634,-0.323465,2.66141,-175.133,0.444163
-0.328425,0.0105693,4.938,0.433273,-0.328425,2.65803,-175.564,0.53828
-0.301144,0.0252577,2.15559,0.423018,-0.301144,2.98349,-174.713,1.38407
-0.303242,0.00873824,1.94783,0.427734,-0.303242,2.82571,-175.545,1.4507
-0.276966,0.0211307,1.71077,0.420324,-0.276966,2.73514,-177.961,1.59877
-0.290887,0.0586101,1.87787,0.416465,-0.290887,2.76135,-178.057,1.47047
-0.279963,0.0314553,2.03207,0.427224,-0.279963,2.85763,-177.178,1.40627
-0.277225,0.0226028,1.85609,0.428935,-0.277225,2.8545,-177.857,1.53791
-0.341397,0.0221008,4.69615,0.421881,-0.341397,2.81108,-175.122,0.598593
-0.305752,0.00577022,3.49599,0.421581,-0.305752,2.86284,-174.713,0.818893
-0.32494,0.0154796,6.91532,0.417921,-0.32494,3.29129,-175.081,0.475942
-0.305453,0.0287341,5.80146,0.41847,-0.305453,3.15651,-174.467,0.544089
-0.320071,0.0347159,2.14555,0.414973,-0.320071,3.00554,-174.522,1.40083
-0.310822,0.0169153,5.87631,0.418712,-0.310822,2.80319,-174.286,0.477033
-0.31025,0.0189593,2.1887,0.420408,-0.31025,2.72652,-174.362,1.24573
-0.325702,0.0183716,2.81656,0.409401,-0.325702,2.29502,-176.06,0.814831
-0.334807,0.0222434,2.99764,0.406635,-0.334807,3.12662,-175.376,1.04303
-0.325922,0.037705,3.04657,0.41312,-0.325922,2.88464,-174.364,0.946848
-0.322742,0.0380577,2.80492,0.405531,-0.322742,2.82968,-175.02,1.00883
-0.341317,0.0200835,3.73071,0.438143,-0.341317,2.69094,-176.408,0.721296
-0.323679,0.0179751,3.20322,0.422429,-0.323679,3.01633,-173.979,0.941656
-0.316171,0.0137402,3.27758,0.392427,-0.316171,2.91371,-177.295,0.888982
-0.293842,0.0169735,2.8502,0.40743,-0.293842,3.69,-178.218,1.29464
-0.284517,0.031985,2.79747,0.418435,-0.284517,2.96761,-175.965,1.06082
-0.287365,0.0369676,2.30757,0.417026,-0.287365,3.16351,-176.43,1.37093
-0.341643,0.012003,1.9245,0.419397,-0.341643,3.443,-177.456,1.78903
-0.286612,0.0273123,2.15395,0.431149,-0.286612,2.80611,-176.403,1.30277
-0.318362,0.0380951,3.17051,0.430295,-0.318362,3.56539,-176.263,1.12455
-0.31831,0.0396836,3.12209,0.429174,-0.31831,3.29506,-175.139,1.0554
-0.309123,0.0391727,1.91012,0.418082,-0.309123,2.61116,-175.067,1.36701
-0.306973,-0.00246141,1.47935,0.419156,-0.306973,2.63345,-177.223,1.78014
-0.309345,-0.0141517,1.55061,0.433198,-0.309345,2.46241,-179.536,1.58802
-0.314194,-0.00204973,1.93621,0.442065,-0.314194,3.41495,-178.802,1.76373
-0.31413,-0.0020361,1.62518,0.447824,-0.31413,2.91167,-179.28,1.7916
-0.300997,0.0186532,3.60437,0.403028,-0.300997,3.09559,-175.568,0.858845
-0.293965,0.0248968,4.907,0.407519,-0.293965,2.80441,-175.539,0.571512
-0.309673,0.0147509,4.53458,0.40398,-0.309673,2.19116,-177.522,0.483211
-0.321703,0.0268479,2.26938,0.436344,-0.321703,2.68025,-175.32,1.18105
-0.330768,0.0227553,3.5482,0.441524,-0.330768,2.89541,-175.895,0.816023
-0.322593,0.0100527,5.03904,0.418628,-0.322593,2.63344,-174.785,0.522608
-0.304127,0.0334476,4.7653,0.411689,-0.304127,2.67006,-174.703,0.560313
-0.313088,0.0180231,2.6939,0.41801,-0.313088,2.84815,-173.959,1.05726
-0.312134,0.0286897,2.69213,0.415852,-0.312134,2.03192,-176.898,0.754765
-0.30938,0.0310176,5.55399,0.432391,-0.30938,2.6637,-174.978,0.479601
-0.317128,0.0612659,2.56339,0.435168,-0.317128,2.98036,-177.312,1.16267
-0.326541,-0.000629729,1.43777,0.392844,-0.326541,2.40504,-181.316,1.67276
-0.305265,0.050148,1.81334,0.452579,-0.305265,2.18925,-180.983,1.2073
-0.356478,0.0513005,3.9553,0.416846,-0.356478,3.1174,-178.628,0.788156
-0.317748,0.0110664,1.96644,0.438239,-0.317748,2.63499,-176.284,1.33998
-0.325514,0.0299153,2.10248,0.432837,-0.325514,3.19996,-175.566,1.52199
-0.305102,0.0218726,4.04616,0.408473,-0.305102,2.24602,-176.415,0.5551
-0.296913,0.049695,4.76573,0.414134,-0.296913,2.12468,-178.255,0.445824
-0.332291,-0.00506127,1.7072,0.433942,-0.332291,3.48679,-179.388,2.0424
-0.307112,0.0284046,1.13983,0.450589,-0.307112,2.74986,-180.289,2.41252
-0.307145,0.0283345,1.77243,0.433984,-0.307145,3.30838,-176.56,1.86658
-0.317075,0.0244549,5.66487,0.407077,-0.317075,4.0149,-179.592,0.708736
-0.312693,0.0235007,4.62787,0.408994,-0.312693,1.95339,-178.214,0.422093
-0.31436,0.0194931,5.27792,0.407111,-0.31436,2.52077,-175.322,0.477606
-0.335494,0.0300074,2.46797,0.414,-0.335494,2.47211,-175.502,1.00168
-0.300338,0.031901,10.2263,0.409876,-0.300338,2.64367,-176.383,0.258518
-0.303884,0.0370991,10.7643,0.415078,-0.303884,3.19889,-176.163,0.297175
-0.296678,0.0293269,9.7025,0.410568,-0.296678,2.75655,-176.223,0.284108
-0.299791,0.0327383,6.64885,0.413121,-0.299791,2.72907,-175.177,0.410457
-0.309042,0.0168595,6.53824,0.430106,-0.309042,3.5898,-176.439,0.549047
-0.33875,0.0500594,3.3743,0.404702,-0.33875,2.83766,-177.003,0.840963
-0.321892,0.0367696,3.17434,0.407152,-0.321892,3.07249,-174.803,0.967912
-0.312457,0.0239652,7.33666,0.432491,-0.312457,2.53043,-175.662,0.344902
-0.300229,0.0237174,8.52465,0.435922,-0.300229,2.88742,-176.198,0.338715
-0.309267,0.0176907,7.60369,0.433847,-0.309267,2.95316,-175.437,0.388385
-0.30988,0.0381096,4.39577,0.431616,-0.30988,2.82309,-174.705,0.642229
-0.316775,0.0270674,7.69817,0.407669,-0.316775,2.9963,-175.042,0.389223
-0.322255,0.0168318,1.53709,0.431218,-0.322255,2.73214,-175.883,1.77748
-0.298423,0.0268602,1.56979,0.425332,-0.298423,2.89522,-175.844,1.84434
-0.310009,0.0379762,1.64519,0.425887,-0.310009,2.68646,-175.425,1.63292
-0.294129,0.0162579,1.67114,0.425215,-0.294129,3.10907,-176.43,1.86045
-0.339439,0.0313527,1.91147,0.415711,-0.339439,3.42534,-177.098,1.79199
-0.321276,0.0309487,2.06507,0.40853,-0.321276,2.46212,-175.478,1.19227
-0.324351,0.00357292,2.04361,0.419677,-0.324351,2.68836,-175.532,1.3155
-0.304149,0.0394707,5.12342,0.427208,-0.304149,3.08268,-174.883,0.601684
-0.324991,0.0087758,5.02976,0.411531,-0.324991,3.16117,-175,0.628493
-0.332992,0.00593114,7.1108,0.41838,-0.332992,3.31242,-176.129,0.46583
-0.328861,0.0107117,5.97285,0.411655,-0.328861,2.48249,-175.973,0.415629
-0.314113,0.0416975,4.70953,0.411611,-0.314113,3.38865,-175.582,0.71953
-0.310942,0.0267742,4.28029,0.414704,-0.310942,2.59248,-174.281,0.605678
-0.309139,0.0368704,6.34682,0.416013,-0.309139,3.08529,-174.651,0.486116
-0.325691,-0.00180446,1.82141,0.428292,-0.325691,2.53153,-176.958,1.38988
-0.318944,0.00939059,2.15247,0.42161,-0.318944,2.49422,-175.324,1.15877
-0.297149,0.0389769,4.14282,0.432518,-0.297149,3.32474,-176.112,0.802532
-0.284838,0.027943,3.57994,0.443982,-0.284838,3.38975,-178.585,0.946875
-0.345698,0.0236968,2.91669,0.399013,-0.345698,2.37578,-178.748,0.814544
-0.317902,0.0326822,1.62087,0.406519,-0.317902,3.03961,-175.968,1.8753
-0.318142,0.0343902,1.88125,0.401262,-0.318142,2.29167,-177.365,1.21816
-0.316807,0.0319857,2.26682,0.404195,-0.316807,2.96386,-175.167,1.3075
-0.324141,0.0391919,1.6553,0.421637,-0.324141,3.14911,-175.869,1.90244
-0.323099,0.0050288,6.95348,0.415739,-0.323099,3.36732,-175.922,0.484263
-0.308379,-0.0119288,3.38814,0.427463,-0.308379,3.17538,-176.964,0.937205
-0.324587,0.0101943,4.83535,0.41991,-0.324587,2.53064,-175.087,0.523363
-0.312459,0.0349984,2.2342,0.419648,-0.312459,3.20139,-174.773,1.4329
-0.317876,0.0218408,2.36492,0.416579,-0.317876,2.36638,-175.125,1.00062
-0.32342,0.0338295,3.2093,0.417531,-0.32342,3.51916,-175.542,1.09655
-0.322281,0.0409237,2.48494,0.429422,-0.322281,3.24853,-175.426,1.30728
-0.303688,0.0147649,3.74467,0.41732,-0.303688,3.05937,-174.308,0.816993
-0.299205,0.0158913,6.492,0.419991,-0.299205,3.40079,-175.754,0.523844
-0.324656,0.00834775,5.17233,0.416751,-0.324656,2.55503,-175.258,0.49398
-0.302478,0.0235405,9.42091,0.430162,-0.302478,3.04888,-175.739,0.323629
-0.325027,0.0411255,7.83454,0.423703,-0.325027,2.74292,-175.288,0.350106
-0.298339,0.00850422,3.6313,0.410924,-0.298339,3.14443,-175.433,0.865922
-0.32929,0.0412294,2.19546,0.414845,-0.32929,2.51576,-175.47,1.14589
-0.303511,0.0226956,2.8628,0.437654,-0.303511,2.49108,-175.953,0.870153
-0.302618,0.0281202,3.08911,0.447492,-0.302618,2.87196,-176.952,0.929705
-0.304436,0.0298861,3.38533,0.440917,-0.304436,3.19556,-176.034,0.943943
-0.303073,0.0157927,2.56677,0.441919,-0.303073,2.64507,-176.492,1.0305
-0.321869,0.0364847,5.11027,0.396442,-0.321869,2.47591,-177.359,0.484497
-0.31557,0.0254441,3.16996,0.406233,-0.31557,2.78744,-174.48,0.87933
-0.318772,0.0373251,3.189,0.401252,-0.318772,3.17942,-175.814,0.996996
-0.330485,0.0240305,5.44881,0.424037,-0.330485,3.57196,-176.011,0.655549
-0.323663,0.0168416,4.83784,0.416489,-0.323663,3.27404,-174.537,0.676757
-0.324118,0.0218879,3.40294,0.430608,-0.324118,2.70555,-174.458,0.795061
-0.313379,0.0356458,3.67807,0.419941,-0.313379,2.87436,-173.881,0.781486
-0.325235,0.0371356,2.548,0.424865,-0.325235,2.87314,-174.405,1.1276
-0.337749,0.000470641,1.95373,0.417304,-0.337749,2.67333,-176.807,1.36832
-0.320491,0.0225185,2.004,0.435722,-0.320491,3.28868,-176.109,1.64106
-0.329366,0.0391157,2.09398,0.429813,-0.329366,3.06153,-175.503,1.46206
-0.308985,0.0125576,4.50787,0.428327,-0.308985,2.78254,-174.575,0.617262
-0.325176,0.0303623,6.79378,0.428369,-0.325176,3.03672,-174.783,0.446985
-0.328678,0.0131875,5.01665,0.421058,-0.328678,2.91242,-174.44,0.580551
-0.300398,0.0262424,10.1823,0.400886,-0.300398,2.94741,-177.097,0.289463
-0.338035,0.0142828,3.23376,0.390702,-0.338035,2.85799,-178.863,0.883797
-0.293892,0.0208375,1.61886,0.422932,-0.293892,2.75566,-176.034,1.70223
