b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,s_sage_centered_1.4.,s_sage_centered_1.5.,s_sage_centered_1.6.,s_sage_centered_1.7.,s_sage_centered_1.8.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.,zs_1_1.4.,zs_1_1.5.,zs_1_1.6.,zs_1_1.7.,zs_1_1.8.
-0.327339,-13.8718,3.35952,0.37258,-0.327339,-2.33324,2.97854,7.05785,1.45158,-2.94221,5.06616,1.18436,-2.04226,-82.7703,-0.694517,0.886598,2.10085,0.432079,-0.875782,1.508,0.352538,-0.607903
-0.328576,-12.7707,3.25939,0.36824,-0.328576,-2.61027,3.29887,7.10947,1.25533,-3.0593,4.2411,1.15177,-1.20321,-82.5608,-0.800847,1.01211,2.18123,0.385143,-0.93861,1.30119,0.353371,-0.369152
-0.335392,-10.4555,3.37731,0.36667,-0.335392,0.403485,4.12158,7.17509,1.73669,-1.01149,5.19341,3.88893,0.134009,-87.1674,0.11947,1.22037,2.1245,0.514223,-0.299496,1.53774,1.15149,0.0396793
-0.322584,-12.6628,2.89204,0.356174,-0.322584,-3.71446,2.41364,6.58738,0.942048,-1.18431,3.32739,0.207059,-0.907392,-83.3287,-1.28437,0.834581,2.27776,0.325738,-0.409506,1.15054,0.0715963,-0.313755
-0.309,-11.3608,4.4547,0.375787,-0.309,0.104445,3.64359,7.06686,1.59767,-2.47449,4.8044,-0.0673413,-0.527034,-80.2053,0.023446,0.817921,1.58638,0.358648,-0.555478,1.0785,-0.0151169,-0.11831
-0.31738,-10.9097,3.43068,0.374104,-0.31738,-2.61239,3.72119,6.88549,1.71948,-2.54294,3.56578,-0.942334,-0.917993,-82.5664,-0.761477,1.08468,2.00703,0.501206,-0.741234,1.03938,-0.274678,-0.267583
-0.31602,-11.0492,3.40093,0.373118,-0.31602,-2.22875,3.78239,6.9813,1.62417,-2.44455,3.74486,-1.04587,-0.740387,-83.8127,-0.655334,1.11216,2.05276,0.477566,-0.718788,1.10113,-0.307524,-0.217701
-0.293166,-12.7173,3.45063,0.382769,-0.293166,-2.36632,3.08697,6.93572,1.23386,-2.62812,3.84728,1.81013,-2.3037,-84.7194,-0.685766,0.894611,2.00999,0.357575,-0.761635,1.11495,0.52458,-0.667616
-0.338749,-11.2656,4.85753,0.345878,-0.338749,-1.86316,4.74443,7.72798,2.3232,-3.19909,4.87927,1.83385,-0.468353,-83.3044,-0.383561,0.976717,1.59093,0.478267,-0.658584,1.00448,0.377527,-0.0964179
-0.293651,-11.013,4.26272,0.373272,-0.293651,-0.794617,2.95913,6.68176,1.47054,-1.34471,3.54986,-2.42258,-0.0940959,-83.6057,-0.186411,0.694188,1.56749,0.344977,-0.315459,0.83277,-0.568318,-0.0220741
-0.300698,-11.6627,4.29691,0.373651,-0.300698,-0.893598,3.00548,6.9659,1.24613,-1.66881,3.39868,-1.70242,-0.523166,-82.4768,-0.207963,0.699452,1.62114,0.290007,-0.388374,0.79096,-0.396197,-0.121754
-0.308061,-11.3894,4.02364,0.36878,-0.308061,-2.80157,2.58247,5.97768,1.18735,-1.82256,3.12161,0.483274,-2.42591,-82.5547,-0.696277,0.641824,1.48564,0.295092,-0.452963,0.775816,0.120108,-0.602913
-0.324764,-8.74528,4.25172,0.361507,-0.324764,-0.035991,4.2631,6.45631,1.85686,-3.18318,3.96936,0.77758,-0.943439,-81.5648,-0.00846505,1.00268,1.51852,0.436732,-0.74868,0.93359,0.182886,-0.221896
-0.318812,-10.3776,5.15236,0.361139,-0.318812,-3.74704,4.34499,6.99372,2.0957,-3.54487,4.14599,2.95623,-0.514263,-81.3421,-0.727246,0.843299,1.35738,0.406745,-0.688009,0.804677,0.573761,-0.0998111
-0.314386,-12.429,2.90261,0.379089,-0.314386,-3.67413,3.10623,7.04889,1.23271,-1.74091,4.01513,0.0171961,0.564978,-85.8518,-1.2658,1.07015,2.42847,0.42469,-0.599775,1.38328,0.00592436,0.194645
-0.316755,-11.718,2.67223,0.374861,-0.316755,-2.30029,2.85323,6.76005,1.12954,-1.59534,3.36133,0.827058,-0.386937,-84.311,-0.860813,1.06773,2.52974,0.422695,-0.597007,1.25787,0.309501,-0.144799
-0.29673,-13.4411,3.33588,0.37144,-0.29673,-1.49685,2.80247,7.09348,1.15416,-1.84143,3.9579,0.819668,-2.25222,-83.9777,-0.448711,0.840099,2.12642,0.345983,-0.552009,1.18646,0.245713,-0.675151
-0.315812,-12.9023,4.03904,0.370499,-0.315812,-2.05489,2.47749,6.8458,1.09406,-0.765185,3.9026,0.0271316,-1.14659,-81.065,-0.508757,0.613386,1.69491,0.270871,-0.189447,0.966221,0.00671733,-0.283877
-0.300506,-13.7874,6.48813,0.368009,-0.300506,-0.912893,4.60048,7.87766,2.49011,-4.61912,6.18545,3.24166,-4.46815,-80.4364,-0.140702,0.709062,1.21416,0.383795,-0.711934,0.953348,0.49963,-0.688666
-0.324433,-17.0366,6.29,0.361262,-0.324433,-6.04423,1.6177,7.02153,1.06107,-1.39543,5.16056,1.25515,-3.03957,-81.0418,-0.960926,0.257186,1.1163,0.168691,-0.221849,0.820438,0.199546,-0.483239
-0.298119,-16.8508,9.0889,0.368034,-0.298119,-3.83832,3.97815,8.40396,2.10509,-4.71064,5.74766,2.45768,-5.52543,-82.1517,-0.422309,0.437693,0.924641,0.231611,-0.518285,0.632383,0.270404,-0.607932
-0.307711,-16.4792,6.65367,0.369979,-0.307711,-4.12991,2.88602,7.78031,1.32754,-2.91896,5.67896,1.56322,-2.72496,-81.5837,-0.620696,0.433749,1.16933,0.19952,-0.438699,0.853508,0.234941,-0.409542
-0.301946,-16.02,6.12258,0.375067,-0.301946,-7.17249,2.8199,7.87344,1.47045,-2.00945,4.71518,0.290321,-1.14636,-85.6567,-1.17148,0.460573,1.28597,0.240168,-0.328204,0.77013,0.047418,-0.187235
-0.31666,-15.194,4.44164,0.37777,-0.31666,-5.76977,2.83294,7.30988,1.23776,-3.26554,4.24915,2.89844,-3.05831,-83.4431,-1.29902,0.637813,1.64576,0.278672,-0.735209,0.956662,0.65256,-0.688553
-0.315635,-16.5332,4.71739,0.359389,-0.315635,-3.77085,2.21215,7.31386,1.58246,-1.72047,5.36631,0.556107,-4.08893,-82.0263,-0.799351,0.468936,1.5504,0.335452,-0.364707,1.13756,0.117884,-0.866777
-0.31051,-15.4311,5.40234,0.356556,-0.31051,-3.58356,3.4411,7.97349,1.90091,-2.79627,5.76774,2.4147,-2.45521,-79.9799,-0.663335,0.636964,1.47593,0.351867,-0.517604,1.06764,0.446974,-0.454471
-0.307689,-13.0304,5.5192,0.353671,-0.307689,-3.08477,4.14061,7.71589,2.04164,-4.2102,4.73767,1.49449,-1.85858,-79.7325,-0.558916,0.750219,1.39801,0.369915,-0.762829,0.858398,0.27078,-0.336749
-0.295017,-13.0494,6.36314,0.370289,-0.295017,-4.14192,4.20391,7.63517,2.01761,-3.18175,5.09656,3.40469,-1.63856,-80.1049,-0.650923,0.660666,1.19991,0.317078,-0.500027,0.80095,0.535065,-0.257507
-0.305731,-12.0713,6.55973,0.36703,-0.305731,-1.88745,3.5134,7.10165,1.55793,-1.94231,5.22233,3.84841,-0.314848,-81.4497,-0.287733,0.535602,1.08261,0.237499,-0.296097,0.79612,0.586672,-0.0479971
-0.322141,-12.4005,6.91351,0.37022,-0.322141,-1.32859,4.4894,7.65258,2.14099,-3.09359,6.07438,2.72052,-1.24631,-80.0036,-0.192173,0.649366,1.1069,0.309682,-0.44747,0.878625,0.393508,-0.180272
-0.325203,-12.2529,5.27124,0.386012,-0.325203,-2.70167,2.99769,6.51569,1.2663,-2.66438,3.88462,0.226503,-2.46591,-83.1113,-0.51253,0.568688,1.23608,0.240227,-0.505457,0.736946,0.0429695,-0.467804
-0.311645,-10.6876,3.40408,0.343457,-0.311645,-2.06476,4.09255,7.03861,1.81195,-3.73385,3.7376,1.30798,-1.00064,-84.0895,-0.606555,1.20225,2.0677,0.532288,-1.09688,1.09798,0.384238,-0.293954
-0.329376,-13.8063,3.73413,0.383189,-0.329376,-1.08219,2.76177,6.875,1.2822,-2.88717,4.86125,-0.190669,-3.11852,-83.3002,-0.28981,0.739602,1.84113,0.343372,-0.773185,1.30184,-0.0510611,-0.835138
-0.282071,-12.0954,3.7691,0.356446,-0.282071,-0.861374,4.47504,7.75474,2.3232,-3.32308,5.71111,2.29686,-1.53289,-86.8659,-0.228536,1.1873,2.05745,0.616381,-0.881666,1.51525,0.609394,-0.406698
-0.352195,-12.2569,6.85662,0.373931,-0.352195,-1.66811,3.33127,7.05314,1.57789,-1.57916,5.25585,-1.25913,0.827163,-89.0079,-0.243285,0.485847,1.02866,0.230127,-0.230312,0.766536,-0.183637,0.120637
-0.275109,-10.351,3.225,0.372664,-0.275109,0.335521,3.01396,6.16627,1.19555,-1.91872,3.00443,-0.378837,-2.37435,-87.5606,0.104037,0.934561,1.91202,0.370713,-0.594953,0.931606,-0.117469,-0.736233
-0.280754,-9.61977,4.6828,0.360787,-0.280754,-0.14384,4.01515,6.76194,1.66549,-3.15244,3.4595,0.504158,-0.948297,-83.0864,-0.0307166,0.857425,1.44399,0.355661,-0.673194,0.738767,0.107661,-0.202506
-0.301481,-8.95683,4.99439,0.361856,-0.301481,-0.341464,4.97862,6.94915,1.99899,-3.18583,4.74043,2.73303,-0.0580201,-81.9203,-0.0683695,0.996842,1.39139,0.400247,-0.637881,0.949149,0.547219,-0.0116171
-0.31394,-10.6637,4.26792,0.361959,-0.31394,-0.212608,3.91226,6.65796,1.7039,-3.33592,4.35685,-0.152875,-2.29693,-81.7241,-0.0498155,0.916667,1.56,0.399234,-0.781628,1.02084,-0.0358196,-0.538185
-0.328056,-8.85352,2.87192,0.36984,-0.328056,-1.11767,2.53362,5.64453,0.744146,-0.183758,2.52624,-0.782799,0.9192,-83.83,-0.389172,0.882204,1.96542,0.259111,-0.0639844,0.879636,-0.27257,0.320065
-0.313333,-13.5173,2.65947,0.374089,-0.313333,-2.29631,2.00855,6.44892,1.19066,-1.95248,4.46969,-4.11935,-1.32891,-87.6775,-0.863448,0.755246,2.42489,0.447706,-0.73416,1.68067,-1.54893,-0.499689
-0.289254,-8.87543,2.09375,0.369645,-0.289254,-0.922833,2.434,5.5432,0.716166,-0.613028,2.48984,-0.949572,0.31788,-88.3988,-0.440757,1.16251,2.6475,0.34205,-0.29279,1.18918,-0.453528,0.151824
-0.339115,-12.4542,3.07938,0.360378,-0.339115,-2.95519,2.1649,6.53811,1.01037,-0.533549,3.40523,-1.76308,-0.492597,-84.6887,-0.959671,0.703031,2.12319,0.328109,-0.173265,1.10581,-0.572542,-0.159966
-0.29901,-12.5139,5.75875,0.355751,-0.29901,-1.42336,3.63629,6.98338,1.58802,-3.72705,5.73058,2.53975,-1.47969,-82.1398,-0.247165,0.631438,1.21266,0.275757,-0.647198,0.995108,0.441025,-0.256946
-0.33589,-13.32,4.43776,0.369625,-0.33589,-3.72165,2.89732,6.90142,1.42244,-2.31996,5.03851,-0.728728,-0.172617,-82.3812,-0.838633,0.65288,1.55516,0.320532,-0.522779,1.13537,-0.164211,-0.0388974
-0.298597,-15.3485,7.55589,0.364794,-0.298597,-4.18955,2.92722,7.31121,1.45073,-2.82427,5.60425,2.60534,-2.93193,-80.0264,-0.554475,0.387409,0.967617,0.192,-0.373784,0.741706,0.344809,-0.388032
-0.309093,-12.8243,8.63701,0.367847,-0.309093,-3.02574,5.2917,8.27247,2.68618,-5.49995,5.1583,3.1925,-2.81457,-79.4757,-0.350323,0.612677,0.957794,0.311008,-0.636789,0.597232,0.369631,-0.325873
-0.340496,-10.5047,3.44311,0.363559,-0.340496,-0.513301,3.43302,6.48651,1.35834,-2.3148,4.50632,0.525385,-0.1485,-82.1522,-0.149081,0.99707,1.88391,0.394508,-0.6723,1.30879,0.15259,-0.0431296
-0.314093,-9.74867,5.16261,0.377104,-0.314093,-4.33321,2.89418,5.83792,1.10197,-0.826888,1.78095,1.84309,-1.86061,-87.5409,-0.839345,0.560604,1.13081,0.213453,-0.160169,0.344971,0.357008,-0.360401
-0.307501,-11.912,5.09222,0.368631,-0.307501,-2.69891,2.54969,6.12196,0.861507,-0.74754,4.3723,2.6874,-0.930819,-83.6735,-0.530006,0.500704,1.20222,0.169181,-0.1468,0.858622,0.527747,-0.182792
-0.303489,-11.8285,4.16712,0.368185,-0.303489,-2.34177,2.081,5.7314,0.615186,-1.33118,3.44113,0.250819,-2.1511,-84.8185,-0.561964,0.499387,1.37539,0.147629,-0.319448,0.825782,0.06019,-0.516208
-0.331997,-13.2253,4.40388,0.354854,-0.331997,-2.54547,2.01217,6.35221,0.867456,-1.96902,3.73677,-1.49865,-1.26094,-84.1873,-0.578006,0.456909,1.44241,0.196976,-0.447111,0.848519,-0.340304,-0.286326
-0.313501,-12.8841,4.99088,0.386611,-0.313501,-3.55758,2.17506,6.57846,1.12251,-0.363056,3.94826,2.25803,-1.08147,-86.3726,-0.712817,0.435806,1.3181,0.224913,-0.0727439,0.791096,0.452431,-0.216689
-0.315991,-13.5033,6.6237,0.372234,-0.315991,-4.9791,2.62229,6.91156,1.22203,-2.97492,4.40108,-1.8755,1.09366,-85.8183,-0.75171,0.395895,1.04346,0.184494,-0.449133,0.664445,-0.28315,0.165113
-0.318157,-13.3283,3.53283,0.360973,-0.318157,-3.14332,3.43535,7.29831,1.66526,-2.92797,5.15897,-0.252404,-1.28386,-83.0045,-0.889745,0.972406,2.06586,0.471367,-0.82879,1.46029,-0.0714452,-0.363409
-0.333181,-13.7655,4.80788,0.367053,-0.333181,-3.80889,3.93341,7.86682,2.19568,-4.60034,5.74329,-1.68795,0.460723,-88.2626,-0.792218,0.818117,1.63623,0.456683,-0.956833,1.19456,-0.35108,0.0958265
-0.320939,-8.31039,1.95937,0.369933,-0.320939,1.5891,1.55924,4.85966,0.13162,0.797915,1.68023,0.714347,-0.934204,-92.874,0.811028,0.795788,2.48022,0.067175,0.407231,0.857536,0.364581,-0.476789
-0.320575,-11.5436,2.0271,0.367854,-0.320575,-1.37239,3.56363,6.81961,1.66541,-1.45927,4.29076,3.27825,-2.25254,-91.2878,-0.677019,1.75799,3.36421,0.821573,-0.719877,2.11669,1.61721,-1.11121
-0.308534,-12.2452,4.29273,0.361961,-0.308534,-1.59986,3.02186,6.56022,1.57316,-4.22646,4.40471,-3.66263,-1.4102,-87.0337,-0.37269,0.703947,1.52821,0.366471,-0.984562,1.02609,-0.853216,-0.328508
-0.320143,-9.17876,3.05365,0.368376,-0.320143,-0.92692,3.10472,5.87507,0.970114,-0.759991,4.22735,3.66209,0.801247,-87.0354,-0.303545,1.01672,1.92395,0.317689,-0.248879,1.38436,1.19925,0.26239
-0.319989,-12.1272,2.8798,0.377147,-0.319989,-2.21742,2.95666,6.84512,1.03102,-0.876586,4.68909,2.44019,0.743421,-86.4392,-0.76999,1.02669,2.37695,0.358019,-0.304392,1.62827,0.847346,0.25815
-0.331122,-9.28404,3.42784,0.373994,-0.331122,3.31405,2.61663,5.72473,0.845406,-1.12625,3.73345,-2.41564,-0.463735,-85.9103,0.966802,0.763345,1.67007,0.246629,-0.328559,1.08915,-0.70471,-0.135285
-0.315354,-11.1064,4.82743,0.368265,-0.315354,-3.96779,2.93076,6.39452,0.865359,-2.66985,3.20683,1.25285,0.532795,-82.3369,-0.821926,0.607106,1.32462,0.179259,-0.553059,0.664295,0.259527,0.110368
-0.312993,-9.70512,6.1231,0.36122,-0.312993,-4.72016,4.63075,7.19719,2.36412,-2.27048,3.65633,2.51584,0.416793,-83.0957,-0.770878,0.756276,1.17542,0.386098,-0.370806,0.597137,0.410877,0.068069
-0.315547,-8.78362,4.98467,0.362524,-0.315547,-0.638521,4.93815,6.86195,1.78676,-4.73773,4.04318,3.52085,-0.246376,-82.0604,-0.128097,0.990669,1.37661,0.358451,-0.950461,0.811123,0.706336,-0.0494268
-0.308739,-13.1786,2.70877,0.353404,-0.308739,-0.91568,2.40138,6.80355,1.2889,-1.2189,4.60708,-2.17836,-1.10792,-85.1754,-0.338042,0.88652,2.51167,0.475826,-0.449982,1.7008,-0.804187,-0.409011
-0.321065,-8.89883,2.30538,0.379238,-0.321065,-1.68381,3.6852,6.0601,1.34178,-2.1192,3.7473,2.26263,0.0787354,-87.9253,-0.730381,1.59852,2.62867,0.582022,-0.919239,1.62545,0.981452,0.0341528
-0.329171,-10.7622,2.94603,0.364583,-0.329171,-1.56849,3.75014,6.55138,1.64871,-2.5471,5.6332,3.56712,-0.0694261,-87.5384,-0.532408,1.27295,2.2238,0.559637,-0.864586,1.91213,1.21082,-0.023566
-0.318086,-15.2093,3.55221,0.375455,-0.318086,-2.27776,1.84458,7.0167,0.919973,-0.819439,5.05186,0.00622413,-1.29125,-84.4063,-0.641222,0.519277,1.97531,0.258986,-0.230684,1.42217,0.00175219,-0.363505
-0.333127,-11.8195,3.78554,0.38093,-0.333127,-5.73585,2.43624,6.06307,1.0551,-1.2378,4.17712,0.910367,0.777058,-86.7394,-1.5152,0.643564,1.60164,0.278718,-0.326981,1.10344,0.240485,0.20527
-0.30777,-11.117,5.25033,0.349114,-0.30777,0.972278,4.16718,6.92758,2.26957,-4.83614,5.29163,-0.948664,-2.84141,-86.8598,0.185184,0.7937,1.31946,0.432272,-0.921113,1.00787,-0.180687,-0.541188
-0.314444,-11.3101,3.55675,0.369216,-0.314444,-0.827012,2.56014,5.95836,1.02293,-0.606417,4.51858,2.24825,-1.60837,-84.5256,-0.232519,0.719799,1.67523,0.287603,-0.170498,1.27042,0.632107,-0.452202
-0.330742,-12.7028,4.15555,0.359399,-0.330742,-1.62371,4.72656,7.84454,2.39141,-5.0106,5.11126,0.60128,-3.05656,-81.8894,-0.390733,1.13741,1.88773,0.575475,-1.20576,1.22998,0.144693,-0.735536
-0.319438,-9.16705,2.85265,0.351491,-0.319438,-0.733236,3.92305,6.33381,1.51387,-2.00428,4.03593,2.60272,-0.269149,-84.5131,-0.257037,1.37523,2.22033,0.530689,-0.702603,1.4148,0.912389,-0.0943506
-0.329154,-10.3024,2.99376,0.381549,-0.329154,-1.06756,4.03302,6.71891,1.72522,-3.14876,3.48384,0.0627046,-2.40779,-86.2797,-0.356596,1.34715,2.24431,0.576272,-1.05178,1.1637,0.0209451,-0.804272
-0.30275,-10.52,6.58988,0.362942,-0.30275,2.99568,3.4817,6.79581,1.15466,-2.03809,5.21145,-0.205827,0.278778,-83.3167,0.454588,0.528341,1.03125,0.175217,-0.309276,0.790825,-0.0312338,0.0423039
-0.301759,-9.30988,7.11442,0.362592,-0.301759,-2.70538,4.34083,7.02548,2.08988,-3.14195,2.11407,-0.0469957,-0.938741,-84.9861,-0.380267,0.610145,0.987498,0.293752,-0.441631,0.297153,-0.0066057,-0.131949
-0.334164,-13.7694,3.10378,0.364661,-0.334164,-1.29183,2.54351,7.07389,1.06237,-1.17303,4.91413,0.700761,-1.52392,-85.1865,-0.416212,0.819487,2.27912,0.342283,-0.377936,1.58327,0.225777,-0.490988
-0.327826,-15.6212,3.49789,0.372234,-0.327826,-2.72,1.16987,6.44867,0.318006,-0.41898,3.36113,2.65641,-5.34208,-92.7243,-0.777611,0.334451,1.84359,0.0909134,-0.119781,0.960901,0.759431,-1.52723
-0.310716,-16.7403,3.31338,0.387509,-0.310716,-7.77359,1.70916,7.22165,1.10888,-1.10538,5.31165,0.363691,0.188779,-92.2066,-2.34612,0.515834,2.17954,0.334668,-0.333612,1.60309,0.109764,0.0569746
-0.309199,-15.9861,3.19984,0.382635,-0.309199,-6.99079,1.73156,7.06213,0.930365,-0.248888,4.53106,0.20088,-0.729595,-89.3414,-2.18474,0.54114,2.20703,0.290754,-0.0777816,1.41603,0.0627783,-0.22801
-0.324135,-8.80312,3.68748,0.347832,-0.324135,2.04458,5.77925,7.29586,2.62369,-5.21659,4.78253,1.9745,-2.338,-88.3145,0.554466,1.56726,1.97855,0.711514,-1.41468,1.29696,0.535461,-0.634037
-0.295151,-14.5519,3.41383,0.357578,-0.295151,-2.24835,1.99707,6.60297,1.17081,-1.50111,4.95198,-0.0749744,-2.89965,-83.7576,-0.6586,0.584994,1.93418,0.34296,-0.439715,1.45056,-0.021962,-0.849382
-0.318968,-10.9682,3.12558,0.361065,-0.318968,-1.00933,3.12821,6.40769,1.34737,-1.82258,4.13551,-0.596449,-0.879448,-81.4967,-0.322926,1.00084,2.05008,0.431078,-0.583117,1.32311,-0.190828,-0.281371
-0.323736,-11.3318,3.38863,0.359084,-0.323736,-2.90574,3.47872,7.13876,1.70237,-1.20598,3.92834,-1.72298,0.815386,-85.002,-0.857497,1.02659,2.10668,0.502378,-0.355891,1.15927,-0.508461,0.240624
-0.315297,-10.4396,3.04359,0.365506,-0.315297,-0.31719,3.31089,6.35311,1.39364,-1.91454,3.76374,0.404374,-1.52452,-81.7508,-0.104216,1.08782,2.08737,0.457892,-0.629041,1.23661,0.132861,-0.500897
-0.313545,-12.877,3.2074,0.363972,-0.313545,-0.247845,3.09636,7.08585,1.45097,-1.84584,4.90454,-0.401848,-1.56231,-82.1753,-0.077273,0.96538,2.20922,0.452383,-0.575495,1.52913,-0.125288,-0.487095
-0.316063,-12.8567,3.24731,0.365658,-0.316063,0.0888425,3.22598,7.22618,1.67115,-2.31602,5.28166,-0.693531,-1.76014,-83.0247,0.0273588,0.993431,2.22528,0.514627,-0.713211,1.62647,-0.213571,-0.54203
-0.33905,-12.2466,3.61318,0.354454,-0.33905,-1.77063,3.59538,7.24277,1.8067,-2.42247,4.28029,-0.568134,-1.93573,-83.3179,-0.490047,0.995074,2.00454,0.500032,-0.670454,1.18463,-0.157239,-0.535742
-0.29282,-13.0941,4.74131,0.374526,-0.29282,-3.64348,3.64984,7.24178,1.86074,-2.1325,4.78886,3.45412,-2.74925,-82.7382,-0.768453,0.769795,1.52738,0.392452,-0.44977,1.01003,0.728516,-0.579851
-0.331614,-14.1654,5.215,0.345199,-0.331614,-0.539637,3.68895,7.711,1.98384,-4.66624,5.13806,-0.929933,-3.79929,-84.7292,-0.103478,0.707373,1.47862,0.380411,-0.894773,0.985245,-0.178319,-0.72853
-0.329562,-13.2756,5.04186,0.347141,-0.329562,-0.0307371,3.38129,7.3295,1.82603,-3.59914,4.40523,-0.899666,-3.54093,-84.3276,-0.00609637,0.670643,1.45373,0.362174,-0.713851,0.873731,-0.178439,-0.702306
-0.322577,-15.7666,5.24504,0.359342,-0.322577,-5.12923,2.29924,7.49894,0.927597,-1.66125,4.30347,1.85682,-1.37407,-83.8764,-0.977919,0.438364,1.42972,0.176852,-0.316728,0.820484,0.354014,-0.261974
-0.30243,-12.0096,4.37898,0.356753,-0.30243,0.865405,4.30168,7.63158,1.80796,-3.71457,4.90464,1.52853,-2.1518,-81.8812,0.197627,0.982348,1.74277,0.412873,-0.848273,1.12004,0.349061,-0.491392
-0.312576,-13.2719,4.56016,0.364207,-0.312576,-3.72776,4.52716,7.81619,2.2345,-5.0084,4.49292,2.00984,-3.26931,-80.8989,-0.817461,0.992762,1.71402,0.490004,-1.09829,0.985255,0.440739,-0.716928
-0.31053,-15.1474,4.01003,0.367511,-0.31053,-3.76686,2.82877,7.36513,1.42745,-2.34524,5.53906,2.52318,-2.61604,-82.741,-0.93936,0.705425,1.83668,0.355971,-0.584844,1.3813,0.629218,-0.652374
-0.308077,-14.5757,3.77581,0.365446,-0.308077,-3.20655,2.51426,6.70907,1.23556,-2.71049,5.60724,2.8492,-3.13399,-85.1837,-0.849235,0.665887,1.77686,0.327232,-0.717857,1.48504,0.754593,-0.83002
-0.323637,-16.3289,4.52497,0.365669,-0.323637,-0.639712,2.73949,7.34853,2.11793,-3.08097,6.93691,-0.452205,-5.32268,-88.0847,-0.141374,0.605417,1.624,0.468054,-0.680882,1.53303,-0.0999356,-1.17629
-0.308253,-11.2414,2.28624,0.364036,-0.308253,-3.90667,1.90528,5.7214,0.82536,-0.103658,3.42793,-0.597087,0.602079,-87.5855,-1.70878,0.833368,2.50254,0.361013,-0.0453399,1.49938,-0.261166,0.263349
-0.346741,-13.9256,3.18593,0.378782,-0.346741,-3.11549,2.60553,7.14528,1.56038,-1.64604,4.48995,-1.8286,-1.78301,-87.2408,-0.977892,0.817826,2.24276,0.489773,-0.516661,1.40931,-0.573962,-0.559651
-0.332663,-10.6222,2.46193,0.368386,-0.332663,0.28985,2.69642,6.21169,1.18938,-1.26749,3.7742,-1.00862,-1.32881,-86.2942,0.117733,1.09525,2.5231,0.483107,-0.514836,1.53302,-0.409688,-0.539744
-0.320533,-11.4682,2.555,0.352701,-0.320533,0.151999,3.06304,6.62375,1.21863,-1.99299,3.1232,0.0658146,-2.59327,-88.0318,0.059491,1.19884,2.59247,0.47696,-0.780036,1.22239,0.0257592,-1.01498
-0.316242,-10.902,3.64058,0.359069,-0.316242,-3.55081,4.65088,7.20998,2.25996,-4.88927,3.67478,1.1345,-2.2137,-83.7265,-0.975342,1.27751,1.98045,0.620769,-1.34299,1.00939,0.311627,-0.608062
-0.323977,-12.2476,3.01261,0.3668,-0.323977,-2.24423,3.5051,6.99653,1.63735,-2.97234,4.91261,-0.477844,-0.796831,-82.6388,-0.744946,1.16348,2.32241,0.5435,-0.986634,1.63068,-0.158615,-0.264499
-0.308336,-15.2973,6.72108,0.360922,-0.308336,-4.93863,3.64217,8.03622,1.88221,-3.47195,5.11877,2.30252,-2.39715,-79.2042,-0.734797,0.541902,1.19567,0.280045,-0.516576,0.761599,0.342582,-0.356662
-0.308573,-10.9509,4.35444,0.370584,-0.308573,-1.44028,3.17092,6.48974,1.28258,-1.74652,3.67605,0.999204,-0.888667,-80.1781,-0.330761,0.728204,1.49037,0.294546,-0.401089,0.844206,0.229468,-0.204083
-0.292248,-12.5357,4.86022,0.364627,-0.292248,-4.76032,3.39383,7.08905,1.71574,-2.55877,3.94318,0.853236,-0.92556,-80.9869,-0.979445,0.698286,1.45859,0.353018,-0.526471,0.811317,0.175555,-0.190436
-0.28245,-14.9575,4.95025,0.352933,-0.28245,-3.83563,2.5634,7.04816,1.15597,-3.2024,5.22213,0.947692,-1.87803,-84.5494,-0.774835,0.517833,1.4238,0.233517,-0.646917,1.05492,0.191443,-0.379381
-0.286549,-17.216,5.9386,0.36659,-0.286549,-4.61421,2.77877,7.80963,1.97998,-2.36535,5.19855,1.27794,-6.03564,-84.9845,-0.776986,0.467917,1.31506,0.333409,-0.398301,0.875383,0.215192,-1.01634
-0.338273,-13.9247,5.25566,0.364372,-0.338273,-4.95284,2.96132,7.20782,1.58239,-2.4208,5.27178,1.94743,-0.0612441,-83.1185,-0.942383,0.563455,1.37144,0.301084,-0.460609,1.00307,0.370539,-0.011653
-0.335986,-13.5947,4.92669,0.364478,-0.335986,-3.97994,2.78042,6.8226,1.15342,-1.72444,4.7249,3.47049,-1.41002,-81.891,-0.807832,0.564359,1.38482,0.234117,-0.350021,0.959041,0.704426,-0.2862
-0.314452,-13.8231,5.64733,0.364487,-0.314452,-3.38358,2.7663,6.8522,1.26176,-2.23462,4.74828,2.52491,-1.98029,-80.0332,-0.599146,0.489842,1.21335,0.223425,-0.395694,0.8408,0.447098,-0.35066
-0.331168,-11.2724,4.38324,0.377371,-0.331168,-2.56168,5.06446,7.69371,2.56712,-4.10438,4.7021,2.29859,-1.69085,-82.8695,-0.584426,1.15541,1.75525,0.585668,-0.936379,1.07275,0.524404,-0.385752
-0.311958,-10.917,3.20144,0.364424,-0.311958,-2.46784,2.8604,6.10524,1.09854,-1.95146,3.66953,1.77267,-0.820791,-82.1136,-0.770853,0.893475,1.90703,0.343141,-0.609558,1.14621,0.55371,-0.256382
