b_Intercept,b_age_centered,b_Iage_centeredE2,sigma,Intercept,lp__
-0.0248533,-0.0321764,0.000452061,0.416197,-0.296741,-172.836
-0.0416189,-0.0303924,0.000435626,0.408737,-0.291159,-173.222
-0.106625,-0.0276353,0.00039245,0.432518,-0.33661,-172.381
-0.0989357,-0.027651,0.000385205,0.429894,-0.335346,-172.203
-0.10542,-0.02794,0.000392113,0.405024,-0.341871,-173.218
-0.104115,-0.0252602,0.000358778,0.42913,-0.314286,-171.547
-0.0951516,-0.0294395,0.000423401,0.41871,-0.33566,-171.984
-0.107765,-0.0292041,0.000431056,0.419063,-0.337045,-173.129
-0.100236,-0.0290676,0.000428348,0.426574,-0.329028,-172.626
-0.0750592,-0.0280097,0.000378921,0.425713,-0.324043,-172.44
-0.092913,-0.0283057,0.000420916,0.416296,-0.31251,-172.642
-0.0847707,-0.0284378,0.000417984,0.411384,-0.309518,-172.255
-0.0785373,-0.0282892,0.000412407,0.407567,-0.30497,-172.354
-0.0730607,-0.0270969,0.000391452,0.406012,-0.292961,-173.085
-0.0662842,-0.0307316,0.000433239,0.414927,-0.324719,-171.618
-0.0353713,-0.0326975,0.000466314,0.415064,-0.305819,-172.53
-0.0448255,-0.0318792,0.00045548,0.417519,-0.3078,-172.018
-0.030522,-0.0327699,0.000459,0.428032,-0.308603,-172.71
-0.0577504,-0.0306728,0.000441009,0.422435,-0.308443,-171.688
-0.117464,-0.0239255,0.000342941,0.41232,-0.3139,-171.839
-0.112302,-0.0233743,0.000336033,0.403345,-0.303376,-173.386
-0.0818956,-0.0275998,0.000403802,0.409955,-0.301593,-172.421
-0.0419784,-0.0299638,0.000406205,0.410247,-0.307618,-173.101
-0.0856557,-0.0290003,0.000430056,0.408381,-0.311644,-173.129
-0.0803204,-0.0286125,0.000414031,0.431969,-0.311944,-171.92
-0.100625,-0.0262746,0.000382527,0.440398,-0.311363,-173.139
-0.0757787,-0.0286815,0.000410593,0.405366,-0.311702,-171.885
-0.0448546,-0.0290683,0.000384248,0.404581,-0.31083,-175.305
-0.0859888,-0.0290166,0.000431808,0.40443,-0.310831,-173.893
-0.073764,-0.0292867,0.000424023,0.403908,-0.310648,-172.476
-0.0805695,-0.0280314,0.000424817,0.441633,-0.291312,-176.833
-0.048912,-0.0290433,0.000396448,0.42701,-0.304097,-172.418
-0.0918198,-0.0256164,0.000353788,0.411958,-0.313424,-171.632
-0.106975,-0.023317,0.000326759,0.428101,-0.304703,-172.36
-0.0823998,-0.0264492,0.000370915,0.424721,-0.306467,-171.317
-0.0479686,-0.0311931,0.000436336,0.415893,-0.313157,-171.733
-0.0638192,-0.0287003,0.000412171,0.396855,-0.298792,-174.006
-0.0812007,-0.0287013,0.000432929,0.396831,-0.298701,-177.068
-0.0628509,-0.0286749,0.000410141,0.396882,-0.299021,-173.905
-0.0593475,-0.0294852,0.000398436,0.406217,-0.321822,-173.465
-0.0741713,-0.0299023,0.000425023,0.405168,-0.322704,-172.095
-0.0798165,-0.0266949,0.000373846,0.437192,-0.3064,-172.425
-0.0732637,-0.0294964,0.000432111,0.436272,-0.307586,-173.106
-0.132926,-0.0252425,0.000360863,0.409383,-0.34098,-172.91
-0.0521283,-0.0308884,0.000440518,0.426177,-0.30761,-171.793
-0.0249819,-0.032197,0.00044097,0.425618,-0.306633,-173.199
-0.0629052,-0.0319734,0.000479172,0.426129,-0.307823,-174.846
-0.0300191,-0.0314558,0.000419597,0.415962,-0.314646,-174.531
-0.0781681,-0.0301833,0.000452917,0.422044,-0.308892,-173.955
-0.0693888,-0.0255931,0.000340709,0.411545,-0.301544,-173.76
-0.10536,-0.02563,0.000384315,0.411491,-0.301511,-173.759
-0.107772,-0.0256343,0.000387296,0.411506,-0.301498,-174.33
-0.0801064,-0.0256395,0.000354768,0.41156,-0.301355,-172.067
-0.0976953,-0.0280736,0.000402284,0.437952,-0.328285,-172.604
-0.137387,-0.0234895,0.000337462,0.444258,-0.329594,-174.386
-0.0798304,-0.0291576,0.000407484,0.43476,-0.328035,-172.325
-0.117821,-0.0242975,0.000355653,0.423025,-0.311092,-172.084
-0.101145,-0.0273613,0.000394175,0.398889,-0.324118,-173.026
-0.0508863,-0.032323,0.00046433,0.415418,-0.315409,-172.229
-0.0966702,-0.0253889,0.000345094,0.433902,-0.320986,-172.772
-0.0527844,-0.0308167,0.000438363,0.410006,-0.308627,-171.909
-0.0802314,-0.0272577,0.000387144,0.425786,-0.307026,-171.248
-0.103092,-0.0271019,0.000388953,0.412319,-0.325201,-171.362
-0.125846,-0.0236105,0.000353253,0.415896,-0.307201,-173.421
-0.125837,-0.0236141,0.000353357,0.415909,-0.307176,-173.429
-0.0799816,-0.0286499,0.000408215,0.409766,-0.317267,-171.333
-0.0721856,-0.0285883,0.000396378,0.411599,-0.318197,-171.484
-0.0978099,-0.0259291,0.000367137,0.427623,-0.314509,-171.308
-0.11074,-0.0290294,0.000415589,0.427983,-0.349511,-173.531
-0.139938,-0.0220011,0.000305115,0.429518,-0.329206,-173.22
-0.143089,-0.0232173,0.000321797,0.43049,-0.342976,-173.818
-0.0265039,-0.0315419,0.000446309,0.417856,-0.290364,-173.062
-0.157125,-0.0210886,0.000297628,0.417317,-0.334189,-173.624
-0.0471432,-0.0332371,0.000478371,0.421337,-0.318378,-172.685
-0.0977327,-0.0268848,0.000381201,0.422069,-0.32197,-171.007
-0.0987485,-0.0261108,0.000372732,0.416023,-0.314418,-171.073
-0.0754195,-0.02926,0.000415416,0.422105,-0.319015,-171.077
-0.0920201,-0.0288417,0.000426432,0.419463,-0.317844,-172.283
-0.0672157,-0.0282057,0.000386147,0.412017,-0.314086,-171.874
-0.0681645,-0.0283095,0.000390754,0.410282,-0.313259,-171.699
-0.117723,-0.0257654,0.000376829,0.408901,-0.322932,-172.213
-0.0698419,-0.0296481,0.000416674,0.409139,-0.320252,-171.601
-0.0901834,-0.0248879,0.000339355,0.421911,-0.309171,-172.037
-0.0909494,-0.0248505,0.000339496,0.422037,-0.309059,-171.984
-0.0831973,-0.0279118,0.000382846,0.423511,-0.326887,-171.812
-0.111716,-0.0259072,0.000368287,0.416143,-0.327001,-171.298
-0.112049,-0.0263629,0.000376355,0.420588,-0.329781,-171.368
-0.0713543,-0.0294052,0.000420434,0.417746,-0.313667,-171.133
-0.0635615,-0.0293916,0.000412477,0.425051,-0.312305,-171.279
-0.0658736,-0.0299981,0.000431419,0.425565,-0.310958,-171.557
-0.0736278,-0.029308,0.000418346,0.43367,-0.315728,-171.889
-0.0896625,-0.0250976,0.000340148,0.407076,-0.312236,-172.834
-0.0644182,-0.0311462,0.000444204,0.428336,-0.322024,-171.92
-0.116866,-0.0225953,0.000307537,0.432799,-0.316151,-173.31
-0.06669,-0.0283339,0.000407167,0.426444,-0.298447,-171.902
-0.0961558,-0.0255754,0.000355538,0.420141,-0.315453,-171.253
-0.0795438,-0.0268892,0.000368881,0.414621,-0.314254,-171.582
-0.112879,-0.025162,0.000361826,0.410071,-0.318488,-171.668
-0.0775272,-0.0291763,0.000421574,0.428979,-0.314235,-171.672
-0.0349876,-0.0324948,0.000472304,0.425742,-0.296275,-173.567
-0.0329804,-0.032628,0.000473578,0.426134,-0.295896,-173.621
-0.120846,-0.0284295,0.000409484,0.418875,-0.35259,-173.798
-0.12859,-0.0284388,0.000418946,0.418896,-0.352548,-174.675
-0.121758,-0.0284414,0.000410889,0.418871,-0.352559,-173.871
-0.117933,-0.0278113,0.000403991,0.41734,-0.341763,-172.654
-0.0978909,-0.0302368,0.000432415,0.421568,-0.346979,-173.214
-0.0602501,-0.0338564,0.000481113,0.430802,-0.341741,-174.51
-0.0617748,-0.0333072,0.000474195,0.429942,-0.337952,-173.806
-0.0639541,-0.0318494,0.000440824,0.430141,-0.338677,-173.618
-0.0839792,-0.0251896,0.000360738,0.41544,-0.291067,-172.627
-0.0758224,-0.0305984,0.00042791,0.424694,-0.336044,-172.347
-0.0909956,-0.0240152,0.000341505,0.417975,-0.290462,-172.903
-0.0790534,-0.0242366,0.000329915,0.417917,-0.29278,-173.28
-0.0827423,-0.0242521,0.000334658,0.41791,-0.292786,-172.872
-0.0921499,-0.0289349,0.000401371,0.41599,-0.340985,-172.571
-0.0571995,-0.0278104,0.000390523,0.423143,-0.29236,-172.156
-0.0566623,-0.0267263,0.000375048,0.423322,-0.282869,-173.288
-0.0898721,-0.0293091,0.000411837,0.411477,-0.33748,-172.27
-0.0945146,-0.0252072,0.000351531,0.403779,-0.309718,-172.406
-0.118249,-0.0243162,0.000341356,0.436839,-0.323948,-172.706
-0.115838,-0.0228296,0.00031052,0.431938,-0.317361,-173.16
-0.0608838,-0.0325726,0.000454293,0.425967,-0.338929,-173.486
-0.0591493,-0.0320247,0.000440735,0.425207,-0.337505,-173.555
-0.0526181,-0.0320033,0.000432478,0.425214,-0.337498,-174.63
-0.0913422,-0.0247292,0.000350152,0.41424,-0.298009,-172.089
-0.072258,-0.0247565,0.000328528,0.414121,-0.297703,-174.11
-0.083513,-0.0296426,0.000415912,0.421081,-0.334454,-171.837
-0.0982565,-0.027279,0.000389018,0.415647,-0.323904,-171.083
-0.0932304,-0.0272693,0.000382795,0.415589,-0.323926,-171.101
-0.0960892,-0.0272027,0.000381966,0.415149,-0.326133,-171.193
-0.100444,-0.0272356,0.000387957,0.415153,-0.326105,-171.17
-0.108789,-0.0268094,0.00037468,0.412764,-0.336992,-172.074
-0.0686299,-0.0285905,0.000413815,0.431119,-0.29999,-172.327
-0.0978659,-0.0280352,0.000395619,0.424734,-0.333295,-171.602
-0.0106148,-0.0363338,0.000515061,0.440074,-0.313763,-175.981
0.00570143,-0.0358052,0.000491923,0.441506,-0.306221,-176.885
-0.116757,-0.0217052,0.000318868,0.429745,-0.28843,-175.017
-0.119466,-0.0212579,0.000313324,0.430366,-0.286737,-175.581
-0.0821521,-0.0290076,0.00042278,0.433475,-0.314419,-172.336
-0.0803895,-0.0259876,0.000358197,0.442323,-0.305809,-173.571
-0.0556056,-0.0336787,0.00047393,0.420465,-0.339545,-173.85
-0.0761131,-0.0281022,0.000386334,0.42784,-0.320726,-171.775
-0.0650391,-0.0286925,0.000420588,0.417207,-0.292761,-172.946
-0.0654258,-0.0286978,0.000421217,0.417207,-0.292725,-173.017
-0.136754,-0.0211414,0.000283119,0.421824,-0.327118,-174.147
-0.171414,-0.0199145,0.000294541,0.424568,-0.327256,-174.732
-0.12296,-0.0224125,0.000304859,0.429432,-0.320791,-173.158
-0.0711306,-0.0298819,0.000440126,0.426143,-0.30652,-172.651
-0.0722344,-0.0299007,0.000441857,0.426094,-0.306545,-172.856
-0.110777,-0.0260855,0.000383809,0.420163,-0.316598,-171.86
-0.0987464,-0.0259537,0.000366184,0.413563,-0.316748,-171.144
-0.0998149,-0.0256271,0.00035863,0.408738,-0.317556,-171.603
-0.0945447,-0.028085,0.000401861,0.426178,-0.325724,-171.339
-0.111319,-0.0243383,0.000348213,0.416566,-0.311687,-171.531
-0.0749249,-0.02646,0.000365096,0.42217,-0.304116,-171.65
-0.0754914,-0.026587,0.000368041,0.421661,-0.304778,-171.513
-0.0938936,-0.0283665,0.000411208,0.411839,-0.322907,-171.603
-0.050679,-0.030258,0.000420969,0.42826,-0.309846,-171.877
-0.069344,-0.0275047,0.000374725,0.431352,-0.311618,-172.362
-0.0871219,-0.0275103,0.00039605,0.43135,-0.311537,-171.684
-0.0862369,-0.0286201,0.000414887,0.4134,-0.317294,-171.456
-0.134087,-0.0217786,0.000297118,0.421867,-0.325581,-173.18
-0.142014,-0.0223095,0.000322729,0.420514,-0.322696,-172.532
-0.12179,-0.0225229,0.000302971,0.420014,-0.323454,-173.219
-0.146234,-0.0228124,0.000337882,0.420483,-0.324347,-173.069
-0.107929,-0.0220858,0.000297852,0.412571,-0.305038,-173.732
-0.053412,-0.0310041,0.000451813,0.427548,-0.301721,-172.765
-0.0288983,-0.0310368,0.000423573,0.427458,-0.30167,-173.193
-0.0418646,-0.0310375,0.000438961,0.427437,-0.301682,-172.157
-0.129818,-0.0258467,0.000368887,0.432624,-0.34337,-173.171
-0.0640805,-0.0289918,0.000404167,0.410498,-0.311716,-171.52
-0.0597305,-0.0289703,0.000398402,0.410552,-0.311786,-171.942
-0.0955718,-0.0233187,0.000321712,0.410764,-0.297586,-173.127
-0.104685,-0.0226505,0.00031001,0.41154,-0.303005,-173.181
-0.0700067,-0.0259815,0.000376883,0.433629,-0.279555,-174.732
-0.0695051,-0.0271963,0.000385236,0.435425,-0.296662,-172.658
-0.09382,-0.0247794,0.000356031,0.435564,-0.296551,-173.139
-0.115913,-0.0218305,0.000304056,0.439736,-0.302613,-174.397
-0.120658,-0.0255743,0.000354278,0.437011,-0.340994,-173.66
-0.033754,-0.0335774,0.000470445,0.42665,-0.318575,-172.952
-0.0559628,-0.028741,0.000407591,0.425893,-0.295623,-171.99
-0.0627259,-0.0295856,0.000417071,0.407604,-0.311533,-171.721
-0.0593653,-0.0289783,0.000412106,0.410877,-0.300034,-171.845
-0.0796626,-0.026871,0.000381446,0.419768,-0.303413,-171.255
-0.104577,-0.0248631,0.000356844,0.442794,-0.308322,-173.522
-0.134337,-0.0222434,0.000319969,0.414938,-0.316003,-172.492
-0.13412,-0.0224403,0.000316212,0.420338,-0.322947,-172.263
-0.0980379,-0.0242867,0.000337158,0.399528,-0.306676,-173.547
-0.13674,-0.0236195,0.000341272,0.408347,-0.328373,-172.704
-0.139414,-0.0214715,0.000297283,0.403411,-0.324538,-174.231
-0.0537962,-0.0333441,0.000479075,0.438956,-0.326609,-174.227
-0.0308327,-0.0354274,0.000487026,0.43618,-0.339216,-176.675
-0.130755,-0.0247445,0.000334911,0.439238,-0.350578,-175.832
-0.115208,-0.0247461,0.000316517,0.439265,-0.350565,-179.203
-0.127133,-0.0247523,0.000330717,0.439202,-0.350649,-176.395
-0.032365,-0.0285205,0.000385088,0.404869,-0.286517,-175.318
-0.0525199,-0.0314206,0.0004624,0.417182,-0.300357,-173.381
-0.0685273,-0.0300735,0.00043681,0.422517,-0.310598,-171.769
-0.0996206,-0.0250978,0.000346391,0.424966,-0.316936,-171.624
-0.0908082,-0.0277599,0.000402681,0.426401,-0.3147,-171.47
-0.107731,-0.0242926,0.000334025,0.420612,-0.31913,-171.813
-0.0853095,-0.023206,0.000311139,0.423161,-0.293949,-174.055
-0.0531149,-0.0324833,0.000449002,0.426506,-0.333808,-173.362
-0.0777917,-0.0291327,0.000415641,0.423079,-0.318614,-171.112
-0.0557927,-0.0283799,0.000398645,0.416352,-0.295666,-171.879
-0.113094,-0.02205,0.000306458,0.440377,-0.302222,-174.427
-0.127998,-0.0220708,0.000324613,0.440497,-0.302247,-174.912
-0.0809654,-0.0239883,0.000330022,0.428774,-0.289564,-173.607
-0.0999191,-0.0254771,0.000359352,0.442876,-0.314007,-173.212
-0.0248776,-0.0315462,0.000445665,0.405465,-0.289368,-174.109
-0.0280805,-0.0312985,0.000439452,0.40571,-0.292782,-173.663
-0.101778,-0.0254576,0.000364711,0.410114,-0.310954,-171.592
-0.0652805,-0.0294632,0.000411083,0.418984,-0.31665,-171.221
-0.0916922,-0.0257108,0.000356888,0.417054,-0.3126,-171.304
-0.0743245,-0.0304672,0.00043989,0.418376,-0.321788,-171.637
-0.0747791,-0.0308378,0.000444405,0.421605,-0.325957,-171.839
-0.0396241,-0.0318709,0.000449535,0.419153,-0.307441,-171.972
-0.0684472,-0.0271645,0.000382524,0.387712,-0.297244,-176.353
-0.0705191,-0.0325384,0.00046624,0.458112,-0.337802,-178.158
-0.0797074,-0.031487,0.000446699,0.453726,-0.342125,-176.998
-0.0718949,-0.0316643,0.000449075,0.43212,-0.335907,-173.057
-0.11456,-0.0288515,0.000425059,0.447377,-0.34174,-176.027
-0.113246,-0.029721,0.000440762,0.45144,-0.344834,-177.681
-0.0637565,-0.0299161,0.000416137,0.444936,-0.320057,-173.847
-0.072344,-0.0291501,0.000419905,0.397955,-0.309926,-173.314
-0.0929056,-0.0277985,0.000396316,0.441819,-0.322943,-172.936
-0.0901273,-0.0275117,0.000380537,0.441637,-0.327645,-173.335
-0.0672705,-0.0298837,0.00043071,0.409033,-0.310632,-171.888
-0.110307,-0.0269271,0.000406016,0.413227,-0.314488,-173.644
-0.0680973,-0.0269657,0.000356927,0.413174,-0.314435,-173.666
-0.102602,-0.0295762,0.000421074,0.416003,-0.347845,-173.196
-0.093447,-0.0287789,0.000406299,0.416279,-0.334966,-171.711
-0.0546574,-0.028612,0.000400627,0.423011,-0.297569,-171.796
-0.0633673,-0.02888,0.000416724,0.409904,-0.298151,-172.286
-0.116616,-0.0264048,0.000375383,0.41794,-0.336017,-171.758
-0.0894883,-0.0252334,0.000357976,0.401777,-0.299792,-173.093
-0.079131,-0.0279899,0.000398839,0.426133,-0.310926,-171.175
-0.0627079,-0.0310537,0.000440696,0.428666,-0.321393,-171.869
-0.105276,-0.0265045,0.000375899,0.424053,-0.326266,-171.235
-0.052245,-0.0302896,0.000415003,0.418771,-0.31708,-172.069
-0.0728227,-0.0303044,0.000439577,0.418693,-0.317247,-171.683
-0.076968,-0.0268109,0.000384489,0.418284,-0.296935,-171.788
-0.109355,-0.0260897,0.000376497,0.427669,-0.321425,-171.534
-0.076554,-0.0291101,0.000418394,0.415817,-0.314599,-171.203
-0.0706163,-0.0295111,0.00042479,0.408251,-0.311407,-171.823
-0.0639783,-0.0287877,0.00040131,0.409503,-0.309879,-171.613
-0.108967,-0.0258946,0.000367154,0.41448,-0.324952,-171.264
-0.0433889,-0.0303521,0.000418581,0.420365,-0.306476,-172.002
-0.064751,-0.0315469,0.000456211,0.422383,-0.320367,-172.064
-0.0527165,-0.0301166,0.000418238,0.419305,-0.311315,-171.545
-0.0504595,-0.0301202,0.000415633,0.419283,-0.311326,-171.759
-0.038248,-0.0310979,0.000428404,0.39948,-0.30819,-174.075
-0.143166,-0.0228056,0.000339924,0.422778,-0.319421,-173.269
-0.109032,-0.0232612,0.000311269,0.423428,-0.318683,-173.131
-0.0564605,-0.0305524,0.000430838,0.429301,-0.313283,-171.748
-0.0314158,-0.0321069,0.000470591,0.425377,-0.286277,-174.791
-0.0619386,-0.0263216,0.000358878,0.432605,-0.293562,-173.397
-0.0829803,-0.0300398,0.000431551,0.40852,-0.3288,-172.155
-0.0726534,-0.0300438,0.000419494,0.408519,-0.328716,-172.161
-0.112236,-0.0282657,0.000411244,0.397015,-0.339173,-174.809
-0.129399,-0.0249666,0.000366234,0.405533,-0.327328,-173.016
-0.10577,-0.0249706,0.000368613,0.410419,-0.301777,-172.989
-0.097071,-0.0257777,0.000363892,0.390966,-0.313431,-174.702
-0.0970261,-0.0256954,0.000364557,0.392695,-0.311157,-174.304
-0.0932715,-0.0248273,0.000338979,0.389581,-0.311346,-176.098
-0.0901662,-0.0273802,0.000384855,0.417522,-0.321375,-170.978
-0.0729187,-0.0276011,0.000381025,0.417287,-0.311838,-171.337
-0.0772729,-0.0275917,0.000385946,0.417279,-0.311855,-171.031
-0.132925,-0.0248854,0.00035984,0.417392,-0.334595,-172.177
-0.0800201,-0.0269652,0.000380974,0.431127,-0.30608,-171.678
-0.0717613,-0.0270958,0.000374729,0.431424,-0.305735,-172.019
-0.0742106,-0.024658,0.000347263,0.420347,-0.281867,-173.736
-0.0794572,-0.0245001,0.000348454,0.420668,-0.282906,-173.64
-0.0369087,-0.0329072,0.000466693,0.411609,-0.311292,-172.618
-0.12875,-0.0218667,0.000311749,0.428651,-0.309701,-172.883
-0.0958833,-0.0268727,0.000395399,0.415533,-0.307909,-172.037
-0.07035,-0.0269477,0.000367388,0.41524,-0.307505,-171.963
-0.0945932,-0.0269533,0.00039623,0.415141,-0.307555,-172.02
-0.0916281,-0.0268687,0.000387669,0.414163,-0.310087,-171.31
-0.0494729,-0.030451,0.000434078,0.417434,-0.301507,-171.789
-0.0747716,-0.0273982,0.000366504,0.451314,-0.321813,-176.335
-0.101678,-0.0278358,0.000407693,0.455708,-0.322885,-176.379
-0.136722,-0.0229093,0.000336242,0.444698,-0.318185,-174.819
-0.111956,-0.0223653,0.000293657,0.444216,-0.318272,-176.295
-0.155466,-0.0223314,0.000344458,0.444094,-0.318278,-177.425
-0.116867,-0.0261535,0.000381562,0.432214,-0.325961,-172.323
-0.0640223,-0.0287091,0.000413891,0.414414,-0.297724,-171.986
-0.0585845,-0.0317696,0.000444254,0.405123,-0.328798,-173.139
-0.124372,-0.0230798,0.000328939,0.431027,-0.315449,-172.403
-0.0944419,-0.026468,0.000377095,0.436112,-0.313683,-172.09
-0.0197432,-0.0351283,0.000490562,0.417085,-0.319079,-173.974
-0.0978741,-0.0287777,0.000416443,0.44048,-0.330819,-173.357
-0.110061,-0.0242186,0.000348618,0.430408,-0.30766,-172.195
-0.0675737,-0.0303119,0.000426642,0.400464,-0.323051,-172.941
-0.0697851,-0.0309254,0.000446481,0.398378,-0.320991,-173.751
-0.0681927,-0.0314471,0.000455167,0.396831,-0.322665,-174.418
-0.0917387,-0.0234946,0.000318961,0.438556,-0.299642,-174.268
-0.109586,-0.0230552,0.000328469,0.438286,-0.300561,-173.692
-0.0743187,-0.0306816,0.000429877,0.425795,-0.334571,-172.275
-0.0738408,-0.0282879,0.000406581,0.427992,-0.305158,-171.611
-0.0800326,-0.0292951,0.000424709,0.407423,-0.316509,-172.026
-0.0455824,-0.0292933,0.000383648,0.407444,-0.316627,-175.869
-0.0614204,-0.0293042,0.000402529,0.407731,-0.316774,-172.271
-0.0862564,-0.0263171,0.000369172,0.428538,-0.309112,-171.461
-0.134396,-0.023396,0.000330342,0.445871,-0.330706,-174.667
-0.0891624,-0.0283083,0.000396679,0.427543,-0.329239,-171.592
-0.06107,-0.0310863,0.000437456,0.405448,-0.323147,-172.467
-0.0740401,-0.0303364,0.000435064,0.406508,-0.322919,-172.169
-0.0710227,-0.0311432,0.000452411,0.404207,-0.321651,-173.116
-0.0650461,-0.0314509,0.000441641,0.430739,-0.330994,-172.596
-0.130343,-0.0258762,0.000373276,0.435431,-0.340795,-173.362
-0.0605558,-0.0290562,0.00040402,0.407806,-0.309622,-171.882
-0.0730529,-0.0290571,0.000418968,0.407778,-0.309538,-171.876
-0.104334,-0.0257643,0.000366011,0.427223,-0.318638,-171.319
-0.140172,-0.0207143,0.00029491,0.435523,-0.311931,-174.112
-0.10089,-0.0245811,0.000339371,0.421114,-0.313638,-171.639
-0.0993993,-0.0273985,0.000397345,0.419945,-0.320455,-171.281
-0.0643674,-0.0276733,0.00040048,0.425683,-0.288355,-172.912
-0.157555,-0.0208041,0.000317677,0.430514,-0.311947,-175.736
-0.17043,-0.0197191,0.00030887,0.433159,-0.310229,-178.08
-0.140993,-0.0197353,0.000274269,0.433087,-0.310283,-174.613
-0.13094,-0.0212968,0.000306525,0.428809,-0.304731,-173.482
-0.136675,-0.0209307,0.000312029,0.421834,-0.298399,-174.76
-0.102222,-0.0268431,0.00038732,0.412133,-0.320456,-171.368
-0.147993,-0.0201659,0.000287137,0.418127,-0.315175,-173.605
-0.104289,-0.0267621,0.000383685,0.417387,-0.323944,-171.139
-0.0876296,-0.0267707,0.00036416,0.417453,-0.323913,-171.955
-0.100775,-0.0251158,0.00034949,0.413843,-0.315844,-171.447
-0.0786174,-0.0297716,0.000433637,0.425776,-0.317238,-171.858
-0.0244661,-0.0328633,0.000453569,0.409912,-0.30902,-173.429
-0.0670282,-0.0309379,0.000456475,0.413004,-0.310064,-173.078
-0.0434395,-0.0314981,0.000438646,0.423779,-0.312869,-171.977
-0.0301438,-0.0294671,0.000397029,0.427293,-0.293439,-174.003
-0.136004,-0.0254875,0.000379628,0.426095,-0.333214,-173.265
-0.0909029,-0.0269105,0.000389041,0.425584,-0.309054,-171.438
-0.127015,-0.023849,0.000345551,0.427483,-0.3197,-172.1
-0.0567907,-0.0310726,0.000424017,0.442438,-0.329917,-174.784
-0.0515247,-0.0330167,0.000472252,0.438995,-0.323446,-173.88
-0.038919,-0.030828,0.000425623,0.414442,-0.305728,-172.265
-0.114131,-0.0259217,0.000370786,0.4243,-0.327605,-171.435
-0.128009,-0.0259289,0.000387406,0.424311,-0.327621,-173.039
-0.116609,-0.0260479,0.000376169,0.42212,-0.328106,-171.535
-0.0568368,-0.0300448,0.000423623,0.414021,-0.309439,-171.413
-0.00875843,-0.0339553,0.000471258,0.421694,-0.300561,-173.805
-0.118315,-0.0280798,0.000407737,0.420708,-0.344434,-172.919
-0.0814661,-0.0298532,0.000419281,0.439653,-0.333841,-173.338
-0.0753436,-0.0296627,0.000426537,0.423424,-0.317736,-171.336
-0.0663925,-0.0292789,0.000414969,0.433984,-0.310747,-171.94
-0.0807713,-0.0289504,0.000423122,0.432537,-0.31159,-172.381
-0.143001,-0.0217886,0.000319256,0.431417,-0.31604,-173.511
-0.11857,-0.0219329,0.000297928,0.429819,-0.312511,-173.427
-0.0224092,-0.0298785,0.000413012,0.42936,-0.28058,-174.463
-0.0407706,-0.0299056,0.000435411,0.429352,-0.280615,-174.591
-0.0840803,-0.027575,0.000393202,0.42456,-0.312209,-171.069
-0.0973707,-0.0264602,0.000385212,0.421034,-0.309612,-171.51
-0.108126,-0.026487,0.000398963,0.421105,-0.309322,-173.398
-0.105815,-0.0264776,0.000396095,0.42111,-0.309236,-172.899
-0.0959279,-0.0264403,0.000383767,0.421292,-0.308983,-171.439
-0.0723454,-0.0284964,0.000400708,0.426658,-0.312843,-171.212
-0.0467954,-0.0307586,0.000417667,0.408953,-0.318902,-173.273
-0.0625054,-0.0253516,0.000345775,0.402595,-0.285489,-175.195
-0.08421,-0.0253356,0.000371102,0.402642,-0.285524,-175.129
-0.0708601,-0.0257599,0.000361521,0.404779,-0.288858,-173.637
-0.105056,-0.02314,0.000318416,0.414885,-0.306223,-172.48
-0.107013,-0.0243774,0.000342632,0.410372,-0.312878,-171.768
-0.0445037,-0.0325111,0.00045831,0.42281,-0.317916,-172.146
-0.0970683,-0.0230743,0.000322774,0.420513,-0.29323,-173.016
-0.0548971,-0.0331136,0.000471504,0.42414,-0.329414,-172.817
-0.0853196,-0.0270308,0.000383246,0.410882,-0.310795,-171.245
-0.0811031,-0.0269591,0.000380436,0.410297,-0.307493,-171.399
-0.0667347,-0.0306718,0.000435468,0.429532,-0.322077,-171.832
-0.0884309,-0.0298033,0.000446013,0.43929,-0.317264,-174.778
-0.0408159,-0.0307241,0.000422592,0.414215,-0.308072,-172.305
-0.0617015,-0.0311605,0.000451665,0.406441,-0.313309,-172.705
-0.0902586,-0.0262885,0.00037088,0.431607,-0.311095,-171.634
-0.0573861,-0.0314166,0.000446847,0.409366,-0.318252,-172.059
-0.0404429,-0.0313126,0.000424008,0.41033,-0.318446,-173.592
-0.124358,-0.0235833,0.000326913,0.425355,-0.327359,-172.216
-0.0338283,-0.0321978,0.000450757,0.423098,-0.307248,-172.272
-0.039152,-0.0325644,0.000467213,0.423233,-0.306141,-172.494
-0.099218,-0.0255146,0.000351154,0.410962,-0.320976,-171.842
-0.104486,-0.0243261,0.000347764,0.406995,-0.304985,-172.386
-0.0632252,-0.0318055,0.000454581,0.435478,-0.325463,-172.949
-0.031265,-0.0348402,0.000497534,0.440319,-0.318879,-174.998
-0.11253,-0.0229223,0.000316763,0.428432,-0.310673,-172.524
-0.0305263,-0.0325241,0.000450603,0.423106,-0.310698,-172.628
-0.0756105,-0.0264638,0.00036968,0.421765,-0.301015,-171.549
-0.0688365,-0.0297205,0.00042549,0.435265,-0.313285,-172.2
-0.112532,-0.0286103,0.000417085,0.414662,-0.341538,-172.931
-0.113823,-0.0286077,0.000418539,0.414671,-0.341551,-173.089
-0.114049,-0.0250533,0.000353618,0.435892,-0.324371,-172.383
-0.0834752,-0.0281129,0.000394071,0.433426,-0.321785,-171.817
