b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.30807,-0.00164858,0.458179,-0.341521,-206.459
-0.275727,-0.00156866,0.442243,-0.307556,-204.274
-0.272792,-0.00124112,0.445065,-0.297975,-204.985
-0.276766,-0.00220874,0.451693,-0.321583,-204.924
-0.31445,-0.0010503,0.4347,-0.335762,-205.185
-0.273162,-0.00126233,0.426214,-0.298776,-205.466
-0.28902,-0.0016216,0.430781,-0.321924,-204.391
-0.309794,-0.00050631,0.447094,-0.320068,-205.418
-0.266354,-0.00309483,0.437255,-0.329151,-206.015
-0.274371,-0.00239696,0.439282,-0.323008,-204.573
-0.253533,-0.00259805,0.450648,-0.306249,-205.398
-0.282639,-0.00136186,0.432197,-0.310272,-204.404
-0.280122,-0.00215662,0.444487,-0.323881,-204.474
-0.263305,-0.00268392,0.445373,-0.317764,-205.023
-0.298577,-0.00120782,0.44682,-0.323085,-204.563
-0.276829,-0.00103297,0.442495,-0.297789,-205.094
-0.308201,-0.00278743,0.454017,-0.36476,-209.892
-0.324983,-0.00132722,0.452073,-0.351914,-207.015
-0.298996,-0.0021234,0.466105,-0.342081,-207.817
-0.310866,-0.000910813,0.434825,-0.329347,-204.946
-0.27263,-0.00218811,0.439756,-0.317029,-204.288
-0.296431,-0.00182052,0.42485,-0.333371,-205.442
-0.306452,-0.000904239,0.431091,-0.324799,-204.95
-0.291374,-0.00233744,0.424136,-0.338802,-206.309
-0.310232,-0.00153878,0.424132,-0.341455,-206.208
-0.294756,-0.00213643,0.43099,-0.338105,-205.403
-0.310384,-0.00115704,0.446834,-0.333862,-205.073
-0.291478,-0.00148554,0.445995,-0.321621,-204.343
-0.279413,-0.00182567,0.447085,-0.316458,-204.34
-0.296973,-0.00105749,0.441515,-0.31843,-204.421
-0.284169,-0.00249346,0.433657,-0.334763,-205.371
-0.298773,-0.00167408,0.431613,-0.332741,-204.796
-0.294991,-0.00122459,0.419466,-0.319839,-205.797
-0.284674,-0.00155515,0.416978,-0.316229,-206.035
-0.281105,-0.00180166,0.42032,-0.317662,-205.47
-0.315962,-0.000541739,0.419275,-0.326954,-206.993
-0.273965,-0.0024012,0.42246,-0.322688,-205.676
-0.268948,-0.00235296,0.432584,-0.316691,-204.602
-0.288757,-0.000938635,0.440854,-0.307803,-204.669
-0.267735,-0.00187971,0.445678,-0.305875,-204.478
-0.308282,-0.0015433,0.424367,-0.339597,-205.998
-0.307347,-0.00133861,0.427656,-0.334508,-205.312
-0.302361,-0.00211531,0.422479,-0.345282,-206.99
-0.302722,-0.00259123,0.4225,-0.3553,-208.911
-0.268715,-0.00198585,0.467508,-0.30901,-206.99
-0.262494,-0.00234058,0.465916,-0.309986,-206.929
-0.287123,-0.00152706,0.415917,-0.318108,-206.25
-0.320004,-0.000916058,0.437892,-0.338592,-205.48
-0.275565,-0.00322206,0.437263,-0.340943,-207.148
-0.316893,-0.000677226,0.442257,-0.330635,-205.293
-0.283013,-0.00221763,0.440778,-0.32801,-204.572
-0.285348,-0.00100551,0.44363,-0.30575,-204.728
-0.272788,-0.00214938,0.444864,-0.316401,-204.382
-0.253203,-0.00258206,0.445228,-0.305595,-205.072
-0.289382,-0.000830563,0.435508,-0.306235,-204.906
-0.244751,-0.00345649,0.445068,-0.314886,-206.69
-0.320191,0.0000207952,0.412982,-0.319769,-209.495
-0.274466,-0.00229007,0.422743,-0.320934,-205.471
-0.295497,-0.00125731,0.427531,-0.321009,-204.772
-0.296834,-0.00118528,0.454877,-0.320884,-205.2
-0.253118,-0.00267115,0.438218,-0.307318,-205.025
-0.298386,-0.000707847,0.426775,-0.312749,-205.479
-0.265626,-0.0023988,0.450132,-0.314299,-204.935
-0.305361,-0.000927958,0.441035,-0.32419,-204.661
-0.285029,-0.00205527,0.451786,-0.326732,-204.968
-0.28765,-0.00188591,0.437634,-0.325917,-204.289
-0.287293,-0.00122501,0.440364,-0.312149,-204.286
-0.317907,0.000437629,0.443863,-0.309027,-207.799
-0.252675,-0.00212983,0.446963,-0.295891,-205.228
-0.282517,-0.00206863,0.426152,-0.324491,-204.968
-0.324194,-0.000568553,0.420749,-0.33573,-207.233
-0.307108,-0.00139198,0.423797,-0.335353,-205.767
-0.295452,-0.001449,0.458165,-0.324853,-205.536
-0.317441,-0.0000808755,0.453393,-0.319082,-206.768
-0.259357,-0.00278684,0.445763,-0.315904,-205.206
-0.295558,-0.00213839,0.443667,-0.338947,-205.259
-0.321575,-0.00100686,0.447011,-0.342004,-205.853
-0.286813,-0.00161016,0.444632,-0.319484,-204.222
-0.272375,-0.00181651,0.448757,-0.309233,-204.536
-0.248021,-0.00206631,0.448195,-0.289948,-205.757
-0.318895,0.000222545,0.440603,-0.31438,-206.99
-0.316292,-0.0000146601,0.443522,-0.316589,-206.346
-0.292913,-0.000933475,0.44416,-0.311853,-204.658
-0.293699,-0.00132678,0.439751,-0.320621,-204.215
-0.275658,-0.00200435,0.438304,-0.316327,-204.164
-0.26156,-0.00125998,0.463073,-0.287126,-207.642
-0.283931,-0.00118913,0.409419,-0.308059,-208.076
-0.298098,-0.00118574,0.442674,-0.322158,-204.387
-0.269877,-0.00207942,0.433815,-0.31207,-204.341
-0.269744,-0.00198769,0.428629,-0.310076,-204.64
-0.273599,-0.00179235,0.428075,-0.309967,-204.621
-0.264952,-0.00266354,0.452627,-0.318997,-205.493
-0.273756,-0.00246964,0.453768,-0.323867,-205.429
-0.269771,-0.00200701,0.437481,-0.310495,-204.236
-0.25695,-0.00270936,0.435623,-0.311925,-205.019
-0.303016,-0.0000495879,0.442003,-0.304022,-206.507
-0.287672,-0.00338774,0.452338,-0.356412,-209.746
-0.281278,0.000169567,0.427969,-0.277837,-210.352
-0.298049,-0.00291028,0.45119,-0.357101,-208.7
-0.225131,-0.00276335,0.443037,-0.281202,-207.334
-0.278962,-0.00330314,0.436999,-0.345985,-207.877
-0.311423,-0.00196335,0.426404,-0.351261,-207.158
-0.318089,-0.00162544,0.42039,-0.35107,-207.894
-0.250319,-0.00154095,0.448588,-0.281586,-206.597
-0.303684,-0.000251698,0.434369,-0.308791,-205.942
-0.314378,-0.000102731,0.440553,-0.316463,-206.078
-0.260753,-0.00313362,0.449491,-0.324337,-206.216
-0.266529,-0.00284358,0.448085,-0.324228,-205.539
-0.311828,-0.00112347,0.459738,-0.334624,-206.378
-0.25343,-0.001452,0.460715,-0.282892,-207.66
-0.330995,-0.000531531,0.42287,-0.34178,-207.534
-0.278349,-0.00280091,0.41639,-0.335182,-207.986
-0.255969,-0.00224423,0.440331,-0.301506,-204.75
-0.307541,-0.00117949,0.437371,-0.331474,-204.719
-0.323894,-0.000511408,0.435313,-0.334271,-205.852
-0.278801,-0.00222819,0.430145,-0.324012,-204.735
-0.297015,-0.00193746,0.45499,-0.336328,-205.734
-0.327345,-0.00124682,0.442987,-0.352644,-206.7
-0.32855,-0.00141944,0.446291,-0.357351,-207.363
-0.232647,-0.00214026,0.437892,-0.276075,-207.298
-0.284344,-0.00213625,0.433144,-0.327691,-204.619
-0.306077,-0.00121493,0.43437,-0.330729,-204.725
-0.276431,-0.00116813,0.443566,-0.300133,-204.849
-0.270409,-0.000945188,0.44091,-0.289587,-205.853
-0.278154,-0.00306063,0.431076,-0.340256,-207.001
-0.305007,-0.00140127,0.431111,-0.33344,-204.937
-0.300865,-0.00192845,0.429763,-0.339994,-205.534
-0.294398,-0.00235001,0.427188,-0.342081,-206.29
-0.304073,-0.00160359,0.431641,-0.336611,-205.073
-0.319239,-0.00122859,0.432639,-0.344168,-205.879
-0.306623,-0.00147934,0.435392,-0.33664,-204.935
-0.256489,-0.00236734,0.434646,-0.304524,-204.799
-0.274712,-0.00137804,0.424262,-0.302674,-205.372
-0.300428,0.000112415,0.416,-0.298147,-209.777
-0.25618,-0.00283961,0.419726,-0.313798,-206.742
-0.286379,-0.00248154,0.452069,-0.336732,-205.914
-0.289623,-0.00213206,0.439624,-0.332884,-204.751
-0.255755,-0.0022738,0.4339,-0.301892,-204.861
-0.284254,-0.00100967,0.434889,-0.304741,-204.764
-0.278717,-0.001912,0.447369,-0.317513,-204.384
-0.268016,-0.00184622,0.422065,-0.305477,-205.463
-0.254293,-0.00132978,0.461657,-0.281275,-208.029
-0.259675,-0.00195096,0.436699,-0.299261,-204.707
-0.294355,-0.000737074,0.457083,-0.30931,-205.984
-0.288251,-0.00154535,0.430347,-0.319608,-204.392
-0.265482,-0.00175154,0.444368,-0.301022,-204.623
-0.315076,-0.000677619,0.440826,-0.328826,-205.182
-0.325682,-0.000432138,0.452528,-0.334451,-206.495
-0.283022,-0.00181363,0.442897,-0.319822,-204.174
-0.250655,-0.00198814,0.444687,-0.290996,-205.448
-0.297672,-0.00143857,0.455706,-0.326862,-205.308
-0.272454,-0.00168894,0.442073,-0.306724,-204.288
-0.291461,-0.00133904,0.433004,-0.318631,-204.315
-0.262657,-0.00230185,0.444145,-0.309363,-204.573
-0.288946,-0.00159488,0.435129,-0.321308,-204.183
-0.317451,-0.000933631,0.431314,-0.336395,-205.536
-0.262304,-0.00126342,0.455028,-0.28794,-206.532
-0.261938,-0.00223989,0.425678,-0.307387,-205.186
-0.272467,-0.00124169,0.436463,-0.297662,-204.918
-0.240722,-0.00263273,0.430162,-0.294142,-206.088
-0.2793,-0.000773499,0.441571,-0.294995,-205.603
-0.332453,-0.000877921,0.430046,-0.350266,-207.15
-0.259311,-0.00210812,0.428523,-0.302086,-205.046
-0.258971,-0.00212939,0.429554,-0.302177,-204.974
-0.296749,-0.00121083,0.440536,-0.321318,-204.311
-0.325859,-0.000201776,0.4418,-0.329953,-206.187
-0.251945,-0.00337005,0.429922,-0.320326,-206.808
-0.30929,-0.000247992,0.456646,-0.314322,-206.717
-0.258425,-0.00280941,0.439874,-0.31543,-205.104
-0.277368,-0.00182527,0.433793,-0.314405,-204.2
-0.248125,-0.00179037,0.431623,-0.284453,-206.255
-0.254717,-0.00133508,0.429494,-0.281807,-206.846
-0.260026,-0.00184812,0.435645,-0.297525,-204.813
-0.306544,-0.00190761,0.435481,-0.345251,-205.744
-0.279739,-0.00142496,0.420042,-0.308653,-205.676
-0.277712,-0.00147307,0.446241,-0.307601,-204.449
-0.281275,-0.00152112,0.418012,-0.31214,-205.894
-0.283935,-0.00163769,0.422027,-0.317165,-205.207
-0.277931,-0.00224316,0.432165,-0.323447,-204.608
-0.320269,-0.000805718,0.419951,-0.336617,-207.02
-0.310404,-0.00110981,0.423525,-0.332923,-205.838
-0.28301,-0.0011011,0.440293,-0.305352,-204.58
-0.279742,-0.00231129,0.437113,-0.32664,-204.61
-0.282211,-0.00204843,0.438549,-0.323775,-204.29
-0.268384,-0.00204334,0.435276,-0.309845,-204.315
-0.309923,-0.000184364,0.441047,-0.313664,-205.894
-0.246661,-0.0031456,0.450468,-0.310488,-206.26
-0.312025,-0.00122176,0.436884,-0.336816,-205.051
-0.293571,-0.00169181,0.433515,-0.327899,-204.441
-0.305774,-0.00112129,0.431512,-0.328526,-204.83
-0.278466,-0.00239336,0.431861,-0.327029,-204.906
-0.262151,-0.00288417,0.438061,-0.320673,-205.284
-0.265747,-0.00252743,0.431948,-0.31703,-204.857
-0.271385,-0.00170063,0.430914,-0.305892,-204.534
-0.26825,-0.00242547,0.449141,-0.317465,-204.886
-0.297627,-0.000960023,0.429154,-0.317106,-204.88
-0.286995,-0.00163919,0.440934,-0.320256,-204.124
-0.285373,-0.00231851,0.44194,-0.332417,-204.91
-0.278272,-0.00157674,0.440929,-0.310266,-204.172
-0.288184,-0.00248753,0.437861,-0.338658,-205.539
-0.292748,-0.000929552,0.447512,-0.311609,-204.827
-0.281826,-0.00192063,0.449708,-0.320797,-204.579
-0.270207,-0.00247566,0.449279,-0.320441,-204.983
-0.297648,-0.00229999,0.419905,-0.344317,-207.447
-0.307396,-0.000988175,0.431132,-0.327447,-204.944
-0.257158,-0.00235886,0.446174,-0.305021,-204.864
-0.311182,-0.00102195,0.433604,-0.331918,-205.003
-0.26991,-0.00109924,0.435732,-0.292214,-205.497
-0.286394,-0.00119542,0.440373,-0.31065,-204.336
-0.260664,-0.00209778,0.451614,-0.303229,-205.094
-0.305984,-0.00125582,0.436718,-0.331466,-204.671
-0.296668,-0.00141028,0.450357,-0.325284,-204.748
-0.27903,-0.00224044,0.451708,-0.324491,-205.02
-0.303754,-0.000660627,0.454352,-0.317159,-205.707
-0.284619,-0.00127669,0.445464,-0.310524,-204.427
-0.306023,-0.0010109,0.440626,-0.326534,-204.639
-0.265868,-0.00253397,0.42155,-0.317284,-205.908
-0.292619,-0.0022626,0.453463,-0.338529,-205.945
-0.316269,-0.00120021,0.447448,-0.340622,-205.58
-0.307964,-0.00183726,0.439402,-0.345244,-205.651
-0.287832,-0.00148945,0.433541,-0.318054,-204.221
-0.281591,-0.00184133,0.426983,-0.318953,-204.663
-0.271585,-0.00198006,0.415604,-0.311762,-206.409
-0.294302,-0.00119978,0.444779,-0.318647,-204.397
-0.274338,-0.000794262,0.436004,-0.290454,-206.021
-0.284083,-0.0015529,0.423885,-0.315592,-204.978
-0.280465,-0.00181308,0.451344,-0.317254,-204.649
-0.302961,-0.00084409,0.429266,-0.320088,-205.049
-0.277581,-0.000996194,0.443252,-0.297795,-205.151
-0.271994,-0.00107655,0.445811,-0.293838,-205.458
-0.274869,-0.00110609,0.438062,-0.297312,-205.028
-0.265414,-0.00262109,0.435867,-0.318598,-204.842
-0.297274,-0.00080524,0.432701,-0.313613,-204.872
-0.277352,-0.0027867,0.44692,-0.333896,-205.815
-0.278699,-0.00200042,0.446505,-0.319289,-204.385
-0.299479,-0.00158357,0.449917,-0.331611,-204.936
-0.291996,-0.00225424,0.455414,-0.337736,-206.077
-0.248328,-0.0028656,0.459544,-0.306474,-206.754
-0.279763,-0.0014381,0.465395,-0.308943,-206.595
-0.268949,-0.00179122,0.417643,-0.305294,-206.163
-0.316059,-0.00122838,0.45219,-0.340984,-205.93
-0.288255,-0.00205645,0.433661,-0.329982,-204.651
-0.305524,-0.000698776,0.436008,-0.319702,-204.916
-0.275688,-0.00233995,0.442337,-0.323167,-204.552
-0.239884,-0.00227219,0.421565,-0.285988,-207.442
-0.275486,-0.00129554,0.442052,-0.301773,-204.626
-0.266744,-0.00222208,0.433086,-0.311831,-204.486
-0.316755,-0.000476901,0.444301,-0.326432,-205.509
-0.290572,-0.000680211,0.455641,-0.304374,-206.063
-0.270828,-0.00167037,0.455096,-0.304721,-205.241
-0.262987,-0.00227716,0.447836,-0.309192,-204.737
-0.2821,-0.00149292,0.435651,-0.312393,-204.176
-0.300752,-0.00200601,0.424118,-0.341456,-206.283
-0.290543,-0.00176971,0.44726,-0.326452,-204.522
-0.262413,-0.003397,0.443261,-0.33134,-206.882
-0.298596,-0.000177463,0.43427,-0.302197,-206.399
-0.29684,-0.00225747,0.45832,-0.342646,-206.82
-0.248412,-0.00202024,0.425119,-0.289405,-206.365
-0.308131,-0.00168703,0.457087,-0.342362,-206.399
-0.314595,-0.000890055,0.447277,-0.332655,-205.296
-0.302629,-0.00163792,0.449476,-0.335863,-205.16
-0.277128,-0.00168286,0.434447,-0.311274,-204.201
-0.275551,-0.00175565,0.434794,-0.311175,-204.197
-0.258266,-0.00239494,0.42792,-0.306861,-205.152
-0.275709,-0.00238933,0.423572,-0.324191,-205.557
-0.290743,-0.000987307,0.456487,-0.310777,-205.576
-0.287416,-0.00132578,0.443152,-0.314317,-204.254
-0.260285,-0.00191782,0.444467,-0.299199,-204.775
-0.28798,-0.00106071,0.447728,-0.309503,-204.745
-0.30275,-0.00021525,0.450044,-0.307118,-206.322
-0.31571,0.000314244,0.422572,-0.309334,-208.685
-0.2935,-0.000764048,0.420796,-0.309004,-206.228
-0.279408,-0.00194643,0.423743,-0.318903,-205.054
-0.276721,-0.00190951,0.430584,-0.315467,-204.387
-0.30104,-0.00176954,0.445783,-0.336946,-205.025
-0.29692,-0.00141517,0.44531,-0.325635,-204.441
-0.281101,-0.00229358,0.428214,-0.32764,-205.084
-0.252262,-0.00288363,0.45014,-0.310773,-205.696
-0.247094,-0.00307954,0.450151,-0.30958,-206.113
-0.31092,-0.00023662,0.437181,-0.315721,-205.781
-0.290754,-0.000991269,0.43239,-0.310868,-204.69
-0.273201,-0.0025309,0.444463,-0.324555,-204.882
-0.313078,-0.000702823,0.414966,-0.327339,-207.525
-0.310907,-0.00100704,0.41514,-0.331341,-207.253
-0.29348,-0.00213523,0.410895,-0.336806,-208.408
-0.28922,-0.00120037,0.45406,-0.313576,-205.081
-0.291551,-0.000897094,0.43509,-0.309754,-204.718
-0.284265,-0.00198082,0.44166,-0.324458,-204.299
-0.310474,-0.000785685,0.450742,-0.326417,-205.372
-0.290466,-0.00242144,0.429225,-0.339599,-205.95
-0.302907,-0.0013923,0.435985,-0.331158,-204.59
-0.291922,-0.00228193,0.44747,-0.338224,-205.483
-0.237786,-0.00257058,0.440105,-0.289945,-206.014
-0.271377,-0.00224967,0.413066,-0.317024,-207.115
-0.301841,-0.00162022,0.446605,-0.334717,-204.905
-0.283703,-0.00124991,0.42696,-0.309064,-204.893
-0.225945,-0.00435469,0.44339,-0.314305,-209.797
-0.271444,-0.00206748,0.435784,-0.313395,-204.253
-0.297973,-0.000805576,0.427763,-0.314319,-205.214
-0.320493,-0.00129032,0.421812,-0.346674,-207.222
-0.293212,-0.00128399,0.466378,-0.319265,-206.758
-0.272467,-0.00214721,0.414707,-0.316036,-206.663
-0.301398,-0.00141009,0.411851,-0.33001,-207.561
-0.291308,-0.00194877,0.411746,-0.33085,-207.634
-0.304142,-0.00138069,0.409737,-0.332157,-208.238
-0.318854,-0.000830586,0.417441,-0.335707,-207.35
-0.334395,-0.000173738,0.440632,-0.33792,-206.763
-0.304906,-0.00122139,0.443431,-0.329689,-204.646
-0.256019,-0.00221404,0.433502,-0.300944,-204.877
-0.277744,-0.00289558,0.44735,-0.336497,-206.209
-0.288717,-0.00230225,0.44565,-0.335432,-205.205
-0.314162,-0.000923249,0.447845,-0.332896,-205.303
-0.280659,-0.00191251,0.450408,-0.319465,-204.613
-0.268266,-0.00184615,0.43687,-0.305726,-204.329
-0.270622,-0.00136355,0.432562,-0.29829,-204.941
-0.276503,-0.00161944,0.448897,-0.309362,-204.532
-0.286044,-0.00173217,0.42973,-0.321191,-204.447
-0.297644,-0.00134565,0.444125,-0.324948,-204.402
-0.287985,-0.00219747,0.439875,-0.332574,-204.783
-0.290056,-0.000904066,0.437832,-0.3084,-204.689
-0.254666,-0.00281939,0.433301,-0.311874,-205.304
-0.243254,-0.00204355,0.447078,-0.284719,-206.228
-0.262142,-0.00207728,0.454896,-0.304292,-205.354
-0.29037,-0.00186824,0.473751,-0.328278,-208.328
-0.267083,-0.00227942,0.448458,-0.313335,-204.703
-0.287843,-0.000836812,0.437157,-0.304823,-204.918
-0.274617,-0.00215804,0.432015,-0.318405,-204.454
-0.278762,-0.00170533,0.434497,-0.313365,-204.168
-0.321729,-0.000297124,0.447152,-0.327758,-206.045
-0.305725,-0.00101905,0.443202,-0.326402,-204.677
-0.301636,-0.000934674,0.44107,-0.320601,-204.573
-0.283443,-0.00189122,0.44055,-0.321817,-204.179
-0.287843,-0.000882265,0.449694,-0.305745,-205.189
-0.240387,-0.00253401,0.446831,-0.291804,-205.961
-0.308527,-0.00144984,0.438279,-0.337946,-204.993
-0.278566,-0.00142444,0.436913,-0.307469,-204.295
-0.303745,-0.001423,0.419573,-0.332619,-206.169
-0.316646,-0.000500095,0.41052,-0.326793,-208.937
-0.29801,-0.00144918,0.4297,-0.327415,-204.684
-0.271341,-0.00231873,0.448383,-0.318389,-204.726
-0.264216,-0.00263092,0.448592,-0.3176,-205.117
-0.248017,-0.003358,0.455412,-0.316153,-207.142
-0.27979,-0.00153214,0.43993,-0.310878,-204.157
-0.272638,-0.0016616,0.431075,-0.306353,-204.505
-0.276002,-0.00183756,0.433392,-0.313287,-204.23
-0.317904,-0.000877261,0.44672,-0.335704,-205.477
-0.298494,-0.00195226,0.462136,-0.338107,-206.782
-0.296126,-0.00206072,0.459621,-0.33794,-206.465
-0.322945,-0.00047508,0.456827,-0.332585,-206.738
-0.312526,-0.00104517,0.45382,-0.333733,-205.699
-0.32164,-0.000136695,0.431908,-0.324413,-206.368
-0.31742,-0.000516187,0.445374,-0.327894,-205.534
-0.31255,-0.00079656,0.445598,-0.328713,-205.13
-0.293983,-0.00112319,0.440682,-0.316773,-204.339
-0.260814,-0.00218044,0.450692,-0.305057,-204.996
-0.289299,-0.00193741,0.429824,-0.32861,-204.739
-0.313748,-0.00100247,0.424569,-0.334088,-205.903
-0.263142,-0.00166564,0.439504,-0.296939,-204.783
-0.276398,-0.00247066,0.435874,-0.32653,-204.816
-0.2625,-0.00214894,0.44174,-0.306104,-204.478
-0.272099,-0.00156069,0.443674,-0.303766,-204.465
-0.277033,-0.00170899,0.419693,-0.31171,-205.597
-0.292998,-0.00136028,0.424679,-0.3206,-204.993
-0.286956,-0.000823862,0.430387,-0.303672,-205.282
-0.316776,-0.000849666,0.425054,-0.334016,-206.039
-0.323305,-0.000550965,0.428883,-0.334485,-206.18
-0.2687,-0.0019195,0.453027,-0.307648,-204.966
-0.287479,-0.00149614,0.447758,-0.317837,-204.395
-0.282181,-0.00186459,0.432983,-0.320015,-204.263
-0.286494,-0.00103228,0.422424,-0.30744,-205.677
-0.279327,-0.00198581,0.423995,-0.319621,-205.051
-0.284863,-0.00172436,0.425461,-0.319851,-204.808
-0.2846,-0.0011905,0.439634,-0.308756,-204.382
-0.278961,-0.00218865,0.437514,-0.32337,-204.386
-0.303725,-0.0019047,0.43843,-0.342373,-205.383
-0.284586,-0.00177185,0.427057,-0.320538,-204.662
-0.312491,-0.00107135,0.432525,-0.334229,-205.151
-0.277422,-0.00287269,0.458914,-0.335711,-207.155
-0.289921,-0.000584382,0.421455,-0.301778,-206.766
-0.286337,-0.00127515,0.425805,-0.312211,-204.921
-0.265235,-0.00230606,0.429445,-0.312027,-204.785
-0.270464,-0.00226907,0.420615,-0.316505,-205.712
-0.251138,-0.00233379,0.449261,-0.298492,-205.364
-0.250765,-0.00170187,0.448159,-0.285297,-206.12
-0.306139,0.000272629,0.441355,-0.300607,-207.597
-0.265906,-0.00115481,0.444243,-0.289338,-205.734
-0.251827,-0.00211082,0.45738,-0.294657,-206.221
-0.239927,-0.00267631,0.457221,-0.294232,-206.832
-0.24945,-0.00269627,0.423084,-0.304159,-206.256
-0.287993,-0.00101108,0.444833,-0.308508,-204.673
-0.300853,-0.000816268,0.427971,-0.317415,-205.173
-0.288373,-0.00164315,0.432831,-0.321714,-204.272
-0.246886,-0.00255535,0.416025,-0.298736,-207.533
-0.287338,-0.000840598,0.438553,-0.304395,-204.916
-0.318529,-0.000760597,0.439554,-0.333962,-205.335
-0.305239,-0.00176784,0.43627,-0.34111,-205.265
-0.282026,-0.00202692,0.433458,-0.323154,-204.376
-0.276506,-0.001508,0.433301,-0.307105,-204.385
-0.265331,-0.00231844,0.424508,-0.312374,-205.27
-0.30932,-0.00245251,0.442489,-0.359084,-207.947
-0.253651,-0.0013889,0.449416,-0.281833,-206.668
-0.245579,-0.00207439,0.454716,-0.28767,-206.512
-0.250216,-0.00167016,0.46058,-0.284105,-207.468
-0.282505,-0.00131386,0.450759,-0.309164,-204.779
-0.280176,-0.00180659,0.440956,-0.316833,-204.108
-0.271328,-0.00222533,0.449809,-0.316481,-204.735
-0.291376,-0.000784776,0.444855,-0.3073,-204.988
-0.273231,-0.0015266,0.447173,-0.304207,-204.613
-0.274112,-0.00211746,0.428615,-0.317077,-204.646
-0.29722,-0.00207075,0.435473,-0.339237,-205.236
-0.299808,-0.00102823,0.439162,-0.320672,-204.455
-0.236203,-0.00360175,0.43283,-0.309285,-207.365
-0.294567,-0.00239978,0.439017,-0.34326,-205.842
-0.318595,-0.00127195,0.436616,-0.344404,-205.714
-0.307505,-0.00152501,0.439463,-0.338448,-205.006
-0.247249,-0.00228816,0.433035,-0.293677,-205.5
-0.277476,-0.000862579,0.425347,-0.294978,-206.278
-0.281623,-0.00162479,0.430459,-0.314591,-204.358
-0.236894,-0.00383924,0.428353,-0.314795,-208.445
-0.243232,-0.00373354,0.453029,-0.318989,-207.983
-0.300368,0.000219236,0.449452,-0.29592,-207.996
-0.254669,-0.00356131,0.437307,-0.32693,-207.162
-0.299638,-0.00162594,0.429853,-0.332629,-204.907
-0.283723,-0.00260528,0.428168,-0.336586,-206.045
-0.292351,-0.00087695,0.42777,-0.310145,-205.18
-0.288071,-0.00200024,0.438879,-0.328657,-204.442
-0.274485,-0.0027557,0.438286,-0.3304,-205.379
-0.303055,-0.00140032,0.437165,-0.331468,-204.581
-0.30193,-0.00160886,0.450896,-0.334575,-205.185
-0.296042,-0.00187208,0.44974,-0.334028,-205.085
-0.232205,-0.00173335,0.443035,-0.267376,-208.543
-0.23792,-0.00171202,0.425996,-0.272658,-208.513
-0.279261,-0.00127738,0.429486,-0.30518,-204.798
-0.255289,-0.00216365,0.430479,-0.299191,-205.116
-0.324758,-0.00171039,0.439081,-0.359463,-207.541
-0.340742,-0.00162327,0.433945,-0.37368,-210.442
-0.341973,-0.00126825,0.433696,-0.367706,-209.356
-0.322545,-0.0020092,0.435469,-0.363313,-208.386
-0.279703,-0.00137704,0.431416,-0.307644,-204.515
-0.284626,-0.00160235,0.452722,-0.317139,-204.765
-0.28518,-0.00139128,0.445401,-0.31341,-204.316
-0.274124,-0.00142868,0.426167,-0.303113,-205.111
-0.315778,-0.000904584,0.448356,-0.334133,-205.432
-0.33806,0.000312588,0.445219,-0.331717,-207.76
-0.256164,-0.00317762,0.425725,-0.320641,-206.705
-0.289887,-0.00161093,0.468925,-0.322574,-207.165
-0.293888,-0.00164409,0.468523,-0.327248,-207.217
-0.311144,-0.00143068,0.453627,-0.340173,-205.885
-0.277105,-0.00242998,0.442987,-0.326411,-204.769
-0.291842,-0.000706537,0.440134,-0.306179,-205.037
-0.301199,-0.00178739,0.445158,-0.337467,-205.039
-0.278678,-0.00154066,0.423666,-0.309939,-205.09
-0.303841,-0.00154872,0.434513,-0.335266,-204.843
-0.267826,-0.00107922,0.438564,-0.289724,-205.698
-0.248857,-0.00227833,0.439167,-0.295086,-205.21
-0.323637,-0.000806568,0.414772,-0.340003,-208.308
-0.292403,-0.00240247,0.426583,-0.341151,-206.322
-0.247938,-0.00323418,0.440361,-0.313562,-206.03
-0.295718,-0.000164703,0.447595,-0.29906,-206.671
-0.245836,-0.00328583,0.432524,-0.312508,-206.394
-0.256504,-0.00265312,0.444904,-0.310338,-205.018
-0.30846,-0.0010686,0.436211,-0.330143,-204.768
-0.267254,-0.00176652,0.439931,-0.303098,-204.416
-0.298069,-0.00150164,0.445228,-0.328539,-204.52
-0.282571,-0.00190798,0.435075,-0.321286,-204.22
-0.278237,-0.00170482,0.440524,-0.312829,-204.112
-0.282126,-0.00164171,0.42834,-0.315437,-204.51
-0.289494,-0.00177534,0.446299,-0.325517,-204.437
-0.281203,-0.00173876,0.45594,-0.316483,-205.103
-0.290466,-0.00122448,0.449861,-0.315312,-204.674
-0.240669,-0.00222149,0.457565,-0.285745,-207.124
-0.278393,-0.000637689,0.462804,-0.291332,-207.877
-0.270368,-0.00270775,0.453622,-0.325311,-205.782
-0.254578,-0.00283962,0.43413,-0.312196,-205.3
-0.311963,-0.000508343,0.433951,-0.322278,-205.368
-0.275293,-0.00271565,0.444682,-0.330396,-205.399
-0.288863,-0.00180304,0.443135,-0.325448,-204.308
-0.241211,-0.00202218,0.448712,-0.282243,-206.598
-0.241558,-0.0021291,0.449993,-0.284759,-206.451
-0.26641,-0.00112892,0.457636,-0.289317,-206.788
-0.273209,-0.00229405,0.438061,-0.319757,-204.406
-0.286995,-0.000897985,0.442511,-0.305216,-204.841
