b_Intercept,b_age_centered,b_Iage_centeredE2,sigma,Intercept,lp__
-0.0882717,-0.0269406,0.000385304,0.404396,-0.310183,-171.982
-0.0793747,-0.0271762,0.000389222,0.41297,-0.302764,-171.517
-0.0762881,-0.0313041,0.000448395,0.413512,-0.333564,-172.431
-0.0817546,-0.0278111,0.000392901,0.402589,-0.314925,-172.075
-0.0773958,-0.0281372,0.000392331,0.412346,-0.317664,-171.25
-0.0431621,-0.0319098,0.00045401,0.413677,-0.307998,-172.111
-0.139609,-0.0248821,0.000370241,0.420042,-0.332447,-173.107
-0.118704,-0.0267617,0.000387668,0.419907,-0.334993,-171.939
-0.105554,-0.0264832,0.000374882,0.411601,-0.326967,-171.412
-0.0981784,-0.0265533,0.000368093,0.411633,-0.326736,-171.653
-0.0769144,-0.0287298,0.00040213,0.424302,-0.320949,-171.192
-0.131527,-0.0242816,0.000347635,0.419664,-0.331234,-171.93
-0.117136,-0.0245265,0.000336097,0.419308,-0.331536,-172.298
-0.100132,-0.0262082,0.000364574,0.418067,-0.324653,-171.289
-0.0973018,-0.0287919,0.000417601,0.418635,-0.329558,-171.708
-0.0908589,-0.0260835,0.000374873,0.426846,-0.304171,-171.649
-0.102157,-0.0276471,0.000395978,0.413197,-0.329409,-171.467
-0.0638095,-0.0299973,0.000425595,0.417243,-0.313787,-171.203
-0.0798,-0.0276221,0.000385743,0.420475,-0.31517,-171.013
-0.0885615,-0.027848,0.000399668,0.418038,-0.31678,-171.007
-0.0867035,-0.0283738,0.000406222,0.415876,-0.320066,-171.064
-0.12701,-0.0237191,0.000337891,0.420658,-0.323514,-171.739
-0.13269,-0.0234556,0.000330054,0.42877,-0.330453,-172.447
-0.0491948,-0.0291356,0.000415823,0.417939,-0.289924,-172.489
-0.13485,-0.0242075,0.000344868,0.419771,-0.335385,-172.196
-0.0202545,-0.0334932,0.000469566,0.415727,-0.304106,-173.102
-0.0467909,-0.0302677,0.000425385,0.407467,-0.302432,-172.305
-0.128344,-0.0206609,0.000295389,0.400388,-0.298615,-175.735
-0.123812,-0.0211333,0.000297309,0.401639,-0.302051,-174.884
-0.102002,-0.0259673,0.000353892,0.444226,-0.330638,-174.406
-0.0975864,-0.0262843,0.000357378,0.442406,-0.329718,-174.123
-0.117876,-0.0262763,0.000381156,0.442407,-0.329804,-173.64
-0.067121,-0.0295685,0.000426434,0.431362,-0.30769,-172.029
-0.0954919,-0.0286271,0.00041585,0.419665,-0.325879,-171.566
-0.0831925,-0.0289595,0.000398998,0.418695,-0.334527,-172.169
-0.0785518,-0.0277722,0.000406348,0.41573,-0.299601,-172.228
-0.034517,-0.0358166,0.000499311,0.41409,-0.340444,-175.921
-0.0506907,-0.0353547,0.000513684,0.416954,-0.335133,-175.269
-0.0942598,-0.0264341,0.000367292,0.406631,-0.321075,-171.867
-0.095189,-0.028745,0.0004304,0.433515,-0.315707,-173.836
-0.0665113,-0.0309188,0.000443186,0.437453,-0.32036,-172.808
-0.0732694,-0.03009,0.000422923,0.431003,-0.327381,-172.016
-0.0630828,-0.0313017,0.000440876,0.4331,-0.326649,-172.519
-0.0824831,-0.0289928,0.000415395,0.420685,-0.320675,-171.121
-0.0924184,-0.0296591,0.000421011,0.403532,-0.339396,-173.332
-0.0603335,-0.0298914,0.000431101,0.415421,-0.303521,-171.794
-0.0836399,-0.0266113,0.000369067,0.414469,-0.312555,-171.293
-0.0592979,-0.0280204,0.000377524,0.415125,-0.309677,-172.608
-0.0724212,-0.0296643,0.00043511,0.420594,-0.307623,-172.165
-0.0543075,-0.0296495,0.000413184,0.420537,-0.307687,-171.447
-0.0455124,-0.0296257,0.00041224,0.428508,-0.299205,-172.23
-0.0441785,-0.0300438,0.00041697,0.430491,-0.302369,-172.355
-0.0274578,-0.0331032,0.000458386,0.424717,-0.31282,-172.968
-0.0561743,-0.0300759,0.000412158,0.438564,-0.319071,-173.354
-0.0558811,-0.0311556,0.00045396,0.43887,-0.305454,-173.756
-0.106327,-0.0246117,0.000360373,0.445102,-0.301996,-174.686
-0.0935965,-0.0246408,0.000346025,0.445173,-0.301948,-174.186
-0.0743172,-0.0314358,0.000448801,0.409366,-0.333925,-172.756
-0.0805148,-0.0299262,0.000420963,0.405628,-0.332953,-172.588
-0.0996224,-0.0280542,0.000397826,0.405967,-0.333576,-172.276
-0.0727877,-0.0278541,0.000395707,0.428713,-0.304468,-171.539
-0.079864,-0.0293092,0.00041017,0.422547,-0.32888,-171.495
-0.0690229,-0.028726,0.000405661,0.414836,-0.310004,-171.113
-0.0988132,-0.0278168,0.000394723,0.429247,-0.330565,-171.691
-0.116096,-0.0262115,0.00036422,0.444473,-0.340984,-174.636
-0.15216,-0.0220051,0.000323874,0.433008,-0.3257,-173.85
-0.099761,-0.027442,0.000384218,0.440382,-0.332762,-173.169
-0.132516,-0.025186,0.000356642,0.428647,-0.342982,-172.898
-0.154105,-0.0214149,0.000298831,0.420809,-0.336776,-173.642
-0.143673,-0.0196141,0.000265496,0.409482,-0.317898,-175.099
-0.0866429,-0.0303179,0.000439943,0.427693,-0.331034,-172.385
-0.120684,-0.0230313,0.000313147,0.427586,-0.324087,-172.886
-0.0472302,-0.0299147,0.000408613,0.411615,-0.309844,-172.466
-0.07208,-0.0286412,0.000401867,0.407885,-0.31454,-171.542
-0.0290283,-0.0321968,0.000464278,0.417135,-0.291032,-173.548
-0.0161663,-0.0325177,0.00045794,0.417171,-0.290025,-173.579
-0.0190722,-0.033746,0.000480723,0.417511,-0.298652,-173.448
-0.0224289,-0.0340518,0.000491688,0.416234,-0.298972,-173.967
-0.0441912,-0.0310366,0.000443932,0.40483,-0.299802,-173.066
-0.0365709,-0.0296526,0.000416123,0.413064,-0.287535,-173.069
-0.047097,-0.0330096,0.000467905,0.419288,-0.322536,-172.41
-0.137709,-0.0208832,0.000297697,0.42032,-0.310546,-173.161
-0.148945,-0.0192764,0.00026322,0.427085,-0.318237,-174.715
-0.0290925,-0.0335701,0.000476688,0.428152,-0.308504,-173.027
-0.139932,-0.0222762,0.000313194,0.412305,-0.327973,-172.788
-0.10836,-0.0268715,0.000378625,0.422113,-0.334499,-171.621
-0.0803519,-0.0272479,0.000396152,0.414996,-0.299356,-172.007
-0.091003,-0.0303426,0.00044497,0.412648,-0.331657,-172.899
-0.055441,-0.0313477,0.000437752,0.414981,-0.322573,-171.919
-0.152763,-0.0260709,0.000375771,0.4255,-0.365061,-176.043
-0.122988,-0.0239117,0.000342877,0.429126,-0.319199,-172.006
-0.0999483,-0.0257475,0.000360256,0.414985,-0.318761,-171.201
-0.0588304,-0.0306745,0.000439531,0.418035,-0.310803,-171.525
-0.100359,-0.024878,0.000340127,0.424138,-0.318493,-171.913
-0.0710731,-0.0302914,0.000439238,0.412158,-0.31552,-171.889
-0.0455662,-0.0303046,0.000409207,0.412242,-0.31559,-173.179
-0.0608246,-0.030905,0.000443308,0.41988,-0.314291,-171.558
-0.0836471,-0.0279118,0.00040138,0.424451,-0.311717,-171.199
-0.0990617,-0.0278812,0.000394534,0.430057,-0.33228,-171.856
-0.0568377,-0.0278558,0.000393332,0.414058,-0.290554,-172.393
-0.0193664,-0.0336119,0.000489177,0.415128,-0.289099,-175
-0.0115539,-0.0337587,0.000483953,0.415453,-0.288669,-174.568
-0.0381756,-0.0313006,0.000455245,0.410613,-0.289609,-174.008
-0.0689006,-0.0272473,0.00038929,0.412612,-0.293677,-172.2
-0.109704,-0.0273444,0.000387361,0.433228,-0.338076,-172.567
-0.0764044,-0.0268535,0.000378485,0.396907,-0.302295,-173.566
-0.12128,-0.0245336,0.0003477,0.405119,-0.326045,-172.407
-0.0857254,-0.025342,0.000350693,0.437657,-0.304371,-172.936
-0.0665729,-0.0297934,0.000431919,0.434714,-0.307084,-172.59
-0.0889408,-0.028256,0.000396256,0.408936,-0.328313,-171.713
-0.0909214,-0.0309995,0.000447145,0.412917,-0.343071,-173.4
-0.0848989,-0.0320042,0.000467317,0.408566,-0.340436,-174.429
-0.063294,-0.0304583,0.000432155,0.411333,-0.317096,-171.56
-0.0756593,-0.0284208,0.000401101,0.430447,-0.314291,-171.443
-0.0766711,-0.0320657,0.000458073,0.419862,-0.341245,-173.189
-0.104761,-0.0283542,0.000405562,0.409903,-0.338283,-172.362
-0.11119,-0.028274,0.000412355,0.410325,-0.337359,-172.778
-0.0942012,-0.028269,0.000392116,0.410299,-0.337325,-172.458
-0.0646353,-0.026522,0.000366409,0.440898,-0.293978,-173.962
-0.0919487,-0.0264828,0.00039783,0.440986,-0.294015,-175.618
-0.120011,-0.0243995,0.000334817,0.4016,-0.332913,-173.847
-0.119372,-0.0243627,0.000333279,0.401556,-0.332823,-173.959
-0.124729,-0.0243645,0.000339195,0.401305,-0.33323,-173.583
-0.0643684,-0.0306356,0.000431326,0.42431,-0.322467,-171.549
-0.0905442,-0.026949,0.000379727,0.417904,-0.317327,-170.922
-0.0946766,-0.0267806,0.000377636,0.43142,-0.319804,-171.541
-0.0882206,-0.0281109,0.000394209,0.43033,-0.326374,-171.65
-0.0964423,-0.0257578,0.000367353,0.408387,-0.309483,-171.67
-0.0742565,-0.0275973,0.00039316,0.419915,-0.302872,-171.28
-0.0973348,-0.0261355,0.000374871,0.396907,-0.311703,-173.344
-0.0548064,-0.0324903,0.000465726,0.431263,-0.321546,-172.746
-0.100147,-0.0237068,0.000333478,0.409688,-0.300121,-172.598
-0.0465256,-0.034182,0.000485618,0.427023,-0.330827,-173.617
-0.0465701,-0.0342035,0.000485609,0.4271,-0.331314,-173.661
-0.0403287,-0.0306803,0.000438872,0.411072,-0.292975,-172.882
-0.131588,-0.0236243,0.000333996,0.421551,-0.329451,-172.007
-0.0807367,-0.0268009,0.000380763,0.41127,-0.30364,-171.518
-0.045943,-0.0295693,0.000417997,0.411704,-0.293638,-172.412
-0.0829716,-0.0285838,0.000410272,0.40911,-0.317182,-171.482
-0.0586363,-0.0308209,0.000443813,0.42938,-0.30997,-172.076
-0.0353282,-0.0308384,0.000416504,0.429437,-0.310033,-173.522
-0.128739,-0.0243916,0.000364121,0.443263,-0.316782,-174.837
-0.0731521,-0.0243018,0.000327983,0.437295,-0.28983,-174.91
-0.103688,-0.0248229,0.000361416,0.434672,-0.302763,-172.913
-0.098081,-0.0237624,0.000333253,0.436519,-0.299372,-173.283
-0.0514444,-0.031413,0.000441216,0.425813,-0.316981,-171.83
-0.0776016,-0.0288439,0.000392008,0.427272,-0.332482,-172.82
-0.0866935,-0.0279593,0.000389529,0.418815,-0.325714,-171.238
-0.0883339,-0.0312553,0.000468229,0.420125,-0.327905,-174.446
-0.0678453,-0.0338964,0.000517074,0.417551,-0.319841,-178.428
-0.0724059,-0.0293697,0.000437004,0.401023,-0.300034,-175.052
-0.0631459,-0.0293766,0.000425076,0.401474,-0.300966,-173.297
-0.0457397,-0.0294226,0.00040491,0.39053,-0.301489,-176.001
-0.0807654,-0.0285221,0.000416003,0.418557,-0.308894,-171.64
-0.133796,-0.0215963,0.000307363,0.416189,-0.312956,-172.729
-0.0752015,-0.0292123,0.000432817,0.414884,-0.303165,-172.971
-0.0566239,-0.0292008,0.000410483,0.41486,-0.303175,-171.493
-0.137978,-0.0218164,0.000312651,0.421512,-0.317148,-172.582
-0.0879214,-0.0258504,0.00034288,0.424408,-0.323468,-173.365
-0.123977,-0.0250789,0.000363275,0.427276,-0.326679,-171.929
-0.126398,-0.0230801,0.000334759,0.431153,-0.312576,-172.684
-0.100692,-0.0269958,0.000374033,0.419074,-0.333223,-171.755
-0.149388,-0.0225671,0.000334064,0.417335,-0.325742,-173.232
-0.0229512,-0.0314536,0.000430564,0.418413,-0.298291,-173.244
-0.130878,-0.0257108,0.000376291,0.435362,-0.335433,-173.334
-0.0396709,-0.0323196,0.000462239,0.412613,-0.305885,-172.504
-0.0857563,-0.0260715,0.000373008,0.405572,-0.300397,-172.407
-0.0758727,-0.0290049,0.000419359,0.403612,-0.310968,-172.412
-0.120678,-0.0226312,0.000334403,0.407928,-0.298048,-174.287
-0.0666964,-0.0263414,0.00037863,0.410694,-0.282075,-173.9
-0.0679129,-0.0263417,0.000380068,0.410703,-0.282085,-173.977
-0.0334801,-0.0283898,0.000396699,0.412754,-0.275194,-174.783
-0.102613,-0.0271369,0.000391542,0.430747,-0.323249,-171.727
-0.134517,-0.0211104,0.000298029,0.40267,-0.311684,-174.314
-0.0826275,-0.0278663,0.00039049,0.42372,-0.318953,-171.057
-0.0497645,-0.0300692,0.000420579,0.437237,-0.305429,-172.764
-0.0331347,-0.0307432,0.000421229,0.439735,-0.301927,-174.109
-0.0689251,-0.0293634,0.000423176,0.437603,-0.308078,-172.667
-0.0586608,-0.0295275,0.000417781,0.441313,-0.305691,-173.128
-0.13736,-0.0210853,0.000294796,0.420586,-0.316743,-172.98
-0.0795988,-0.026289,0.000365224,0.420155,-0.305212,-171.418
-0.0625556,-0.02768,0.000379524,0.414606,-0.304341,-171.917
-0.0802776,-0.0296369,0.00043458,0.412056,-0.315369,-172.229
-0.0677648,-0.0279125,0.000380591,0.414084,-0.313369,-171.917
-0.0742275,-0.027882,0.000391977,0.417131,-0.309616,-171.031
-0.0868538,-0.0274035,0.000394377,0.418838,-0.310511,-171.12
-0.0967449,-0.0267981,0.000390548,0.418709,-0.311345,-171.474
-0.0722922,-0.026881,0.000367882,0.420723,-0.307677,-171.729
-0.123113,-0.0247371,0.00035775,0.428024,-0.323537,-171.912
-0.0407589,-0.0354831,0.000503628,0.439503,-0.336281,-175.997
-0.0508878,-0.0334457,0.000473678,0.43707,-0.330311,-174.047
-0.0615191,-0.0329359,0.000465381,0.431556,-0.33759,-173.703
-0.0614253,-0.0300296,0.000415574,0.396887,-0.320504,-173.892
-0.0578912,-0.0299169,0.000410182,0.397109,-0.319227,-174.202
-0.0640429,-0.0299258,0.000417688,0.397131,-0.319234,-173.528
-0.0634869,-0.0298592,0.000415244,0.39662,-0.319386,-173.717
-0.0757915,-0.0277842,0.000378722,0.430491,-0.320367,-172.275
-0.0489462,-0.0294754,0.000402198,0.415984,-0.308053,-172.227
-0.0886348,-0.0276778,0.000392681,0.423866,-0.319288,-170.996
-0.0490086,-0.0283177,0.000384621,0.426984,-0.299437,-172.794
-0.0504692,-0.0303114,0.00043649,0.406389,-0.297636,-172.943
-0.0897163,-0.0285162,0.00041708,0.399606,-0.316816,-173.388
-0.0912211,-0.0305797,0.000447229,0.41375,-0.334782,-172.988
-0.0710835,-0.030643,0.000437857,0.412934,-0.323827,-171.69
-0.117058,-0.0252072,0.000361962,0.404309,-0.32347,-172.346
-0.0848012,-0.0258912,0.00036742,0.43675,-0.300492,-172.687
-0.0747597,-0.0258674,0.000350086,0.452267,-0.304576,-176.14
-0.095932,-0.0245152,0.000335654,0.44374,-0.310475,-174.087
-0.0894365,-0.0283843,0.000409499,0.430056,-0.320251,-171.639
-0.0687508,-0.0301882,0.000432777,0.422017,-0.316549,-171.355
-0.090382,-0.0285303,0.000410754,0.422373,-0.323101,-171.244
-0.103489,-0.0251524,0.000349536,0.416437,-0.31926,-171.389
-0.0894065,-0.0278868,0.000409684,0.431448,-0.309971,-172.413
-0.095426,-0.0312034,0.000456158,0.425343,-0.344118,-173.982
-0.0110932,-0.0336599,0.000463523,0.415785,-0.30342,-173.897
-0.140659,-0.0254168,0.000371767,0.423144,-0.343061,-173.186
-0.13036,-0.0230621,0.000314099,0.415925,-0.333586,-173.158
-0.126814,-0.0246259,0.000363716,0.420495,-0.319953,-172.287
-0.109154,-0.0258544,0.000368332,0.440237,-0.32333,-172.818
-0.0589189,-0.0296909,0.000417201,0.411587,-0.309753,-171.487
-0.108534,-0.0253755,0.000358226,0.426972,-0.321509,-171.415
-0.0962617,-0.0301006,0.000437437,0.435544,-0.338355,-173.595
-0.10056,-0.0275925,0.000393236,0.432783,-0.329014,-171.947
-0.042419,-0.0318493,0.000445846,0.428036,-0.312906,-172.207
-0.112686,-0.0230974,0.000327918,0.412599,-0.30498,-172.346
-0.131654,-0.0214741,0.000316162,0.41777,-0.300919,-173.866
-0.0943776,-0.0214533,0.000271449,0.417732,-0.300904,-177.417
-0.116987,-0.0217606,0.000305854,0.419046,-0.300754,-173.048
-0.0677908,-0.0268081,0.000381546,0.408754,-0.29018,-172.855
-0.0658574,-0.0268587,0.000380118,0.408739,-0.290479,-172.802
-0.0772676,-0.029573,0.000417742,0.41864,-0.325255,-171.248
-0.0889433,-0.0283522,0.000410488,0.409179,-0.318271,-171.679
-0.07715,-0.0282512,0.000401697,0.415759,-0.311838,-171.003
-0.088421,-0.0256663,0.000359056,0.398015,-0.306598,-173.344
-0.112656,-0.0256618,0.000387793,0.397984,-0.306522,-176.022
-0.0872628,-0.0296806,0.000420411,0.448279,-0.335183,-174.835
-0.0851779,-0.0296126,0.000411795,0.453509,-0.33898,-176.422
-0.125534,-0.0229385,0.000332435,0.397476,-0.310797,-174.486
-0.120349,-0.0223416,0.00031593,0.401374,-0.307413,-173.889
-0.0854879,-0.0278414,0.000380178,0.41709,-0.329998,-172.109
-0.0834715,-0.0284643,0.000398774,0.417541,-0.324948,-171.162
-0.080335,-0.029769,0.000426117,0.419057,-0.32524,-171.36
-0.123243,-0.022647,0.000323585,0.430777,-0.31005,-172.665
-0.0877568,-0.0264993,0.000378069,0.436605,-0.306812,-172.319
-0.0944218,-0.0265003,0.000385981,0.436594,-0.306828,-172.727
-0.072454,-0.028387,0.000401898,0.406786,-0.309729,-171.657
-0.128187,-0.0231313,0.000326801,0.410276,-0.322112,-172.283
-0.163254,-0.0171832,0.000253785,0.415607,-0.298025,-177.539
-0.138143,-0.0231667,0.000342724,0.42599,-0.319364,-172.911
-0.0548803,-0.0304081,0.000450346,0.417051,-0.292334,-174.074
-0.0303437,-0.030415,0.000421605,0.417038,-0.29216,-172.873
-0.0517371,-0.0281698,0.000400841,0.434284,-0.285496,-173.628
-0.0450977,-0.0281851,0.000396689,0.434281,-0.282666,-173.987
-0.088358,-0.0269036,0.000394727,0.418995,-0.301577,-172.137
-0.089793,-0.0270776,0.000399404,0.420179,-0.302602,-172.334
-0.0333921,-0.0324261,0.000457286,0.429027,-0.305942,-172.613
-0.0437038,-0.0324022,0.000468618,0.428956,-0.306219,-172.912
-0.0407772,-0.032425,0.000465988,0.428944,-0.305971,-172.748
-0.115484,-0.0264392,0.000378504,0.414456,-0.332953,-171.682
-0.0945115,-0.0263188,0.000350494,0.414799,-0.333144,-173.668
-0.134016,-0.0262656,0.000396143,0.414783,-0.333095,-174.106
-0.0745122,-0.0304166,0.000445658,0.432506,-0.316087,-172.796
-0.0164425,-0.0332313,0.000463849,0.439206,-0.2998,-174.56
-0.0237481,-0.0334836,0.000478431,0.439913,-0.299934,-174.641
-0.125328,-0.0258577,0.000366231,0.420912,-0.341341,-172.304
-0.0909574,-0.0241943,0.000341809,0.422361,-0.293802,-172.504
-0.0707154,-0.0264516,0.000376211,0.416228,-0.290368,-172.393
-0.0729174,-0.0262227,0.000368385,0.417242,-0.294522,-172.004
-0.0818241,-0.0276023,0.000398736,0.417406,-0.305842,-171.379
-0.0556027,-0.0311004,0.000431367,0.422842,-0.323099,-171.983
-0.0591979,-0.0297817,0.000418483,0.426997,-0.310795,-171.474
-0.0411779,-0.0296618,0.000393628,0.42612,-0.311289,-174.147
-0.0539144,-0.0296574,0.000408746,0.426041,-0.311196,-171.854
-0.106871,-0.0265147,0.000383737,0.421004,-0.321461,-171.289
-0.0489498,-0.0309412,0.000427612,0.416512,-0.31638,-171.959
-0.104997,-0.0267544,0.000376581,0.417351,-0.330483,-171.357
-0.105164,-0.023905,0.00034918,0.415883,-0.295926,-172.962
-0.118143,-0.0227625,0.000308069,0.416471,-0.320372,-172.887
-0.134129,-0.0230859,0.000312651,0.416941,-0.339057,-173.759
-0.0694505,-0.0303939,0.000435262,0.391962,-0.319328,-174.799
-0.0762441,-0.0298914,0.000422738,0.396254,-0.32648,-173.742
-0.0700093,-0.0298896,0.000417872,0.398149,-0.32431,-173.4
-0.116727,-0.0260789,0.000378909,0.435372,-0.326544,-172.566
-0.0777016,-0.029007,0.000415555,0.447349,-0.316047,-173.994
-0.0808938,-0.025727,0.000362726,0.447791,-0.29721,-174.724
-0.116948,-0.026466,0.000380843,0.394762,-0.33299,-174.421
-0.102124,-0.026998,0.000377007,0.39562,-0.332193,-174.067
-0.114795,-0.0273829,0.000393063,0.395659,-0.339142,-174.662
-0.110683,-0.0269305,0.000377679,0.39492,-0.338815,-174.749
-0.00258947,-0.0335019,0.000468621,0.425261,-0.287415,-174.538
-0.00134111,-0.0335705,0.00046905,0.425637,-0.287197,-174.644
-0.108243,-0.0270689,0.000389643,0.406216,-0.329101,-172.132
-0.0770858,-0.0287051,0.000423969,0.423066,-0.302213,-172.634
-0.0768014,-0.0276464,0.000392703,0.422594,-0.306799,-171.125
-0.0641473,-0.0281604,0.000399079,0.425454,-0.299201,-171.65
-0.0662407,-0.0287463,0.000425954,0.424618,-0.290531,-173.82
-0.091308,-0.026084,0.000364798,0.409727,-0.31312,-171.47
-0.101984,-0.0242417,0.000343012,0.427306,-0.304776,-171.94
-0.100404,-0.0287549,0.000418947,0.431242,-0.330775,-172.459
-0.0490762,-0.0345105,0.000500189,0.412705,-0.327763,-174.266
-0.0480998,-0.0325543,0.000473741,0.414789,-0.309383,-172.943
-0.057689,-0.0321162,0.000466265,0.409187,-0.316384,-172.89
-0.129902,-0.0253896,0.000374681,0.431244,-0.329297,-172.919
-0.078482,-0.0252194,0.000348473,0.418049,-0.29651,-172.265
-0.0947491,-0.0264422,0.000366016,0.405842,-0.322803,-172.092
-0.105234,-0.0251088,0.000361194,0.407093,-0.310295,-172.036
-0.0707781,-0.0284924,0.000410118,0.413093,-0.303264,-171.618
-0.104414,-0.0259163,0.000365604,0.420742,-0.322145,-171.101
-0.0848311,-0.0259689,0.000343804,0.420888,-0.322002,-173.391
-0.101731,-0.0251779,0.000344347,0.416016,-0.322395,-171.878
-0.132647,-0.0249434,0.000373104,0.436775,-0.324316,-174.044
-0.0738251,-0.0288964,0.000388135,0.415835,-0.333036,-173.458
-0.0325305,-0.0336729,0.000451842,0.411861,-0.334967,-176.484
-0.0749184,-0.0316218,0.000471005,0.425165,-0.319586,-173.929
-0.056736,-0.0308461,0.000432413,0.425393,-0.318189,-171.648
-0.0860665,-0.0292934,0.000401091,0.419958,-0.342414,-173.199
-0.117259,-0.0278067,0.000409132,0.412873,-0.336662,-172.91
-0.0935184,-0.0317404,0.00045447,0.430886,-0.354529,-175.142
-0.108161,-0.0274754,0.000387721,0.428193,-0.338886,-172.215
-0.103372,-0.0203732,0.00027572,0.431872,-0.284383,-176.46
-0.161188,-0.0197147,0.000282369,0.428665,-0.323234,-174.286
-0.110693,-0.0245195,0.000351243,0.411448,-0.312184,-171.712
-0.1454,-0.0232628,0.000330295,0.419761,-0.339047,-172.845
-0.128383,-0.025191,0.000355515,0.422625,-0.3399,-172.325
-0.0579161,-0.0313913,0.000438828,0.419754,-0.325027,-171.899
-0.111034,-0.0263123,0.000365647,0.420235,-0.336764,-172.003
-0.102132,-0.0273493,0.000375379,0.421813,-0.3407,-172.684
-0.042802,-0.031863,0.00045741,0.435377,-0.303821,-173.176
-0.0140197,-0.0330485,0.00045865,0.436358,-0.298049,-174.386
-0.0281903,-0.031579,0.0004485,0.435218,-0.290957,-173.851
-0.171363,-0.0210469,0.000291457,0.42208,-0.352781,-175.796
-0.167492,-0.0222356,0.000313406,0.436829,-0.354532,-176.121
-0.177961,-0.0228366,0.000323949,0.43536,-0.36831,-178.042
-0.163702,-0.0235285,0.000327552,0.436465,-0.365053,-177.359
-0.150114,-0.0251953,0.000363,0.429776,-0.35541,-174.724
-0.079913,-0.025329,0.000360319,0.418491,-0.290182,-172.552
-0.111902,-0.0243309,0.000358431,0.412756,-0.30351,-172.775
-0.101622,-0.0296145,0.000438053,0.423444,-0.333332,-173.121
-0.0498008,-0.0321365,0.000436284,0.440721,-0.334175,-175.527
-0.110828,-0.0268729,0.000380593,0.423084,-0.335337,-171.694
-0.105337,-0.0274379,0.000386732,0.420775,-0.336134,-171.701
-0.0444534,-0.0310307,0.00043869,0.410614,-0.304362,-172.106
-0.0705995,-0.0302452,0.000432571,0.412392,-0.319728,-171.524
-0.10476,-0.0248473,0.000349827,0.427918,-0.314097,-171.565
0.0118607,-0.0349086,0.00048134,0.427461,-0.290789,-175.72
0.0162883,-0.0350757,0.000481746,0.427278,-0.28941,-176.199
-0.143877,-0.0203475,0.000270814,0.42275,-0.328502,-174.873
-0.107997,-0.0259608,0.000366198,0.429025,-0.326131,-171.589
-0.12909,-0.0232823,0.000332189,0.410667,-0.321538,-172.206
-0.126521,-0.0225229,0.00031913,0.40319,-0.314567,-173.332
-0.0737764,-0.0291031,0.000410611,0.412877,-0.318237,-171.178
-0.0674334,-0.0291819,0.000413564,0.431347,-0.311005,-171.651
-0.14396,-0.0207943,0.000293886,0.423127,-0.318205,-173.162
-0.141547,-0.0197999,0.000280256,0.419017,-0.307102,-174.017
-0.0619225,-0.032002,0.000468551,0.431873,-0.316374,-173.306
-0.0974113,-0.027896,0.000391575,0.421303,-0.333423,-171.546
-0.0726888,-0.0288324,0.00040849,0.418108,-0.313445,-170.982
-0.0589338,-0.0288509,0.000401525,0.427538,-0.305936,-171.661
-0.0796463,-0.0262737,0.000355023,0.418201,-0.313547,-172.165
-0.093261,-0.025482,0.000347647,0.416969,-0.317315,-171.82
-0.0872346,-0.026253,0.00035743,0.418139,-0.318687,-171.816
-0.0836386,-0.0272847,0.000380257,0.416733,-0.316786,-171.062
-0.0774084,-0.0276749,0.000384222,0.427688,-0.315131,-171.415
-0.0945433,-0.0269671,0.000373608,0.429209,-0.326851,-171.785
-0.11409,-0.0271818,0.00039708,0.429431,-0.330971,-172.313
-0.0779325,-0.027698,0.000399585,0.404125,-0.303176,-172.47
-0.057158,-0.0277113,0.000375367,0.404036,-0.303082,-173.533
-0.0661881,-0.0306349,0.000444699,0.443133,-0.313002,-173.898
-0.0371014,-0.0313428,0.000452773,0.435975,-0.291473,-174.084
-0.046258,-0.0312173,0.000464761,0.438386,-0.287981,-176.295
-0.121625,-0.0240418,0.000320703,0.401613,-0.339163,-175.726
-0.0894105,-0.0294102,0.000432119,0.436731,-0.321976,-173.201
-0.0650994,-0.0280604,0.000383627,0.412653,-0.311146,-171.925
-0.0888472,-0.0281108,0.000409387,0.410549,-0.314206,-171.756
-0.0732943,-0.028555,0.000394887,0.410424,-0.319886,-171.662
-0.109686,-0.0242863,0.000341159,0.412471,-0.314945,-171.637
-0.0346874,-0.0306382,0.000429777,0.404021,-0.294144,-173.529
-0.0360856,-0.0291945,0.00040524,0.402031,-0.286928,-174.525
-0.0605928,-0.0286947,0.000407075,0.413938,-0.299749,-171.636
-0.120702,-0.0271427,0.000397438,0.42842,-0.336488,-172.708
-0.122464,-0.027071,0.000390144,0.421849,-0.342941,-172.542
-0.00363063,-0.0350027,0.000489618,0.420289,-0.301213,-174.231
-0.0421896,-0.0289404,0.000403961,0.407775,-0.288955,-173.301
-0.0679535,-0.0289334,0.000434335,0.407795,-0.288977,-175.749
-0.0453382,-0.0323204,0.000457382,0.418464,-0.315663,-171.997
-0.063291,-0.0288949,0.000403463,0.432263,-0.309553,-171.864
-0.0437338,-0.0297928,0.000417638,0.420342,-0.296267,-172.033
-0.0781347,-0.0253649,0.000351695,0.42044,-0.2964,-172.156
-0.0525767,-0.0283801,0.000396618,0.424839,-0.294161,-172.145
-0.101776,-0.0278227,0.000389914,0.418324,-0.337701,-171.891
-0.0923468,-0.0286569,0.000402621,0.424045,-0.334489,-171.739
-0.103321,-0.0286619,0.000415385,0.424138,-0.334807,-172.08
-0.0598236,-0.0274626,0.000379843,0.431149,-0.296931,-172.504
