b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,s_sage_centered_1.4.,s_sage_centered_1.5.,s_sage_centered_1.6.,s_sage_centered_1.7.,s_sage_centered_1.8.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.,zs_1_1.4.,zs_1_1.5.,zs_1_1.6.,zs_1_1.7.,zs_1_1.8.
-0.314225,-9.66699,2.90466,0.366644,-0.314225,-2.28461,2.89708,5.96756,1.57086,-0.90762,2.30772,0.301321,-2.17346,-88.0464,-0.786533,0.997388,2.05448,0.540805,-0.31247,0.794487,0.103737,-0.748265
-0.298568,-10.4529,3.13752,0.353646,-0.298568,1.11306,3.71594,6.64996,1.13253,-2.93544,3.57438,1.87883,-2.35112,-87.062,0.354758,1.18436,2.1195,0.360963,-0.935592,1.13924,0.598828,-0.749358
-0.335465,-13.1453,2.93692,0.377101,-0.335465,-3.76875,4.17396,7.81676,1.68625,-4.24746,4.75308,0.685249,-0.105069,-90.1365,-1.28323,1.4212,2.66155,0.574154,-1.44623,1.61839,0.233322,-0.035775
-0.306852,-7.79134,2.39842,0.348783,-0.306852,0.351567,3.45519,5.68226,1.25195,-0.884113,2.83924,0.730099,-0.667084,-88.9058,0.146583,1.44062,2.36917,0.521991,-0.368624,1.1838,0.304409,-0.278135
-0.311242,-9.60657,2.57787,0.351388,-0.311242,0.00444349,4.0065,6.85874,1.42813,-1.88807,3.11323,-0.23662,-0.501037,-88.9806,0.0017237,1.55419,2.66062,0.553994,-0.732414,1.20767,-0.0917886,-0.194361
-0.335369,-10.4361,2.55881,0.371379,-0.335369,-0.350496,3.64287,6.90152,1.49535,-1.43017,4.33986,0.376737,0.662971,-85.632,-0.136976,1.42366,2.69716,0.584395,-0.558919,1.69605,0.147231,0.259094
-0.298322,-13.0877,5.10478,0.357147,-0.298322,-3.24705,4.9414,8.02398,2.62895,-5.43798,5.58713,1.92799,-2.83685,-82.5355,-0.636079,0.967994,1.57186,0.514998,-1.06527,1.09449,0.377683,-0.555724
-0.29529,-12.443,4.36844,0.364274,-0.29529,-2.96967,4.64795,7.6935,2.45994,-3.89589,4.33644,2.59788,-3.42732,-83.5439,-0.6798,1.06398,1.76115,0.563117,-0.891825,0.992674,0.594691,-0.784564
-0.333154,-13.2614,4.09619,0.364043,-0.333154,-2.56065,3.94831,7.44633,1.93506,-3.12421,5.26762,2.4966,-2.38717,-81.391,-0.625129,0.963898,1.81787,0.472405,-0.762711,1.28598,0.609493,-0.582778
-0.336315,-9.90701,5.94712,0.358427,-0.336315,-1.9846,4.60297,7.17847,2.26214,-2.98925,3.88991,1.57093,-0.576463,-81.4875,-0.333707,0.773983,1.20705,0.380375,-0.502638,0.654084,0.26415,-0.0969315
-0.327833,-12.1356,4.28629,0.367904,-0.327833,-1.36897,3.92458,7.09954,1.58518,-3.91874,4.15624,2.01405,-2.87619,-81.5725,-0.319384,0.915613,1.65634,0.369826,-0.91425,0.969659,0.469883,-0.671021
-0.30362,-10.3254,6.48326,0.363995,-0.30362,-3.36338,5.0722,7.72349,2.35598,-2.79655,4.80378,2.3173,1.41244,-82.5994,-0.51878,0.782354,1.1913,0.363395,-0.431349,0.740951,0.357429,0.21786
-0.331337,-9.6239,4.81394,0.373593,-0.331337,1.8519,3.02718,6.00241,1.20021,-1.23145,3.94601,-1.15823,-1.21321,-82.5442,0.384695,0.628837,1.24688,0.24932,-0.255809,0.819704,-0.240599,-0.25202
-0.331338,-9.41927,4.78136,0.373434,-0.331338,1.8861,3.01437,5.82998,1.2276,-1.07371,4.07634,-1.15307,-1.23734,-84.2704,0.39447,0.630443,1.21931,0.256747,-0.224563,0.85255,-0.24116,-0.258785
-0.300807,-8.85773,2.5553,0.361542,-0.300807,-1.34879,4.11103,6.63033,1.92205,-2.06296,3.96349,0.781327,0.812135,-85.6941,-0.52784,1.60882,2.59474,0.752181,-0.807325,1.55109,0.305767,0.317823
-0.31292,-11.4395,2.34006,0.374552,-0.31292,-4.75005,2.45091,6.1279,1.06358,-2.31149,3.37929,-0.564141,0.2526,-89.8417,-2.02988,1.04737,2.61869,0.454509,-0.987789,1.4441,-0.241079,0.107946
-0.318161,-11.4541,2.29398,0.36409,-0.318161,-4.22632,3.03768,6.6993,1.09671,-2.12963,3.86637,-1.39077,1.66338,-90.4922,-1.84235,1.3242,2.92038,0.478083,-0.928355,1.68544,-0.606267,0.725105
-0.326377,-11.5573,2.18452,0.363718,-0.326377,0.219156,3.67612,7.00417,1.72185,-1.73109,4.82977,0.170355,-1.65469,-88.8151,0.100322,1.68281,3.20627,0.788207,-0.792433,2.21091,0.077983,-0.757463
-0.311087,-15.9142,2.96404,0.362635,-0.311087,-5.74569,3.21192,7.67387,1.7429,-4.16467,4.70055,-1.19477,-3.3929,-89.6213,-1.93847,1.08363,2.58899,0.588015,-1.40507,1.58586,-0.403088,-1.14469
-0.309053,-14.6737,3.01198,0.362301,-0.309053,-4.86073,3.40775,7.36853,1.65283,-4.82025,4.46772,-0.520241,-3.10786,-88.0747,-1.6138,1.1314,2.44641,0.548754,-1.60036,1.48332,-0.172724,-1.03183
-0.293003,-11.7138,2.57179,0.372647,-0.293003,-5.64112,4.16908,7.16869,1.83856,-3.7643,3.20227,1.17084,-1.67321,-92.1048,-2.19346,1.62108,2.78743,0.714897,-1.46369,1.24515,0.455262,-0.6506
-0.339054,-14.4726,4.78252,0.369675,-0.339054,3.09809,2.62222,7.29574,1.34292,-0.959418,7.25053,0.55552,-1.70549,-90.8974,0.647794,0.548293,1.5255,0.280798,-0.200609,1.51605,0.116156,-0.35661
-0.342825,-13.093,4.28199,0.360541,-0.342825,-2.62179,1.79987,5.97784,0.74355,-0.723392,4.25959,0.14198,-1.73962,-84.6216,-0.612283,0.420335,1.39604,0.173646,-0.168938,0.994768,0.0331575,-0.406263
-0.318932,-14.393,4.68417,0.362415,-0.318932,-3.23872,3.40913,7.30832,2.10898,-3.40535,5.38619,-0.122955,-4.21232,-83.3419,-0.691418,0.727798,1.56022,0.450235,-0.726993,1.14987,-0.026249,-0.899269
-0.324289,-13.6189,4.32124,0.372347,-0.324289,-0.948822,2.27553,6.3001,1.16763,-2.50724,5.14864,-0.343761,-2.84729,-84.33,-0.219572,0.526593,1.45794,0.270208,-0.580214,1.19147,-0.0795516,-0.658907
-0.315145,-15.3281,4.69504,0.373603,-0.315145,-0.740002,3.36271,7.91109,1.46538,-3.63459,5.45191,2.30983,-3.93797,-84.8252,-0.157614,0.716227,1.68499,0.312112,-0.774133,1.16121,0.491973,-0.83875
-0.31416,-11.4476,3.75151,0.350364,-0.31416,-3.40763,3.94952,6.88255,1.9725,-3.99564,4.53753,2.45001,-1.6535,-84.6178,-0.908336,1.05278,1.83461,0.525787,-1.06508,1.20952,0.653073,-0.440755
-0.321112,-7.171,3.38577,0.383043,-0.321112,3.09978,4.31427,6.6463,1.88016,-1.33359,3.3474,-0.865032,1.06053,-87.3875,0.915532,1.27424,1.96301,0.555313,-0.393881,0.988668,-0.255491,0.313233
-0.30626,-10.9252,2.57279,0.354167,-0.30626,-1.42703,2.78096,6.12659,1.09968,-2.35773,3.79546,0.5109,-0.747936,-84.8885,-0.554664,1.08091,2.3813,0.427427,-0.916412,1.47523,0.198578,-0.29071
-0.31916,-12.2183,3.54992,0.371453,-0.31916,-1.49645,2.6709,6.72995,1.09253,-1.12574,3.43509,-1.09964,-1.18,-82.4958,-0.421545,0.752385,1.8958,0.307762,-0.317119,0.967654,-0.309765,-0.332402
-0.330633,-9.95699,3.63551,0.381089,-0.330633,-0.419832,3.71254,6.61166,1.66361,-2.83956,4.26538,-2.13071,-0.150201,-85.305,-0.115481,1.02119,1.81863,0.457602,-0.781062,1.17325,-0.586083,-0.041315
-0.300086,-7.66397,2.02189,0.357717,-0.300086,-1.01907,3.0952,5.87556,0.877855,0.0397572,2.40073,-0.132133,2.26823,-90.2109,-0.504016,1.53084,2.90597,0.434175,0.0196634,1.18737,-0.0653512,1.12183
-0.332158,-10.8186,4.71971,0.372193,-0.332158,1.63945,4.58525,7.15716,2.35036,-4.67443,5.10337,0.33985,-3.62037,-84.2333,0.347363,0.971512,1.51644,0.497989,-0.990407,1.08129,0.0720067,-0.767075
-0.297663,-11.0485,2.69387,0.370861,-0.297663,-3.91407,3.36531,6.86915,1.17826,-1.47881,3.6256,2.16693,1.73644,-88.7058,-1.45295,1.24925,2.54992,0.437385,-0.548952,1.34587,0.804391,0.64459
-0.323053,-15.8646,3.69835,0.360908,-0.323053,0.391765,2.71728,7.5907,1.57276,-3.04738,4.56289,-3.35063,-5.93352,-90.7942,0.10593,0.734728,2.05246,0.42526,-0.823984,1.23376,-0.90598,-1.60437
-0.338169,-7.97171,2.16188,0.357551,-0.338169,0.967822,2.85338,5.90104,0.892459,-0.850923,2.81541,-1.57283,2.19924,-89.9278,0.447675,1.31986,2.72958,0.412815,-0.393603,1.30229,-0.727527,1.01728
-0.317404,-6.90012,2.29947,0.357451,-0.317404,0.394627,3.36993,5.61071,1.12266,-0.257874,2.87988,-1.15773,1.81033,-88.3533,0.171616,1.46552,2.44,0.488224,-0.112145,1.25241,-0.503477,0.787278
-0.312549,-11.0252,2.72719,0.372852,-0.312549,-1.72835,2.49377,6.37084,0.978619,-1.48216,3.08393,-0.0166685,0.297983,-86.12,-0.633748,0.914409,2.33605,0.358838,-0.543475,1.13081,-0.00611197,0.109264
-0.309126,-9.95149,2.75886,0.362115,-0.309126,1.90193,3.78564,6.9523,1.48606,-1.61395,4.86653,0.679535,0.718804,-85.7657,0.68939,1.37217,2.51999,0.538651,-0.585005,1.76396,0.24631,0.260544
-0.312951,-11.3223,2.10497,0.362794,-0.312951,-1.22311,2.61164,6.415,1.04178,-2.12995,3.28071,-1.80447,-0.280192,-87.3457,-0.581055,1.2407,3.04755,0.494914,-1.01187,1.55856,-0.85724,-0.133109
-0.317026,-11.3489,2.83456,0.360407,-0.317026,0.635675,4.26732,7.32926,2.13927,-3.18643,4.37334,2.26284,-3.57122,-85.8623,0.224259,1.50546,2.58568,0.754711,-1.12414,1.54287,0.798303,-1.25989
-0.288156,-11.0584,2.86193,0.356816,-0.288156,-0.259922,4.52368,7.3863,2.01161,-3.51386,5.42326,0.496314,-0.681399,-87.7465,-0.0908206,1.58064,2.58088,0.702886,-1.22779,1.89497,0.173419,-0.23809
-0.304496,-11.1963,2.57911,0.353878,-0.304496,-0.365706,4.29855,7.1914,1.85766,-3.68191,4.82957,-0.0656981,-1.2239,-87.0328,-0.141795,1.66668,2.78832,0.72027,-1.42759,1.87257,-0.0254731,-0.474543
-0.309977,-12.3853,2.65956,0.366039,-0.309977,0.549689,3.42529,6.79913,1.5265,-2.25936,5.29198,0.498326,-2.97504,-88.0021,0.206684,1.28792,2.55649,0.573968,-0.849524,1.9898,0.187372,-1.11862
-0.328546,-9.73027,2.16717,0.369945,-0.328546,-2.81106,2.507,5.81316,1.05484,-1.02707,2.5088,0.400723,0.291677,-88.4152,-1.29711,1.15681,2.68237,0.486733,-0.473919,1.15764,0.184906,0.134589
-0.328011,-10.6071,3.36121,0.36203,-0.328011,-3.30876,3.83331,7.08489,1.96077,-2.06688,3.80977,1.16959,0.286057,-84.6465,-0.984395,1.14046,2.10784,0.58335,-0.614921,1.13345,0.347967,0.0851051
-0.305928,-11.3641,2.34787,0.367989,-0.305928,-0.243713,2.30222,6.10828,1.00339,-0.756188,3.863,0.0927104,-0.971486,-85.9934,-0.103802,0.980558,2.60163,0.42736,-0.322074,1.64532,0.0394871,-0.413774
-0.317657,-12.3767,2.51295,0.381513,-0.317657,2.20553,2.59622,6.6332,1.08999,-1.29204,5.06352,1.03312,-2.07846,-89.3,0.877667,1.03313,2.6396,0.433747,-0.514152,2.01497,0.411117,-0.827099
-0.312604,-12.0958,2.52076,0.379347,-0.312604,1.56517,2.75605,6.3435,1.02747,-1.72899,5.33321,1.25313,-2.18393,-88.7899,0.620913,1.09334,2.5165,0.407603,-0.685901,2.11571,0.497124,-0.866376
-0.306445,-10.5153,3.27908,0.357904,-0.306445,-5.23353,4.12876,7.22459,1.99599,-2.60483,3.07636,1.36167,0.594781,-86.1394,-1.59604,1.25912,2.20324,0.608706,-0.794378,0.93818,0.41526,0.181387
-0.31415,-11.6155,3.62985,0.356225,-0.31415,-0.688,4.37714,7.64397,1.8506,-4.03592,4.83893,0.502196,-0.100056,-83.4139,-0.18954,1.20587,2.10587,0.509828,-1.11187,1.33309,0.138352,-0.0275647
-0.304465,-9.04049,2.85726,0.349822,-0.304465,-0.400009,3.2034,5.92702,1.08822,-1.32821,3.30419,1.53277,-0.250133,-84.3243,-0.139997,1.12114,2.07437,0.380862,-0.464854,1.15642,0.536447,-0.0875429
-0.32457,-16.2795,4.69061,0.379399,-0.32457,-4.18507,3.8526,8.31117,2.45654,-4.36923,5.46711,0.286702,-4.85574,-83.5706,-0.892222,0.821344,1.77187,0.523715,-0.931485,1.16554,0.0611225,-1.0352
-0.302381,-12.7085,2.75393,0.352964,-0.302381,-1.03124,1.98242,6.27757,0.852149,-1.49861,4.17226,-0.166159,-1.28524,-85.8044,-0.374461,0.719851,2.2795,0.309431,-0.544172,1.51502,-0.0603352,-0.466692
-0.300128,-11.7559,3.11202,0.359892,-0.300128,-0.429253,3.36667,6.94165,1.67093,-1.44731,4.22933,0.255709,-1.98307,-83.1987,-0.137934,1.08183,2.2306,0.536929,-0.465071,1.35903,0.0821683,-0.63723
-0.307046,-11.0123,3.53964,0.362689,-0.307046,-0.848156,2.90553,6.25944,0.735275,-1.60714,4.22337,4.06247,-0.356366,-85.5555,-0.239616,0.820853,1.76838,0.207726,-0.45404,1.19316,1.14771,-0.100679
-0.324782,-14.698,3.29029,0.365039,-0.324782,-1.72758,2.31133,6.82284,0.972709,-2.63762,5.00668,-0.877175,-2.4256,-84.2963,-0.525053,0.702468,2.07363,0.29563,-0.801637,1.52165,-0.266595,-0.737198
-0.305687,-12.3842,4.22027,0.355636,-0.305687,-1.25273,2.86269,6.83127,1.40398,-1.52886,3.71697,-0.870429,-2.65501,-82.7008,-0.296836,0.678318,1.61868,0.332676,-0.362265,0.880741,-0.206249,-0.629108
-0.309734,-10.7033,5.98804,0.364923,-0.309734,-4.34138,3.92547,6.86184,1.46883,-3.12035,4.48946,2.86915,1.32692,-82.8184,-0.725008,0.655552,1.14592,0.245294,-0.521097,0.749737,0.479147,0.221595
-0.308847,-11.9417,2.99347,0.359385,-0.308847,-2.99992,3.27664,7.01708,1.72239,-1.71245,3.00856,0.814449,-2.12749,-85.2269,-1.00215,1.09459,2.34413,0.575382,-0.57206,1.00504,0.272075,-0.710708
-0.319794,-11.6204,3.03322,0.365228,-0.319794,-4.00986,3.26745,6.51134,1.59611,-2.61776,3.216,2.38931,-2.74786,-84.4748,-1.32198,1.07722,2.14668,0.526209,-0.863031,1.06026,0.787712,-0.90592
-0.312189,-10.4232,3.32298,0.357126,-0.312189,-0.843639,4.40527,7.2885,2.04227,-1.9434,3.32275,1.3694,-2.29895,-86.2265,-0.25388,1.3257,2.19336,0.614588,-0.584835,0.999929,0.412101,-0.691834
-0.300777,-10.1586,3.41582,0.361327,-0.300777,-0.302808,3.8001,6.56805,1.72478,-2.3555,4.92271,1.33956,-0.44611,-82.324,-0.0886486,1.1125,1.92284,0.504939,-0.689585,1.44115,0.392163,-0.130601
-0.315683,-14.2473,3.88209,0.372655,-0.315683,-3.47506,3.09187,7.44621,1.84152,-2.56006,3.76946,-0.421202,-3.99069,-83.3967,-0.895154,0.796446,1.91809,0.474364,-0.659454,0.970989,-0.108499,-1.02798
-0.324057,-9.77555,4.83288,0.360111,-0.324057,-0.40012,4.64449,7.07398,1.54684,-3.76259,5.22116,4.35742,1.29395,-84.7329,-0.0827912,0.961019,1.46372,0.320066,-0.77854,1.08034,0.90162,0.267739
-0.307471,-15.3891,2.55873,0.368948,-0.307471,-1.81519,1.98577,6.77337,0.938399,-2.25779,5.59541,-0.892537,-2.54324,-87.3863,-0.709412,0.776074,2.64716,0.366744,-0.882385,2.18679,-0.34882,-0.993946
-0.319091,-8.74481,2.79227,0.366341,-0.319091,-3.96921,3.39434,6.40801,1.59377,-1.39343,1.99815,0.0294888,1.48793,-89.7021,-1.4215,1.21562,2.29491,0.570779,-0.49903,0.715599,0.0105609,0.532873
-0.318808,-9.80039,2.29094,0.354382,-0.318808,-2.95192,2.93301,5.85256,0.634776,-2.56824,2.04985,0.462719,-0.494881,-90.9473,-1.28852,1.28027,2.55466,0.277081,-1.12104,0.894762,0.201978,-0.216017
-0.320165,-11.0099,2.14033,0.358959,-0.320165,-3.36748,2.33857,5.89157,0.667295,-1.17111,2.7706,-0.121652,-0.254778,-87.7039,-1.57334,1.09262,2.75264,0.311772,-0.547163,1.29447,-0.056838,-0.119037
-0.31612,-15.4657,3.61102,0.37328,-0.31612,1.07486,3.1706,7.8927,2.05552,-3.08093,5.77751,-0.544566,-5.22199,-87.952,0.297663,0.878035,2.18573,0.569237,-0.853203,1.59997,-0.150807,-1.44613
-0.310923,-10.0821,3.31735,0.356285,-0.310923,-5.11929,3.91593,6.84278,1.64995,-1.44775,3.31719,1.98599,1.60319,-87.1578,-1.54319,1.18044,2.06273,0.49737,-0.436418,0.999954,0.598667,0.483273
-0.306257,-11.6708,3.33327,0.352808,-0.306257,-5.93698,3.60612,6.69998,1.31005,-3.16125,4.12675,2.58628,0.448968,-87.2481,-1.78113,1.08185,2.01003,0.393023,-0.948391,1.23805,0.775897,0.134693
-0.325528,-13.5885,3.395,0.381753,-0.325528,0.51672,1.3611,5.98451,0.683699,-1.88607,5.16342,-4.411,-1.16349,-90.3831,0.1522,0.400913,1.76274,0.201384,-0.555542,1.52089,-1.29926,-0.342706
-0.306453,-8.77781,2.87874,0.362771,-0.306453,-0.114448,3.80218,6.29273,1.75656,-1.47475,3.59183,1.4479,-0.759597,-83.9685,-0.0397563,1.32078,2.18593,0.610182,-0.512289,1.24771,0.502962,-0.263864
-0.308364,-7.76663,2.91777,0.359962,-0.308364,-0.0236026,4.04575,5.7901,1.65896,-2.29338,3.89293,1.21142,-0.603974,-87.4302,-0.00808928,1.38659,1.98443,0.568572,-0.786004,1.33421,0.415189,-0.206999
-0.329297,-13.9008,2.62362,0.368276,-0.329297,-3.14464,3.03913,7.38456,1.49355,-1.30276,4.56246,0.936953,-1.81184,-86.3175,-1.19859,1.15837,2.81465,0.569271,-0.496552,1.739,0.357123,-0.690589
-0.298534,-14.2762,3.14889,0.351762,-0.298534,-4.13493,2.80741,7.06339,1.06953,-1.97081,4.47088,2.97065,-2.23151,-86.4736,-1.31314,0.891556,2.24314,0.339652,-0.625874,1.41983,0.943395,-0.708665
-0.307607,-10.6984,3.26539,0.367713,-0.307607,-3.64555,3.00416,6.29405,1.46254,-1.20759,3.98554,1.53065,0.468754,-83.8064,-1.11642,0.920002,1.9275,0.447893,-0.369816,1.22054,0.468749,0.143552
-0.287933,-12.121,3.85668,0.352067,-0.287933,-2.21657,3.51742,7.08781,1.36719,-2.84342,4.24497,2.26994,-0.962237,-83.4817,-0.574735,0.912034,1.8378,0.354499,-0.737271,1.10068,0.588575,-0.249499
-0.303186,-11.2373,3.82825,0.351869,-0.303186,-1.7609,3.76108,6.7841,1.7508,-2.70616,4.61379,3.06651,-1.7079,-82.0014,-0.459975,0.982454,1.77211,0.457336,-0.706892,1.2052,0.801021,-0.446131
-0.324734,-10.325,3.36628,0.370603,-0.324734,-1.44069,4.16833,7.12649,1.86821,-2.82317,4.12513,0.985222,0.18901,-81.6186,-0.427976,1.23826,2.11702,0.554978,-0.838663,1.22543,0.292674,0.0561481
-0.314532,-8.61791,2.91447,0.361501,-0.314532,-0.188109,3.88414,6.17325,1.56414,-2.43059,4.37095,-0.0896461,0.789916,-84.0448,-0.064543,1.33271,2.11814,0.536681,-0.833973,1.49974,-0.030759,0.271032
-0.282829,-6.93502,4.67926,0.350452,-0.282829,-0.159478,4.55714,6.02689,1.90816,-3.29053,3.06088,1.03962,-0.523439,-87.4408,-0.0340818,0.973903,1.288,0.407791,-0.703216,0.654137,0.222176,-0.111864
-0.295464,-8.47099,4.34764,0.384575,-0.295464,4.31299,2.71477,5.94169,0.880902,0.629651,3.68972,-3.28963,0.945519,-89.5248,0.99203,0.624423,1.36665,0.202616,0.144826,0.848672,-0.756647,0.217479
-0.304016,-9.00931,3.28499,0.38056,-0.304016,2.52104,1.96891,5.26008,0.408704,-0.180771,2.72286,-1.41502,-1.0062,-86.826,0.767444,0.599367,1.60125,0.124416,-0.0550295,0.828879,-0.430753,-0.306302
-0.297402,-9.32251,3.14149,0.387409,-0.297402,2.36829,1.7905,5.37679,0.0516695,-0.00585385,2.96289,-1.49078,0.665423,-89.5766,0.753875,0.569953,1.71154,0.0164475,-0.0018634,0.943149,-0.474547,0.211818
-0.302967,-10.5447,3.55945,0.379837,-0.302967,2.46325,1.59543,5.56548,0.0106058,-0.397724,3.47398,-1.01017,0.0364167,-88.4973,0.692031,0.448223,1.56358,0.00297961,-0.111737,0.975986,-0.283799,0.010231
-0.316931,-9.24717,3.333,0.393893,-0.316931,-0.625045,2.76948,5.98391,1.31589,-0.542458,1.29411,-1.83936,-2.44524,-91.6447,-0.187533,0.830929,1.79536,0.394806,-0.162754,0.388272,-0.551863,-0.733646
-0.314735,-11.7096,3.94043,0.383222,-0.314735,-3.87539,2.41985,6.2158,0.971111,-2.35203,2.28306,-2.12534,-1.27862,-85.4912,-0.983494,0.614109,1.57744,0.246448,-0.596898,0.579394,-0.539369,-0.324487
-0.321229,-13.1563,3.88404,0.372599,-0.321229,-0.839743,2.80483,7.12106,1.42904,-1.69748,4.33656,-2.3644,-1.35428,-82.6997,-0.216204,0.722143,1.83342,0.367928,-0.437039,1.11651,-0.608749,-0.348679
-0.33599,-11.6128,4.08318,0.352486,-0.33599,-2.6963,3.11155,6.50641,1.30982,-1.96194,3.98573,1.25377,-1.13128,-81.5961,-0.660342,0.762041,1.59347,0.320785,-0.480494,0.976133,0.307058,-0.27706
-0.332427,-15.5964,4.84848,0.353745,-0.332427,-8.00973,4.09516,8.13136,2.35895,-4.70903,5.51021,3.55565,-2.48814,-84.2617,-1.65201,0.844627,1.67709,0.486533,-0.971238,1.13648,0.733353,-0.51318
-0.309216,-11.8157,4.68493,0.364211,-0.309216,-1.81378,4.07067,7.31245,1.68109,-2.26995,4.22752,4.56023,-2.29865,-81.8878,-0.387152,0.868886,1.56084,0.35883,-0.484522,0.902365,0.973383,-0.490647
-0.326511,-12.0511,3.85713,0.348885,-0.326511,-1.08259,3.31344,6.78016,1.5118,-2.19442,4.67516,2.8761,-2.26176,-82.3272,-0.280673,0.859045,1.75783,0.39195,-0.568927,1.21208,0.745659,-0.586385
-0.302001,-15.3327,6.43591,0.368113,-0.302001,-5.83113,4.19173,8.23959,2.55662,-5.01389,6.29648,0.452671,-1.41086,-83.8659,-0.906031,0.651304,1.28025,0.397244,-0.779048,0.978335,0.0703351,-0.219217
-0.300701,-13.0783,3.46952,0.35721,-0.300701,-1.04478,2.37368,6.17727,0.999639,-2.10805,4.14712,2.5855,-4.09926,-87.4993,-0.301131,0.684152,1.78044,0.28812,-0.607593,1.1953,0.745205,-1.18151
-0.303534,-12.7575,4.1966,0.362548,-0.303534,-0.850963,2.22725,6.29167,1.18427,-0.696951,4.68899,-1.06056,-1.71463,-83.9167,-0.202775,0.530727,1.49923,0.282198,-0.166075,1.11733,-0.252718,-0.408576
-0.309344,-13.1901,4.72259,0.374137,-0.309344,-0.900219,2.07414,6.3772,1.03667,-2.22847,3.98382,-2.75763,-2.52513,-82.2031,-0.19062,0.439195,1.35036,0.219514,-0.471875,0.843566,-0.583923,-0.534692
-0.32149,-13.3744,4.69208,0.371057,-0.32149,-1.126,2.44762,7.00537,1.4851,-0.742255,4.64799,-2.04148,-1.34978,-82.1498,-0.239978,0.521649,1.49302,0.316511,-0.158193,0.990603,-0.435091,-0.287672
-0.313547,-10.1049,4.60961,0.362812,-0.313547,0.466779,3.54852,6.56099,1.11392,-2.85914,4.24789,-0.0747642,0.393952,-81.2223,0.101262,0.769809,1.42333,0.241651,-0.620258,0.921529,-0.0162192,0.0854632
-0.305162,-11.6645,5.44895,0.367086,-0.305162,-2.5458,3.01452,6.4753,1.44227,-2.28301,3.67738,0.530372,-1.85897,-79.5228,-0.46721,0.55323,1.18836,0.264687,-0.418982,0.674879,0.0973347,-0.341162
-0.328137,-10.7952,3.48843,0.363838,-0.328137,0.294878,3.83479,7.17171,2.04768,-2.05201,3.79931,-0.457523,-2.04202,-83.809,0.0845302,1.09929,2.05586,0.586993,-0.588232,1.08912,-0.131154,-0.585369
-0.317086,-11.0776,3.12633,0.36839,-0.317086,0.367788,2.91645,6.57774,1.2041,-2.84462,3.85973,-2.75679,-0.36187,-84.4356,0.117642,0.932866,2.10398,0.385149,-0.90989,1.23459,-0.881797,-0.115749
-0.310797,-9.7868,3.12269,0.357405,-0.310797,-2.17732,3.30435,6.08889,1.11074,-1.35005,3.50015,2.61035,-0.290379,-84.2196,-0.697255,1.05817,1.94988,0.3557,-0.432334,1.12088,0.835928,-0.0929899
-0.308915,-13.1429,3.50998,0.378913,-0.308915,-2.87529,4.35467,8.08248,2.245,-4.03427,4.95665,1.06479,-1.25522,-84.8911,-0.819175,1.24065,2.30271,0.639604,-1.14937,1.41216,0.30336,-0.357613
-0.319877,-13.4496,2.99866,0.370031,-0.319877,-2.48433,2.71042,6.83849,1.4606,-1.87752,5.69324,-1.19001,-0.576787,-85.1782,-0.828478,0.903875,2.28051,0.487083,-0.62612,1.89859,-0.396848,-0.192348
-0.293331,-10.4802,2.53995,0.375466,-0.293331,-2.85662,1.9758,5.71422,0.791627,-1.66182,2.00067,-3.40171,-0.345297,-90.0808,-1.12468,0.777892,2.24974,0.311671,-0.654275,0.787684,-1.33929,-0.135947
-0.332134,-10.6982,3.66056,0.356911,-0.332134,-1.82755,4.04542,6.79612,1.66915,-3.88653,2.84859,3.45178,-3.98031,-87.8679,-0.499253,1.10513,1.85658,0.455982,-1.06173,0.778183,0.942965,-1.08735
-0.314025,-12.4026,3.65379,0.36789,-0.314025,0.776087,3.47951,7.21363,2.04347,-2.05809,6.19851,-2.05211,-0.347351,-87.0487,0.212406,0.952302,1.97429,0.559274,-0.563274,1.69646,-0.56164,-0.0950659
-0.32211,-11.2315,4.21268,0.365816,-0.32211,-1.07849,2.94837,6.2167,1.02824,-3.18839,3.50252,1.42205,-2.43709,-82.8247,-0.256011,0.69988,1.47571,0.244083,-0.756856,0.831423,0.337564,-0.578512
-0.321351,-11.2775,4.2342,0.365731,-0.321351,-1.0374,2.93471,6.15347,1.00965,-3.24785,3.66087,1.48059,-2.27963,-82.6435,-0.245004,0.693097,1.45328,0.23845,-0.767051,0.864596,0.349674,-0.538385
-0.30411,-11.6394,3.3221,0.361077,-0.30411,-2.32164,3.30872,6.64322,1.08011,-3.28566,4.42878,0.818585,0.182762,-84.0967,-0.698848,0.995972,1.99971,0.325129,-0.989031,1.33313,0.246406,0.0550139
-0.309453,-11.8779,3.06243,0.365196,-0.309453,-2.64165,2.79575,6.46388,1.12157,-2.28663,3.65598,0.839235,-1.33177,-81.739,-0.862598,0.912919,2.1107,0.366235,-0.746671,1.19382,0.274042,-0.434874
-0.288609,-10.457,6.11354,0.369088,-0.288609,0.104385,4.53621,7.23225,2.0281,-4.00241,4.94349,0.809471,-0.897741,-81.1608,0.0170744,0.741995,1.18299,0.331738,-0.65468,0.808614,0.132406,-0.146845
