b_Intercept,b_age_centered,b_magnet_scaled,b_perspective_scaled,sigma,lprior,lp__
0.616910809034724,-0.155429406417083,0.179467631243734,-0.142814671597265,0.396355875837673,-3.1580067772129,-103.294682661492
0.754742624142711,-0.255785326241274,0.131675892024449,-0.0758110417480027,0.321895468200022,-3.15363407257581,-101.801561250599
0.587612090263919,0.0334613843132756,0.147455631173957,-0.122011550170419,0.39183192189544,-3.15871901973376,-102.2587976156
0.627080627016942,-0.137896962142148,0.158589879919891,-0.0543265971957622,0.304300177410801,-3.15134797616206,-103.292119489937
0.618495086347793,-0.0725840462214843,0.1195493275085,-0.105702875343087,0.323213691602047,-3.15298515336026,-100.710365337623
0.744043801238649,-0.323928566242041,0.148338617679223,-0.101426665562306,0.374660899888843,-3.15660145854576,-101.612941077352
0.575203649992367,0.025813160193441,0.099817659767548,-0.105748638015093,0.340763139683503,-3.15441120898256,-102.007424417425
0.673415996246736,-0.196295973352316,0.17436729957173,-0.0911325759688851,0.378832550996238,-3.15692444565135,-101.156187504895
0.618001481398064,-0.158432884369661,0.10142443260889,-0.0900287438743106,0.362282853781107,-3.15526685137099,-101.153680212481
0.671716056968015,-0.200362500092839,0.145312124474271,-0.0294019251580697,0.399994866165964,-3.15861485739263,-103.149599927154
0.70859494923452,-0.20544736713988,0.106387071184422,-0.112378121823533,0.320155906266269,-3.15309876539528,-101.112272364353
0.574827150694323,-0.0576327114152119,0.15727473087165,-0.0793914869642408,0.377001877929151,-3.1565148846544,-101.112832631495
0.699000415856291,-0.143694058588231,0.163985709987346,-0.150701373025108,0.398482626545873,-3.15962027993645,-103.137606389206
0.74152913370779,-0.338357728076932,0.0283003241802315,-0.0827289498490509,0.384140198619576,-3.15722651612397,-104.796749982592
0.757827477254682,-0.224746587728561,0.167000154119563,-0.101908398741664,0.37882637607348,-3.15839521750422,-102.28255230179
0.752674113465416,-0.242742787990834,0.136936042373424,-0.105842812061333,0.387630529634554,-3.15870242434762,-101.741607150483
0.598584815585708,-0.0752707413763487,0.136397796120161,-0.16733390616149,0.343400732627686,-3.15410184587013,-101.927250588836
0.737423938187281,-0.239162398118621,0.152138937688974,-0.0771549633544167,0.337295754006111,-3.15451729629685,-100.948679091709
0.577398900250433,-0.0456279115572341,0.104880938518706,-0.126213823460387,0.376766414476274,-3.15658943027237,-101.525244717802
0.686622675562555,-0.308383490084232,0.121612310966728,-0.0910465648177103,0.369857461646964,-3.15578364658058,-102.275780532744
0.774958303294358,-0.260754307809198,0.0566016742383786,-0.108767217538767,0.338517199522845,-3.15525808637769,-103.688453385054
0.589176680784135,-0.118162346273114,0.217433045463757,-0.100031189637874,0.370830155876354,-3.15589038540815,-103.399876654944
0.663103524277974,-0.108817843794784,0.100193912032757,-0.0927352945343708,0.35316582128479,-3.15561386756519,-100.676313958283
0.64343709962433,-0.071515324412378,0.0997536247672536,-0.141859764774773,0.356121281462614,-3.15585310140849,-101.472781966989
0.622292541949335,-0.131871573559973,0.113687531774215,-0.109445248621888,0.313184559184944,-3.15191408507197,-101.581681400977
0.627908282620292,-0.0343409792790103,0.104673260888716,-0.059149269105415,0.406827674815233,-3.160057818363,-103.680555983709
0.671943076603236,-0.0559792617605628,0.144730670291628,-0.0959153619037751,0.404115929409701,-3.16068388751616,-103.196665518986
0.404945685744449,0.236278687346301,0.201214137015365,-0.0612466285450905,0.379561549344626,-3.15664670216352,-106.207901682337
0.815969787159235,-0.379290461877215,0.0369137256029806,-0.121130927007668,0.342198268194281,-3.15491079014587,-104.896078436004
0.713936618390687,-0.259529402587021,0.052778626124573,-0.114996899143337,0.356309844797103,-3.15525713196373,-102.333759040349
0.701517154126173,-0.257097086564486,0.103655791308541,-0.138477808402333,0.339048149888096,-3.15382850734349,-101.241426371929
0.650303421130714,-0.117076653155969,0.195606566186732,-0.148486380245188,0.371661630937211,-3.15668363992416,-102.389514794768
0.669757560212833,-0.0567432303947266,0.153506699282575,-0.0984596785367982,0.345505993130028,-3.15595483985041,-101.573577089507
0.590052627289716,-0.137797945501249,0.148840142256071,-0.103528936318967,0.357416889771976,-3.15481467544458,-101.385856817654
0.582262107474766,0.0135135040702341,0.182478554552203,-0.086514719736606,0.332497467066535,-3.15382726871425,-101.40006418484
0.630215450787504,-0.0783716095424909,0.204569531834202,-0.123921775251555,0.353472004256399,-3.15530722972227,-101.775595542958
0.60692649515605,-0.0254291182149409,0.102311825000529,-0.0914375406826094,0.356801346358728,-3.15566772972423,-101.163629958163
0.704313685155801,-0.313476124347327,0.142332780689072,-0.110451188833609,0.36585763126782,-3.15555177878198,-101.937323885823
0.588271289431178,-0.00509223673871485,0.145545137602531,-0.118418494409455,0.367901273474213,-3.15637686113041,-100.700042000234
0.748010436572794,-0.327408004957768,0.161368384803075,-0.110670071204207,0.33965749035831,-3.15398216843239,-102.02041910128
0.604336320280624,-0.0277614594089022,0.130494600362811,-0.109192580741902,0.3076458836035,-3.15212925598895,-102.169939249587
0.64384975892432,-0.150746808545493,0.141967744839767,-0.105414983977801,0.314128118910926,-3.15210999189192,-100.988566539184
0.64181080606675,-0.167270204019204,0.167813682214838,-0.0856350270586628,0.33641139365257,-3.15351576475676,-100.701414198134
0.637114230356076,-0.180208585355887,0.133684234851802,-0.145686381907908,0.331328175618628,-3.15304456703602,-101.706140414119
0.747806265484747,-0.215607574293121,0.0950687092188754,-0.0437458641360259,0.402586803556775,-3.1602184234327,-104.048894932616
0.639696298175114,-0.038928307134757,0.123405909847772,-0.0835542451467178,0.341492409170149,-3.15510650579575,-101.215198873339
0.674481144973617,-0.283069875264882,0.165149899394666,-0.100028226689069,0.379976936791948,-3.15659382937024,-102.846033753359
0.682724041826511,-0.0732022826616741,0.151459239282107,-0.139542523613786,0.343764131915664,-3.15594590469878,-102.409586679773
0.706571143817262,-0.179900999431398,0.0938373433466121,-0.101376516840464,0.329734024798716,-3.15401945108688,-101.175813887399
0.594731954250419,-0.0804628637614368,0.198838155775382,-0.120354973123173,0.377391151173928,-3.15662002760124,-102.028066616285
0.529930258643751,0.134475336236456,0.213044486255052,-0.126945545825318,0.358215093678208,-3.15599746796229,-103.913900457343
0.732403971711521,-0.357436901448733,0.0734307704673029,-0.0713486654143065,0.341405532559815,-3.15374881128726,-103.3439946857
0.533319440963742,0.161705326733311,0.149916920243738,-0.10067718370828,0.377283104289543,-3.15792287705186,-103.900149055815
0.511550672268192,0.178117133672883,0.124137201244909,-0.128693743942789,0.390112310485832,-3.15865015786866,-104.88941248632
0.609039100043517,-0.0156121030473975,0.16340813673686,-0.124094987111059,0.418136396925232,-3.16085170052574,-103.482256170134
0.726180255637658,-0.307106088761068,0.106906691482531,-0.122075444095391,0.321534899643353,-3.15256700174471,-102.061704362553
0.747859789483051,-0.252319608005241,0.0857170443758208,-0.0823226394386253,0.321935681640973,-3.15351771730287,-102.317361724561
0.68204241108201,-0.212813557849438,0.142030860631546,-0.136290451739766,0.33168696566751,-3.153369394706,-100.958130539114
0.662916851900932,-0.125214377307723,0.124236994469445,-0.0650700485949251,0.362479130795714,-3.15612660095743,-100.520656960011
0.577616682064913,0.0127242891444796,0.13306095096811,-0.0586549151227885,0.359931393057776,-3.15574627683275,-101.49600843515
0.710733608598416,-0.270221991657342,0.135972428941757,-0.160434450133765,0.361313023885644,-3.15550761767784,-102.097638432631
0.701125522738752,-0.238387923145046,0.222720080747064,-0.060177865829904,0.43311973359881,-3.16165256890821,-106.764347930006
0.689506192949799,-0.228490726412123,0.12778625470719,-0.0506365925116446,0.35337020643324,-3.15492840202167,-100.950314614654
0.68013073563179,-0.229880424296627,0.157244297810237,-0.0588416247379572,0.302397741662049,-3.15125531724943,-103.74427404343
0.646922128559448,-0.252290297910505,0.151899807215507,-0.111263443915355,0.31249141489478,-3.15160908682157,-104.430937195371
0.611416180984299,-0.10774084683036,0.175794027802831,-0.0898926500760898,0.329489297401686,-3.15305130320776,-100.940360053714
0.608569119533951,-0.0946713560781989,0.183511501620601,-0.120914227129719,0.316947933775957,-3.15224151513771,-102.139465716755
0.725865480528552,-0.215273708425113,0.0954980859245508,-0.0659135215440894,0.406046853159008,-3.15996333513446,-103.027032224893
0.705184542903386,-0.200298741481903,0.0552901863775366,-0.0613926372404332,0.400471917586312,-3.15921741410334,-104.099335063116
0.646636337852529,-0.0891205570928841,0.0643735073821883,-0.066350058138444,0.397797223027429,-3.15904043039855,-103.957547720765
0.682892306809335,-0.158689204155876,0.0767478425674121,-0.0777807301318881,0.370833191660906,-3.1568085298504,-101.696151639247
0.620482268198685,-0.110536856689428,0.2068267214046,-0.117065719870608,0.336946585620713,-3.15366852310843,-102.20846562003
0.656908168708291,-0.0877785715659167,0.0913573123415569,-0.0681657254867155,0.405160351906624,-3.15990814474586,-103.357513029337
0.596209058002875,-0.0513657255838686,0.212116809536825,-0.111534284675526,0.323421440263583,-3.15283255057125,-102.914770697271
0.621037315417591,-0.0983602220271577,0.191753751864926,-0.100874600930899,0.335664095589763,-3.15367498809278,-101.101811532557
0.749273563162768,-0.307836325459571,0.0973161843593513,-0.102953753219432,0.366822627355888,-3.15620644845829,-101.062851585981
0.61369059164835,0.0221544473994056,0.153110928918188,-0.0573610029013328,0.373496587485697,-3.15772502900953,-102.546851664887
0.60309445767746,-0.0335028220923837,0.197276048031499,-0.0934291846617183,0.349439026827355,-3.15496032469394,-101.15434307741
0.743068062210158,-0.31036927035614,0.108593349656219,-0.12558728719017,0.362511491873279,-3.15574905072924,-101.14452434876
0.641427557949584,-0.162257902726397,0.12253632544985,-0.119248638052111,0.363832581345036,-3.1555764817217,-100.31099024506
0.672720806816956,-0.138553451232148,0.145669823790689,-0.0850154163545545,0.32559552403327,-3.1534874058882,-100.444751720169
0.691487733862228,-0.18368417515855,0.119762179714879,-0.12718468901758,0.404170294973278,-3.15944090711929,-102.110538065948
0.675622056359066,-0.127811751865463,0.138330424143551,-0.129117206907659,0.363919622044711,-3.15647786240045,-100.515820734337
0.724544656366971,-0.27190403032342,0.148345395539139,-0.0990966695861096,0.3611852066612,-3.15568782780828,-100.621506625021
0.609362111355394,-0.151457489581748,0.0909756573034662,-0.0739767891772892,0.366196510776229,-3.15553924687849,-101.987235425104
0.682453079923826,-0.127487789229837,0.193565489217884,-0.126939926268015,0.330668239616245,-3.15419307735121,-102.453892502617
0.627315774429761,-0.0675257973124965,0.088734232117245,-0.114179394304596,0.39658102000028,-3.15878805524933,-102.43521740853
0.665312739939822,-0.140497521908409,0.0952040492046,-0.118594950663158,0.394471741155324,-3.15857369759005,-101.798811108255
0.614004205532951,-0.144011095535923,0.170928083230698,-0.0779938753301189,0.326346680209333,-3.15267143995168,-101.68007493151
0.679735117606648,-0.244255876251958,0.186601354785852,-0.143100255617174,0.299228188259453,-3.15096460555215,-106.791891676777
0.585701924283618,-0.0499832006224504,0.176177449590811,-0.127204657910876,0.352121612357761,-3.15475669632224,-100.869245946486
0.713127767778984,-0.251855036430503,0.083031229648912,-0.101004130171467,0.33807612973028,-3.15396841870028,-101.038860941745
0.582249363239769,-0.0221441587393111,0.169849931309469,-0.0936563596527537,0.357155737219488,-3.15529665778171,-100.439747788067
0.700839267345733,-0.198471947727035,0.103041954717319,-0.0956787997737976,0.333257898063374,-3.15392788004732,-100.464035239138
0.687719295916408,-0.158305654820894,0.103880602384597,-0.0625642049818525,0.36081090645589,-3.15613766239854,-101.006477229786
0.599652065260499,-0.0468425479598652,0.177152486460662,-0.203041362008129,0.3473956186702,-3.15462744729068,-105.068857037572
0.557820342720426,0.0429321015987081,0.174435849275873,-0.0122362542563029,0.385447106687994,-3.15770262038459,-104.404642611776
0.719197646371549,-0.251947623285871,0.11858266681255,-0.0798529695734071,0.335261874834799,-3.15386780582779,-100.485527287475
0.642517854811264,-0.131516835036935,0.15394571743944,-0.0756167464007469,0.320816567288646,-3.15268984640594,-100.778854204535
0.623622294084563,-0.0716670773619737,0.124587575813478,-0.150278803432601,0.335031115392187,-3.15390801198073,-101.221266032808
0.655730939685411,-0.162002281868731,0.168854980632356,-0.141991680172553,0.361515600409779,-3.15558250867968,-101.153875140489
0.625111851415571,-0.0782526565444396,0.141816520475036,-0.0650691359272799,0.351255557491915,-3.15505065020782,-100.334298217232
0.616434435314315,-0.0964698200209978,0.091766934863012,-0.104963530340924,0.355020439694663,-3.15504228391247,-100.805415948432
0.653104627437639,-0.182309679509222,0.119272489593383,-0.0983216959202086,0.387702795957957,-3.15748347058325,-101.080226936117
0.6041827423467,-0.0118046737766542,0.159115481492039,-0.0942197631327159,0.32084448117717,-3.15318054946986,-101.350315365522
0.683735031773647,-0.168484266658464,0.100327014042176,-0.103132568198526,0.330475001722973,-3.15371884428545,-100.588472161282
0.653893433755021,-0.129450418640927,0.163368603756468,-0.0969593823104544,0.331146406655158,-3.15360878149996,-100.250734491202
0.561892363374547,-0.0389114532360926,0.171745849204301,-0.0715848372951666,0.32720043716426,-3.1527748179328,-101.775119945003
0.714033635558303,-0.155752069342634,0.1177394906556,-0.146980413566258,0.332664539675098,-3.1547473817485,-102.212397103187
0.593538616875208,-0.131108534342117,0.161858902111974,-0.0551785972596136,0.375175497829946,-3.15622017295985,-102.183580334754
0.587295377723573,-0.108894718613155,0.132605374453518,-0.015369290526844,0.376052695443681,-3.15632113101679,-103.77580447316
0.610516922551973,-0.00921185804140332,0.177275554883024,-0.173930084120396,0.340581155983137,-3.15473290900728,-103.543139990848
0.702805747979134,-0.284856478318943,0.118850691165685,-0.0347004200611859,0.348188140872704,-3.1543349112286,-102.480662327302
0.586364896094372,-0.00307081024030389,0.172955765228688,-0.0564354226365409,0.467613361706066,-3.16516577242206,-107.919562732218
0.628117594435168,-0.132049095683426,0.136506773857352,-0.139922611539702,0.296415616096589,-3.15089370954798,-103.781824846511
0.665664594140838,-0.167793542944262,0.131189565185953,-0.0502869210348931,0.42427371565985,-3.16090094030785,-103.863572245479
0.535292804731196,-0.00998951705920702,0.149040823552464,-0.115167391667112,0.323974471720153,-3.15247128237257,-102.112838980065
0.764576613981529,-0.296329976672937,0.114254061547713,-0.112724912421992,0.352416192021057,-3.15552991801089,-100.907020486605
0.625400418773544,-0.153310394641223,0.132099262411835,-0.0920523412949567,0.360297272968048,-3.15519388168255,-100.330022803491
0.735451865363699,-0.306405372896332,0.14632229344449,-0.115335536281549,0.332105937696117,-3.15342904784617,-101.528599774218
0.71587534064766,-0.200537714068502,0.147301327223687,-0.0601355420018232,0.314144402548294,-3.15290893648876,-102.217817433197
0.664141762014503,-0.203527196736646,0.097137407619391,-0.144848465132482,0.398545379756025,-3.15837871867535,-102.620978275274
0.652133494547132,-0.089659506282021,0.167443324656304,-0.0853795906719858,0.313356920193107,-3.15278994965198,-101.740466843786
0.667286395272258,-0.252984034606879,0.121346902659038,-0.0856279544597198,0.374855412403293,-3.15623218384812,-101.522904498267
0.658735917612916,-0.237335969931218,0.113044729918475,-0.0428207408257519,0.343588692622545,-3.15385264222179,-102.515551252911
0.523928663604634,-0.0567830051308401,0.122406946411516,-0.0687132735158977,0.357122676606983,-3.15477533597671,-103.484253086903
0.56240760345921,-0.0656032970116948,0.148580492594334,-0.0499617689105342,0.361356157758778,-3.1551667399457,-101.984499282491
0.609661340490559,-0.107941409414725,0.136650729914775,-0.172027273164501,0.384848356895505,-3.15722030572065,-102.676989175084
0.66846804478697,-0.157519817361774,0.151291860633132,-0.0832963170823592,0.342366058651746,-3.15439578253269,-99.9208764146255
0.710287605414676,-0.178415671616984,0.141731439584892,-0.0996671376140243,0.36800423836371,-3.15695579887088,-100.519005940457
0.592072104650789,-0.0532986060052887,0.155796866285722,-0.0887795954244525,0.348490296246435,-3.15454593325831,-100.129591797119
0.735003871103623,-0.27272310120945,0.11269828598463,-0.109247297084608,0.352694485638349,-3.15521763341632,-100.428103486769
0.607466527028641,-0.0401197660791306,0.150852195540442,-0.0883664795250934,0.377062004094169,-3.15709949062177,-100.68025434055
0.707281569645692,-0.237415842375675,0.122979618254758,-0.121679944152279,0.328871252006182,-3.15335098602883,-100.646146715461
0.572448297489268,0.00800906259912802,0.139847501965872,-0.0833534460240666,0.364555983152028,-3.15596774105134,-100.790379550381
0.497587402544001,0.0159488355379967,0.204928909029414,-0.0668667783974341,0.410602354126024,-3.15911927371876,-105.425103635514
0.834426700277703,-0.325534150029801,0.096129129272273,-0.0539943525007264,0.395870141769335,-3.16045450707479,-105.008350403699
0.87460724558878,-0.420826975301227,0.0884548096718188,-0.0954759400429204,0.380611505585752,-3.15881606948874,-104.532548231214
0.501228043219162,0.0310184210398367,0.188303037913417,-0.113937925669847,0.318915167640986,-3.15206682537489,-104.241955178405
0.710509764578301,-0.189480162394454,0.121482875414708,-0.132530908728354,0.398394736897713,-3.15928438376271,-102.085302740373
0.663517456843238,-0.131686520056941,0.136193863354634,-0.147023560908469,0.326294074842628,-3.15342655935815,-101.272283721939
0.63571876992004,-0.15806175379036,0.127875977055612,-0.0897212344459253,0.359798547236278,-3.15523030823405,-100.164882420882
0.662907446914277,-0.146060291587165,0.156991252911251,-0.110591912476081,0.349551446402078,-3.15493537693582,-99.9416944327646
0.632602476571792,-0.119063962168918,0.151753022179475,-0.0678641687983833,0.339775431620232,-3.15397257211833,-100.272978650762
0.648443880464835,-0.137129943821229,0.156783194835207,-0.058229278891767,0.339797310652011,-3.15406328617224,-100.581714512102
0.580878161525274,-0.051115219974733,0.143248513624721,-0.109630838388081,0.348333109420121,-3.15441092371164,-100.244197579152
0.559122255329813,-0.0520715567546974,0.135916708772099,-0.106862650433026,0.353115392550231,-3.1545680821579,-100.904966492526
0.682696840827972,-0.070069983306566,0.184121064203115,-0.0878026533426891,0.363177917673241,-3.15745178296647,-102.410439580882
0.641349138179816,-0.227228191387603,0.117111533220546,-0.131558670798617,0.336161858114773,-3.15325990284815,-102.259561606235
0.668856187895212,-0.0506761388302543,0.154743139857148,-0.0556418155356688,0.368944708482636,-3.15780120099023,-102.537990585575
0.638123524960513,-0.131119095912806,0.0827449682299944,-0.120119146389292,0.332763656722321,-3.15345712535288,-101.394453252441
0.724155883429542,-0.268127644549655,0.138950614014459,-0.120862114659929,0.340477055266076,-3.15417544370235,-100.691775384196
0.709518759102084,-0.302175270437383,0.146155546310933,-0.104597712339126,0.313410038005455,-3.15186803330518,-102.971056879117
0.725708545577266,-0.358574603448052,0.122103809234571,-0.139531119142348,0.370765586909345,-3.15591278905299,-103.152024996338
0.65489268367352,-0.153326730896202,0.133532117509202,-0.110817792876336,0.34473410034308,-3.15438421417276,-99.7612961602663
0.631919410924111,-0.0873502698226456,0.152535492581517,-0.0965574342935829,0.374716246354788,-3.15688700187769,-100.347862269858
0.664897210151354,-0.0998745231445048,0.147237223921454,-0.0818451943485879,0.401665239115043,-3.15964171291717,-102.06132410377
0.617647226077307,-0.0999886634354962,0.127019141313565,-0.101854500499066,0.313926482499675,-3.15211786293263,-101.09156749974
0.545706347061758,0.055061066957228,0.183544712668403,-0.131107737314268,0.352168103885255,-3.15501148847962,-101.77043709681
0.785796409576911,-0.177623106898194,0.0541595354214529,-0.0754535937863387,0.329435293916208,-3.15654017898979,-109.15951407036
0.566563840625954,0.0411771573543875,0.248503364518777,-0.137998131629309,0.397603363205959,-3.15885118839092,-105.770672385352
0.618585178931019,-0.183050670057547,0.0725708703148469,-0.067640377980607,0.34517596839001,-3.15391638742426,-103.325470617762
0.676648226794963,-0.248699679131747,0.0727828829328276,-0.0819399593529635,0.366072559050055,-3.15562932653672,-102.059959984814
0.744649927395336,-0.195704879983386,0.151807468212596,-0.0502147845592772,0.402572446514568,-3.1604377544018,-103.64251210897
0.638006008369535,-0.108418394904825,0.126877803856805,-0.100659313608389,0.316742040538411,-3.15254370191502,-100.749012388472
0.627933830341534,-0.0345863274992123,0.149468896694419,-0.0957549466964542,0.301822911133127,-3.15217197426767,-103.039265840134
0.644393905476925,-0.0969839884898539,0.120336155735436,-0.10992675319031,0.432517705658514,-3.16195541236161,-104.052698680518
0.740763410303028,-0.319426839401258,0.0429958047983493,-0.131317741322585,0.368888367363044,-3.15613549911711,-103.499618994888
