b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.298321,-8.41492,5.19543,0.405317,-0.298321,7.10479,-0.58468,-113.171,1.36751,-0.112537
-0.311127,-7.90266,4.21463,0.382618,-0.311127,6.49362,-0.618045,-110.125,1.54073,-0.146643
-0.318259,-7.83857,5.74314,0.386261,-0.318259,6.47245,-0.567066,-109.933,1.12699,-0.098738
-0.315478,-8.81377,5.7418,0.373133,-0.315478,7.24841,-0.695869,-110.053,1.26239,-0.121193
-0.312572,-8.73351,6.05101,0.37105,-0.312572,7.12561,-0.943463,-110.732,1.17759,-0.155918
-0.320954,-8.02071,3.46494,0.377816,-0.320954,6.50277,-0.778569,-111.231,1.87673,-0.224699
-0.313266,-8.90535,2.89067,0.389996,-0.313266,7.36331,-0.685042,-111.898,2.54727,-0.236984
-0.318885,-8.28466,2.80652,0.375079,-0.318885,6.96143,-0.351086,-112.635,2.48045,-0.125096
-0.310053,-8.54673,2.2813,0.38035,-0.310053,6.97949,-0.761048,-112.957,3.05944,-0.333603
-0.294196,-8.45338,3.40252,0.385937,-0.294196,6.86806,-0.833758,-111.801,2.01852,-0.245041
-0.330566,-8.39606,3.86477,0.374683,-0.330566,6.92339,-0.551415,-110.935,1.79141,-0.142677
-0.311831,-8.19305,4.76382,0.387537,-0.311831,6.66101,-0.982027,-111.742,1.39825,-0.206143
-0.319657,-8.0152,5.00563,0.385488,-0.319657,6.68308,-0.324972,-110.655,1.33511,-0.0649213
-0.304333,-8.35904,5.1706,0.388756,-0.304333,6.83978,-0.317103,-113.339,1.32282,-0.0613281
-0.316124,-8.35306,5.22433,0.388674,-0.316124,6.83979,-0.638002,-109.748,1.30922,-0.122121
-0.318665,-8.49258,5.695,0.387269,-0.318665,7.29848,-0.346797,-112.19,1.28156,-0.0608949
-0.320418,-8.17466,2.59254,0.378817,-0.320418,6.72018,-0.638173,-111.711,2.59212,-0.246157
-0.316312,-8.83957,8.21004,0.388047,-0.316312,7.09431,-0.888055,-110.58,0.864102,-0.108167
-0.322757,-7.81926,4.13031,0.388673,-0.322757,6.64166,-0.525314,-111.136,1.60803,-0.127185
-0.323389,-7.89252,3.94767,0.389989,-0.323389,6.3351,-0.543841,-112.399,1.60477,-0.137763
-0.322433,-7.80746,4.05735,0.386127,-0.322433,6.61996,-0.544514,-111.048,1.6316,-0.134204
-0.32623,-8.03333,3.97994,0.386662,-0.32623,6.72242,-0.666364,-110.784,1.68907,-0.16743
-0.330667,-8.43997,4.0248,0.381982,-0.330667,6.91818,-0.914041,-111.198,1.71889,-0.227102
-0.338933,-8.70174,3.65767,0.375144,-0.338933,7.31551,-0.541138,-112.615,2.00005,-0.147946
-0.298924,-8.03853,7.64096,0.388799,-0.298924,6.47483,-0.826839,-111.968,0.847385,-0.108211
-0.305837,-9.31754,3.32236,0.395242,-0.305837,7.32575,-1.06025,-114.198,2.20498,-0.319125
-0.301236,-8.98218,3.50615,0.395715,-0.301236,7.2477,-1.00058,-112.235,2.06714,-0.285378
-0.322861,-7.875,7.23689,0.374141,-0.322861,6.59865,-0.524288,-110.485,0.911807,-0.0724466
-0.312018,-8.69852,2.60169,0.39174,-0.312018,6.99797,-0.949482,-112.894,2.68977,-0.364948
-0.303011,-7.84807,6.46336,0.371652,-0.303011,6.13544,-0.823668,-115.689,0.949265,-0.127436
-0.316289,-9.81788,5.02278,0.387451,-0.316289,8.0979,-1.20243,-113.501,1.61223,-0.239395
-0.316357,-9.84253,4.92269,0.387801,-0.316357,7.76243,-1.18604,-112.754,1.57687,-0.240934
-0.320478,-7.04551,5.14994,0.380027,-0.320478,6.08456,-0.113197,-112.118,1.18148,-0.0219803
-0.315231,-9.66055,4.30391,0.382254,-0.315231,7.6214,-1.16113,-112.526,1.77081,-0.269785
-0.311186,-8.22069,2.87864,0.391266,-0.311186,6.66355,-0.847002,-112.102,2.31483,-0.294237
-0.310345,-9.42703,3.37619,0.382741,-0.310345,7.97679,-0.70489,-114.315,2.36266,-0.208782
-0.312153,-9.32795,3.60825,0.385135,-0.312153,7.39898,-0.933639,-112.652,2.05057,-0.258751
-0.339379,-8.46659,2.82367,0.384651,-0.339379,6.98132,-0.878313,-113.29,2.47243,-0.311053
-0.292892,-7.59831,7.37885,0.382487,-0.292892,6.50035,-0.597673,-114.107,0.880944,-0.0809981
-0.317808,-7.1759,7.62998,0.385617,-0.317808,6.01571,-0.224096,-111.767,0.78843,-0.0293705
-0.311939,-9.43875,5.97173,0.374563,-0.311939,7.69783,-0.940203,-110.713,1.28905,-0.157442
-0.333732,-8.95016,8.68819,0.392566,-0.333732,7.48303,-0.98724,-113.645,0.861288,-0.11363
-0.284159,-8.32477,4.81482,0.371623,-0.284159,6.90141,-0.614298,-112.779,1.43337,-0.127585
-0.314707,-8.24741,3.07941,0.388046,-0.314707,6.68843,-0.69831,-111.191,2.17199,-0.226768
-0.293493,-8.21469,3.71499,0.380752,-0.293493,6.8251,-0.632744,-111.312,1.83718,-0.170322
-0.282428,-7.26885,3.00792,0.387762,-0.282428,6.0726,-0.322342,-114.722,2.01887,-0.107164
-0.28308,-7.32605,2.93035,0.385638,-0.28308,6.08642,-0.315679,-114.81,2.07703,-0.107727
-0.29088,-8.25436,4.22748,0.371507,-0.29088,6.902,-0.647124,-112.316,1.63265,-0.153076
-0.301677,-7.54705,5.66927,0.399222,-0.301677,6.47882,-0.419967,-112.985,1.1428,-0.0740777
-0.316113,-8.19502,7.01995,0.392537,-0.316113,6.96985,-0.447242,-110.965,0.992863,-0.0637101
-0.327195,-8.63943,8.48108,0.392941,-0.327195,7.29335,-0.504896,-111.549,0.859955,-0.0595321
-0.351984,-7.89901,7.5091,0.390411,-0.351984,6.5173,-0.704214,-113.666,0.86792,-0.0937814
-0.35058,-8.017,6.55578,0.377364,-0.35058,6.74762,-0.439656,-113.02,1.02926,-0.0670638
-0.304315,-7.61175,5.16797,0.381547,-0.304315,6.22196,-0.840751,-112.829,1.20395,-0.162685
-0.317006,-8.04377,5.45057,0.383311,-0.317006,6.60226,-0.634837,-109.701,1.2113,-0.116472
-0.32831,-7.9334,5.44776,0.394197,-0.32831,6.84694,-0.41987,-112.527,1.25684,-0.077072
-0.321178,-8.75606,4.12247,0.372276,-0.321178,6.96902,-0.839274,-112.041,1.69049,-0.203585
-0.330714,-8.66874,3.88375,0.396064,-0.330714,7.33599,-0.756535,-113.23,1.88889,-0.194795
-0.329716,-8.73022,3.91702,0.396449,-0.329716,7.28689,-0.749261,-111.771,1.86031,-0.191283
-0.328935,-8.69981,3.87366,0.391629,-0.328935,7.29371,-0.604048,-111.292,1.8829,-0.155937
-0.315389,-7.89254,3.64349,0.401346,-0.315389,6.56301,-0.774404,-113.067,1.8013,-0.212545
-0.319297,-7.48062,2.93435,0.400286,-0.319297,6.14649,-0.648369,-113.567,2.09467,-0.220959
-0.320073,-8.3349,3.8046,0.376669,-0.320073,7.03776,-0.333465,-111.569,1.8498,-0.0876479
-0.331755,-7.50544,4.69999,0.38313,-0.331755,6.2206,-0.57797,-111.315,1.32353,-0.122973
-0.331941,-7.42205,3.46871,0.373543,-0.331941,6.36069,-0.0800986,-113.603,1.83373,-0.0230918
-0.321222,-8.48544,4.64021,0.389737,-0.321222,6.96156,-1.03845,-112.111,1.50027,-0.223794
-0.321613,-8.10955,3.93001,0.39247,-0.321613,6.6248,-0.387922,-112.238,1.6857,-0.0987077
-0.310525,-8.65347,5.94987,0.375491,-0.310525,6.83934,-0.97265,-111.95,1.14949,-0.163474
-0.313516,-8.8304,5.4441,0.376605,-0.313516,7.17672,-0.68828,-110.351,1.31826,-0.126427
-0.317552,-8.49503,5.06575,0.384514,-0.317552,7.086,-0.723531,-109.886,1.39881,-0.142828
-0.322939,-8.99631,5.64662,0.383023,-0.322939,7.30339,-0.828266,-109.903,1.29341,-0.146684
-0.305249,-9.30573,6.28081,0.372824,-0.305249,7.67627,-0.888041,-111.195,1.22218,-0.14139
-0.304416,-7.28284,4.03412,0.385205,-0.304416,6.25707,-0.210076,-111.874,1.55104,-0.0520748
-0.299894,-7.40741,4.16505,0.385618,-0.299894,6.19403,-0.203226,-112.262,1.48715,-0.0487932
-0.312054,-8.17262,3.73729,0.391105,-0.312054,6.64828,-0.887961,-111.441,1.7789,-0.237595
-0.297938,-8.58656,4.56937,0.370152,-0.297938,7.15536,-0.529829,-111.749,1.56594,-0.115952
-0.306132,-8.66609,3.92006,0.372573,-0.306132,7.24338,-0.659609,-111.086,1.84777,-0.168265
-0.332856,-7.61161,7.2782,0.385787,-0.332856,6.55597,-0.25877,-112.054,0.900768,-0.0355542
-0.299089,-9.0658,5.69412,0.381939,-0.299089,7.41992,-0.731383,-110.75,1.30308,-0.128445
-0.331129,-8.96682,4.7654,0.373522,-0.331129,7.4734,-0.656688,-111.32,1.56826,-0.137803
-0.302652,-7.56744,3.40207,0.387001,-0.302652,6.32798,-0.555925,-111.657,1.86004,-0.163408
-0.329548,-8.54686,4.37814,0.362666,-0.329548,7.14787,-0.583259,-112.562,1.63263,-0.133221
-0.314699,-8.16951,6.29718,0.409158,-0.314699,6.64799,-0.89309,-113.711,1.05571,-0.141824
-0.318589,-8.65727,3.96375,0.361761,-0.318589,7.10805,-0.779478,-112.159,1.79327,-0.196652
-0.318962,-9.37766,3.29069,0.394751,-0.318962,7.37792,-0.991081,-114.365,2.24205,-0.301177
-0.319715,-9.53383,3.17547,0.396301,-0.319715,7.99098,-0.924617,-115.013,2.51647,-0.291175
-0.329955,-8.60788,3.13114,0.390264,-0.329955,6.99396,-1.01677,-112.591,2.23368,-0.324728
-0.340199,-9.31095,2.91522,0.379013,-0.340199,7.44968,-0.774794,-115.532,2.55545,-0.265776
-0.318068,-8.07679,3.71506,0.389897,-0.318068,6.76489,-0.820739,-112.405,1.82094,-0.220922
-0.331672,-8.27067,3.45947,0.387208,-0.331672,7.05567,-0.559385,-112.477,2.03952,-0.161697
-0.33161,-8.26585,3.48002,0.387078,-0.33161,7.13158,-0.566471,-114.11,2.04929,-0.162778
-0.338708,-8.26256,4.52474,0.378518,-0.338708,7.02905,-0.800538,-114.687,1.55347,-0.176925
-0.326762,-8.12108,3.52839,0.386753,-0.326762,6.33508,-0.694189,-115.744,1.79546,-0.196744
-0.326807,-8.11181,3.59674,0.38677,-0.326807,6.52626,-0.71001,-111.453,1.81449,-0.197404
-0.313184,-8.28511,3.68912,0.38245,-0.313184,6.66401,-0.515841,-112.519,1.80639,-0.139828
-0.32016,-8.09646,3.78566,0.384812,-0.32016,6.51668,-0.486967,-112.476,1.72141,-0.128635
-0.31584,-7.87179,3.66572,0.38901,-0.31584,6.24692,-0.36765,-116.367,1.70414,-0.100294
-0.313308,-7.60182,3.76723,0.381164,-0.313308,6.35862,-0.363885,-110.645,1.68788,-0.0965922
-0.317665,-7.62621,5.24793,0.387238,-0.317665,6.29112,-0.43682,-110.508,1.19878,-0.0832365
-0.330879,-9.00308,8.58564,0.380413,-0.330879,7.37558,-0.882721,-110.568,0.85906,-0.102814
-0.334195,-9.09137,10.1602,0.389203,-0.334195,7.37334,-0.875746,-111.394,0.72571,-0.086194
-0.330588,-8.96143,6.02799,0.385465,-0.330588,7.34612,-0.709216,-110.382,1.21867,-0.117654
-0.346007,-9.0757,4.76841,0.395353,-0.346007,7.23974,-1.08935,-113.619,1.51827,-0.228452
-0.328069,-8.81761,2.92668,0.38766,-0.328069,7.10974,-0.781224,-112.192,2.42928,-0.266931
-0.328205,-8.62733,3.14302,0.389658,-0.328205,6.94433,-1.02065,-112.358,2.20944,-0.324737
-0.29825,-7.65371,5.52052,0.376412,-0.29825,6.34644,-0.718211,-112.329,1.14961,-0.130098
-0.331755,-9.36926,4.67242,0.395379,-0.331755,7.61059,-0.713642,-112.853,1.62883,-0.152735
-0.299659,-8.71336,3.60201,0.387171,-0.299659,7.32443,-0.635272,-111.743,2.03343,-0.176366
-0.31384,-8.87561,5.16313,0.385209,-0.31384,7.3117,-0.988447,-110.768,1.41614,-0.191443
-0.332669,-9.25976,5.21366,0.384495,-0.332669,7.62525,-0.721244,-111.194,1.46255,-0.138338
-0.307967,-8.35165,4.34065,0.388694,-0.307967,6.81838,-0.872424,-110.617,1.57082,-0.200989
-0.323568,-7.66791,2.92019,0.374134,-0.323568,6.53198,-0.290258,-112.391,2.23683,-0.099397
-0.309155,-7.21669,2.85509,0.374275,-0.309155,6.0515,-0.280287,-112.778,2.11955,-0.098171
-0.307714,-8.25508,5.14819,0.381442,-0.307714,6.94362,-0.759902,-111.269,1.34875,-0.147606
-0.314578,-9.41373,4.71341,0.387806,-0.314578,7.59493,-0.78437,-111.743,1.61135,-0.166412
-0.307251,-9.05455,4.91084,0.385762,-0.307251,7.26971,-1.06792,-110.795,1.48034,-0.217462
-0.310491,-9.31367,4.42223,0.368689,-0.310491,7.49185,-0.850856,-112.31,1.69413,-0.192404
-0.330718,-8.23252,3.0248,0.400397,-0.330718,6.7936,-0.381142,-113.889,2.24596,-0.126006
-0.297797,-7.58922,2.98438,0.376767,-0.297797,6.24784,-0.711177,-113.396,2.09351,-0.2383
-0.335115,-8.76171,2.5527,0.385813,-0.335115,7.22444,-0.570788,-113.623,2.83012,-0.223602
-0.317339,-7.0933,2.52803,0.377645,-0.317339,6.09025,-0.730395,-119.766,2.40909,-0.288919
-0.34284,-8.71829,3.25977,0.394117,-0.34284,7.00505,-0.352117,-119.379,2.14894,-0.108019
-0.322941,-7.7276,4.61978,0.384699,-0.322941,6.30339,-0.966564,-113.767,1.36443,-0.209223
-0.320874,-9.63959,5.63428,0.386278,-0.320874,7.95481,-0.50147,-114.926,1.41186,-0.0890034
-0.303861,-7.32403,2.17338,0.385742,-0.303861,6.36639,-0.0433821,-115.904,2.92926,-0.0199607
-0.322766,-8.1952,3.65346,0.376371,-0.322766,6.67304,-0.909926,-111.643,1.8265,-0.249058
-0.30365,-8.44677,4.60423,0.398587,-0.30365,7.01453,-0.599375,-111.143,1.5235,-0.130179
-0.316106,-8.46081,3.92959,0.384824,-0.316106,6.7909,-0.828619,-110.695,1.72815,-0.210867
-0.300653,-8.38786,4.29643,0.382102,-0.300653,6.67851,-0.935932,-111.955,1.55443,-0.217839
-0.300242,-7.80835,7.31925,0.382377,-0.300242,6.75148,-0.146256,-112.848,0.922428,-0.0199823
-0.3467,-8.8367,4.58187,0.381181,-0.3467,7.23694,-0.75133,-111.982,1.57948,-0.163979
-0.318073,-8.67244,6.26561,0.382723,-0.318073,7.07652,-0.950057,-110.132,1.12942,-0.15163
-0.350245,-8.46826,6.90331,0.37488,-0.350245,6.92238,-0.490626,-114.159,1.00276,-0.0710711
-0.305884,-7.87188,7.64964,0.382431,-0.305884,6.72108,-0.161568,-112.085,0.878614,-0.021121
-0.323399,-7.95255,2.71596,0.387035,-0.323399,6.63909,-0.182616,-114.023,2.44447,-0.0672379
-0.298253,-7.93496,3.22858,0.405693,-0.298253,6.34245,-0.821935,-115.243,1.96447,-0.254581
-0.322433,-8.18189,3.14525,0.396864,-0.322433,6.91178,-0.498423,-112.116,2.19753,-0.158469
-0.320798,-8.22399,5.42433,0.383602,-0.320798,6.85554,-0.697345,-109.914,1.26385,-0.128559
-0.316981,-8.9636,5.65291,0.382016,-0.316981,7.50464,-0.614388,-110.518,1.32757,-0.108685
-0.316081,-9.03687,6.42282,0.383245,-0.316081,7.41525,-0.982948,-110.307,1.15452,-0.15304
-0.320008,-8.35212,10.838,0.385346,-0.320008,7.01606,-0.702717,-111.127,0.647358,-0.0648384
-0.326301,-8.12313,5.55861,0.382021,-0.326301,6.82691,-0.595718,-110.174,1.22817,-0.10717
-0.334897,-8.7599,5.93889,0.382095,-0.334897,7.31321,-0.787007,-111.072,1.23141,-0.132518
-0.341968,-8.72935,4.95771,0.388087,-0.341968,7.25651,-0.764945,-111.576,1.46368,-0.154294
-0.289372,-8.37486,3.92273,0.366752,-0.289372,7.03384,-0.434144,-113.855,1.7931,-0.110674
-0.324622,-8.80053,3.69599,0.394204,-0.324622,7.08203,-1.02407,-111.753,1.91614,-0.277076
-0.318411,-8.31695,2.91224,0.373598,-0.318411,7.01851,-0.451101,-112.119,2.41001,-0.154898
-0.311467,-8.41907,3.02203,0.38106,-0.311467,6.93545,-0.623193,-110.833,2.29497,-0.206217
-0.316214,-9.23086,3.8844,0.385227,-0.316214,7.7071,-0.673617,-111.605,1.98412,-0.173416
-0.322529,-8.4734,3.84853,0.385444,-0.322529,6.92309,-0.706658,-110.057,1.79889,-0.183618
-0.32315,-8.5615,4.2729,0.37908,-0.32315,7.03346,-0.717147,-109.785,1.64606,-0.167836
-0.323121,-8.6107,4.19778,0.378719,-0.323121,6.84034,-0.719051,-112.496,1.62951,-0.171293
-0.318315,-8.75538,4.72962,0.379313,-0.318315,7.00037,-0.879481,-110.639,1.48011,-0.185952
-0.312068,-9.75914,4.78279,0.375486,-0.312068,8.09895,-0.809803,-112.772,1.69335,-0.169316
-0.317052,-8.05487,3.70277,0.372042,-0.317052,6.5949,-0.869649,-112.052,1.78107,-0.234864
-0.31578,-8.07768,5.5436,0.393757,-0.31578,6.85142,-0.487689,-110.779,1.23592,-0.0879733
-0.327052,-8.04798,5.45597,0.390086,-0.327052,6.64857,-0.725353,-110.508,1.21859,-0.132947
-0.304367,-8.78506,7.67406,0.397456,-0.304367,7.3319,-0.572357,-111.589,0.955414,-0.0745834
-0.335888,-9.20123,12.2954,0.390998,-0.335888,7.36854,-1.11066,-112.853,0.599292,-0.0903312
-0.313942,-7.68647,3.4491,0.366167,-0.313942,6.45931,-0.50833,-112.287,1.87275,-0.14738
-0.307164,-7.83506,3.43517,0.379183,-0.307164,6.55023,-0.342914,-111.173,1.90682,-0.0998246
-0.317531,-8.66509,4.89749,0.381156,-0.317531,6.92022,-0.916241,-110.63,1.41301,-0.187084
-0.319174,-8.63934,3.74048,0.372707,-0.319174,7.17187,-0.771979,-110.848,1.91737,-0.206385
-0.312042,-8.36122,4.4344,0.36551,-0.312042,6.99803,-0.653967,-111.556,1.57812,-0.147476
-0.322049,-8.00555,3.89932,0.363332,-0.322049,6.51687,-0.593404,-112.616,1.67128,-0.152181
-0.31965,-7.84822,3.79624,0.367346,-0.31965,6.34683,-0.680871,-112.426,1.67187,-0.179354
-0.320932,-8.46869,3.86963,0.39656,-0.320932,6.9707,-0.449093,-112.015,1.80139,-0.116056
-0.32107,-8.2026,3.84519,0.394515,-0.32107,6.5876,-0.694709,-111.736,1.7132,-0.18067
-0.293508,-8.75042,3.94731,0.369914,-0.293508,7.27923,-0.915889,-113.693,1.8441,-0.232029
-0.324026,-8.82817,2.71761,0.390509,-0.324026,7.17765,-0.774194,-112.244,2.64116,-0.284881
-0.306406,-7.8033,2.35227,0.397464,-0.306406,6.52736,-0.630292,-114.191,2.77491,-0.26795
-0.327677,-7.84371,8.46844,0.368465,-0.327677,6.58071,-0.716163,-113.148,0.777086,-0.0845685
-0.318934,-7.95036,4.68559,0.395718,-0.318934,6.80017,-0.480938,-111.76,1.4513,-0.102642
-0.324868,-8.05012,5.99646,0.365595,-0.324868,6.99282,-0.324213,-114.349,1.16616,-0.0540674
-0.322459,-7.50031,4.00188,0.379909,-0.322459,6.02858,-0.561699,-112.57,1.50644,-0.140359
-0.317311,-8.37758,3.96759,0.377522,-0.317311,6.78625,-0.66794,-110.533,1.71042,-0.168349
-0.295231,-7.75963,5.41399,0.378367,-0.295231,6.43538,-0.410871,-111.378,1.18866,-0.0758905
-0.338306,-9.17329,8.70013,0.387841,-0.338306,7.56082,-0.751895,-111.685,0.869047,-0.0864235
-0.289052,-7.77997,3.81064,0.379692,-0.289052,6.4672,-0.533502,-112.134,1.69714,-0.140003
-0.293557,-7.99409,3.60419,0.38814,-0.293557,6.49092,-0.701933,-112.087,1.80094,-0.194755
-0.301678,-7.96285,3.38719,0.385208,-0.301678,6.49851,-0.711714,-111.355,1.91855,-0.210119
-0.34121,-8.50372,3.37329,0.385604,-0.34121,7.10765,-0.744782,-112.532,2.10704,-0.220788
-0.310971,-8.5412,2.47653,0.395353,-0.310971,6.95402,-0.866198,-113.208,2.80797,-0.349763
-0.322941,-8.33678,2.60117,0.378505,-0.322941,6.75673,-0.848165,-112.355,2.59757,-0.32607
-0.318373,-8.95127,3.26281,0.383014,-0.318373,7.31492,-0.749207,-110.915,2.24191,-0.229621
-0.318487,-8.87611,3.43035,0.383599,-0.318487,7.17002,-0.913715,-110.756,2.09017,-0.266362
-0.316341,-8.93441,4.83719,0.387825,-0.316341,7.22354,-0.801143,-110.222,1.49334,-0.165622
-0.319372,-8.70823,5.09517,0.383103,-0.319372,7.21889,-0.784092,-109.786,1.41681,-0.153889
-0.329118,-8.13595,8.98416,0.37493,-0.329118,6.7076,-0.535305,-110.84,0.746602,-0.0595832
-0.33235,-7.97942,9.56634,0.376894,-0.33235,6.48158,-0.932345,-113.262,0.67754,-0.0974611
-0.302017,-8.09201,3.07139,0.391173,-0.302017,6.80345,-0.417001,-111.914,2.2151,-0.13577
-0.315466,-8.6634,4.7978,0.391948,-0.315466,7.05739,-1.02924,-111.246,1.47097,-0.214525
-0.324958,-8.62773,4.79777,0.39373,-0.324958,7.09549,-0.450203,-111.898,1.47891,-0.0938359
-0.300987,-8.21319,6.0152,0.385897,-0.300987,6.74257,-0.752291,-110.356,1.12092,-0.125065
-0.306586,-8.35777,3.26901,0.381619,-0.306586,6.95777,-0.480948,-111.04,2.1284,-0.147123
-0.301207,-7.90853,5.10832,0.376227,-0.301207,6.51013,-0.582661,-110.618,1.27442,-0.114061
-0.326162,-8.16463,4.48408,0.381088,-0.326162,6.81173,-0.532759,-109.926,1.51909,-0.118811
-0.306726,-8.73429,6.86877,0.38617,-0.306726,6.98829,-0.848466,-110.829,1.0174,-0.123525
-0.305647,-7.61194,4.36119,0.386045,-0.305647,6.35532,-0.661683,-111.553,1.45725,-0.151721
-0.322458,-6.41345,2.46238,0.389774,-0.322458,5.6339,0.223282,-116.953,2.28799,0.0906773
-0.322163,-8.66811,4.49526,0.380343,-0.322163,6.87104,-1.18484,-112.742,1.52851,-0.263575
-0.320905,-9.12546,4.26399,0.37577,-0.320905,7.40609,-0.914998,-110.463,1.73689,-0.214587
-0.311681,-8.26735,6.12855,0.393617,-0.311681,6.95099,-0.268458,-111.898,1.1342,-0.0438045
-0.328485,-8.59307,3.53907,0.400445,-0.328485,6.84042,-0.942199,-113.221,1.93283,-0.266228
-0.325528,-8.8903,3.15045,0.395501,-0.325528,7.17853,-0.81727,-112.185,2.27857,-0.259414
-0.312694,-8.43626,3.68164,0.381898,-0.312694,6.78394,-1.00041,-111.523,1.84264,-0.27173
-0.322289,-8.07748,2.89411,0.376908,-0.322289,6.27112,-0.862621,-116.394,2.16685,-0.298061
-0.309957,-8.06781,3.31193,0.38003,-0.309957,6.53958,-0.931335,-112.349,1.97455,-0.281206
-0.299667,-8.60101,2.56205,0.360899,-0.299667,7.07673,-0.705613,-115.128,2.76214,-0.275409
-0.334652,-9.22039,3.48803,0.406566,-0.334652,7.5226,-0.884944,-114.147,2.15669,-0.253709
-0.334655,-9.0006,3.29281,0.405787,-0.334655,7.32644,-0.938972,-114.054,2.22498,-0.285158
-0.341265,-9.6615,2.91037,0.38295,-0.341265,7.90555,-1.14009,-115.337,2.71634,-0.391733
-0.30549,-8.40621,2.61162,0.376485,-0.30549,6.77444,-0.814993,-112.697,2.59396,-0.312064
-0.324227,-8.09754,2.47412,0.393431,-0.324227,6.64811,-0.538515,-112.853,2.68706,-0.217659
-0.342195,-9.1005,4.65332,0.380307,-0.342195,7.16934,-1.11898,-113.645,1.54069,-0.24047
-0.33548,-9.95737,5.2239,0.365104,-0.33548,8.23443,-0.794547,-116.073,1.5763,-0.152098
-0.330529,-9.43065,5.63129,0.371484,-0.330529,7.65865,-0.919214,-111.548,1.36002,-0.163233
-0.332406,-8.59874,6.55509,0.397983,-0.332406,7.00732,-0.585308,-112.002,1.06899,-0.0892906
-0.326476,-8.67897,3.95426,0.39145,-0.326476,7.05189,-0.743936,-110.698,1.78336,-0.188135
-0.318667,-7.87183,2.52128,0.387916,-0.318667,6.52149,-0.669522,-112.377,2.58658,-0.265549
-0.32051,-8.18654,2.50174,0.385558,-0.32051,6.84225,-0.696946,-112.576,2.73499,-0.278584
-0.320305,-8.17992,2.38799,0.385271,-0.320305,6.50715,-0.664185,-114.547,2.72495,-0.278135
-0.320405,-8.18231,2.46929,0.386056,-0.320405,6.83508,-0.683795,-112.573,2.76804,-0.27692
-0.323798,-9.75722,3.91535,0.379843,-0.323798,7.9983,-1.12323,-112.683,2.04281,-0.286878
-0.323337,-9.55138,3.3331,0.389611,-0.323337,8.06822,-0.79906,-114.963,2.42064,-0.239735
-0.314809,-8.62149,3.77031,0.380183,-0.314809,6.85483,-1.02566,-111.731,1.81811,-0.272036
-0.298829,-8.36572,3.10205,0.373994,-0.298829,7.1308,-0.45794,-113.326,2.29874,-0.147625
-0.326675,-7.2684,4.29858,0.385561,-0.326675,5.97973,-0.424507,-111.73,1.39109,-0.0987552
-0.312817,-7.62687,3.32985,0.395133,-0.312817,6.52826,-0.31141,-112.191,1.96053,-0.0935205
-0.301398,-7.56996,4.07915,0.392469,-0.301398,6.34105,-0.542986,-111.641,1.5545,-0.133113
-0.311824,-7.76543,3.29695,0.386258,-0.311824,6.59906,-0.445442,-111.309,2.00156,-0.135107
-0.298247,-8.44141,11.8384,0.398312,-0.298247,6.84561,-0.481092,-114.367,0.578256,-0.0406384
-0.297041,-8.61856,13.7346,0.400211,-0.297041,7.42363,-0.794315,-118.311,0.540506,-0.0578332
-0.316,-7.85567,4.52208,0.374966,-0.316,6.60107,-0.515137,-110.341,1.45974,-0.113916
-0.312285,-7.84597,3.12809,0.379517,-0.312285,6.41662,-0.519118,-111.321,2.05129,-0.165954
-0.312024,-7.73325,2.96547,0.377823,-0.312024,6.49371,-0.450416,-111.324,2.18977,-0.151887
-0.326766,-8.82522,7.31662,0.388567,-0.326766,7.2149,-0.708891,-110.252,0.986097,-0.0968878
-0.31439,-8.47429,5.78997,0.387576,-0.31439,6.95493,-0.758408,-109.577,1.2012,-0.130986
-0.312786,-8.57721,4.71883,0.386392,-0.312786,6.97022,-0.701748,-109.955,1.47711,-0.148712
-0.314466,-8.47655,4.89588,0.385446,-0.314466,6.83694,-0.829803,-110.092,1.39647,-0.16949
-0.31915,-9.62595,5.26944,0.388069,-0.31915,7.82135,-0.873728,-111.271,1.48428,-0.16581
-0.32445,-8.60808,3.41158,0.374351,-0.32445,6.98521,-0.757733,-111.031,2.0475,-0.222106
-0.31758,-8.40329,4.45811,0.376188,-0.31758,7.05471,-0.642741,-110.32,1.58245,-0.144174
-0.316997,-8.40357,4.30366,0.375557,-0.316997,6.84903,-0.619668,-110.334,1.59144,-0.143986
-0.316501,-8.73128,5.27311,0.383742,-0.316501,7.01827,-0.807903,-110.23,1.33095,-0.153212
-0.30073,-7.80733,6.42946,0.379373,-0.30073,6.76696,-0.467133,-113.358,1.05249,-0.0726551
-0.317958,-8.47628,4.53294,0.366635,-0.317958,7.29176,-0.597275,-114.437,1.60862,-0.131763
-0.322254,-8.93194,4.73004,0.380108,-0.322254,7.32875,-0.802547,-109.823,1.54941,-0.16967
-0.357495,-8.26443,4.78236,0.385057,-0.357495,6.9073,-0.602013,-113.798,1.44433,-0.125882
-0.284807,-8.16894,6.57988,0.382453,-0.284807,6.62704,-0.60533,-112.783,1.00717,-0.0919972
-0.315755,-9.00507,4.36191,0.393175,-0.315755,7.3957,-0.697327,-110.739,1.69552,-0.159867
-0.320017,-7.87956,4.36616,0.377429,-0.320017,6.59121,-0.534176,-110.115,1.50961,-0.122345
